MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
AIK|||Brommapojkarna|||2|||1,1,IF Brommapojkarna,AIK,9,2,1,AIK,Brommapojkarna,106,183,2025-09-15
AIK|||Degerfors|||3|||0,1,Degerfors IF,AIK,9,3,0,AIK,Degerfors,31,119,2025-07-13
AIK|||Djurgarden|||0|||0,1,Djurgårdens IF,AIK,9,0,0,AIK,Djurgarden,46,147,2025-08-10
AIK|||Elfsborg|||2|||0,1,IF Elfsborg,AIK,9,2,0,AIK,Elfsborg,121,43,2025-04-27
AIK|||GAIS|||1|||1,1,GAIS,AIK,9,1,1,AIK,GAIS,61,197,2025-09-28
AIK|||Goteborg|||3|||0,1,IFK Göteborg,AIK,9,3,0,AIK,Goteborg,136,101,2025-06-29
AIK|||Hacken|||2|||2,1,BK Häcken,AIK,9,2,2,AIK,Hacken,16,221,2025-10-26
AIK|||Halmstad|||0|||2,1,Halmstads BK,AIK,9,0,2,AIK,Halmstad,76,233,2025-11-09
AIK|||Hammarby|||0|||0,1,Hammarby IF,AIK,9,0,0,AIK,Hammarby,91,72,2025-05-18
AIK|||Malmo FF|||0|||0,1,Malmö FF,AIK,9,0,0,AIK,Malmo FF,196,24,2025-04-14
AIK|||Mjallby|||2|||1,1,Mjällby AIF,AIK,9,2,1,AIK,Mjallby,211,59,2025-05-11
AIK|||Norrkoping|||4|||3,1,IFK Norrköping,AIK,9,4,3,AIK,Norrkoping,151,12,2025-04-06
AIK|||Oster|||0|||0,1,Östers IF,AIK,9,0,0,AIK,Oster,226,134,2025-07-27
AIK|||Sirius|||2|||1,1,IK Sirius,AIK,9,2,1,AIK,Sirius,181,172,2025-08-31
AIK|||Varnamo|||2|||3,1,IFK Värnamo,AIK,9,2,3,AIK,Varnamo,166,205,2025-10-05
Brommapojkarna|||AIK|||0|||1,1,AIK,IF Brommapojkarna,9,0,1,Brommapojkarna,AIK,7,86,2025-05-25
Brommapojkarna|||Degerfors|||1|||3,1,Degerfors IF,IF Brommapojkarna,9,1,3,Brommapojkarna,Degerfors,37,234,2025-11-09
Brommapojkarna|||Djurgarden|||0|||1,1,Djurgårdens IF,IF Brommapojkarna,9,0,1,Brommapojkarna,Djurgarden,52,90,2025-05-29
Brommapojkarna|||Elfsborg|||3|||0,1,IF Elfsborg,IF Brommapojkarna,9,3,0,Brommapojkarna,Elfsborg,128,169,2025-08-30
Brommapojkarna|||GAIS|||0|||2,1,GAIS,IF Brommapojkarna,9,0,2,Brommapojkarna,GAIS,67,223,2025-10-27
