MatchKey,Occurrence,TableNumber,Home,Away,HG,AG,HomeKey,AwayKey,WikiID,FDID,Date
afc eskilstuna|||bk hacken|||0|||2,1,8,AFC Eskilstuna,BK Häcken,0,2,afc eskilstuna,bk hacken,2,,
afc eskilstuna|||djurgardens if|||1|||1,1,8,AFC Eskilstuna,Djurgårdens IF,1,1,afc eskilstuna,djurgardens if,3,,
afc eskilstuna|||falkenbergs ff|||0|||0,1,8,AFC Eskilstuna,Falkenbergs FF,0,0,afc eskilstuna,falkenbergs ff,4,,
afc eskilstuna|||gif sundsvall|||1|||0,1,8,AFC Eskilstuna,GIF Sundsvall,1,0,afc eskilstuna,gif sundsvall,5,,
afc eskilstuna|||helsingborgs if|||1|||1,1,8,AFC Eskilstuna,Helsingborgs IF,1,1,afc eskilstuna,helsingborgs if,7,,
afc eskilstuna|||if elfsborg|||2|||2,1,8,AFC Eskilstuna,IF Elfsborg,2,2,afc eskilstuna,if elfsborg,8,,
afc eskilstuna|||ifk goteborg|||3|||1,1,8,AFC Eskilstuna,IFK Göteborg,3,1,afc eskilstuna,ifk goteborg,9,,
afc eskilstuna|||ifk norrkoping|||0|||2,1,8,AFC Eskilstuna,IFK Norrköping,0,2,afc eskilstuna,ifk norrkoping,10,,
afc eskilstuna|||ik sirius|||0|||0,1,8,AFC Eskilstuna,IK Sirius,0,0,afc eskilstuna,ik sirius,11,,
afc eskilstuna|||kalmar ff|||3|||1,1,8,AFC Eskilstuna,Kalmar FF,3,1,afc eskilstuna,kalmar ff,12,,
afc eskilstuna|||orebro sk|||1|||1,1,8,AFC Eskilstuna,Örebro SK,1,1,afc eskilstuna,orebro sk,14,,
afc eskilstuna|||ostersunds fk|||0|||1,1,8,AFC Eskilstuna,Östersunds FK,0,1,afc eskilstuna,ostersunds fk,15,,
aik|||bk hacken|||1|||0,1,8,AIK,BK Häcken,1,0,aik,bk hacken,17,,
aik|||djurgardens if|||1|||0,1,8,AIK,Djurgårdens IF,1,0,aik,djurgardens if,18,,
aik|||falkenbergs ff|||2|||0,1,8,AIK,Falkenbergs FF,2,0,aik,falkenbergs ff,19,,
aik|||gif sundsvall|||2|||1,1,8,AIK,GIF Sundsvall,2,1,aik,gif sundsvall,20,,
aik|||helsingborgs if|||2|||0,1,8,AIK,Helsingborgs IF,2,0,aik,helsingborgs if,22,,
aik|||if elfsborg|||3|||0,1,8,AIK,IF Elfsborg,3,0,aik,if elfsborg,23,,
aik|||ifk goteborg|||1|||0,1,8,AIK,IFK Göteborg,1,0,aik,ifk goteborg,24,,
aik|||ifk norrkoping|||0|||2,1,8,AIK,IFK Norrköping,0,2,aik,ifk norrkoping,25,,
aik|||ik sirius|||2|||1,1,8,AIK,IK Sirius,2,1,aik,ik sirius,26,,
aik|||kalmar ff|||1|||2,1,8,AIK,Kalmar FF,1,2,aik,kalmar ff,27,,
aik|||orebro sk|||2|||0,1,8,AIK,Örebro SK,2,0,aik,orebro sk,29,,
aik|||ostersunds fk|||0|||0,1,8,AIK,Östersunds FK,0,0,aik,ostersunds fk,30,,
bk hacken|||afc eskilstuna|||3|||0,1,8,BK Häcken,AFC Eskilstuna,3,0,bk hacken,afc eskilstuna,31,,
bk hacken|||aik|||1|||2,1,8,BK Häcken,AIK,1,2,bk hacken,aik,32,,
bk hacken|||djurgardens if|||0|||1,1,8,BK Häcken,Djurgårdens IF,0,1,bk hacken,djurgardens if,33,,
bk hacken|||falkenbergs ff|||4|||1,1,8,BK Häcken,Falkenbergs FF,4,1,bk hacken,falkenbergs ff,34,,
bk hacken|||gif sundsvall|||1|||0,1,8,BK Häcken,GIF Sundsvall,1,0,bk hacken,gif sundsvall,35,,
bk hacken|||hammarby|||2|||0,1,8,BK Häcken,Hammarby,2,0,bk hacken,hammarby,36,,
bk hacken|||helsingborgs if|||2|||1,1,8,BK Häcken,Helsingborgs IF,2,1,bk hacken,helsingborgs if,37,,
bk hacken|||if elfsborg|||1|||2,1,8,BK Häcken,IF Elfsborg,1,2,bk hacken,if elfsborg,38,,
bk hacken|||ifk goteborg|||1|||2,1,8,BK Häcken,IFK Göteborg,1,2,bk hacken,ifk goteborg,39,,
bk hacken|||ifk norrkoping|||0|||1,1,8,BK Häcken,IFK Norrköping,0,1,bk hacken,ifk norrkoping,40,,
bk hacken|||ik sirius|||4|||1,1,8,BK Häcken,IK Sirius,4,1,bk hacken,ik sirius,41,,
bk hacken|||kalmar ff|||1|||0,1,8,BK Häcken,Kalmar FF,1,0,bk hacken,kalmar ff,42,,
bk hacken|||malmo ff|||1|||1,1,8,BK Häcken,Malmö FF,1,1,bk hacken,malmo ff,43,,
bk hacken|||orebro sk|||3|||0,1,8,BK Häcken,Örebro SK,3,0,bk hacken,orebro sk,44,,
bk hacken|||ostersunds fk|||1|||1,1,8,BK Häcken,Östersunds FK,1,1,bk hacken,ostersunds fk,45,,
djurgardens if|||afc eskilstuna|||3|||0,1,8,Djurgårdens IF,AFC Eskilstuna,3,0,djurgardens if,afc eskilstuna,46,,
djurgardens if|||aik|||0|||2,1,8,Djurgårdens IF,AIK,0,2,djurgardens if,aik,47,,
djurgardens if|||bk hacken|||2|||0,1,8,Djurgårdens IF,BK Häcken,2,0,djurgardens if,bk hacken,48,,
djurgardens if|||falkenbergs ff|||1|||0,1,8,Djurgårdens IF,Falkenbergs FF,1,0,djurgardens if,falkenbergs ff,49,,
djurgardens if|||gif sundsvall|||2|||2,1,8,Djurgårdens IF,GIF Sundsvall,2,2,djurgardens if,gif sundsvall,50,,
djurgardens if|||hammarby|||1|||2,1,8,Djurgårdens IF,Hammarby,1,2,djurgardens if,hammarby,51,,
djurgardens if|||helsingborgs if|||2|||0,1,8,Djurgårdens IF,Helsingborgs IF,2,0,djurgardens if,helsingborgs if,52,,
djurgardens if|||if elfsborg|||2|||0,1,8,Djurgårdens IF,IF Elfsborg,2,0,djurgardens if,if elfsborg,53,,
djurgardens if|||ifk goteborg|||2|||1,1,8,Djurgårdens IF,IFK Göteborg,2,1,djurgardens if,ifk goteborg,54,,
djurgardens if|||ifk norrkoping|||1|||1,1,8,Djurgårdens IF,IFK Norrköping,1,1,djurgardens if,ifk norrkoping,55,,
djurgardens if|||ik sirius|||4|||0,1,8,Djurgårdens IF,IK Sirius,4,0,djurgardens if,ik sirius,56,,
djurgardens if|||kalmar ff|||2|||0,1,8,Djurgårdens IF,Kalmar FF,2,0,djurgardens if,kalmar ff,57,,
djurgardens if|||malmo ff|||1|||1,1,8,Djurgårdens IF,Malmö FF,1,1,djurgardens if,malmo ff,58,,
djurgardens if|||orebro sk|||3|||0,1,8,Djurgårdens IF,Örebro SK,3,0,djurgardens if,orebro sk,59,,
