Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,ParsedDate,MatchKey,Occurrence,FDID
Sweden,Allsvenskan,2022,10/11/2022,18:00,Oster,Varberg,1,2,A,2.49,3.02,3.4,2.49,3.1,3.45,2.39,2.94,3.25,,,,,,,2022-11-10,Oster|||Varberg|||1|||2,1,241
Sweden,Allsvenskan,2022,13/11/2022,14:00,Varberg,Oster,2,1,H,2.35,3.39,3.26,2.35,3.65,3.3,2.25,3.32,3.13,,,,,,,2022-11-13,Varberg|||Oster|||2|||1,1,242
