MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
AIK|||Atvidabergs|||4|||1,1,Åtvidabergs FF,AIK,8,4,1,AIK,Atvidabergs,211,226,2014-10-26
AIK|||Brommapojkarna|||4|||2,1,IF Brommapojkarna,AIK,8,4,2,AIK,Brommapojkarna,106,94,2014-06-02
AIK|||Djurgarden|||1|||1,1,Djurgårdens IF,AIK,8,1,1,AIK,Djurgarden,31,148,2014-08-13
AIK|||Elfsborg|||2|||1,1,IF Elfsborg,AIK,8,2,1,AIK,Elfsborg,121,75,2014-05-15
AIK|||Falkenbergs|||3|||0,1,Falkenbergs FF,AIK,8,3,0,AIK,Falkenbergs,46,127,2014-07-28
AIK|||Gefle|||3|||1,1,Gefle IF,AIK,8,3,1,AIK,Gefle,61,141,2014-08-10
AIK|||Goteborg|||0|||2,1,IFK Göteborg,AIK,8,0,2,AIK,Goteborg,136,8,2014-03-31
AIK|||Hacken|||1|||0,1,BK Häcken,AIK,8,1,0,AIK,Hacken,16,164,2014-08-24
AIK|||Halmstad|||0|||1,1,Halmstads BK,AIK,8,0,1,AIK,Halmstad,76,188,2014-09-21
AIK|||Helsingborg|||2|||1,1,Helsingborgs IF,AIK,8,2,1,AIK,Helsingborg,91,56,2014-05-05
AIK|||Kalmar|||3|||0,1,Kalmar FF,AIK,8,3,0,AIK,Kalmar,166,105,2014-07-12
AIK|||Malmo FF|||2|||3,1,Malmö FF,AIK,8,2,3,AIK,Malmo FF,181,215,2014-10-05
AIK|||Mjallby|||2|||1,1,Mjällby AIF,AIK,8,2,1,AIK,Mjallby,196,66,2014-05-11
AIK|||Norrkoping|||1|||2,1,IFK Norrköping,AIK,8,1,2,AIK,Norrkoping,151,35,2014-04-20
AIK|||Orebro|||1|||1,1,Örebro SK,AIK,8,1,1,AIK,Orebro,226,20,2014-04-13
Atvidabergs|||AIK|||0|||3,1,AIK,Åtvidabergs FF,8,0,3,Atvidabergs,AIK,14,103,2014-07-07
Atvidabergs|||Brommapojkarna|||3|||2,1,IF Brommapojkarna,Åtvidabergs FF,8,3,2,Atvidabergs,Brommapojkarna,119,117,2014-07-20
Atvidabergs|||Djurgarden|||1|||1,1,Djurgårdens IF,Åtvidabergs FF,8,1,1,Atvidabergs,Djurgarden,44,51,2014-05-04
Atvidabergs|||Elfsborg|||2|||1,1,IF Elfsborg,Åtvidabergs FF,8,2,1,Atvidabergs,Elfsborg,134,6,2014-03-31
Atvidabergs|||Falkenbergs|||2|||0,1,Falkenbergs FF,Åtvidabergs FF,8,2,0,Atvidabergs,Falkenbergs,59,18,2014-04-12
Atvidabergs|||Gefle|||2|||2,1,Gefle IF,Åtvidabergs FF,8,2,2,Atvidabergs,Gefle,74,37,2014-04-21
Atvidabergs|||Goteborg|||1|||1,1,IFK Göteborg,Åtvidabergs FF,8,1,1,Atvidabergs,Goteborg,149,145,2014-08-13
Atvidabergs|||Hacken|||1|||0,1,BK Häcken,Åtvidabergs FF,8,1,0,Atvidabergs,Hacken,29,69,2014-05-12
Atvidabergs|||Halmstad|||1|||0,1,Halmstads BK,Åtvidabergs FF,8,1,0,Atvidabergs,Halmstad,89,82,2014-05-24
Atvidabergs|||Helsingborg|||1|||2,1,Helsingborgs IF,Åtvidabergs FF,8,1,2,Atvidabergs,Helsingborg,104,205,2014-09-29
Atvidabergs|||Kalmar|||3|||1,1,Kalmar FF,Åtvidabergs FF,8,3,1,Atvidabergs,Kalmar,179,137,2014-08-09
Atvidabergs|||Malmo FF|||2|||1,1,Malmö FF,Åtvidabergs FF,8,2,1,Atvidabergs,Malmo FF,194,233,2014-11-01
Atvidabergs|||Mjallby|||2|||1,1,Mjällby AIF,Åtvidabergs FF,8,2,1,Atvidabergs,Mjallby,209,218,2014-10-18
Atvidabergs|||Norrkoping|||2|||2,1,IFK Norrköping,Åtvidabergs FF,8,2,2,Atvidabergs,Norrkoping,164,192,2014-09-22
Atvidabergs|||Orebro|||1|||2,1,Örebro SK,Åtvidabergs FF,8,1,2,Atvidabergs,Orebro,240,166,2014-08-25
Brommapojkarna|||AIK|||0|||4,1,AIK,IF Brommapojkarna,8,0,4,Brommapojkarna,AIK,7,221,2014-10-19
Brommapojkarna|||Atvidabergs|||2|||2,1,Åtvidabergs FF,IF Brommapojkarna,8,2,2,Brommapojkarna,Atvidabergs,218,123,2014-07-27
Brommapojkarna|||Djurgarden|||0|||4,1,Djurgårdens IF,IF Brommapojkarna,8,0,4,Brommapojkarna,Djurgarden,37,168,2014-08-25
Brommapojkarna|||Elfsborg|||0|||1,1,IF Elfsborg,IF Brommapojkarna,8,0,1,Brommapojkarna,Elfsborg,128,234,2014-11-01
Brommapojkarna|||Falkenbergs|||2|||3,1,Falkenbergs FF,IF Brommapojkarna,8,2,3,Brommapojkarna,Falkenbergs,52,142,2014-08-10
Brommapojkarna|||Gefle|||1|||2,1,Gefle IF,IF Brommapojkarna,8,1,2,Brommapojkarna,Gefle,67,146,2014-08-13
