MatchKey,Occurrence,TableNumber,Home,Away,HG,AG,HomeKey,AwayKey,WikiID,FDID,Date
aik|||atvidabergs ff|||1|||0,1,8,AIK,Åtvidabergs FF,1,0,aik,atvidabergs ff,14,,
aik|||bk hacken|||3|||1,1,8,AIK,BK Häcken,3,1,aik,bk hacken,7,,
aik|||djurgardens if|||1|||1,1,8,AIK,Djurgårdens IF,1,1,aik,djurgardens if,1,,
aik|||gefle if|||0|||1,1,8,AIK,Gefle IF,0,1,aik,gefle if,4,,
aik|||gif sundsvall|||1|||1,1,8,AIK,GIF Sundsvall,1,1,aik,gif sundsvall,12,,
aik|||helsingborgs if|||2|||1,1,8,AIK,Helsingborgs IF,2,1,aik,helsingborgs if,6,,
aik|||if elfsborg|||1|||1,1,8,AIK,IF Elfsborg,1,1,aik,if elfsborg,2,,
aik|||ifk goteborg|||1|||1,1,8,AIK,IFK Göteborg,1,1,aik,ifk goteborg,5,,
aik|||ifk norrkoping|||5|||2,1,8,AIK,IFK Norrköping,5,2,aik,ifk norrkoping,11,,
aik|||kalmar ff|||1|||2,1,8,AIK,Kalmar FF,1,2,aik,kalmar ff,8,,
aik|||mjallby aif|||0|||0,1,8,AIK,Mjällby AIF,0,0,aik,mjallby aif,10,,
aik|||orebro sk|||3|||0,1,8,AIK,Örebro SK,3,0,aik,orebro sk,15,,
aik|||syrianska fc|||1|||1,1,8,AIK,Syrianska FC,1,1,aik,syrianska fc,13,,
atvidabergs ff|||aik|||2|||0,1,8,Åtvidabergs FF,AIK,2,0,atvidabergs ff,aik,211,,
atvidabergs ff|||bk hacken|||0|||3,1,8,Åtvidabergs FF,BK Häcken,0,3,atvidabergs ff,bk hacken,218,,
atvidabergs ff|||djurgardens if|||2|||1,1,8,Åtvidabergs FF,Djurgårdens IF,2,1,atvidabergs ff,djurgardens if,212,,
atvidabergs ff|||gais|||2|||1,1,8,Åtvidabergs FF,GAIS,2,1,atvidabergs ff,gais,214,,
