MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
AIK|||Atvidabergs|||1|||0,1,Åtvidabergs FF,AIK,8,1,0,AIK,Atvidabergs,211,173,2015-08-30
AIK|||Djurgarden|||1|||0,1,Djurgårdens IF,AIK,8,1,0,AIK,Djurgarden,31,151,2015-08-10
AIK|||Elfsborg|||4|||2,1,IF Elfsborg,AIK,8,4,2,AIK,Elfsborg,136,132,2015-07-26
AIK|||Falkenbergs|||4|||3,1,Falkenbergs FF,AIK,8,4,3,AIK,Falkenbergs,46,89,2015-06-03
AIK|||Gefle|||3|||1,1,Gefle IF,AIK,8,3,1,AIK,Gefle,76,19,2015-04-12
AIK|||Goteborg|||1|||2,1,IFK Göteborg,AIK,8,1,2,AIK,Goteborg,151,232,2015-10-26
AIK|||Hacken|||2|||1,1,BK Häcken,AIK,8,2,1,AIK,Hacken,16,186,2015-09-19
AIK|||Halmstad|||2|||1,1,Halmstads BK,AIK,8,2,1,AIK,Halmstad,91,7,2015-04-06
AIK|||Hammarby|||2|||0,1,Hammarby IF,AIK,8,2,0,AIK,Hammarby,106,56,2015-05-04
AIK|||Helsingborg|||3|||1,1,Helsingborgs IF,AIK,8,3,1,AIK,Helsingborg,121,85,2015-05-31
AIK|||Kalmar|||2|||1,1,Kalmar FF,AIK,8,2,1,AIK,Kalmar,181,155,2015-08-16
AIK|||Malmo FF|||2|||1,1,Malmö FF,AIK,8,2,1,AIK,Malmo FF,196,215,2015-10-04
AIK|||Norrkoping|||2|||2,1,IFK Norrköping,AIK,8,2,2,AIK,Norrkoping,166,60,2015-05-10
AIK|||Orebro|||3|||0,1,Örebro SK,AIK,8,3,0,AIK,Orebro,226,37,2015-04-26
AIK|||Sundsvall|||4|||1,1,GIF Sundsvall,AIK,8,4,1,AIK,Sundsvall,61,117,2015-07-12
Atvidabergs|||AIK|||1|||1,1,AIK,Åtvidabergs FF,8,1,1,Atvidabergs,AIK,14,44,2015-04-29
Atvidabergs|||Djurgarden|||2|||3,1,Djurgårdens IF,Åtvidabergs FF,8,2,3,Atvidabergs,Djurgarden,44,62,2015-05-11
Atvidabergs|||Elfsborg|||1|||2,1,IF Elfsborg,Åtvidabergs FF,8,1,2,Atvidabergs,Elfsborg,149,75,2015-05-24
Atvidabergs|||Falkenbergs|||3|||1,1,Falkenbergs FF,Åtvidabergs FF,8,3,1,Atvidabergs,Falkenbergs,59,27,2015-04-19
Atvidabergs|||Gefle|||1|||1,1,Gefle IF,Åtvidabergs FF,8,1,1,Atvidabergs,Gefle,89,113,2015-07-11
Atvidabergs|||Goteborg|||0|||1,1,IFK Göteborg,Åtvidabergs FF,8,0,1,Atvidabergs,Goteborg,164,162,2015-08-23
Atvidabergs|||Hacken|||1|||1,1,BK Häcken,Åtvidabergs FF,8,1,1,Atvidabergs,Hacken,29,90,2015-06-03
Atvidabergs|||Halmstad|||0|||0,1,Halmstads BK,Åtvidabergs FF,8,0,0,Atvidabergs,Halmstad,104,105,2015-07-04
Atvidabergs|||Hammarby|||0|||3,1,Hammarby IF,Åtvidabergs FF,8,0,3,Atvidabergs,Hammarby,119,209,2015-10-02
Atvidabergs|||Helsingborg|||1|||2,1,Helsingborgs IF,Åtvidabergs FF,8,1,2,Atvidabergs,Helsingborg,134,128,2015-07-25
Atvidabergs|||Kalmar|||1|||1,1,Kalmar FF,Åtvidabergs FF,8,1,1,Atvidabergs,Kalmar,194,187,2015-09-20
Atvidabergs|||Malmo FF|||2|||2,1,Malmö FF,Åtvidabergs FF,8,2,2,Atvidabergs,Malmo FF,209,137,2015-08-01
Atvidabergs|||Norrkoping|||1|||1,1,IFK Norrköping,Åtvidabergs FF,8,1,1,Atvidabergs,Norrkoping,179,160,2015-08-17
Atvidabergs|||Orebro|||2|||3,1,Örebro SK,Åtvidabergs FF,8,2,3,Atvidabergs,Orebro,240,230,2015-10-26
Atvidabergs|||Sundsvall|||2|||3,1,GIF Sundsvall,Åtvidabergs FF,8,2,3,Atvidabergs,Sundsvall,74,13,2015-04-09
Djurgarden|||AIK|||2|||2,1,AIK,Djurgårdens IF,8,2,2,Djurgarden,AIK,2,80,2015-05-25
Djurgarden|||Atvidabergs|||0|||0,1,Åtvidabergs FF,Djurgårdens IF,8,0,0,Djurgarden,Atvidabergs,213,126,2015-07-20
Djurgarden|||Elfsborg|||1|||2,1,IF Elfsborg,Djurgårdens IF,8,1,2,Djurgarden,Elfsborg,138,5,2015-04-05
Djurgarden|||Falkenbergs|||3|||1,1,Falkenbergs FF,Djurgårdens IF,8,3,1,Djurgarden,Falkenbergs,48,41,2015-04-29
Djurgarden|||Gefle|||5|||1,1,Gefle IF,Djurgårdens IF,8,5,1,Djurgarden,Gefle,78,51,2015-05-03
Djurgarden|||Goteborg|||2|||2,1,IFK Göteborg,Djurgårdens IF,8,2,2,Djurgarden,Goteborg,153,221,2015-10-19
Djurgarden|||Hacken|||2|||1,1,BK Häcken,Djurgårdens IF,8,2,1,Djurgarden,Hacken,17,138,2015-08-01
Djurgarden|||Halmstad|||4|||2,1,Halmstads BK,Djurgårdens IF,8,4,2,Djurgarden,Halmstad,93,170,2015-08-29
Djurgarden|||Hammarby|||2|||2,1,Hammarby IF,Djurgårdens IF,8,2,2,Djurgarden,Hammarby,108,168,2015-08-24
Djurgarden|||Helsingborg|||2|||2,1,Helsingborgs IF,Djurgårdens IF,8,2,2,Djurgarden,Helsingborg,123,205,2015-09-28
Djurgarden|||Kalmar|||1|||0,1,Kalmar FF,Djurgårdens IF,8,1,0,Djurgarden,Kalmar,183,25,2015-04-17
Djurgarden|||Malmo FF|||0|||2,1,Malmö FF,Djurgårdens IF,8,0,2,Djurgarden,Malmo FF,198,188,2015-09-20
Djurgarden|||Norrkoping|||1|||1,1,IFK Norrköping,Djurgårdens IF,8,1,1,Djurgarden,Norrkoping,168,94,2015-06-04
Djurgarden|||Orebro|||2|||0,1,Örebro SK,Djurgårdens IF,8,2,0,Djurgarden,Orebro,228,106,2015-07-04
Djurgarden|||Sundsvall|||4|||2,1,GIF Sundsvall,Djurgårdens IF,8,4,2,Djurgarden,Sundsvall,63,233,2015-10-31
Elfsborg|||AIK|||3|||2,1,AIK,IF Elfsborg,8,3,2,Elfsborg,AIK,9,32,2015-04-21
Elfsborg|||Atvidabergs|||3|||1,1,Åtvidabergs FF,IF Elfsborg,8,3,1,Elfsborg,Atvidabergs,220,206,2015-09-28
Elfsborg|||Djurgarden|||2|||0,1,Djurgårdens IF,IF Elfsborg,8,2,0,Elfsborg,Djurgarden,39,157,2015-08-16
Elfsborg|||Falkenbergs|||4|||2,1,Falkenbergs FF,IF Elfsborg,8,4,2,Elfsborg,Falkenbergs,54,234,2015-10-31
Elfsborg|||Gefle|||5|||1,1,Gefle IF,IF Elfsborg,8,5,1,Elfsborg,Gefle,84,102,2015-06-07
Elfsborg|||Goteborg|||1|||1,1,IFK Göteborg,IF Elfsborg,8,1,1,Elfsborg,Goteborg,160,200,2015-09-24
Elfsborg|||Hacken|||1|||0,1,BK Häcken,IF Elfsborg,8,1,0,Elfsborg,Hacken,24,116,2015-07-12
Elfsborg|||Halmstad|||2|||0,1,Halmstads BK,IF Elfsborg,8,2,0,Elfsborg,Halmstad,99,141,2015-08-02
Elfsborg|||Hammarby|||1|||1,1,Hammarby IF,IF Elfsborg,8,1,1,Elfsborg,Hammarby,114,12,2015-04-08
Elfsborg|||Helsingborg|||2|||1,1,Helsingborgs IF,IF Elfsborg,8,2,1,Elfsborg,Helsingborg,129,67,2015-05-20
Elfsborg|||Kalmar|||2|||1,1,Kalmar FF,IF Elfsborg,8,2,1,Elfsborg,Kalmar,190,42,2015-04-29
Elfsborg|||Malmo FF|||2|||2,1,Malmö FF,IF Elfsborg,8,2,2,Elfsborg,Malmo FF,205,64,2015-05-11
Elfsborg|||Norrkoping|||3|||2,1,IFK Norrköping,IF Elfsborg,8,3,2,Elfsborg,Norrkoping,175,224,2015-10-19
Elfsborg|||Orebro|||2|||2,1,Örebro SK,IF Elfsborg,8,2,2,Elfsborg,Orebro,235,86,2015-05-31
Elfsborg|||Sundsvall|||1|||2,1,GIF Sundsvall,IF Elfsborg,8,1,2,Elfsborg,Sundsvall,69,175,2015-08-30
Falkenbergs|||AIK|||2|||4,1,AIK,Falkenbergs FF,8,2,4,Falkenbergs,AIK,3,178,2015-09-12
Falkenbergs|||Atvidabergs|||6|||0,1,Åtvidabergs FF,Falkenbergs FF,8,6,0,Falkenbergs,Atvidabergs,214,219,2015-10-18
Falkenbergs|||Djurgarden|||0|||2,1,Djurgårdens IF,Falkenbergs FF,8,0,2,Falkenbergs,Djurgarden,33,225,2015-10-24
Falkenbergs|||Elfsborg|||2|||2,1,IF Elfsborg,Falkenbergs FF,8,2,2,Falkenbergs,Elfsborg,139,108,2015-07-05
Falkenbergs|||Gefle|||0|||2,1,Gefle IF,Falkenbergs FF,8,0,2,Falkenbergs,Gefle,79,3,2015-04-05
Falkenbergs|||Goteborg|||1|||0,1,IFK Göteborg,Falkenbergs FF,8,1,0,Falkenbergs,Goteborg,154,131,2015-07-26
Falkenbergs|||Hacken|||1|||2,1,BK Häcken,Falkenbergs FF,8,1,2,Falkenbergs,Hacken,18,202,2015-09-27
Falkenbergs|||Halmstad|||1|||0,1,Halmstads BK,Falkenbergs FF,8,1,0,Falkenbergs,Halmstad,94,59,2015-05-10
Falkenbergs|||Hammarby|||0|||1,1,Hammarby IF,Falkenbergs FF,8,0,1,Falkenbergs,Hammarby,109,158,2015-08-17
Falkenbergs|||Helsingborg|||2|||3,1,Helsingborgs IF,Falkenbergs FF,8,2,3,Falkenbergs,Helsingborg,124,144,2015-08-08
Falkenbergs|||Kalmar|||1|||3,1,Kalmar FF,Falkenbergs FF,8,1,3,Falkenbergs,Kalmar,184,66,2015-05-19
Falkenbergs|||Malmo FF|||3|||3,1,Malmö FF,Falkenbergs FF,8,3,3,Falkenbergs,Malmo FF,199,33,2015-04-24
Falkenbergs|||Norrkoping|||0|||1,1,IFK Norrköping,Falkenbergs FF,8,0,1,Falkenbergs,Norrkoping,169,171,2015-08-29
Falkenbergs|||Orebro|||2|||0,1,Örebro SK,Falkenbergs FF,8,2,0,Falkenbergs,Orebro,229,17,2015-04-12
Falkenbergs|||Sirius|||1|||1,1,,,,,,,,,242,2015-11-08
Falkenbergs|||Sundsvall|||1|||1,1,GIF Sundsvall,Falkenbergs FF,8,1,1,Falkenbergs,Sundsvall,64,82,2015-05-30
Gefle|||AIK|||1|||2,1,AIK,Gefle IF,8,1,2,Gefle,AIK,5,163,2015-08-23
Gefle|||Atvidabergs|||2|||1,1,Åtvidabergs FF,Gefle IF,8,2,1,Gefle,Atvidabergs,216,235,2015-10-31
Gefle|||Djurgarden|||2|||1,1,Djurgårdens IF,Gefle IF,8,2,1,Gefle,Djurgarden,35,184,2015-09-14
Gefle|||Elfsborg|||2|||3,1,IF Elfsborg,Gefle IF,8,2,3,Gefle,Elfsborg,141,152,2015-08-12
Gefle|||Falkenbergs|||1|||0,1,Falkenbergs FF,Gefle IF,8,1,0,Gefle,Falkenbergs,50,139,2015-08-01
Gefle|||Goteborg|||0|||0,1,IFK Göteborg,Gefle IF,8,0,0,Gefle,Goteborg,156,46,2015-04-30
Gefle|||Hacken|||2|||0,1,BK Häcken,Gefle IF,8,2,0,Gefle,Hacken,20,81,2015-05-29
Gefle|||Halmstad|||0|||0,1,Halmstads BK,Gefle IF,8,0,0,Gefle,Halmstad,96,26,2015-04-18
Gefle|||Hammarby|||1|||1,1,Hammarby IF,Gefle IF,8,1,1,Gefle,Hammarby,111,112,2015-07-06
Gefle|||Helsingborg|||2|||1,1,Helsingborgs IF,Gefle IF,8,2,1,Gefle,Helsingborg,126,189,2015-09-20
Gefle|||Kalmar|||2|||0,1,Kalmar FF,Gefle IF,8,2,0,Gefle,Kalmar,186,9,2015-04-08
Gefle|||Malmo FF|||1|||2,1,Malmö FF,Gefle IF,8,1,2,Gefle,Malmo FF,201,93,2015-06-03
Gefle|||Norrkoping|||1|||2,1,IFK Norrköping,Gefle IF,8,1,2,Gefle,Norrkoping,171,204,2015-09-27
Gefle|||Orebro|||2|||2,1,Örebro SK,Gefle IF,8,2,2,Gefle,Orebro,231,222,2015-10-19
Gefle|||Sundsvall|||3|||1,1,GIF Sundsvall,Gefle IF,8,3,1,Gefle,Sundsvall,65,70,2015-05-20
Goteborg|||AIK|||3|||0,1,AIK,IFK Göteborg,8,3,0,Goteborg,AIK,10,72,2015-05-21
