MatchKey,Occurrence,TableNumber,Home,Away,HG,AG,HomeKey,AwayKey,WikiID,FDID,Date
aik|||atvidabergs ff|||4|||1,1,8,AIK,Åtvidabergs FF,4,1,aik,atvidabergs ff,14,,
aik|||bk hacken|||1|||0,1,8,AIK,BK Häcken,1,0,aik,bk hacken,1,,
aik|||djurgardens if|||1|||1,1,8,AIK,Djurgårdens IF,1,1,aik,djurgardens if,2,,
aik|||falkenbergs ff|||3|||0,1,8,AIK,Falkenbergs FF,3,0,aik,falkenbergs ff,3,,
aik|||gefle if|||3|||1,1,8,AIK,Gefle IF,3,1,aik,gefle if,4,,
aik|||halmstads bk|||0|||1,1,8,AIK,Halmstads BK,0,1,aik,halmstads bk,5,,
aik|||helsingborgs if|||2|||1,1,8,AIK,Helsingborgs IF,2,1,aik,helsingborgs if,6,,
aik|||if brommapojkarna|||4|||2,1,8,AIK,IF Brommapojkarna,4,2,aik,if brommapojkarna,7,,
aik|||if elfsborg|||2|||1,1,8,AIK,IF Elfsborg,2,1,aik,if elfsborg,8,,
aik|||ifk goteborg|||0|||2,1,8,AIK,IFK Göteborg,0,2,aik,ifk goteborg,9,,
aik|||ifk norrkoping|||1|||2,1,8,AIK,IFK Norrköping,1,2,aik,ifk norrkoping,10,,
aik|||kalmar ff|||3|||0,1,8,AIK,Kalmar FF,3,0,aik,kalmar ff,11,,
aik|||mjallby aif|||2|||1,1,8,AIK,Mjällby AIF,2,1,aik,mjallby aif,13,,
aik|||orebro sk|||1|||1,1,8,AIK,Örebro SK,1,1,aik,orebro sk,15,,
atvidabergs ff|||aik|||0|||3,1,8,Åtvidabergs FF,AIK,0,3,atvidabergs ff,aik,211,,
atvidabergs ff|||bk hacken|||1|||0,1,8,Åtvidabergs FF,BK Häcken,1,0,atvidabergs ff,bk hacken,212,,
atvidabergs ff|||djurgardens if|||1|||1,1,8,Åtvidabergs FF,Djurgårdens IF,1,1,atvidabergs ff,djurgardens if,213,,
atvidabergs ff|||falkenbergs ff|||2|||0,1,8,Åtvidabergs FF,Falkenbergs FF,2,0,atvidabergs ff,falkenbergs ff,214,,
atvidabergs ff|||gefle if|||2|||2,1,8,Åtvidabergs FF,Gefle IF,2,2,atvidabergs ff,gefle if,215,,
atvidabergs ff|||halmstads bk|||1|||0,1,8,Åtvidabergs FF,Halmstads BK,1,0,atvidabergs ff,halmstads bk,216,,
atvidabergs ff|||helsingborgs if|||1|||2,1,8,Åtvidabergs FF,Helsingborgs IF,1,2,atvidabergs ff,helsingborgs if,217,,
atvidabergs ff|||if brommapojkarna|||3|||2,1,8,Åtvidabergs FF,IF Brommapojkarna,3,2,atvidabergs ff,if brommapojkarna,218,,
atvidabergs ff|||if elfsborg|||2|||1,1,8,Åtvidabergs FF,IF Elfsborg,2,1,atvidabergs ff,if elfsborg,219,,
atvidabergs ff|||ifk goteborg|||1|||1,1,8,Åtvidabergs FF,IFK Göteborg,1,1,atvidabergs ff,ifk goteborg,220,,
atvidabergs ff|||ifk norrkoping|||2|||2,1,8,Åtvidabergs FF,IFK Norrköping,2,2,atvidabergs ff,ifk norrkoping,221,,
atvidabergs ff|||kalmar ff|||3|||1,1,8,Åtvidabergs FF,Kalmar FF,3,1,atvidabergs ff,kalmar ff,222,,
