MatchKey,Occurrence,TableNumber,Home,Away,HG,AG,HomeKey,AwayKey,WikiID,FDID,Date
aik|||atvidabergs ff|||1|||0,1,8,AIK,Åtvidabergs FF,1,0,aik,atvidabergs ff,14,,
aik|||bk hacken|||2|||1,1,8,AIK,BK Häcken,2,1,aik,bk hacken,1,,
aik|||djurgardens if|||1|||0,1,8,AIK,Djurgårdens IF,1,0,aik,djurgardens if,2,,
aik|||falkenbergs ff|||4|||3,1,8,AIK,Falkenbergs FF,4,3,aik,falkenbergs ff,3,,
aik|||gefle if|||3|||1,1,8,AIK,Gefle IF,3,1,aik,gefle if,4,,
aik|||gif sundsvall|||4|||1,1,8,AIK,GIF Sundsvall,4,1,aik,gif sundsvall,5,,
aik|||halmstads bk|||2|||1,1,8,AIK,Halmstads BK,2,1,aik,halmstads bk,6,,
aik|||hammarby if|||2|||0,1,8,AIK,Hammarby IF,2,0,aik,hammarby if,7,,
aik|||helsingborgs if|||3|||1,1,8,AIK,Helsingborgs IF,3,1,aik,helsingborgs if,8,,
aik|||if elfsborg|||4|||2,1,8,AIK,IF Elfsborg,4,2,aik,if elfsborg,9,,
aik|||ifk goteborg|||1|||2,1,8,AIK,IFK Göteborg,1,2,aik,ifk goteborg,10,,
aik|||ifk norrkoping|||2|||2,1,8,AIK,IFK Norrköping,2,2,aik,ifk norrkoping,11,,
aik|||kalmar ff|||2|||1,1,8,AIK,Kalmar FF,2,1,aik,kalmar ff,12,,
aik|||orebro sk|||3|||0,1,8,AIK,Örebro SK,3,0,aik,orebro sk,15,,
atvidabergs ff|||aik|||1|||1,1,8,Åtvidabergs FF,AIK,1,1,atvidabergs ff,aik,211,,
atvidabergs ff|||bk hacken|||1|||1,1,8,Åtvidabergs FF,BK Häcken,1,1,atvidabergs ff,bk hacken,212,,
atvidabergs ff|||djurgardens if|||2|||3,1,8,Åtvidabergs FF,Djurgårdens IF,2,3,atvidabergs ff,djurgardens if,213,,
atvidabergs ff|||falkenbergs ff|||3|||1,1,8,Åtvidabergs FF,Falkenbergs FF,3,1,atvidabergs ff,falkenbergs ff,214,,
atvidabergs ff|||gefle if|||1|||1,1,8,Åtvidabergs FF,Gefle IF,1,1,atvidabergs ff,gefle if,215,,
atvidabergs ff|||gif sundsvall|||2|||3,1,8,Åtvidabergs FF,GIF Sundsvall,2,3,atvidabergs ff,gif sundsvall,216,,
atvidabergs ff|||halmstads bk|||0|||0,1,8,Åtvidabergs FF,Halmstads BK,0,0,atvidabergs ff,halmstads bk,217,,
atvidabergs ff|||hammarby if|||0|||3,1,8,Åtvidabergs FF,Hammarby IF,0,3,atvidabergs ff,hammarby if,218,,
atvidabergs ff|||helsingborgs if|||1|||2,1,8,Åtvidabergs FF,Helsingborgs IF,1,2,atvidabergs ff,helsingborgs if,219,,
atvidabergs ff|||if elfsborg|||1|||2,1,8,Åtvidabergs FF,IF Elfsborg,1,2,atvidabergs ff,if elfsborg,220,,
atvidabergs ff|||ifk goteborg|||0|||1,1,8,Åtvidabergs FF,IFK Göteborg,0,1,atvidabergs ff,ifk goteborg,221,,
atvidabergs ff|||ifk norrkoping|||1|||1,1,8,Åtvidabergs FF,IFK Norrköping,1,1,atvidabergs ff,ifk norrkoping,222,,
atvidabergs ff|||kalmar ff|||1|||1,1,8,Åtvidabergs FF,Kalmar FF,1,1,atvidabergs ff,kalmar ff,223,,
atvidabergs ff|||malmo ff|||2|||2,1,8,Åtvidabergs FF,Malmö FF,2,2,atvidabergs ff,malmo ff,224,,
atvidabergs ff|||orebro sk|||2|||3,1,8,Åtvidabergs FF,Örebro SK,2,3,atvidabergs ff,orebro sk,225,,
bk hacken|||aik|||0|||0,1,8,BK Häcken,AIK,0,0,bk hacken,aik,16,,
bk hacken|||atvidabergs ff|||3|||0,1,8,BK Häcken,Åtvidabergs FF,3,0,bk hacken,atvidabergs ff,29,,
bk hacken|||djurgardens if|||1|||1,1,8,BK Häcken,Djurgårdens IF,1,1,bk hacken,djurgardens if,17,,
bk hacken|||falkenbergs ff|||0|||2,1,8,BK Häcken,Falkenbergs FF,0,2,bk hacken,falkenbergs ff,18,,
bk hacken|||gefle if|||1|||1,1,8,BK Häcken,Gefle IF,1,1,bk hacken,gefle if,19,,
bk hacken|||gif sundsvall|||3|||1,1,8,BK Häcken,GIF Sundsvall,3,1,bk hacken,gif sundsvall,20,,
bk hacken|||halmstads bk|||4|||1,1,8,BK Häcken,Halmstads BK,4,1,bk hacken,halmstads bk,21,,
bk hacken|||hammarby if|||3|||3,1,8,BK Häcken,Hammarby IF,3,3,bk hacken,hammarby if,22,,
bk hacken|||helsingborgs if|||3|||2,1,8,BK Häcken,Helsingborgs IF,3,2,bk hacken,helsingborgs if,23,,
bk hacken|||if elfsborg|||5|||2,1,8,BK Häcken,IF Elfsborg,5,2,bk hacken,if elfsborg,24,,
bk hacken|||ifk goteborg|||1|||2,1,8,BK Häcken,IFK Göteborg,1,2,bk hacken,ifk goteborg,25,,
bk hacken|||ifk norrkoping|||0|||2,1,8,BK Häcken,IFK Norrköping,0,2,bk hacken,ifk norrkoping,26,,
bk hacken|||kalmar ff|||3|||0,1,8,BK Häcken,Kalmar FF,3,0,bk hacken,kalmar ff,27,,
bk hacken|||malmo ff|||1|||0,1,8,BK Häcken,Malmö FF,1,0,bk hacken,malmo ff,28,,
bk hacken|||orebro sk|||2|||0,1,8,BK Häcken,Örebro SK,2,0,bk hacken,orebro sk,30,,
djurgardens if|||aik|||2|||2,1,8,Djurgårdens IF,AIK,2,2,djurgardens if,aik,31,,
