MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
AIK|||Atvidabergs|||1|||0,1,Åtvidabergs FF,AIK,8,1,0,AIK,Atvidabergs,211,126,2012-07-22
AIK|||Djurgarden|||1|||1,1,Djurgårdens IF,AIK,8,1,1,AIK,Djurgarden,31,63,2012-05-08
AIK|||Elfsborg|||1|||1,1,IF Elfsborg,AIK,8,1,1,AIK,Elfsborg,106,189,2012-09-26
AIK|||GAIS|||1|||0,1,GAIS,AIK,8,1,0,AIK,GAIS,46,93,2012-05-24
AIK|||Gefle|||0|||1,1,Gefle IF,AIK,8,0,1,AIK,Gefle,76,204,2012-10-07
AIK|||Goteborg|||1|||1,1,IFK Göteborg,AIK,8,1,1,AIK,Goteborg,121,23,2012-04-12
AIK|||Hacken|||3|||1,1,BK Häcken,AIK,8,3,1,AIK,Hacken,16,107,2012-07-08
AIK|||Helsingborg|||2|||1,1,Helsingborgs IF,AIK,8,2,1,AIK,Helsingborg,91,164,2012-09-02
AIK|||Kalmar|||1|||2,1,Kalmar FF,AIK,8,1,2,AIK,Kalmar,151,140,2012-08-05
AIK|||Malmo FF|||2|||0,1,Malmö FF,AIK,8,2,0,AIK,Malmo FF,166,233,2012-11-04
AIK|||Mjallby|||0|||0,1,Mjällby AIF,AIK,8,0,0,AIK,Mjallby,181,4,2012-04-01
AIK|||Norrkoping|||5|||2,1,IFK Norrköping,AIK,8,5,2,AIK,Norrkoping,136,84,2012-05-20
AIK|||Orebro|||3|||0,1,Örebro SK,AIK,8,3,0,AIK,Orebro,226,147,2012-08-12
AIK|||Sundsvall|||1|||1,1,GIF Sundsvall,AIK,8,1,1,AIK,Sundsvall,61,37,2012-04-22
AIK|||Syrianska|||1|||1,1,Syrianska FC,AIK,8,1,1,AIK,Syrianska,196,219,2012-10-28
Atvidabergs|||AIK|||2|||0,1,AIK,Åtvidabergs FF,8,2,0,Atvidabergs,AIK,14,113,2012-07-14
Atvidabergs|||Djurgarden|||2|||1,1,Djurgårdens IF,Åtvidabergs FF,8,2,1,Atvidabergs,Djurgarden,44,185,2012-09-26
Atvidabergs|||Elfsborg|||5|||1,1,IF Elfsborg,Åtvidabergs FF,8,5,1,Atvidabergs,Elfsborg,119,97,2012-06-30
Atvidabergs|||GAIS|||2|||1,1,GAIS,Åtvidabergs FF,8,2,1,Atvidabergs,GAIS,59,9,2012-04-06
Atvidabergs|||Gefle|||6|||1,1,Gefle IF,Åtvidabergs FF,8,6,1,Atvidabergs,Gefle,89,17,2012-04-10
Atvidabergs|||Goteborg|||1|||2,1,IFK Göteborg,Åtvidabergs FF,8,1,2,Atvidabergs,Goteborg,134,203,2012-10-06
Atvidabergs|||Hacken|||0|||3,1,BK Häcken,Åtvidabergs FF,8,0,3,Atvidabergs,Hacken,29,49,2012-05-02
Atvidabergs|||Helsingborg|||1|||2,1,Helsingborgs IF,Åtvidabergs FF,8,1,2,Atvidabergs,Helsingborg,104,34,2012-04-21
Atvidabergs|||Kalmar|||3|||0,1,Kalmar FF,Åtvidabergs FF,8,3,0,Atvidabergs,Kalmar,164,82,2012-05-20
Atvidabergs|||Malmo FF|||0|||1,1,Malmö FF,Åtvidabergs FF,8,0,1,Atvidabergs,Malmo FF,179,176,2012-09-17
Atvidabergs|||Mjallby|||0|||0,1,Mjällby AIF,Åtvidabergs FF,8,0,0,Atvidabergs,Mjallby,194,223,2012-10-28
Atvidabergs|||Norrkoping|||1|||1,1,IFK Norrköping,Åtvidabergs FF,8,1,1,Atvidabergs,Norrkoping,149,160,2012-08-27
Atvidabergs|||Orebro|||1|||1,1,Örebro SK,Åtvidabergs FF,8,1,1,Atvidabergs,Orebro,240,129,2012-07-27
Atvidabergs|||Sundsvall|||2|||2,1,GIF Sundsvall,Åtvidabergs FF,8,2,2,Atvidabergs,Sundsvall,74,228,2012-11-01
Atvidabergs|||Syrianska|||1|||0,1,Syrianska FC,Åtvidabergs FF,8,1,0,Atvidabergs,Syrianska,209,74,2012-05-16
Djurgarden|||AIK|||0|||3,1,AIK,Djurgårdens IF,8,0,3,Djurgarden,AIK,2,172,2012-09-16
Djurgarden|||Atvidabergs|||1|||1,1,Åtvidabergs FF,Djurgårdens IF,8,1,1,Djurgarden,Atvidabergs,213,67,2012-05-12
Djurgarden|||Elfsborg|||0|||0,1,IF Elfsborg,Djurgårdens IF,8,0,0,Djurgarden,Elfsborg,108,133,2012-07-29
Djurgarden|||GAIS|||3|||0,1,GAIS,Djurgårdens IF,8,3,0,Djurgarden,GAIS,48,215,2012-10-22
Djurgarden|||Gefle|||1|||1,1,Gefle IF,Djurgårdens IF,8,1,1,Djurgarden,Gefle,78,80,2012-05-17
Djurgarden|||Goteborg|||3|||2,1,IFK Göteborg,Djurgårdens IF,8,3,2,Djurgarden,Goteborg,123,103,2012-07-03
Djurgarden|||Hacken|||0|||3,1,BK Häcken,Djurgårdens IF,8,0,3,Djurgarden,Hacken,17,177,2012-09-21
Djurgarden|||Helsingborg|||3|||1,1,Helsingborgs IF,Djurgårdens IF,8,3,1,Djurgarden,Helsingborg,93,154,2012-08-25
Djurgarden|||Kalmar|||1|||1,1,Kalmar FF,Djurgårdens IF,8,1,1,Djurgarden,Kalmar,153,46,2012-04-29
Djurgarden|||Malmo FF|||2|||3,1,Malmö FF,Djurgårdens IF,8,2,3,Djurgarden,Malmo FF,168,32,2012-04-16
Djurgarden|||Mjallby|||0|||1,1,Mjällby AIF,Djurgårdens IF,8,0,1,Djurgarden,Mjallby,183,197,2012-10-01
Djurgarden|||Norrkoping|||1|||1,1,IFK Norrköping,Djurgårdens IF,8,1,1,Djurgarden,Norrkoping,138,119,2012-07-16
Djurgarden|||Orebro|||2|||1,1,Örebro SK,Djurgårdens IF,8,2,1,Djurgarden,Orebro,228,53,2012-05-03
Djurgarden|||Sundsvall|||1|||0,1,GIF Sundsvall,Djurgårdens IF,8,1,0,Djurgarden,Sundsvall,63,13,2012-04-08
Djurgarden|||Syrianska|||1|||1,1,Syrianska FC,Djurgårdens IF,8,1,1,Djurgarden,Syrianska,198,227,2012-10-31
Elfsborg|||AIK|||1|||0,1,AIK,IF Elfsborg,8,1,0,Elfsborg,AIK,7,70,2012-05-13
Elfsborg|||Atvidabergs|||1|||1,1,Åtvidabergs FF,IF Elfsborg,8,1,1,Elfsborg,Atvidabergs,218,234,2012-11-04
Elfsborg|||Djurgarden|||2|||1,1,Djurgårdens IF,IF Elfsborg,8,2,1,Elfsborg,Djurgarden,37,1,2012-03-31
