MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
AFC Eskilstuna|||AIK|||2|||4,1,AIK,AFC Eskilstuna,8,2,4,AFC Eskilstuna,AIK,16,147,2019-08-11
AFC Eskilstuna|||Djurgarden|||1|||1,1,Djurgårdens IF,AFC Eskilstuna,8,1,1,AFC Eskilstuna,Djurgarden,46,113,2019-07-08
AFC Eskilstuna|||Elfsborg|||2|||2,1,IF Elfsborg,AFC Eskilstuna,8,2,2,AFC Eskilstuna,Elfsborg,121,183,2019-09-16
AFC Eskilstuna|||Falkenbergs|||0|||0,1,Falkenbergs FF,AFC Eskilstuna,8,0,0,AFC Eskilstuna,Falkenbergs,61,59,2019-05-11
AFC Eskilstuna|||Goteborg|||3|||1,1,IFK Göteborg,AFC Eskilstuna,8,3,1,AFC Eskilstuna,Goteborg,136,4,2019-03-31
AFC Eskilstuna|||Hacken|||0|||2,1,BK Häcken,AFC Eskilstuna,8,0,2,AFC Eskilstuna,Hacken,31,162,2019-08-25
AFC Eskilstuna|||Hammarby|||1|||6,1,Hammarby,AFC Eskilstuna,8,1,6,AFC Eskilstuna,Hammarby,91,133,2019-07-27
AFC Eskilstuna|||Helsingborg|||1|||1,1,Helsingborgs IF,AFC Eskilstuna,8,1,1,AFC Eskilstuna,Helsingborg,106,73,2019-05-18
AFC Eskilstuna|||Kalmar|||3|||1,1,Kalmar FF,AFC Eskilstuna,8,3,1,AFC Eskilstuna,Kalmar,181,117,2019-07-13
AFC Eskilstuna|||Malmo FF|||0|||1,1,Malmö FF,AFC Eskilstuna,8,0,1,AFC Eskilstuna,Malmo FF,196,204,2019-09-29
AFC Eskilstuna|||Norrkoping|||0|||2,1,IFK Norrköping,AFC Eskilstuna,8,0,2,AFC Eskilstuna,Norrkoping,151,94,2019-06-02
AFC Eskilstuna|||Orebro|||1|||1,1,Örebro SK,AFC Eskilstuna,8,1,1,AFC Eskilstuna,Orebro,211,17,2019-04-12
AFC Eskilstuna|||Ostersunds|||0|||1,1,Östersunds FK,AFC Eskilstuna,8,0,1,AFC Eskilstuna,Ostersunds,226,33,2019-04-24
AFC Eskilstuna|||Sirius|||0|||0,1,IK Sirius,AFC Eskilstuna,8,0,0,AFC Eskilstuna,Sirius,166,227,2019-10-27
AFC Eskilstuna|||Sundsvall|||1|||0,1,GIF Sundsvall,AFC Eskilstuna,8,1,0,AFC Eskilstuna,Sundsvall,76,217,2019-10-18
AIK|||AFC Eskilstuna|||2|||1,1,AFC Eskilstuna,AIK,8,2,1,AIK,AFC Eskilstuna,1,49,2019-05-04
AIK|||Djurgarden|||1|||0,1,Djurgårdens IF,AIK,8,1,0,AIK,Djurgarden,47,172,2019-09-01
AIK|||Elfsborg|||3|||0,1,IF Elfsborg,AIK,8,3,0,AIK,Elfsborg,122,115,2019-07-13
AIK|||Falkenbergs|||2|||0,1,Falkenbergs FF,AIK,8,2,0,AIK,Falkenbergs,62,77,2019-05-20
