MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
Falkenbergs|||Sirius|||1|||1,1,,,,,,,,,242,2015-11-08
Sirius|||Falkenbergs|||2|||2,1,,,,,,,,,241,2015-11-05
