PlayerID,Rating,MatchesPlayed,FramesPlayed,FirstMatchDate,LastMatchDate,EntryRating
212,2710.152345,17,255,1979-04-16 00:00:00,1981-04-07 00:00:00,2674.657888
2877,2680.634041,19,249,1979-04-16 00:00:00,1981-04-07 00:00:00,2667.023553
806,2668.929064,28,375,1977-02-07 00:00:00,1981-04-07 00:00:00,2602.997034
20,2663.513232,1,18,1981-04-07 00:00:00,1981-04-07 00:00:00,2664.007301
2878,2660.659115,38,462,1975-01-13 00:00:00,1981-04-07 00:00:00,2638.149402
470,2654.937711,28,429,1975-01-13 00:00:00,1981-04-07 00:00:00,2622.204235
2874,2642.077627,3,54,1980-05-22 00:00:00,1981-04-07 00:00:00,2646.393548
181,2631.007648,1,18,1981-04-07 00:00:00,1981-04-07 00:00:00,2648.137668
2875,2630.203318,36,467,1975-01-13 00:00:00,1981-04-07 00:00:00,2658.375138
3509,2626.269938,10,180,1975-01-13 00:00:00,1981-04-07 00:00:00,2597.27187
468,2622.110589,23,330,1976-01-26 00:00:00,1981-04-07 00:00:00,2615.052327
3484,2621.44043,16,227,1977-04-18 00:00:00,1981-04-07 00:00:00,2604.775931
452,2617.598923,14,209,1977-04-18 00:00:00,1981-04-07 00:00:00,2598.554384
3449,2612.207963,20,330,1975-01-13 00:00:00,1981-04-07 00:00:00,2613.812456
2876,2611.489062,27,309,1975-01-13 00:00:00,1981-04-07 00:00:00,2625.150966
2870,2608.192986,12,187,1979-04-16 00:00:00,1981-04-07 00:00:00,2605.684844
2184,2603.799308,4,77,1977-04-18 00:00:00,1981-04-07 00:00:00,2637.315014
3728,2600.049703,14,214,1977-02-07 00:00:00,1981-04-07 00:00:00,2602.318792
3445,2597.965217,3,57,1980-05-22 00:00:00,1980-05-22 00:00:00,2584.064754
3737,2592.921477,1,21,1978-04-17 00:00:00,1978-04-17 00:00:00,2600
3385,2584.237591,1,14,1981-04-07 00:00:00,1981-04-07 00:00:00,2600
3515,2577.098244,5,46,1975-01-13 00:00:00,1977-04-18 00:00:00,2595.854237
3733,2576.29031,2,14,1980-01-07 00:00:00,1980-05-22 00:00:00,2600
3729,2574.051573,12,159,1975-01-13 00:00:00,1980-05-22 00:00:00,2600
3504,2572.483639,1,14,1981-04-07 00:00:00,1981-04-07 00:00:00,2584.492032
3696,2569.241714,21,244,1975-01-13 00:00:00,1981-04-07 00:00:00,2578.409374
3467,2566.123534,2,32,1980-05-22 00:00:00,1981-04-07 00:00:00,2579.387248
796,2562.962619,7,106,1977-04-18 00:00:00,1980-05-22 00:00:00,2565.597759
3491,2553.116153,2,32,1980-05-22 00:00:00,1981-04-07 00:00:00,2563.18666
2834,2538.80452,18,247,1975-01-13 00:00:00,1981-04-07 00:00:00,2557.695177
