PlayerID,Rating,MatchesPlayed,FramesPlayed,FirstMatchDate,LastMatchDate,EntryRating
212,2788.593539,160,1956,1979-04-16 00:00:00,1990-04-13 00:00:00,2674.657888
153,2775.077953,67,756,1986-04-19 00:00:00,1990-04-13 00:00:00,2727.718511
20,2749.722854,115,1428,1981-04-07 00:00:00,1990-04-13 00:00:00,2664.007301
193,2724.819052,14,118,1989-08-17 00:00:00,1990-02-18 00:00:00,2698.829874
1049,2715.112111,32,319,1987-02-15 00:00:00,1990-04-13 00:00:00,2661.363021
408,2709.892223,83,928,1983-10-10 00:00:00,1990-04-13 00:00:00,2675.901531
668,2708.109932,67,709,1984-04-21 00:00:00,1990-04-13 00:00:00,2669.845857
669,2694.783723,16,135,1988-10-10 00:00:00,1990-04-13 00:00:00,2688.646826
14,2688.443496,2,15,1989-10-09 00:00:00,1989-10-09 00:00:00,2698.848721
2878,2685.117546,125,1382,1975-01-13 00:00:00,1990-04-13 00:00:00,2638.149402
2184,2684.809312,86,928,1977-04-18 00:00:00,1990-04-13 00:00:00,2637.315014
659,2683.479739,57,574,1982-04-30 00:00:00,1990-04-13 00:00:00,2592.125797
3261,2679.689714,29,217,1987-10-17 00:00:00,1990-02-18 00:00:00,2669.567459
2879,2677.544922,69,684,1982-04-30 00:00:00,1990-02-18 00:00:00,2645.566045
468,2676.65425,116,1316,1976-01-26 00:00:00,1990-04-13 00:00:00,2615.052327
2877,2675.378253,125,1360,1979-04-16 00:00:00,1990-04-13 00:00:00,2667.023553
795,2674.281947,40,314,1984-10-20 00:00:00,1990-04-13 00:00:00,2662.088763
806,2670.508081,109,1195,1977-02-07 00:00:00,1990-04-13 00:00:00,2602.997034
3460,2668.69577,24,208,1983-10-10 00:00:00,1990-01-02 00:00:00,2641.349935
2874,2668.169386,85,873,1980-05-22 00:00:00,1990-04-13 00:00:00,2646.393548
804,2667.331251,24,194,1987-10-17 00:00:00,1990-04-13 00:00:00,2665.004305
657,2665.754768,4,27,1990-01-02 00:00:00,1990-01-02 00:00:00,2652.313999
667,2664.04813,30,269,1984-10-20 00:00:00,1990-02-18 00:00:00,2635.372235
2881,2661.69313,31,258,1984-10-20 00:00:00,1990-02-18 00:00:00,2603.95927
470,2658.540756,139,1687,1975-01-13 00:00:00,1990-04-13 00:00:00,2622.204235
205,2658.507022,66,682,1982-04-30 00:00:00,1990-04-13 00:00:00,2616.53703
223,2657.4396,15,156,1988-10-10 00:00:00,1990-04-13 00:00:00,2622.123382
1298,2653.667844,45,367,1984-10-20 00:00:00,1990-04-13 00:00:00,2649.595252
469,2652.506412,77,798,1982-10-11 00:00:00,1990-04-13 00:00:00,2647.324233
41,2650.825881,32,261,1985-10-19 00:00:00,1990-04-13 00:00:00,2646.075608
3484,2650.466657,80,813,1977-04-18 00:00:00,1990-04-13 00:00:00,2604.775931
181,2650.325137,102,1091,1981-04-07 00:00:00,1990-04-13 00:00:00,2648.137668
1355,2650.159366,26,211,1983-10-10 00:00:00,1990-01-02 00:00:00,2623.552942
