PlayerID,Rating,MatchesPlayed,FramesPlayed,FirstMatchDate,LastMatchDate,EntryRating
5,2902.731959,483,4702,1992-06-20 00:00:00,2013-05-05 13:07:15,2727.414142
154,2854.853156,452,3365,1999-01-03 00:00:00,2013-04-24 13:31:16,2631.476115
16,2845.14718,382,2829,1997-01-03 00:00:00,2013-05-05 13:07:15,2665.519143
158,2844.890413,463,3379,1997-01-03 00:00:00,2013-04-27 13:26:45,2654.01095
17,2840.41163,505,3728,1999-09-08 00:00:00,2013-04-26 08:59:55,2694.531667
202,2838.908514,367,2482,2005-07-20 00:00:00,2013-04-22 08:58:14,2685.544433
12,2824.192723,362,2510,2005-10-31 00:00:00,2013-05-02 11:58:57,2671.032862
2,2823.530366,413,3234,1999-01-03 00:00:00,2013-04-22 13:27:52,2658.756095
224,2823.149468,374,2812,2002-02-24 00:00:00,2013-04-30 08:59:03,2679.653256
13,2815.526324,440,3515,1993-02-22 00:00:00,2012-10-06 16:08:03,2693.214131
97,2806.048511,478,3808,2001-02-04 00:00:00,2013-04-30 08:59:03,2709.44048
62,2805.712512,352,2609,2001-02-20 00:00:00,2013-05-02 18:00:28,2670.115573
237,2803.358709,610,5248,1992-10-12 00:00:00,2013-04-21 13:28:19,2718.445442
30,2801.355856,367,2880,1997-01-03 00:00:00,2013-04-30 13:51:38,2664.720754
4,2800.918724,396,2999,1998-01-02 00:00:00,2013-04-26 13:37:45,2720.957755
153,2793.462481,599,5808,1986-04-19 00:00:00,2012-05-01 08:56:50,2727.718511
15,2790.371324,350,2703,1992-01-01 00:00:00,2013-04-28 08:57:14,2700.482128
200,2784.880692,225,1572,2005-03-26 00:00:00,2013-04-13 13:29:50,2685.076866
27,2784.687871,260,1783,2002-02-11 00:00:00,2013-04-20 13:31:13,2650.469994
52,2784.120329,384,3261,1996-01-01 00:00:00,2013-04-25 12:00:14,2677.784581
92,2783.694052,260,2091,1996-01-01 00:00:00,2013-04-28 08:57:14,2634.997684
171,2772.943175,158,1175,2008-01-03 00:00:00,2013-04-30 13:51:38,2652.539856
28,2772.016929,413,3087,1992-06-20 00:00:00,2013-04-27 17:58:59,2650.414198
19,2765.937854,188,1307,2004-10-02 00:00:00,2013-04-22 18:05:25,2581.46878
9,2764.916728,456,3600,1995-10-16 00:00:00,2013-04-23 09:00:49,2721.753738
85,2764.330679,151,991,2010-08-01 10:00:00,2013-04-20 13:31:13,2701.434675
44,2761.434282,406,3590,1990-10-08 00:00:00,2013-04-23 09:00:49,2687.869059
946,2758.935441,15,96,2012-06-18 09:11:07,2013-03-26 11:32:25,2746.832399
61,2757.433542,138,967,2002-02-11 00:00:00,2013-04-14 09:04:45,2555.577495
48,2756.186436,156,1209,2005-02-23 00:00:00,2013-04-13 09:10:08,2604.16209
22,2755.135636,139,866,2010-08-01 10:00:00,2013-04-10 13:32:25,2731.342463
582,2753.78124,87,640,2011-06-20 15:41:31,2013-04-25 18:06:14,2648.833994
170,2752.210592,524,4483,1991-01-01 00:00:00,2013-04-13 13:29:50,2703.132689
33,2751.3562,331,2575,1992-06-20 00:00:00,2013-04-23 13:43:52,2644.855839
1,2751.239481,564,4591,1993-02-22 00:00:00,2013-04-20 17:57:26,2646.429069
125,2749.188978,280,2210,1997-01-03 00:00:00,2013-04-20 09:00:58,2628.20216
177,2749.167555,249,2144,1990-10-08 00:00:00,2013-04-13 13:29:50,2667.58763
118,2745.698746,172,1451,2002-10-04 00:00:00,2013-04-13 09:10:08,2640.13549
25,2744.940295,252,1861,1998-01-02 00:00:00,2013-04-13 09:10:08,2645.582104
115,2743.900641,349,2908,1992-01-01 00:00:00,2013-04-11 08:58:54,2624.041116
50,2742.810496,203,1676,1999-01-03 00:00:00,2013-04-11 08:58:54,2616.03689
546,2742.000831,85,522,2004-10-02 00:00:00,2012-12-16 10:00:05,2639.109169
168,2741.090754,405,2995,1997-01-03 00:00:00,2013-04-14 09:04:45,2701.459622
56,2740.509906,122,1134,1997-01-03 00:00:00,2013-04-05 15:02:11,2661.466605
39,2740.01083,112,679,2010-08-01 10:00:00,2013-01-05 10:33:15,2602.993529
11,2737.464321,272,2109,1993-10-18 00:00:00,2013-04-20 09:00:58,2640.666874
585,2735.03816,47,337,2012-06-05 08:58:49,2013-04-07 08:59:22,2712.883951
68,2734.540785,343,2649,1999-01-03 00:00:00,2013-04-13 09:10:08,2657.717493
87,2734.254966,109,670,2010-08-01 10:00:00,2013-04-09 09:57:31,2677.128174
8,2734.059918,257,1936,2001-02-20 00:00:00,2013-04-13 13:29:50,2674.831747
218,2730.402334,130,888,2006-03-20 00:00:00,2013-04-08 09:04:55,2681.767184
184,2729.898523,114,796,2006-03-20 00:00:00,2013-04-14 09:04:45,2685.829135
35,2728.801356,341,2782,1992-01-14 00:00:00,2013-04-11 08:58:54,2661.360178
216,2726.742573,98,686,2010-08-01 10:00:00,2013-04-10 09:00:19,2632.978839
14,2723.834658,374,3105,1989-10-09 00:00:00,2013-04-10 13:32:25,2698.848721
76,2722.81048,109,813,2009-08-01 10:00:00,2013-04-24 18:01:07,2628.968096
998,2722.67095,1,6,2012-08-08 14:45:23,2012-08-08 14:45:23,2730.132186
24,2722.538859,165,1161,2005-03-26 00:00:00,2013-04-10 09:00:19,2639.148322
190,2720.504436,102,779,2007-02-24 00:00:00,2013-05-22 13:53:40,2631.229355
236,2719.320674,2,8,2010-08-01 10:00:00,2011-11-10 14:19:38,2738.056428
212,2718.518776,591,5511,1979-04-16 00:00:00,2013-04-10 09:00:19,2674.657888
26,2717.938863,86,464,2010-08-01 10:00:00,2012-12-15 22:49:03,2665.54728
217,2715.720553,83,620,2008-07-08 00:00:00,2013-04-10 09:00:19,2645.688766
108,2715.189944,100,734,2008-07-08 00:00:00,2013-04-08 13:28:58,2655.916915
959,2715.094524,7,37,2012-06-19 06:20:40,2012-11-08 07:31:37,2707.818726
42,2714.834117,512,4307,1991-10-14 00:00:00,2013-04-21 09:20:35,2730.083381
47,2713.883696,148,1155,2002-10-04 00:00:00,2013-04-23 17:58:34,2633.161148
31,2713.014986,344,2792,1991-10-14 00:00:00,2013-04-11 08:58:54,2701.358359
43,2711.861881,135,1043,2006-03-20 00:00:00,2013-04-09 09:57:31,2660.421008
93,2711.763508,152,1094,2002-10-04 00:00:00,2013-04-10 13:32:25,2627.983443
112,2709.902342,47,266,2009-01-21 00:00:00,2011-12-17 19:51:08,2682.4803
1348,2709.741244,31,365,1999-01-03 00:00:00,2003-11-08 00:00:00,2665.085993
21,2708.353363,191,1565,1997-01-03 00:00:00,2013-04-14 09:04:45,2721.532892
507,2708.18488,93,687,2009-03-30 00:00:00,2013-04-08 09:04:55,2632.134248
128,2708.09856,77,446,2010-08-01 10:00:00,2013-04-28 16:37:19,2693.346165
101,2707.300245,99,690,2010-08-01 10:00:00,2013-04-06 13:47:26,2637.430316
1102,2705.965984,8,44,2012-09-24 05:40:11,2013-03-25 11:38:39,2700.137248
20,2705.501227,527,5125,1981-04-07 00:00:00,2013-04-14 09:04:45,2664.007301
133,2704.14848,108,635,2010-08-01 10:00:00,2013-04-07 08:59:22,2666.306605
63,2702.994275,298,2447,1993-03-13 00:00:00,2013-04-13 09:10:08,2692.370634
448,2702.741502,63,356,2010-10-28 00:00:00,2013-05-22 13:53:40,2694.038927
1044,2702.675055,13,72,2012-09-06 12:42:07,2013-05-22 13:11:54,2686.264567
534,2702.35829,52,355,2008-01-03 00:00:00,2013-05-22 13:53:40,2647.680953
3,2700.387571,311,2046,2002-10-04 00:00:00,2013-04-13 09:10:08,2642.343028
549,2699.798165,72,729,1993-10-18 00:00:00,2013-04-04 09:02:42,2613.177381
1189,2699.620318,1,8,2013-03-25 07:25:24,2013-03-25 07:25:24,2701.044932
666,2699.407523,11,73,2011-09-05 06:37:39,2012-09-25 04:49:07,2684.060947
41,2698.921958,305,2514,1985-10-19 00:00:00,2013-04-10 13:32:25,2646.075608
69,2698.743096,103,604,2005-10-08 00:00:00,2012-12-14 11:41:05,2579.100985
193,2697.891852,353,3154,1989-08-17 00:00:00,2013-04-10 09:00:19,2698.829874
34,2697.78421,105,647,2010-08-01 10:00:00,2013-04-08 09:04:55,2638.020055
53,2697.744722,210,1817,1994-10-10 00:00:00,2013-04-11 08:58:54,2672.641737
103,2697.536172,200,1848,1995-01-04 00:00:00,2012-04-07 13:36:40,2646.802836
23,2696.839251,146,1084,1997-01-03 00:00:00,2013-04-09 09:57:31,2563.479423
10,2696.78586,151,1078,2006-10-21 00:00:00,2013-04-11 08:58:54,2647.153499
86,2696.315046,105,643,2010-08-01 10:00:00,2013-05-22 13:11:54,2626.419926
131,2695.867181,108,748,2005-02-23 00:00:00,2013-04-08 09:04:55,2613.441429
192,2695.731346,45,364,2006-10-21 00:00:00,2012-07-06 05:10:20,2654.490165
45,2695.240104,115,823,2010-08-01 10:00:00,2013-04-14 09:04:45,2674.691894
223,2694.665053,177,1674,1988-10-10 00:00:00,2012-10-28 19:01:36,2622.123382
81,2694.168497,126,881,2008-03-23 00:00:00,2013-04-10 09:00:19,2636.300904
520,2693.099376,74,777,1997-01-03 00:00:00,2012-07-05 05:19:05,2706.552465
581,2692.772066,9,54,2009-07-07 00:00:00,2012-11-08 04:38:36,2680.923112
96,2691.603636,92,554,2010-08-01 10:00:00,2013-04-06 13:38:04,2651.323367
2745,2688.160125,75,706,1995-10-16 00:00:00,2005-04-16 00:00:00,2703.313084
37,2687.977789,179,1514,1992-01-14 00:00:00,2013-04-09 09:57:31,2623.246809
109,2687.591685,45,287,2010-08-01 10:00:00,2012-11-27 10:10:11,2665.949684
1191,2687.307762,129,1308,1996-01-01 00:00:00,2006-04-15 00:00:00,2671.058194
617,2687.282257,39,219,2008-01-03 00:00:00,2012-05-28 17:58:02,2667.310526
124,2685.69695,75,435,2003-10-04 00:00:00,2013-01-09 10:00:09,2641.257922
1003,2683.839235,3,16,2012-08-09 15:11:23,2012-09-06 09:56:59,2689.999992
2880,2683.297895,95,1005,1992-03-21 00:00:00,2005-04-16 00:00:00,2645.983745
239,2682.725043,13,59,2010-08-01 10:00:00,2013-05-18 13:54:14,2652.436388
51,2680.707022,238,2147,1992-03-21 00:00:00,2013-04-08 13:28:58,2680.116293
6,2680.57559,218,1977,1991-03-22 00:00:00,2013-04-09 09:57:31,2612.158403
120,2679.816807,86,520,2010-08-01 10:00:00,2013-04-06 09:08:17,2641.311089
898,2678.235196,16,88,2011-12-10 12:40:54,2013-05-18 13:54:14,2655.763937
58,2678.118605,44,301,2009-08-01 10:00:00,2013-02-07 14:06:49,2646.71721
295,2677.156885,54,399,2006-03-20 00:00:00,2013-03-12 12:03:07,2627.43987
905,2677.105806,17,125,2012-02-27 06:28:25,2013-03-27 08:10:32,2666.552533
283,2677.040578,50,431,2002-10-04 00:00:00,2012-11-07 11:29:13,2596.42596
616,2676.653739,9,44,2011-06-19 17:16:36,2012-07-20 11:51:16,2677.981434
1114,2676.588743,3,14,2012-09-24 11:29:16,2012-11-07 07:02:48,2685.883694
1160,2676.127126,1,6,2012-11-05 11:33:05,2012-11-05 11:33:05,2682.879751
65,2674.938337,90,617,2009-01-21 00:00:00,2012-12-15 11:10:02,2625.725392
526,2674.486783,38,215,2011-05-14 12:33:54,2012-12-14 19:46:42,2658.090186
144,2673.993474,37,222,2008-01-03 00:00:00,2013-05-14 13:57:40,2623.251783
894,2673.984863,42,269,2011-12-10 09:57:06,2013-04-06 09:08:17,2670.711377
234,2673.716603,1,3,2010-08-01 10:00:00,2010-08-01 10:00:00,2683.70395
82,2673.649778,61,335,2010-08-01 10:00:00,2013-04-28 09:09:57,2637.154751
3242,2673.363157,76,700,1986-10-18 00:00:00,2000-01-03 00:00:00,2601.587345
608,2673.196011,28,150,2011-06-19 13:58:53,2013-05-14 13:57:40,2649.254356
49,2673.150946,73,401,2010-08-01 10:00:00,2013-05-19 09:04:47,2617.812071
179,2673.00999,108,1044,1993-10-18 00:00:00,2011-03-03 00:00:00,2605.024319
422,2672.667797,62,681,1997-01-03 00:00:00,2011-08-18 16:24:11,2656.852894
78,2672.541518,52,420,2005-10-31 00:00:00,2011-05-26 15:15:49,2664.281712
79,2672.052906,86,558,2008-01-03 00:00:00,2013-04-06 09:08:17,2609.172584
38,2671.985965,230,1841,1993-10-18 00:00:00,2013-04-08 09:04:55,2650.071035
57,2671.599012,110,757,2002-10-04 00:00:00,2013-05-19 15:00:03,2577.740747
3220,2670.949261,50,561,1992-06-20 00:00:00,2002-11-09 00:00:00,2677.2037
906,2669.906047,14,84,2012-02-27 11:42:20,2013-03-25 07:25:24,2680.877611
75,2669.752092,36,204,1998-01-02 00:00:00,2011-12-16 09:32:50,2652.201474
7,2669.610692,131,1061,1995-01-04 00:00:00,2012-04-14 13:31:34,2606.883057
119,2669.551903,152,1307,1997-01-03 00:00:00,2013-04-07 08:59:22,2690.489465
74,2669.518253,93,605,2010-08-01 10:00:00,2013-04-09 09:57:31,2696.52836
