PlayerID,Rating,MatchesPlayed,FramesPlayed,FirstMatchDate,LastMatchDate,EntryRating
212,2746.288014,48,666,1979-04-16 00:00:00,1984-04-21 00:00:00,2674.657888
20,2715.866089,27,384,1981-04-07 00:00:00,1984-04-21 00:00:00,2664.007301
2870,2714.356856,37,477,1979-04-16 00:00:00,1984-04-21 00:00:00,2605.684844
2877,2699.047285,47,548,1979-04-16 00:00:00,1984-04-21 00:00:00,2667.023553
408,2677.996048,7,77,1983-10-10 00:00:00,1984-04-21 00:00:00,2675.901531
181,2677.918711,23,303,1981-04-07 00:00:00,1984-04-21 00:00:00,2648.137668
468,2675.569627,38,531,1976-01-26 00:00:00,1984-04-21 00:00:00,2615.052327
806,2666.318426,45,579,1977-02-07 00:00:00,1984-04-21 00:00:00,2602.997034
470,2665.108222,53,746,1975-01-13 00:00:00,1984-04-21 00:00:00,2622.204235
2184,2657.881805,18,270,1977-04-18 00:00:00,1984-04-21 00:00:00,2637.315014
2874,2657.62313,25,291,1980-05-22 00:00:00,1984-04-21 00:00:00,2646.393548
469,2657.249951,12,104,1982-10-11 00:00:00,1984-04-21 00:00:00,2647.324233
2875,2655.851026,66,855,1975-01-13 00:00:00,1984-04-21 00:00:00,2658.375138
668,2652.596289,2,38,1984-04-21 00:00:00,1984-04-21 00:00:00,2669.845857
3449,2649.234112,47,652,1975-01-13 00:00:00,1984-04-21 00:00:00,2613.812456
2878,2648.31334,60,776,1975-01-13 00:00:00,1984-04-21 00:00:00,2638.149402
2879,2637.590116,10,139,1982-04-30 00:00:00,1984-04-21 00:00:00,2645.566045
2876,2631.03138,46,510,1975-01-13 00:00:00,1984-04-21 00:00:00,2625.150966
3324,2627.82856,6,51,1982-10-11 00:00:00,1983-10-10 00:00:00,2613.372872
3460,2626.290543,2,20,1983-10-10 00:00:00,1984-04-21 00:00:00,2641.349935
1355,2622.714874,1,9,1983-10-10 00:00:00,1983-10-10 00:00:00,2623.552942
3509,2620.240223,30,412,1975-01-13 00:00:00,1984-04-21 00:00:00,2597.27187
452,2619.788832,29,370,1977-04-18 00:00:00,1984-04-21 00:00:00,2598.554384
3701,2617.90355,11,97,1982-10-11 00:00:00,1984-01-08 00:00:00,2600
3463,2612.607578,2,14,1983-10-10 00:00:00,1983-10-10 00:00:00,2611.263907
3484,2610.825616,30,371,1977-04-18 00:00:00,1984-04-21 00:00:00,2604.775931
205,2607.527441,9,88,1982-04-30 00:00:00,1984-04-21 00:00:00,2616.53703
