PlayerID,Rating,MatchesPlayed,FramesPlayed,FirstMatchDate,LastMatchDate,EntryRating
408,2778.485161,101,1126,1983-10-10 00:00:00,1991-04-20 00:00:00,2675.901531
153,2777.366088,98,1073,1986-04-19 00:00:00,1991-04-20 00:00:00,2727.718511
20,2754.5213,141,1719,1981-04-07 00:00:00,1991-04-20 00:00:00,2664.007301
212,2744.788772,175,2126,1979-04-16 00:00:00,1991-04-20 00:00:00,2674.657888
804,2722.135707,42,379,1987-10-17 00:00:00,1991-04-20 00:00:00,2665.004305
14,2719.935139,14,140,1989-10-09 00:00:00,1991-03-22 00:00:00,2698.848721
668,2717.632234,85,873,1984-04-21 00:00:00,1991-04-20 00:00:00,2669.845857
1049,2709.692747,46,489,1987-02-15 00:00:00,1991-04-20 00:00:00,2661.363021
669,2707.954588,27,240,1988-10-10 00:00:00,1991-04-20 00:00:00,2688.646826
205,2702.842712,88,854,1982-04-30 00:00:00,1991-04-20 00:00:00,2616.53703
170,2702.33784,10,120,1991-01-01 00:00:00,1991-04-20 00:00:00,2703.132689
468,2700.945104,134,1489,1976-01-26 00:00:00,1991-04-20 00:00:00,2615.052327
44,2699.946501,13,163,1990-10-08 00:00:00,1991-04-20 00:00:00,2687.869059
2877,2695.70675,139,1501,1979-04-16 00:00:00,1991-04-20 00:00:00,2667.023553
193,2689.747892,23,192,1989-08-17 00:00:00,1991-03-22 00:00:00,2698.829874
2878,2685.117546,125,1382,1975-01-13 00:00:00,1990-04-13 00:00:00,2638.149402
177,2684.891351,9,95,1990-10-08 00:00:00,1991-03-22 00:00:00,2667.58763
1355,2684.181806,37,340,1983-10-10 00:00:00,1991-04-20 00:00:00,2623.552942
3213,2682.993914,5,67,1990-10-08 00:00:00,1991-03-22 00:00:00,2673.175516
2184,2681.696612,96,1015,1977-04-18 00:00:00,1991-04-20 00:00:00,2637.315014
3460,2680.647545,32,293,1983-10-10 00:00:00,1991-04-20 00:00:00,2641.349935
41,2666.98246,44,357,1985-10-19 00:00:00,1991-03-22 00:00:00,2646.075608
3261,2665.67741,40,319,1987-10-17 00:00:00,1991-04-20 00:00:00,2669.567459
659,2664.817271,67,670,1982-04-30 00:00:00,1991-04-20 00:00:00,2592.125797
2879,2661.670312,77,755,1982-04-30 00:00:00,1991-03-22 00:00:00,2645.566045
657,2655.736663,6,54,1990-01-02 00:00:00,1991-03-22 00:00:00,2652.313999
469,2654.417884,86,882,1982-10-11 00:00:00,1991-04-20 00:00:00,2647.324233
795,2654.154697,48,390,1984-10-20 00:00:00,1991-04-20 00:00:00,2662.088763
2874,2653.147536,95,970,1980-05-22 00:00:00,1991-04-20 00:00:00,2646.393548
806,2651.706941,119,1275,1977-02-07 00:00:00,1991-04-20 00:00:00,2602.997034
802,2650.432508,28,225,1984-10-20 00:00:00,1991-03-22 00:00:00,2629.308486
449,2647.922985,25,217,1983-04-16 00:00:00,1991-03-22 00:00:00,2609.497891
3258,2646.046519,8,77,1988-10-10 00:00:00,1991-03-22 00:00:00,2645.474704
3511,2645.571026,7,82,1990-10-08 00:00:00,1991-03-22 00:00:00,2600
667,2642.19432,40,355,1984-10-20 00:00:00,1991-03-22 00:00:00,2635.372235
672,2640.860126,6,70,1990-10-29 00:00:00,1991-03-22 00:00:00,2610.879071
3449,2639.78235,98,1135,1975-01-13 00:00:00,1991-04-20 00:00:00,2613.812456
181,2637.573703,112,1187,1981-04-07 00:00:00,1991-04-20 00:00:00,2648.137668
1298,2635.70138,55,444,1984-10-20 00:00:00,1991-03-22 00:00:00,2649.595252
2881,2635.45421,39,328,1984-10-20 00:00:00,1991-03-22 00:00:00,2603.95927
223,2634.968369,22,218,1988-10-10 00:00:00,1991-03-22 00:00:00,2622.123382
3324,2634.859293,50,436,1982-10-11 00:00:00,1991-03-22 00:00:00,2613.372872
3463,2632.862947,26,221,1983-10-10 00:00:00,1991-03-22 00:00:00,2611.263907
3501,2632.83593,21,174,1986-02-16 00:00:00,1991-03-22 00:00:00,2600
3288,2630.953473,17,140,1985-10-19 00:00:00,1990-10-29 00:00:00,2600
3242,2628.900703,27,249,1986-10-18 00:00:00,1991-04-20 00:00:00,2601.587345
922,2628.828165,8,89,1990-01-02 00:00:00,1991-04-20 00:00:00,2603.255684
6,2628.252205,5,75,1991-03-22 00:00:00,1991-04-20 00:00:00,2612.158403
800,2628.198826,42,392,1984-10-20 00:00:00,1991-03-22 00:00:00,2631.78364
3269,2628.071121,13,100,1988-10-10 00:00:00,1991-03-22 00:00:00,2626.37766
2045,2625.66078,3,30,1985-01-04 00:00:00,1985-01-04 00:00:00,2600
3451,2623.100581,8,90,1988-10-10 00:00:00,1991-04-20 00:00:00,2600
2870,2622.616835,82,917,1979-04-16 00:00:00,1991-03-22 00:00:00,2605.684844
3289,2620.490382,8,75,1989-08-17 00:00:00,1991-03-22 00:00:00,2610.304342
3485,2620.19081,7,64,1990-10-29 00:00:00,1991-03-22 00:00:00,2600
409,2620.031843,23,211,1986-10-18 00:00:00,1991-03-22 00:00:00,2606.772679
3491,2618.723455,22,227,1980-05-22 00:00:00,1991-03-22 00:00:00,2563.18666
3484,2617.685487,87,873,1977-04-18 00:00:00,1991-04-20 00:00:00,2604.775931
2871,2615.929077,7,86,1991-01-01 00:00:00,1991-03-22 00:00:00,2594.663314
470,2615.293553,144,1734,1975-01-13 00:00:00,1991-03-22 00:00:00,2622.204235
1309,2614.410081,18,185,1988-10-10 00:00:00,1991-04-20 00:00:00,2590.254012
3468,2613.210447,14,135,1988-10-10 00:00:00,1991-04-20 00:00:00,2609.143208
3493,2612.520994,3,46,1991-03-22 00:00:00,1991-03-22 00:00:00,2600
3472,2612.159377,7,69,1988-10-10 00:00:00,1991-03-22 00:00:00,2600
3510,2609.272047,6,56,1988-01-01 00:00:00,1991-03-22 00:00:00,2600
3701,2607.223445,25,195,1982-10-11 00:00:00,1988-10-10 00:00:00,2600
1052,2605.566138,20,195,1987-02-15 00:00:00,1991-04-20 00:00:00,2588.849171
3464,2605.179189,7,66,1987-10-17 00:00:00,1991-03-22 00:00:00,2600
4312,2603.156632,1,9,1983-10-10 00:00:00,1983-10-10 00:00:00,2600
