PlayerID,Rating,MatchesPlayed,FramesPlayed,FirstMatchDate,LastMatchDate,EntryRating
5,2905.262661,623,5773,1992-06-20 00:00:00,2016-04-23 13:36:25,2727.414142
17,2889.904211,773,5639,1999-09-08 00:00:00,2016-05-01 12:57:51,2694.531667
12,2888.153816,649,4404,2005-10-31 00:00:00,2016-04-24 09:44:30,2671.032862
224,2878.715652,549,4193,2002-02-24 00:00:00,2016-05-01 12:57:51,2679.653256
237,2859.545542,844,6816,1992-10-12 00:00:00,2016-04-26 13:33:32,2718.445442
4,2854.769514,624,4589,1998-01-02 00:00:00,2016-04-28 17:57:11,2720.957755
202,2853.014149,529,3698,2005-07-20 00:00:00,2016-04-24 09:44:30,2685.544433
154,2848.721387,681,5073,1999-01-03 00:00:00,2016-04-19 09:00:18,2631.476115
16,2839.817461,590,4300,1997-01-03 00:00:00,2016-04-26 13:33:32,2665.519143
97,2838.653798,727,5535,2001-02-04 00:00:00,2016-04-16 13:35:20,2709.44048
158,2832.58096,614,4363,1997-01-03 00:00:00,2016-04-21 18:02:01,2654.01095
44,2832.26976,555,4720,1990-10-08 00:00:00,2016-04-28 11:58:18,2687.869059
30,2830.996154,626,4638,1997-01-03 00:00:00,2016-04-16 08:58:27,2664.720754
39,2830.094962,268,1787,2010-08-01 10:00:00,2016-04-26 08:57:27,2602.993529
200,2828.793667,419,2905,2005-03-26 00:00:00,2016-04-20 13:22:58,2685.076866
1828,2822.847374,9,34,2015-07-18 13:02:25,2015-07-26 07:05:37,2790.894622
27,2822.326117,420,2872,2002-02-11 00:00:00,2016-04-20 09:11:02,2650.469994
28,2819.087425,578,4148,1992-06-20 00:00:00,2016-04-12 15:44:53,2650.414198
1,2818.847044,828,6203,1993-02-22 00:00:00,2016-04-26 08:57:27,2646.429069
168,2818.652371,647,4599,1997-01-03 00:00:00,2016-04-20 18:00:53,2701.459622
13,2815.526324,440,3515,1993-02-22 00:00:00,2012-10-06 16:08:03,2693.214131
118,2813.204703,337,2550,2002-10-04 00:00:00,2016-04-17 13:29:57,2640.13549
62,2809.450468,576,4071,2001-02-20 00:00:00,2016-04-23 18:13:24,2670.115573
68,2807.974159,580,4156,1999-01-03 00:00:00,2016-04-18 09:01:15,2657.717493
2,2806.787889,627,4631,1999-01-03 00:00:00,2016-04-16 13:35:20,2658.756095
22,2795.43649,279,1955,2010-08-01 10:00:00,2016-04-21 12:00:59,2731.342463
76,2793.871186,224,1647,2009-08-01 10:00:00,2016-04-22 13:34:15,2628.968096
47,2791.874997,333,2360,2002-10-04 00:00:00,2016-04-10 13:58:47,2633.161148
153,2790.53029,602,5815,1986-04-19 00:00:00,2013-10-20 20:09:19,2727.718511
15,2788.880189,614,4309,1992-01-01 00:00:00,2016-04-10 13:58:47,2700.482128
125,2786.42534,474,3480,1997-01-03 00:00:00,2016-04-22 09:04:10,2628.20216
19,2785.523772,358,2393,2004-10-02 00:00:00,2016-04-06 09:01:21,2581.46878
906,2784.437568,96,665,2012-02-27 11:42:20,2016-04-12 15:44:53,2680.877611
101,2783.095888,229,1603,2010-08-01 10:00:00,2016-04-10 13:58:47,2637.430316
33,2783.055404,526,3774,1992-06-20 00:00:00,2016-04-12 15:44:53,2644.855839
8,2780.328949,377,2762,2001-02-20 00:00:00,2016-04-10 13:58:47,2674.831747
1578,2778.263713,26,189,2014-09-01 06:40:43,2015-09-11 04:11:30,2760.342707
218,2778.081283,256,1717,2006-03-20 00:00:00,2016-04-07 09:00:05,2681.767184
93,2777.134414,291,2077,2002-10-04 00:00:00,2016-04-12 09:54:30,2627.983443
45,2776.602562,214,1515,2010-08-01 10:00:00,2016-04-12 09:54:30,2674.691894
92,2775.424632,466,3441,1996-01-01 00:00:00,2016-04-18 13:30:42,2634.997684
85,2774.689819,260,1771,2010-08-01 10:00:00,2016-04-12 09:54:30,2701.434675
81,2771.856124,231,1651,2008-03-23 00:00:00,2016-04-19 18:08:17,2636.300904
