PlayerID,Rating,MatchesPlayed,FramesPlayed,FirstMatchDate,LastMatchDate,EntryRating
2875,2663.728842,6,58,1975-01-13 00:00:00,1976-01-26 00:00:00,2658.375138
2876,2639.590824,5,46,1975-01-13 00:00:00,1976-01-26 00:00:00,2625.150966
2878,2631.390085,3,18,1975-01-13 00:00:00,1976-01-26 00:00:00,2638.149402
3449,2616.380388,4,29,1975-01-13 00:00:00,1976-01-26 00:00:00,2613.812456
468,2609.50468,1,6,1976-01-26 00:00:00,1976-01-26 00:00:00,2615.052327
470,2608.361574,2,14,1975-01-13 00:00:00,1976-01-26 00:00:00,2622.204235
3729,2602.010098,4,27,1975-01-13 00:00:00,1976-01-26 00:00:00,2600
3515,2597.568399,3,22,1975-01-13 00:00:00,1976-01-26 00:00:00,2595.854237
3696,2588.494026,4,32,1975-01-13 00:00:00,1976-01-26 00:00:00,2578.409374
3509,2586.235809,1,5,1975-01-13 00:00:00,1975-01-13 00:00:00,2597.27187
2834,2558.710459,3,19,1975-01-13 00:00:00,1976-01-26 00:00:00,2557.695177
