date,season,week,game_type,tournament,home_team,away_team,away_score_raw,home_score_raw,result,HomeScore,AwayScore,HomeFirstAppearance,AwayFirstAppearance,HomeGamesBefore,AwayGamesBefore,HomeRating_Before,AwayRating_Before,HomeStartRating,AwayStartRating,ExpectedHome,ExpectedAway,KHome,KAway,HomeRating_After,AwayRating_After,HomeGamesAfter,AwayGamesAfter
1999-09-19,1999,2,REG,NFL Regular Season,BUF,NYJ,3,17,BUF,1,0,FALSE,FALSE,1,1,2576.74683511299,2646.2755810867,2583.85420319729,2657.23860556656,0.401254766357398,0.598745233642602,20,20,2588.72173978585,2634.30067641384,2,2
1999-09-19,1999,2,REG,NFL Regular Season,MIN,OAK,22,17,OAK,0,1,FALSE,FALSE,1,1,2628.00356496231,2688.9919489892,2622.31213845141,2699.66251282862,0.413121188549132,0.586878811450868,20,20,2619.74114119133,2697.25437276018,2,2
1999-09-19,1999,2,REG,NFL Regular Season,BAL,PIT,23,20,PIT,0,1,FALSE,FALSE,1,1,2660.7426139149,2650.9182710107,2667.82802088447,2646.62704097432,0.514134598933366,0.485865401066634,20,20,2650.45992193623,2661.20096298937,2,2
1999-09-19,1999,2,REG,NFL Regular Season,CIN,SD,34,7,SD,0,1,FALSE,TRUE,1,0,2423.97161191703,2460.4919750302,2426.92741037119,2460.4919750302,0.447635687923119,0.552364312076881,20,20,2415.01889815857,2469.44468878866,2,1
1999-09-19,1999,2,REG,NFL Regular Season,CHI,SEA,14,13,SEA,0,1,FALSE,FALSE,1,1,2625.35923858675,2572.671052723,2616.59918867886,2584.55543491316,0.575248438683871,0.424751561316129,20,20,2613.85426981307,2584.17602149668,2,2
1999-09-19,1999,2,REG,NFL Regular Season,PHI,TB,19,5,TB,0,1,FALSE,FALSE,1,1,2622.92471044835,2685.28898093084,2637.37433548458,2697.25962492668,0.411202240627459,0.588797759372541,20,20,2614.7006656358,2693.51302574339,2,2
1999-09-19,1999,2,REG,NFL Regular Season,NYG,WAS,50,21,WAS,0,1,FALSE,FALSE,1,1,2639.85554845709,2609.60343867495,2627.88490446125,2622.79381515129,0.54342659290783,0.45657340709217,20,20,2628.98701659893,2620.47197053311,2,2
1999-09-20,1999,2,REG,NFL Regular Season,DAL,ATL,7,24,DAL,1,0,FALSE,FALSE,1,1,2521.13055601121,2456.47062958543,2507.94017953487,2462.16205609633,0.591993477612173,0.408006522387827,20,20,2529.29068645897,2448.31049913767,2,2
1999-09-26,1999,3,REG,NFL Regular Season,STL,ATL,7,35,STL,1,0,FALSE,FALSE,1,2,2779.1997978104,2448.31049913767,2772.11439084083,2462.16205609633,0.870428404087674,0.129571595912326,20,20,2781.79122972864,2445.71906721943,2,3
1999-09-26,1999,3,REG,NFL Regular Season,OAK,CHI,17,24,OAK,1,0,FALSE,FALSE,2,2,2697.25437276018,2613.85426981307,2699.66251282862,2616.59918867886,0.617769028621353,0.382230971378647,20,20,2704.89899218775,2606.20965038549,3,3
1999-09-26,1999,3,REG,NFL Regular Season,CAR,CIN,3,27,CAR,1,0,FALSE,FALSE,2,2,2473.95042761416,2415.01889815857,2487.6800252779,2426.92741037119,0.58400520640506,0.41599479359494,20,20,2482.27032348606,2406.69900228667,3,3
1999-09-26,1999,3,REG,NFL Regular Season,BAL,CLE,10,17,BAL,1,0,FALSE,FALSE,2,2,2650.45992193623,2414.1390474585,2667.82802088447,2421.20288737487,0.795820200669313,0.204179799330687,20,20,2654.54351792285,2410.05545147189,3,3
1999-09-26,1999,3,REG,NFL Regular Season,TB,DEN,10,13,TB,1,0,FALSE,FALSE,2,2,2693.51302574339,2607.682952864,2697.25962492668,2626.33669976403,0.621066542892666,0.378933457107334,20,20,2701.09169488554,2600.10428372185,3,3
1999-09-26,1999,3,REG,NFL Regular Season,KC,DET,21,31,KC,1,0,FALSE,FALSE,2,2,2576.09777388236,2544.40806408585,2573.29606770732,2518.29342559126,0.545479109803302,0.454520890196698,20,20,2585.18819168629,2535.31764628192,3,3
1999-09-26,1999,3,REG,NFL Regular Season,SD,IND,27,19,IND,0,1,FALSE,FALSE,1,2,2469.44468878866,2682.71096855389,2460.4919750302,2687.30731359501,0.226591349483679,0.773408650516321,20,20,2464.91286179899,2687.24279554356,2,3
1999-09-26,1999,3,REG,NFL Regular Season,GB,MIN,20,23,GB,1,0,FALSE,FALSE,2,2,2672.77003189455,2619.74114119133,2676.32972435955,2622.31213845141,0.575727576229789,0.424272423770211,20,20,2681.25548036995,2611.25569271592,3,3
1999-09-26,1999,3,REG,NFL Regular Season,NE,NYG,14,16,NE,1,0,FALSE,FALSE,2,2,2646.3424319617,2628.98701659893,2623.67569435643,2627.88490446125,0.524955696635253,0.475044303364748,20,20,2655.843318029,2619.48613053164,3,3
1999-09-26,1999,3,REG,NFL Regular Season,BUF,PHI,0,26,BUF,1,0,FALSE,FALSE,2,2,2588.72173978585,2614.7006656358,2583.85420319729,2637.37433548458,0.462682841900513,0.537317158099487,20,20,2599.46808294784,2603.95432247381,3,3
1999-09-26,1999,3,REG,NFL Regular Season,PIT,SEA,29,10,SEA,0,1,FALSE,FALSE,2,2,2661.20096298937,2584.17602149668,2646.62704097432,2584.55543491316,0.60906678972981,0.390933210270191,20,20,2649.01962719477,2596.35735729127,3,3
1999-09-26,1999,3,REG,NFL Regular Season,JAX,TEN,20,19,TEN,0,1,FALSE,FALSE,2,2,2646.2316352336,2737.01655605487,2632.52554968229,2731.28814772071,0.372244464862113,0.627755535137887,20,20,2638.78674593636,2744.46144535211,3,3
1999-09-26,1999,3,REG,NFL Regular Season,NYJ,WAS,27,20,WAS,0,1,FALSE,FALSE,2,2,2634.30067641384,2620.47197053311,2657.23860556656,2622.79381515129,0.519890604945751,0.48010939505425,20,20,2623.90286431493,2630.86978263202,3,3
1999-09-27,1999,3,REG,NFL Regular Season,ARI,SF,24,10,SF,0,1,FALSE,FALSE,2,2,2481.80959101964,2565.50647379809,2471.1606339251,2563.28405027438,0.381827646872076,0.618172353127924,20,20,2474.1730380822,2573.14302673553,3,3
1999-10-03,1999,4,REG,NFL Regular Season,DAL,ARI,7,35,DAL,1,0,FALSE,FALSE,2,3,2529.29068645897,2474.1730380822,2507.94017953487,2471.1606339251,0.578661880216548,0.421338119783452,20,20,2537.71744885464,2465.74627568653,3,4
1999-10-03,1999,4,REG,NFL Regular Season,ATL,BAL,19,13,BAL,0,1,FALSE,FALSE,3,3,2445.71906721943,2654.54351792285,2462.16205609633,2667.82802088447,0.2311035959267,0.7688964040733,20,20,2441.09699530089,2659.16558984138,4,4
1999-10-03,1999,4,REG,NFL Regular Season,WAS,CAR,36,38,WAS,1,0,FALSE,FALSE,3,3,2630.86978263202,2482.27032348606,2622.79381515129,2487.6800252779,0.701700204691923,0.298299795308077,20,20,2636.83577853818,2476.3043275799,4,4
1999-10-03,1999,4,REG,NFL Regular Season,PIT,JAX,17,3,JAX,0,1,FALSE,FALSE,3,3,2649.01962719477,2638.78674593636,2646.62704097432,2632.52554968229,0.514722043242201,0.485277956757799,20,20,2638.72518632993,2649.0811868012,4,4
1999-10-03,1999,4,REG,NFL Regular Season,SD,KC,14,21,SD,1,0,FALSE,FALSE,2,3,2464.91286179899,2585.18819168629,2460.4919750302,2573.29606770732,0.333508184345701,0.666491815654299,20,20,2478.24269811207,2571.85835537321,3,4
1999-10-03,1999,4,REG,NFL Regular Season,CLE,NE,19,7,NE,0,1,FALSE,FALSE,3,3,2410.05545147189,2655.843318029,2421.20288737487,2623.67569435643,0.195467271068807,0.804532728931193,20,20,2406.14610605051,2659.75266345037,4,4
1999-10-03,1999,4,REG,NFL Regular Season,CHI,NO,10,14,CHI,1,0,FALSE,FALSE,3,2,2606.20965038549,2553.87324872649,2616.59918867886,2556.07216013776,0.574753571676958,0.425246428323042,20,20,2614.71457895196,2545.36832016003,4,3
1999-10-03,1999,4,REG,NFL Regular Season,DEN,NYJ,21,13,NYJ,0,1,FALSE,FALSE,3,3,2600.10428372185,2623.90286431493,2626.33669976403,2657.23860556656,0.465804553836199,0.534195446163801,20,20,2590.78819264512,2633.21895539165,4,4
1999-10-03,1999,4,REG,NFL Regular Season,SEA,OAK,21,22,SEA,1,0,FALSE,FALSE,3,3,2596.35735729127,2704.89899218775,2584.55543491316,2699.66251282862,0.348686949485724,0.651313050514276,20,20,2609.38361830156,2691.87273117747,4,4
1999-10-03,1999,4,REG,NFL Regular Season,NYG,PHI,15,16,NYG,1,0,FALSE,FALSE,3,3,2619.48613053164,2603.95432247381,2627.88490446125,2637.37433548458,0.522337190552321,0.477662809447679,20,20,2629.03938672059,2594.40106628486,4,4
1999-10-03,1999,4,REG,NFL Regular Season,CIN,STL,38,10,STL,0,1,FALSE,FALSE,3,2,2406.69900228667,2781.79122972864,2426.92741037119,2772.11439084083,0.103474231209803,0.896525768790198,20,20,2404.62951766247,2783.86071435284,4,3
1999-10-03,1999,4,REG,NFL Regular Season,MIN,TB,14,21,MIN,1,0,FALSE,FALSE,3,3,2611.25569271592,2701.09169488554,2622.31213845141,2697.25962492668,0.373521802117102,0.626478197882898,20,20,2623.78525667358,2688.56213092788,4,4
1999-10-03,1999,4,REG,NFL Regular Season,SF,TEN,22,24,SF,1,0,FALSE,FALSE,3,3,2573.14302673553,2744.46144535211,2563.28405027438,2731.28814772071,0.27166565798429,0.72833434201571,20,20,2587.70971357585,2729.8947585118,4,4
1999-10-04,1999,4,REG,NFL Regular Season,MIA,BUF,23,18,BUF,0,1,FALSE,FALSE,2,3,2741.26579896288,2599.46808294784,2730.3731402041,2583.85420319729,0.693440434563503,0.306559565436497,20,20,2727.39699027161,2613.33689163911,3,4
1999-10-10,1999,5,REG,NFL Regular Season,NO,ATL,20,17,ATL,0,1,FALSE,FALSE,3,4,2545.36832016003,2441.09699530089,2556.07216013776,2462.16205609633,0.645709838910839,0.354290161089161,20,20,2532.45412338181,2454.01119207911,4,5
1999-10-10,1999,5,REG,NFL Regular Season,TEN,BAL,11,14,TEN,1,0,FALSE,FALSE,4,4,2729.8947585118,2659.16558984138,2731.28814772071,2667.82802088447,0.60040426350374,0.39959573649626,20,20,2737.88667324172,2651.17367511146,5,5
1999-10-10,1999,5,REG,NFL Regular Season,MIN,CHI,24,22,CHI,0,1,FALSE,FALSE,4,4,2623.78525667358,2614.71457895196,2622.31213845141,2616.59918867886,0.513050789552229,0.486949210447771,20,20,2613.52424088254,2624.975594743,5,5
1999-10-10,1999,5,REG,NFL Regular Season,CLE,CIN,18,17,CIN,0,1,FALSE,FALSE,4,4,2406.14610605051,2404.62951766247,2421.20288737487,2426.92741037119,0.502182532272071,0.497817467727929,20,20,2396.10245540507,2414.67316830791,5,5
1999-10-10,1999,5,REG,NFL Regular Season,PHI,DAL,10,13,PHI,1,0,FALSE,FALSE,4,3,2594.40106628486,2537.71744885464,2637.37433548458,2507.94017953487,0.580858140027545,0.419141859972455,20,20,2602.78390348431,2529.33461165519,5,4
1999-10-10,1999,5,REG,NFL Regular Season,OAK,DEN,16,13,DEN,0,1,FALSE,FALSE,4,4,2691.87273117747,2590.78819264512,2699.66251282862,2626.33669976403,0.641502036421879,0.358497963578121,20,20,2679.04269044903,2603.61823337356,5,5
1999-10-10,1999,5,REG,NFL Regular Season,IND,MIA,34,31,MIA,0,1,FALSE,FALSE,3,3,2687.24279554356,2727.39699027161,2687.30731359501,2730.3731402041,0.442469388825163,0.557530611174837,20,20,2678.39340776706,2736.24637804812,4,4
1999-10-10,1999,5,REG,NFL Regular Season,KC,NE,14,16,KC,1,0,FALSE,FALSE,4,4,2571.85835537321,2659.75266345037,2573.29606770732,2623.67569435643,0.376140999849604,0.623859000150396,20,20,2584.33553537622,2647.27548344736,5,5
1999-10-10,1999,5,REG,NFL Regular Season,ARI,NYG,3,14,ARI,1,0,FALSE,FALSE,4,4,2465.74627568653,2629.03938672059,2471.1606339251,2627.88490446125,0.280902219500035,0.719097780499965,20,20,2480.12823129653,2614.65743111059,5,5
1999-10-10,1999,5,REG,NFL Regular Season,BUF,PIT,21,24,BUF,1,0,FALSE,FALSE,4,4,2613.33689163911,2638.72518632993,2583.85420319729,2646.62704097432,0.463528200242054,0.536471799757946,20,20,2624.06632763426,2627.99575033477,5,5
1999-10-10,1999,5,REG,NFL Regular Season,DET,SD,20,10,SD,0,1,FALSE,FALSE,3,3,2535.31764628192,2478.24269811207,2518.29342559126,2460.4919750302,0.581406482006563,0.418593517993437,20,20,2523.68951664179,2489.8708277522,4,4
1999-10-10,1999,5,REG,NFL Regular Season,STL,SF,20,42,STL,1,0,FALSE,FALSE,3,4,2783.86071435284,2587.70971357585,2772.11439084083,2563.28405027438,0.755679402033639,0.244320597966361,20,20,2788.74712631217,2582.82330161652,4,5
1999-10-10,1999,5,REG,NFL Regular Season,GB,TB,23,26,GB,1,0,FALSE,FALSE,3,4,2681.25548036995,2688.56213092788,2676.32972435955,2697.25962492668,0.489486434492307,0.510513565507693,20,20,2691.46575168011,2678.35185961773,4,5
1999-10-11,1999,5,REG,NFL Regular Season,NYJ,JAX,16,6,JAX,0,1,FALSE,FALSE,4,4,2633.21895539165,2649.0811868012,2657.23860556656,2632.52554968229,0.477188261363131,0.522811738636869,20,20,2623.67519016439,2658.62495202846,5,5
1999-10-17,1999,6,REG,NFL Regular Season,SF,CAR,31,29,CAR,0,1,FALSE,FALSE,5,4,2582.82330161652,2476.3043275799,2563.28405027438,2487.6800252779,0.648664153104617,0.351335846895383,20,20,2569.85001855443,2489.27761064199,6,5
1999-10-17,1999,6,REG,NFL Regular Season,JAX,CLE,7,24,JAX,1,0,FALSE,FALSE,5,5,2658.62495202846,2396.10245540507,2632.52554968229,2421.20288737487,0.819239122082856,0.180760877917144,20,20,2662.24016958681,2392.48723784672,6,6
1999-10-17,1999,6,REG,NFL Regular Season,DEN,GB,10,31,DEN,1,0,FALSE,FALSE,5,4,2603.61823337356,2691.46575168011,2626.33669976403,2676.32972435955,0.376204205836816,0.623795794163184,20,20,2616.09414925683,2678.98983579684,6,5
1999-10-17,1999,6,REG,NFL Regular Season,NYJ,IND,16,13,IND,0,1,FALSE,FALSE,5,4,2623.67519016439,2678.39340776706,2657.23860556656,2687.30731359501,0.42189882062995,0.578101179370051,20,20,2615.23721375179,2686.83138417966,6,5
1999-10-17,1999,6,REG,NFL Regular Season,NE,MIA,31,30,MIA,0,1,FALSE,FALSE,5,4,2647.27548344736,2736.24637804812,2623.67569435643,2730.3731402041,0.37468786093686,0.62531213906314,20,20,2639.78172622863,2743.74013526686,6,5
1999-10-17,1999,6,REG,NFL Regular Season,DET,MIN,23,25,DET,1,0,FALSE,FALSE,4,5,2523.68951664179,2613.52424088254,2518.29342559126,2622.31213845141,0.373523523528595,0.626476476471405,20,20,2536.21904617121,2600.99471135311,5,6
1999-10-17,1999,6,REG,NFL Regular Season,BUF,OAK,20,14,OAK,0,1,FALSE,FALSE,5,5,2624.06632763426,2679.04269044903,2583.85420319729,2699.66251282862,0.421536426246674,0.578463573753326,20,20,2615.63559910933,2687.47341897396,6,6
1999-10-17,1999,6,REG,NFL Regular Season,CHI,PHI,20,16,PHI,0,1,FALSE,FALSE,5,5,2624.975594743,2602.78390348431,2616.59918867886,2637.37433548458,0.531893050959856,0.468106949040144,20,20,2614.3377337238,2613.4217645035,6,6
1999-10-17,1999,6,REG,NFL Regular Season,CIN,PIT,17,3,PIT,0,1,FALSE,FALSE,5,5,2414.67316830791,2627.99575033477,2426.92741037119,2646.62704097432,0.226534556406135,0.773465443593865,20,20,2410.14247717979,2632.52644146289,6,6
1999-10-17,1999,6,REG,NFL Regular Season,SD,SEA,10,13,SD,1,0,FALSE,FALSE,4,4,2489.8708277522,2609.38361830156,2460.4919750302,2584.55543491316,0.334484603019889,0.665515396980111,20,20,2503.18113569181,2596.07331036196,5,5
1999-10-17,1999,6,REG,NFL Regular Season,ATL,STL,41,13,STL,0,1,FALSE,FALSE,5,4,2454.01119207911,2788.74712631217,2462.16205609633,2772.11439084083,0.12709466282623,0.87290533717377,20,20,2451.46929882258,2791.28901956869,6,5
1999-10-17,1999,6,REG,NFL Regular Season,NO,TEN,24,21,TEN,0,1,FALSE,FALSE,4,5,2532.45412338181,2737.88667324172,2556.07216013776,2731.28814772071,0.234591348676797,0.765408651323203,20,20,2527.76229640827,2742.57850021526,5,6
1999-10-17,1999,6,REG,NFL Regular Season,ARI,WAS,24,10,WAS,0,1,FALSE,FALSE,5,4,2480.12823129653,2636.83577853818,2471.1606339251,2622.79381515129,0.288623007090987,0.711376992909013,20,20,2474.35577115471,2642.60823868,6,5
1999-10-18,1999,6,REG,NFL Regular Season,NYG,DAL,10,13,NYG,1,0,FALSE,FALSE,5,4,2614.65743111059,2529.33461165519,2627.88490446125,2507.94017953487,0.620379102545803,0.379620897454197,20,20,2622.24984905968,2521.74219370611,6,5
1999-10-21,1999,7,REG,NFL Regular Season,BAL,KC,35,8,KC,0,1,FALSE,FALSE,5,5,2651.17367511146,2584.33553537622,2667.82802088447,2573.29606770732,0.595018536156848,0.404981463843152,20,20,2639.27330438832,2596.23590609935,6,6
1999-10-24,1999,7,REG,NFL Regular Season,SEA,BUF,16,26,SEA,1,0,FALSE,FALSE,5,6,2596.07331036196,2615.63559910933,2584.55543491316,2583.85420319729,0.471877315643453,0.528122684356547,20,20,2606.63576404909,2605.0731454222,6,7
1999-10-24,1999,7,REG,NFL Regular Season,TB,CHI,3,6,TB,1,0,FALSE,FALSE,5,6,2678.35185961773,2614.3377337238,2697.25962492668,2616.59918867886,0.591095250474597,0.408904749525403,20,20,2686.52995460823,2606.15963873329,6,7
1999-10-24,1999,7,REG,NFL Regular Season,IND,CIN,10,31,IND,1,0,FALSE,FALSE,5,6,2686.83138417966,2410.14247717979,2687.30731359501,2426.92741037119,0.831002570257497,0.168997429742503,20,20,2690.21133277451,2406.76252858494,6,7
1999-10-24,1999,7,REG,NFL Regular Season,STL,CLE,3,34,STL,1,0,FALSE,FALSE,5,6,2791.28901956869,2392.48723784672,2772.11439084083,2421.20288737487,0.908519257096189,0.091480742903811,20,20,2793.11863442677,2390.65762298865,6,7
1999-10-24,1999,7,REG,NFL Regular Season,NE,DEN,23,24,NE,1,0,FALSE,FALSE,6,6,2639.78172622863,2616.09414925683,2623.67569435643,2626.33669976403,0.534036442829793,0.465963557170207,20,20,2649.10099737203,2606.77487811342,7,7
1999-10-24,1999,7,REG,NFL Regular Season,CAR,DET,24,9,DET,0,1,FALSE,FALSE,5,5,2489.27761064199,2536.21904617121,2487.6800252779,2518.29342559126,0.432853914874205,0.567146085125795,20,20,2480.62053234451,2544.8761244687,6,6
1999-10-24,1999,7,REG,NFL Regular Season,SD,GB,31,3,GB,0,1,FALSE,FALSE,5,5,2503.18113569181,2678.98983579684,2460.4919750302,2676.32972435955,0.266581546358475,0.733418453641525,20,20,2497.84950476464,2684.32146672401,6,6
1999-10-24,1999,7,REG,NFL Regular Season,NYG,NO,3,31,NYG,1,0,FALSE,FALSE,6,5,2622.24984905968,2527.76229640827,2627.88490446125,2556.07216013776,0.632722460783964,0.367277539216036,20,20,2629.595399844,2520.41674562395,7,6
1999-10-24,1999,7,REG,NFL Regular Season,OAK,NYJ,23,24,OAK,1,0,FALSE,FALSE,6,6,2687.47341897396,2615.23721375179,2699.66251282862,2657.23860556656,0.602483784251148,0.397516215748852,20,20,2695.42374328894,2607.28688943681,7,7
1999-10-24,1999,7,REG,NFL Regular Season,MIA,PHI,13,16,MIA,1,0,FALSE,FALSE,5,6,2743.74013526686,2613.4217645035,2730.3731402041,2637.37433548458,0.67921635999449,0.320783640005511,20,20,2750.15580806697,2607.00609170339,6,7
1999-10-24,1999,7,REG,NFL Regular Season,MIN,SF,16,40,MIN,1,0,FALSE,FALSE,6,6,2600.99471135311,2569.85001855443,2622.31213845141,2563.28405027438,0.544701146106225,0.455298853893775,20,20,2610.10068843099,2560.74404147655,7,7
1999-10-24,1999,7,REG,NFL Regular Season,DAL,WAS,20,38,DAL,1,0,FALSE,FALSE,5,5,2521.74219370611,2642.60823868,2507.94017953487,2622.79381515129,0.332752763691015,0.667247236308985,20,20,2535.08713843228,2629.26329395382,6,6
1999-10-25,1999,7,REG,NFL Regular Season,PIT,ATL,9,13,PIT,1,0,FALSE,FALSE,6,6,2632.52644146289,2451.46929882258,2646.62704097432,2462.16205609633,0.739283660021397,0.260716339978603,20,20,2637.74076826246,2446.25497202301,7,7
1999-10-31,1999,8,REG,NFL Regular Season,BAL,BUF,13,10,BUF,0,1,FALSE,FALSE,6,7,2639.27330438832,2605.0731454222,2667.82802088447,2583.85420319729,0.549059630674372,0.450940369325628,20,20,2628.29211177483,2616.05433803569,7,8
1999-10-31,1999,8,REG,NFL Regular Season,ATL,CAR,20,27,ATL,1,0,FALSE,FALSE,7,6,2446.25497202301,2480.62053234451,2462.16205609633,2487.6800252779,0.45070464029377,0.54929535970623,20,20,2457.24087921714,2469.63462515038,8,7
1999-10-31,1999,8,REG,NFL Regular Season,WAS,CHI,22,48,WAS,1,0,FALSE,FALSE,6,7,2629.26329395382,2606.15963873329,2622.79381515129,2616.59918867886,0.533199910986447,0.466800089013553,20,20,2638.5992957341,2596.82363695302,7,8
1999-10-31,1999,8,REG,NFL Regular Season,NO,CLE,21,16,CLE,0,1,FALSE,FALSE,6,7,2520.41674562395,2390.65762298865,2556.07216013776,2421.20288737487,0.678514531739351,0.321485468260649,20,20,2506.84645498917,2404.22791362344,7,8
1999-10-31,1999,8,REG,NFL Regular Season,IND,DAL,24,34,IND,1,0,FALSE,FALSE,6,6,2690.21133277451,2535.08713843228,2687.30731359501,2507.94017953487,0.709502004068965,0.290497995931035,20,20,2696.02129269313,2529.27717851366,7,7
