Date,Country,League,Tier,Season,Home,Away,Score,Result,CompetitionType,Source,SourcePage
1972-11-08,UEFA,UEFA 2nd Division,2,1972–73,Ararat Yerevan,Grasshoppers,4-2,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-08,UEFA,UEFA 2nd Division,2,1972–73,Club Brugge,Porto,3-2,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-08,UEFA,UEFA 2nd Division,2,1972–73,Dynamo Dresden,Ruch Chorzów,3-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-08,UEFA,UEFA 2nd Division,2,1972–73,Hvidovre,Borussia Mönchengladbach,1-3,A,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-08,UEFA,UEFA 2nd Division,2,1972–73,Kaiserslautern,CUF Barreiro,0-1,A,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-08,UEFA,UEFA 2nd Division,2,1972–73,Norrköping,Inter Milan,0-2,A,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-08,UEFA,UEFA 2nd Division,2,1972–73,OFK Beograd,Feyenoord,281946-1992,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-08,UEFA,UEFA 2nd Division,2,1972–73,Olympiacos,Tottenham Hotspur,1-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-08,UEFA,UEFA 2nd Division,2,1972–73,Slovan Bratislava,Las Palmas,0-1,A,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-08,UEFA,UEFA 2nd Division,2,1972–73,Twente,Frem,4-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-08,UEFA,UEFA 2nd Division,2,1972–73,Valencia,Red Star Belgrade,0-1,A,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-28,UEFA,UEFA 2nd Division,2,1972–73,Köln,Borussia Mönchengladbach,0-0,D,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-29,UEFA,UEFA 2nd Division,2,1972–73,Ararat Yerevan,Kaiserslautern,2-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-29,UEFA,UEFA 2nd Division,2,1972–73,BFC Dynamo,Liverpool,0-0,D,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-29,UEFA,UEFA 2nd Division,2,1972–73,OFK Beograd,Beroe Stara Zagora,281946-1992,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-29,UEFA,UEFA 2nd Division,2,1972–73,Porto,Dynamo Dresden,1-2,A,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-29,UEFA,UEFA 2nd Division,2,1972–73,Tottenham Hotspur,Red Star Belgrade,2-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-29,UEFA,UEFA 2nd Division,2,1972–73,Twente,Las Palmas,3-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-11-29,UEFA,UEFA 2nd Division,2,1972–73,Vitória de Setúbal,Inter Milan,2-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-12-13,UEFA,UEFA 2nd Division,2,1972–73,Beroe Stara Zagora,OFK Beograd,1-3,A,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-12-13,UEFA,UEFA 2nd Division,2,1972–73,Borussia Mönchengladbach,Köln,5-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-12-13,UEFA,UEFA 2nd Division,2,1972–73,Dynamo Dresden,Porto,1-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-12-13,UEFA,UEFA 2nd Division,2,1972–73,Inter Milan,Vitória de Setúbal,1-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-12-13,UEFA,UEFA 2nd Division,2,1972–73,Kaiserslautern,Ararat Yerevan,2-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-12-13,UEFA,UEFA 2nd Division,2,1972–73,Las Palmas,Twente,2-1,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-12-13,UEFA,UEFA 2nd Division,2,1972–73,Liverpool,BFC Dynamo,3-1,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1972-12-13,UEFA,UEFA 2nd Division,2,1972–73,Red Star Belgrade,Tottenham Hotspur,281946-1992,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-03-06,UEFA,UEFA 2nd Division,2,1972–73,Kaiserslautern,Borussia Mönchengladbach,1-2,A,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-03-07,UEFA,UEFA 2nd Division,2,1972–73,Liverpool,Dynamo Dresden,2-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-03-07,UEFA,UEFA 2nd Division,2,1972–73,OFK Beograd,Twente,281946-1992,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-03-07,UEFA,UEFA 2nd Division,2,1972–73,Tottenham Hotspur,Vitória de Setúbal,1-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-03-20,UEFA,UEFA 2nd Division,2,1972–73,Borussia Mönchengladbach,Kaiserslautern,7-1,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-03-21,UEFA,UEFA 2nd Division,2,1972–73,Dynamo Dresden,Liverpool,0-1,A,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-03-21,UEFA,UEFA 2nd Division,2,1972–73,Twente,OFK Beograd,2-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-03-21,UEFA,UEFA 2nd Division,2,1972–73,Vitória de Setúbal,Tottenham Hotspur,2-1,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-04-10,UEFA,UEFA 2nd Division,2,1972–73,Liverpool,Tottenham Hotspur,1-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-04-11,UEFA,UEFA 2nd Division,2,1972–73,Borussia Mönchengladbach,Twente,3-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-04-25,UEFA,UEFA 2nd Division,2,1972–73,Tottenham Hotspur,Liverpool,2-1,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-04-25,UEFA,UEFA 2nd Division,2,1972–73,Twente,Borussia Mönchengladbach,1-2,A,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-05-10,UEFA,UEFA 2nd Division,2,1972–73,Liverpool,Borussia Mönchengladbach,3-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
1973-05-23,UEFA,UEFA 2nd Division,2,1972–73,Borussia Mönchengladbach,Liverpool,2-0,H,Continental,Wikipedia pasted markdown,1972–73 UEFA Cup
