MatchID,MatchDate,DateSource,EventID,EventName,EventSeason,EventStartDate,EventEndDate,RawMatchDate,SourceFile,PlayerA_ID,PlayerA_Name,PlayerA_Nationality,PlayerB_ID,PlayerB_Name,PlayerB_Nationality,WinnerID,Winner_Name,Winner_Nationality,WinnerFromScore,WinnerFromScore_Name,WinnerFromScore_Nationality,ScoreA,ScoreB,FramesA,FramesB,TotalFrames,AFirstAppearance,BFirstAppearance,AGamesBefore,BGamesBefore,AFramesBefore,BFramesBefore,ARating_Before,BRating_Before,AStartRating,BStartRating,ABaseK,BBaseK,AKMultiplier,BKMultiplier,AEffectiveK,BEffectiveK,ExpectedA,ExpectedB,OppWeightA,OppWeightB,ActualScoreA,ActualScoreB,DeltaA,DeltaB,ARating_After,BRating_After,AGamesAfter,BGamesAfter,AFramesAfter,BFramesAfter
3759410,2017-05-31 09:01:22,MatchDate_Modern,621,Riga Masters Qualifiers,2017,2017-05-31 00:00:00,2017-06-02 00:00:00,2017-05-31 09:01:22,matches_2017_all.csv,475,Ian Preece,Wales,217,Thepchaiya Un-Nooh,Thailand,217,Thepchaiya Un-Nooh,Thailand,217,Thepchaiya Un-Nooh,Thailand,3,4,3,4,7,FALSE,FALSE,50,245,468,1829,2674.84502305029,2757.54505913126,2611.63247026104,2645.68876620426,5,5,1,1,5,5,0.383183006132543,0.616816993867457,1,1,0.428571428571429,0.571428571428571,1.58859478536101,-1.58859478536101,2676.43361783565,2755.9564643459,51,246,475,1836
3759411,2017-05-31 09:01:22,MatchDate_Modern,621,Riga Masters Qualifiers,2017,2017-05-31 00:00:00,2017-06-02 00:00:00,2017-05-31 09:01:22,matches_2017_all.csv,497,Michael Georgiou,Cyprus,621,Sanderson Lam,England,497,Michael Georgiou,Cyprus,497,Michael Georgiou,Cyprus,4,1,4,1,5,FALSE,FALSE,122,125,790,760,2735.49050433253,2716.00033386686,2677.59156721144,2593.41839153566,5,5,1,1,5,5,0.528019224932967,0.471980775067034,1,1,0.8,0.2,6.79951937667584,-6.79951937667584,2742.29002370921,2709.20081449018,123,126,795,765
3759412,2017-05-31 09:01:22,MatchDate_Modern,621,Riga Masters Qualifiers,2017,2017-05-31 00:00:00,2017-06-02 00:00:00,2017-05-31 09:01:22,matches_2017_all.csv,1323,Ashley Hugill,England,128,Stuart Carrington,England,128,Stuart Carrington,England,128,Stuart Carrington,England,0,4,0,4,4,FALSE,FALSE,82,207,455,1426,2725.1136077757,2805.18912073721,2640.84064149186,2693.34616467212,5,5,1,1,5,5,0.386760077006378,0.613239922993623,1,1,0,1,-7.73520154012755,7.73520154012755,2717.37840623558,2812.92432227734,83,208,459,1430
3759414,2017-05-31 09:01:22,MatchDate_Modern,621,Riga Masters Qualifiers,2017,2017-05-31 00:00:00,2017-06-02 00:00:00,2017-05-31 09:01:22,matches_2017_all.csv,27,Martin Gould,England,61,Kurt Maflin,Norway,61,Kurt Maflin,Norway,61,Kurt Maflin,Norway,3,4,3,4,7,FALSE,FALSE,477,302,3242,2101,2816.34320815418,2755.39290991518,2650.46999447596,2555.57749497872,5,5,1,1,5,5,0.586825655387267,0.413174344612733,1,1,0.428571428571429,0.571428571428571,-5.53889793855433,5.53889793855433,2810.80431021562,2760.93180785374,478,303,3249,2108
3759415,2017-05-31 09:01:22,MatchDate_Modern,621,Riga Masters Qualifiers,2017,2017-05-31 00:00:00,2017-06-02 00:00:00,2017-05-31 09:01:22,matches_2017_all.csv,886,William Lemons,England,44,Alan McManus,Scotland,44,Alan McManus,Scotland,44,Alan McManus,Scotland,1,4,1,4,5,FALSE,FALSE,39,579,232,4892,2625.75820025139,2749.95220143983,2600.76732871031,2687.86905897808,5,5,1,1,5,5,0.328513023323613,0.671486976676387,1,1,0.2,0.8,-3.21282558309033,3.21282558309033,2622.5453746683,2753.16502702292,40,580,237,4897
3759416,2017-05-31 09:01:22,MatchDate_Modern,621,Riga Masters Qualifiers,2017,2017-05-31 00:00:00,2017-06-02 00:00:00,2017-05-31 09:01:22,matches_2017_all.csv,1509,Rory Thor,Malaysia,620,Eden Sharav,Israel,620,Eden Sharav,Israel,620,Eden Sharav,Israel,3,4,3,4,7,FALSE,FALSE,62,114,414,694,2682.2082700936,2719.15246623424,2617.69460110231,2684.63437432108,5,5,1,1,5,5,0.447032510451582,0.552967489548419,1,1,0.428571428571429,0.571428571428571,-0.646137865805356,0.646137865805354,2681.5621322278,2719.79860410005,63,115,421,701
3759420,2017-05-31 11:46:59,MatchDate_Modern,621,Riga Masters Qualifiers,2017,2017-05-31 00:00:00,2017-06-02 00:00:00,2017-05-31 11:46:59,matches_2017_all.csv,762,Josh Boileau,Ireland,549,Robin Hull,Finland,549,Robin Hull,Finland,549,Robin Hull,Finland,0,4,0,4,4,FALSE,FALSE,79,171,456,1494,2676.6691989945,2775.27191661318,2631.82506426794,2613.17738098505,5,5,1,1,5,5,0.361790134035737,0.638209865964263,1,1,0,1,-7.23580268071474,7.23580268071474,2669.43339631378,2782.5077192939,80,172,460,1498
3759418,2017-05-31 11:50:20,MatchDate_Modern,621,Riga Masters Qualifiers,2017,2017-05-31 00:00:00,2017-06-02 00:00:00,2017-05-31 11:50:20,matches_2017_all.csv,546,Gary Wilson,England,1102,Hu Hao,China,546,Gary Wilson,England,546,Gary Wilson,England,4,2,4,2,6,FALSE,FALSE,247,34,1700,190,2777.87656325351,2729.06175518216,2639.10916879326,2700.13724791436,5,5,1,1,5,5,0.569791523019806,0.430208476980194,1,1,0.666666666666667,0.333333333333333,2.90625430940581,-2.90625430940581,2780.78281756291,2726.15550087276,248,35,1706,196
3759419,2017-05-31 11:50:20,MatchDate_Modern,621,Riga Masters Qualifiers,2017,2017-05-31 00:00:00,2017-06-02 00:00:00,2017-05-31 11:50:20,matches_2017_all.csv,170,Ken Doherty,Ireland,37,Peter Lines,England,170,Ken Doherty,Ireland,170,Ken Doherty,Ireland,4,2,4,2,6,FALSE,FALSE,655,323,5442,2475,2694.88771969213,2752.39051519672,2703.13268866811,2623.24680930579,5,5,1,1,5,5,0.417994238230969,0.582005761769031,1,1,0.666666666666667,0.333333333333333,7.46017285307092,-7.46017285307092,2702.3478925452,2744.93034234365,656,324,5448,2481
3759423,2017-05-31 11:58:37,MatchDate_Modern,621,Riga Masters Qualifiers,2017,2017-05-31 00:00:00,2017-06-02 00:00:00,2017-05-31 11:58:37,matches_2017_all.csv,81,Zhang Anda,China,26,Allan Taylor,England,81,Zhang Anda,China,81,Zhang Anda,China,4,2,4,2,6,FALSE,FALSE,261,183,1859,1128,2748.82732261656,2713.07484363797,2636.30090425438,2665.54727990498,5,5,1,1,5,5,0.55127110726285,0.44872889273715,1,1,0.666666666666667,0.333333333333333,3.46186678211451,-3.46186678211451,2752.28918939868,2709.61297685586,262,184,1865,1134
