MatchID,MatchDate,DateSource,EventID,EventName,EventSeason,EventStartDate,EventEndDate,RawMatchDate,SourceFile,PlayerA_ID,PlayerA_Name,PlayerA_Nationality,PlayerB_ID,PlayerB_Name,PlayerB_Nationality,WinnerID,Winner_Name,Winner_Nationality,WinnerFromScore,WinnerFromScore_Name,WinnerFromScore_Nationality,ScoreA,ScoreB,FramesA,FramesB,TotalFrames,AFirstAppearance,BFirstAppearance,AGamesBefore,BGamesBefore,AFramesBefore,BFramesBefore,ARating_Before,BRating_Before,AStartRating,BStartRating,ABaseK,BBaseK,AKMultiplier,BKMultiplier,AEffectiveK,BEffectiveK,ExpectedA,ExpectedB,OppWeightA,OppWeightB,ActualScoreA,ActualScoreB,DeltaA,DeltaB,ARating_After,BRating_After,AGamesAfter,BGamesAfter,AFramesAfter,BFramesAfter
6029214,2006-08-13 00:00:00,EventStart_Pre2008Season,1015,Northern Ireland Trophy,2006,2006-08-13 00:00:00,2006-08-20 00:00:00,2020-06-27 19:06:53,matches_2006_all.csv,130,David Gray,England,53,Jamie Burnett,Scotland,53,Jamie Burnett,Scotland,53,Jamie Burnett,Scotland,2,5,2,5,7,FALSE,FALSE,83,70,877,708,2687.23410612356,2674.84190273271,2659.49561198169,2672.6417365714,5,5,1,1,5,5,0.517826255489002,0.482173744510998,1,1,0.285714285714286,0.714285714285714,-8.12391894211506,8.12391894211506,2679.11018718144,2682.96582167482,84,71,884,715
6029215,2006-08-13 00:00:00,EventStart_Pre2008Season,1015,Northern Ireland Trophy,2006,2006-08-13 00:00:00,2006-08-20 00:00:00,2020-06-27 19:06:53,matches_2006_all.csv,17,Mark Selby,England,41,Tony Drago,Malta,17,Mark Selby,England,17,Mark Selby,England,5,4,5,4,9,FALSE,FALSE,54,169,582,1493,2755.57341036722,2642.73622690657,2694.53166694155,2646.0756082668,5,5,1,1,5,5,0.656907480717163,0.343092519282837,1,1,0.555555555555556,0.444444444444444,-4.56083663227235,4.56083663227235,2751.01257373495,2647.29706353884,55,170,591,1502
6029216,2006-08-13 00:00:00,EventStart_Pre2008Season,1015,Northern Ireland Trophy,2006,2006-08-13 00:00:00,2006-08-20 00:00:00,2020-06-27 19:06:53,matches_2006_all.csv,35,Joe Swail,Northern Ireland,38,Gerard Greene,Northern Ireland,38,Gerard Greene,Northern Ireland,38,Gerard Greene,Northern Ireland,1,5,1,5,6,FALSE,FALSE,145,70,1461,705,2727.54421205603,2721.25817016395,2661.36017761865,2650.07103492475,5,5,1,1,5,5,0.509045354508801,0.4909546454912,1,1,0.166666666666667,0.833333333333333,-10.271360635264,10.271360635264,2717.27285142076,2731.52953079921,146,71,1467,711
6029217,2006-08-13 00:00:00,EventStart_Pre2008Season,1015,Northern Ireland Trophy,2006,2006-08-13 00:00:00,2006-08-20 00:00:00,2020-06-27 19:06:53,matches_2006_all.csv,4,Fu Marco,Hong Kong,33,Dominic Dale,Wales,33,Dominic Dale,Wales,33,Dominic Dale,Wales,3,5,3,5,8,FALSE,FALSE,83,98,870,1010,2758.28283389374,2690.37958426272,2720.95775518301,2644.85583858459,5,5,1,1,5,5,0.596495131379778,0.403504868620223,1,1,0.375,0.625,-8.8598052551911,8.8598052551911,2749.42302863854,2699.23938951791,84,99,878,1018
6029218,2006-08-13 00:00:00,EventStart_Pre2008Season,1015,Northern Ireland Trophy,2006,2006-08-13 00:00:00,2006-08-20 00:00:00,2020-06-27 19:06:53,matches_2006_all.csv,168,Joe Perry,England,60,Andrew Norman,England,60,Andrew Norman,England,60,Andrew Norman,England,4,5,4,5,9,FALSE,FALSE,87,35,944,368,2695.29800569187,2677.76224540142,2701.4596224945,2652.53313967996,5,5,1,1,5,5,0.525214580573305,0.474785419426695,1,1,0.444444444444444,0.555555555555556,-3.63465612579874,3.63465612579874,2691.66334956607,2681.39690152722,88,36,953,377
6029219,2006-08-13 00:00:00,EventStart_Pre2008Season,1015,Northern Ireland Trophy,2006,2006-08-13 00:00:00,2006-08-20 00:00:00,2020-06-27 19:06:53,matches_2006_all.csv,68,Ryan Day,Wales,202,Mark Allen,Northern Ireland,68,Ryan Day,Wales,68,Ryan Day,Wales,5,1,5,1,6,FALSE,FALSE,63,23,720,195,2740.48803808439,2707.38692969012,2657.71749328838,2685.54443253342,5,5,1,1,5,5,0.547492715908573,0.452507284091427,1,1,0.833333333333333,0.166666666666667,8.57521852274281,-8.57521852274281,2749.06325660713,2698.81171116738,64,24,726,201
6029220,2006-08-13 00:00:00,EventStart_Pre2008Season,1015,Northern Ireland Trophy,2006,2006-08-13 00:00:00,2006-08-20 00:00:00,2020-06-27 19:06:53,matches_2006_all.csv,28,Mark King,England,50,Rory McLeod,Jamaica,28,Mark King,England,28,Mark King,England,5,3,5,3,8,FALSE,FALSE,126,42,1265,444,2735.62642254714,2682.08738687273,2650.41419841964,2616.03689043853,5,5,1,1,5,5,0.576444733264343,0.423555266735657,1,1,0.625,0.375,1.94221066942627,-1.94221066942627,2737.56863321657,2680.1451762033,127,43,1273,452
6029221,2006-08-13 00:00:00,EventStart_Pre2008Season,1015,Northern Ireland Trophy,2006,2006-08-13 00:00:00,2006-08-20 00:00:00,2020-06-27 19:06:53,matches_2006_all.csv,44,Alan McManus,Scotland,179,Stuart Pettman,England,179,Stuart Pettman,England,179,Stuart Pettman,England,2,5,2,5,7,FALSE,FALSE,240,56,2395,606,2701.32849413835,2661.27956880837,2687.86905897808,2605.0243192208,5,5,1,1,5,5,0.557381116779044,0.442618883220956,1,1,0.285714285714286,0.714285714285714,-9.50833908726652,9.50833908726652,2691.82015505109,2670.78790789564,241,57,2402,613
6029222,2006-08-13 00:00:00,EventStart_Pre2008Season,1015,Northern Ireland Trophy,2006,2006-08-13 00:00:00,2006-08-20 00:00:00,2020-06-27 19:06:53,matches_2006_all.csv,193,James Wattana,Thailand,36,Jimmy Michie,England,193,James Wattana,Thailand,193,James Wattana,Thailand,5,4,5,4,9,FALSE,FALSE,212,75,2030,771,2726.97090429152,2665.21881952231,2698.82987360658,2643.16985781038,5,5,1,1,5,5,0.587944274197017,0.412055725802983,1,1,0.555555555555556,0.444444444444444,-1.45749233886575,1.45749233886576,2725.51341195265,2666.67631186117,213,76,2039,780
6029223,2006-08-13 00:00:00,EventStart_Pre2008Season,1015,Northern Ireland Trophy,2006,2006-08-13 00:00:00,2006-08-20 00:00:00,2020-06-27 19:06:53,matches_2006_all.csv,125,Michael Holt,England,54,Mike Dunn,England,54,Mike Dunn,England,54,Mike Dunn,England,2,5,2,5,7,FALSE,FALSE,70,45,719,495,2722.91848360685,2665.58841060323,2628.20216001758,2619.6673945167,5,5,1,1,5,5,0.581763860820698,0.418236139179302,1,1,0.285714285714286,0.714285714285714,-10.3617351287244,10.3617351287244,2712.55674847813,2675.95014573195,71,46,726,502
