MatchID,MatchDate,DateSource,EventID,EventName,EventSeason,EventStartDate,EventEndDate,RawMatchDate,SourceFile,PlayerA_ID,PlayerA_Name,PlayerA_Nationality,PlayerB_ID,PlayerB_Name,PlayerB_Nationality,WinnerID,Winner_Name,Winner_Nationality,WinnerFromScore,WinnerFromScore_Name,WinnerFromScore_Nationality,ScoreA,ScoreB,FramesA,FramesB,TotalFrames,AFirstAppearance,BFirstAppearance,AGamesBefore,BGamesBefore,AFramesBefore,BFramesBefore,ARating_Before,BRating_Before,AStartRating,BStartRating,ABaseK,BBaseK,AKMultiplier,BKMultiplier,AEffectiveK,BEffectiveK,ExpectedA,ExpectedB,OppWeightA,OppWeightB,ActualScoreA,ActualScoreB,DeltaA,DeltaB,ARating_After,BRating_After,AGamesAfter,BGamesAfter,AFramesAfter,BFramesAfter
8770686,1987-10-17 00:00:00,EventStart_Pre2008Season,2058,Grand Prix,1987,1987-10-17 00:00:00,1987-10-25 00:00:00,2024-07-10 14:06:43,matches_1987_all.csv,20,Jimmy White,England,3475,Jon Wright,England,20,Jimmy White,England,20,Jimmy White,England,5,1,5,1,6,FALSE,FALSE,74,2,967,24,2724.23324832372,2601.78358669574,2664.00730147513,2600,5,5,1,1,5,5,0.669268158417816,0.330731841582184,1,1,0.833333333333333,0.166666666666667,4.92195524746551,-4.92195524746551,2729.15520357119,2596.86163144828,75,3,973,30
8770687,1987-10-17 00:00:00,EventStart_Pre2008Season,2058,Grand Prix,1987,1987-10-17 00:00:00,1987-10-25 00:00:00,2024-07-10 14:06:43,matches_1987_all.csv,41,Tony Drago,Malta,3733,Jim Meadowcroft,England,41,Tony Drago,Malta,41,Tony Drago,Malta,5,1,5,1,6,FALSE,FALSE,7,8,49,73,2622.33127433242,2554.05048038664,2646.0756082668,2600,5,5,1,1,5,5,0.597018114985984,0.402981885014016,1,1,0.833333333333333,0.166666666666667,7.08945655042047,-7.08945655042047,2629.42073088284,2546.96102383622,8,9,55,79
8770688,1987-10-17 00:00:00,EventStart_Pre2008Season,2058,Grand Prix,1987,1987-10-17 00:00:00,1987-10-25 00:00:00,2024-07-10 14:06:43,matches_1987_all.csv,3487,John Campbell,Australia,3507,Roger Bales,England,3507,Roger Bales,England,3507,Roger Bales,England,3,5,3,5,8,FALSE,FALSE,23,5,211,39,2588.08535763083,2590.32748788949,2582.34599046038,2600,5,5,1,1,5,5,0.496773359973223,0.503226640026777,1,1,0.375,0.625,-4.8709343989289,4.8709343989289,2583.2144232319,2595.19842228842,24,6,219,47
8770689,1987-10-17 00:00:00,EventStart_Pre2008Season,2058,Grand Prix,1987,1987-10-17 00:00:00,1987-10-25 00:00:00,2024-07-10 14:06:43,matches_1987_all.csv,2184,Willie Thorne,England,3757,Jim Bear,Canada,2184,Willie Thorne,England,2184,Willie Thorne,England,5,1,5,1,6,FALSE,FALSE,50,1,598,7,2681.48097752802,2593.19505457612,2637.31501397125,2600,5,5,1,1,5,5,0.624387847785537,0.375612152214463,1,1,0.833333333333333,0.166666666666667,6.2683645664339,-6.2683645664339,2687.74934209446,2586.92669000969,51,2,604,13
8770690,1987-10-17 00:00:00,EventStart_Pre2008Season,2058,Grand Prix,1987,1987-10-17 00:00:00,1987-10-25 00:00:00,2024-07-10 14:06:43,matches_1987_all.csv,205,Mike Hallett,England,3464,Paul Gibson,England,3464,Paul Gibson,England,3464,Paul Gibson,England,4,5,4,5,9,FALSE,TRUE,28,0,298,0,2672.96374069922,2600,2616.53703015279,2600,5,5,1,1,5,5,0.603486373605807,0.396513626394193,1,1,0.444444444444444,0.555555555555556,-7.15688681226131,7.15688681226131,2665.80685388696,2607.15688681226,29,1,307,9
8770691,1987-10-17 00:00:00,EventStart_Pre2008Season,2058,Grand Prix,1987,1987-10-17 00:00:00,1987-10-25 00:00:00,2024-07-10 14:06:43,matches_1987_all.csv,502,Barry West,England,3699,Graham Cripsey,England,3699,Graham Cripsey,England,3699,Graham Cripsey,England,3,5,3,5,8,FALSE,FALSE,7,3,60,23,2557.62218308371,2608.4782542186,2568.01874008676,2600,5,5,1,1,5,5,0.427330491372045,0.572669508627955,1,1,0.375,0.625,-2.09321965488182,2.09321965488182,2555.52896342882,2610.57147387348,8,4,68,31
8770692,1987-10-17 00:00:00,EventStart_Pre2008Season,2058,Grand Prix,1987,1987-10-17 00:00:00,1987-10-25 00:00:00,2024-07-10 14:06:43,matches_1987_all.csv,469,Joe Johnson,England,1049,Steve James,England,469,Joe Johnson,England,469,Joe Johnson,England,5,4,5,4,9,FALSE,FALSE,43,2,503,13,2727.14841149571,2660.73044800068,2647.32423272239,2661.36302063012,5,5,1,1,5,5,0.594435557788959,0.405564442211041,1,1,0.555555555555556,0.444444444444444,-1.74960010050314,1.74960010050314,2725.39881139521,2662.48004810118,44,3,512,22
8770693,1987-10-17 00:00:00,EventStart_Pre2008Season,2058,Grand Prix,1987,1987-10-17 00:00:00,1987-10-25 00:00:00,2024-07-10 14:06:43,matches_1987_all.csv,1298,Peter Francisco,South Africa,710,John Rea,Scotland,1298,Peter Francisco,South Africa,1298,Peter Francisco,South Africa,5,3,5,3,8,FALSE,FALSE,15,7,112,52,2635.83218236809,2582.53192963312,2649.59525246321,2600,5,5,1,1,5,5,0.57610909433916,0.42389090566084,1,1,0.625,0.375,1.9556362264336,-1.9556362264336,2637.78781859453,2580.57629340668,16,8,120,60
8770694,1987-10-17 00:00:00,EventStart_Pre2008Season,2058,Grand Prix,1987,1987-10-17 00:00:00,1987-10-25 00:00:00,2024-07-10 14:06:43,matches_1987_all.csv,3509,Bill Werbeniuk,Canada,3349,Robby Foldvari,Australia,3509,Bill Werbeniuk,Canada,3509,Bill Werbeniuk,Canada,5,1,5,1,6,FALSE,FALSE,44,3,541,24,2582.4401840274,2551.9384434641,2597.27187025891,2558.12743675941,5,5,1,1,5,5,0.543783108195404,0.456216891804596,1,1,0.833333333333333,0.166666666666667,8.6865067541379,-8.6865067541379,2591.12669078154,2543.25193670996,45,4,547,30
8770695,1987-10-17 00:00:00,EventStart_Pre2008Season,2058,Grand Prix,1987,1987-10-17 00:00:00,1987-10-25 00:00:00,2024-07-10 14:06:43,matches_1987_all.csv,468,Dennis Taylor,Northern Ireland,2875,Ray Reardon,Wales,468,Dennis Taylor,Northern Ireland,468,Dennis Taylor,Northern Ireland,5,1,5,1,6,FALSE,FALSE,78,89,971,1117,2720.85021321546,2606.69829054281,2615.05232707855,2658.3751380702,5,5,1,1,5,5,0.658611181308572,0.341388818691428,1,1,0.833333333333333,0.166666666666667,5.24166456074284,-5.24166456074284,2726.09187777621,2601.45662598207,79,90,977,1123
