MatchID,MatchDate,DateSource,EventID,EventName,EventSeason,EventStartDate,EventEndDate,RawMatchDate,SourceFile,PlayerA_ID,PlayerA_Name,PlayerA_Nationality,PlayerB_ID,PlayerB_Name,PlayerB_Nationality,WinnerID,Winner_Name,Winner_Nationality,WinnerFromScore,WinnerFromScore_Name,WinnerFromScore_Nationality,ScoreA,ScoreB,FramesA,FramesB,TotalFrames,AFirstAppearance,BFirstAppearance,AGamesBefore,BGamesBefore,AFramesBefore,BFramesBefore,ARating_Before,BRating_Before,AStartRating,BStartRating,ABaseK,BBaseK,AKMultiplier,BKMultiplier,AEffectiveK,BEffectiveK,ExpectedA,ExpectedB,OppWeightA,OppWeightB,ActualScoreA,ActualScoreB,DeltaA,DeltaB,ARating_After,BRating_After,AGamesAfter,BGamesAfter,AFramesAfter,BFramesAfter
8771561,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,212,Steve Davis,England,3736,Jim Donnelly,Scotland,212,Steve Davis,England,212,Steve Davis,England,5,1,5,1,6,FALSE,FALSE,35,2,486,24,2737.45821508757,2592.23612851984,2674.65788820987,2600,5,5,1,1,5,5,0.697614830081992,0.302385169918008,1,1,0.833333333333333,0.166666666666667,4.07155509754025,-4.07155509754025,2741.52977018511,2588.1645734223,36,3,492,30
8771562,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,205,Mike Hallett,England,3751,Billy Kelly,Ireland,205,Mike Hallett,England,205,Mike Hallett,England,5,0,5,0,5,FALSE,FALSE,4,1,46,5,2596.09536994219,2587.42679363749,2616.53703015279,2600,5,5,1,1,5,5,0.512472496129585,0.487527503870415,1,1,1,0,12.1881875967604,-12.1881875967604,2608.28355753895,2575.23860604073,5,2,51,10
8771563,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,2874,Tony Meo,England,3460,Warren King,Australia,2874,Tony Meo,England,2874,Tony Meo,England,5,2,5,2,7,FALSE,TRUE,14,0,189,0,2654.7140515735,2641.34993539925,2646.39354799738,2641.34993539925,5,5,1,1,5,5,0.519223029585683,0.480776970414317,1,1,0.714285714285714,0.285714285714286,6.82719396450111,-6.82719396450111,2661.541245538,2634.52274143475,15,1,196,7
8771564,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,659,Dean Reynolds,England,3698,David Greaves,England,659,Dean Reynolds,England,659,Dean Reynolds,England,5,1,5,1,6,FALSE,TRUE,7,0,75,0,2588.69388139589,2600,2592.12579748089,2600,5,5,1,1,5,5,0.483734928335485,0.516265071664515,1,1,0.833333333333333,0.166666666666667,10.4879521499354,-10.4879521499354,2599.18183354582,2589.51204785006,8,1,81,6
8771565,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,2870,Kirk Stevens,Canada,3491,Ray Edmonds,England,2870,Kirk Stevens,Canada,2870,Kirk Stevens,Canada,5,1,5,1,6,FALSE,FALSE,24,3,337,41,2669.14133283191,2554.01095018048,2605.68484449642,2563.1866597386,5,5,1,1,5,5,0.659876465831561,0.340123534168439,1,1,0.833333333333333,0.166666666666667,5.20370602505316,-5.20370602505316,2674.34503885696,2548.80724415543,25,4,343,47
8771566,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,712,Murdo MacLeod,Scotland,3489,Tommy Murphy,Northern Ireland,3489,Tommy Murphy,Northern Ireland,3489,Tommy Murphy,Northern Ireland,0,5,0,5,5,FALSE,FALSE,2,1,16,5,2583.63922591261,2589.98565594513,2579.33861202051,2600,5,5,1,1,5,5,0.490867768687156,0.509132231312844,1,1,0,1,-12.2716942171789,12.2716942171789,2571.36753169543,2602.25735016231,3,2,21,10
8771567,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,452,David Taylor,England,3753,Paddy Morgan,Northern Ireland,452,David Taylor,England,452,David Taylor,England,5,3,5,3,8,FALSE,FALSE,24,1,310,8,2610.90609595149,2595.64073929345,2598.5543835776,2600,5,5,1,1,5,5,0.521954488425699,0.478045511574301,1,1,0.625,0.375,4.12182046297205,-4.12182046297205,2615.02791641447,2591.51891883048,25,2,318,16
8771568,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,3701,Mark Wildman,England,4305,Frank Jonik,Canada,3701,Mark Wildman,England,3701,Mark Wildman,England,5,4,5,4,9,FALSE,FALSE,5,2,52,13,2605.03439193807,2597.5176132542,2600,2600,5,5,1,1,5,5,0.510815826605814,0.489184173394186,1,1,0.555555555555556,0.444444444444444,2.01328780273836,-2.01328780273836,2607.0476797408,2595.50432545146,6,3,61,22
8771569,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,470,Cliff Thorburn,Canada,3697,Vic Harris,England,470,Cliff Thorburn,Canada,470,Cliff Thorburn,Canada,5,1,5,1,6,FALSE,FALSE,45,1,653,8,2653.93597191465,2595.06392597344,2622.20423494807,2600,5,5,1,1,5,5,0.583922016731695,0.416077983268305,1,1,0.833333333333333,0.166666666666667,7.48233949804914,-7.48233949804914,2661.4183114127,2587.58158647539,46,2,659,14
8771570,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,3733,Jim Meadowcroft,England,3486,Colin Roscoe,Wales,3733,Jim Meadowcroft,England,3733,Jim Meadowcroft,England,5,4,5,4,9,FALSE,FALSE,6,1,58,6,2556.78757884112,2564.44782735143,2600,2569.892023694,5,5,1,1,5,5,0.488977802185068,0.511022197814933,1,1,0.555555555555556,0.444444444444444,2.99599890167197,-2.99599890167197,2559.78357774279,2561.45182844976,7,2,67,15
8771571,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,3484,John Virgo,England,4311,Douglas French,England,3484,John Virgo,England,3484,John Virgo,England,5,4,5,4,9,FALSE,FALSE,26,1,328,8,2614.4841339937,2599.55252685391,2604.77593065925,2600,5,5,1,1,5,5,0.5214750902121,0.4785249097879,1,1,0.555555555555556,0.444444444444444,1.5336209404555,-1.5336209404555,2616.01775493416,2598.01890591346,27,2,337,17
8771572,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,3467,Cliff Wilson,Wales,3700,Bernard Bennett,England,3467,Cliff Wilson,Wales,3467,Cliff Wilson,Wales,5,1,5,1,6,FALSE,FALSE,8,1,89,9,2556.67565999776,2595.85406937161,2579.3872484361,2600,5,5,1,1,5,5,0.443855509893887,0.556144490106113,1,1,0.833333333333333,0.166666666666667,11.6843347031834,-11.6843347031834,2568.35999470094,2584.16973466842,9,2,95,15
8771573,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,3449,Eddie Charlton,Australia,4310,Eddie McLaughlin,Scotland,3449,Eddie Charlton,Australia,3449,Eddie Charlton,Australia,5,0,5,0,5,FALSE,FALSE,39,1,576,7,2656.99746130388,2592.69383443494,2613.81245615354,2600,5,5,1,1,5,5,0.591497985431036,0.408502014568964,1,1,1,0,10.2125503642241,-10.2125503642241,2667.2100116681,2582.48128407071,40,2,581,12
8771574,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,2834,Fred Davis,England,3732,Mick Fisher,England,3732,Mick Fisher,England,3732,Mick Fisher,England,4,5,4,5,9,FALSE,FALSE,20,1,271,12,2532.86629739616,2582.82682440098,2557.69517674309,2600,5,5,1,1,5,5,0.428592529269412,0.571407470730588,1,1,0.444444444444444,0.555555555555556,0.713336182876463,-0.713336182876461,2533.57963357904,2582.11348821811,21,2,280,21
8771575,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,20,Jimmy White,England,3495,Ian Williamson,England,20,Jimmy White,England,20,Jimmy White,England,5,2,5,2,7,FALSE,TRUE,15,0,202,0,2670.76420767002,2600,2664.00730147513,2600,5,5,1,1,5,5,0.600452654349478,0.399547345650522,1,1,0.714285714285714,0.285714285714286,3.98415709776826,-3.98415709776826,2674.74836476779,2596.01584290223,16,1,209,7
8771576,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,469,Joe Johnson,England,3707,Pascal Burke,Ireland,469,Joe Johnson,England,469,Joe Johnson,England,5,3,5,3,8,FALSE,TRUE,5,0,34,0,2643.84843561237,2600,2647.32423272239,2600,5,5,1,1,5,5,0.562770058806955,0.437229941193045,1,1,0.625,0.375,2.48919764772178,-2.48919764772178,2646.33763326009,2597.51080235228,6,1,42,8
8771577,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,2875,Ray Reardon,Wales,4312,George Ganim,Australia,2875,Ray Reardon,Wales,2875,Ray Reardon,Wales,5,4,5,4,9,FALSE,TRUE,58,0,762,0,2689.2607094451,2600,2658.3751380702,2600,5,5,1,1,5,5,0.625702936693742,0.374297063306258,1,1,0.555555555555556,0.444444444444444,-3.15663215121838,3.15663215121838,2686.10407729388,2603.15663215122,59,1,771,9
8771578,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,3385,John Dunning,England,3463,Steve Duggan,England,3463,Steve Duggan,England,3463,Steve Duggan,England,2,5,2,5,7,FALSE,TRUE,3,0,37,0,2569.1977764845,2611.26390680513,2600,2611.26390680513,5,5,1,1,5,5,0.43975606503886,0.56024393496114,1,1,0.285714285714286,0.714285714285714,-5.39146227636011,5.3914622763601,2563.80631420814,2616.65536908149,4,1,44,7
8771579,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,2876,John Spencer,England,3705,Ian Black,Scotland,2876,John Spencer,England,2876,John Spencer,England,5,2,5,2,7,FALSE,FALSE,39,2,442,20,2630.56428185264,2577.71531265187,2625.15096607223,2600,5,5,1,1,5,5,0.57547456801146,0.424525431988541,1,1,0.714285714285714,0.285714285714286,4.85839011959892,-4.85839011959892,2635.42267197224,2572.85692253227,40,3,449,27
8771580,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,2184,Willie Thorne,England,3748,Clive Everton,Wales,2184,Willie Thorne,England,2184,Willie Thorne,England,5,1,5,1,6,FALSE,FALSE,11,2,185,14,2642.99502435195,2599.14238386888,2637.31501397125,2600,5,5,1,1,5,5,0.562776014722921,0.437223985277079,1,1,0.833333333333333,0.166666666666667,8.11671955831238,-8.11671955831238,2651.11174391026,2591.02566431057,12,3,191,20
8771581,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,3509,Bill Werbeniuk,Canada,1355,Tony Jones,England,3509,Bill Werbeniuk,Canada,3509,Bill Werbeniuk,Canada,5,4,5,4,9,FALSE,TRUE,25,0,360,0,2649.26263021307,2623.55294160711,2597.27187025891,2623.55294160711,5,5,1,1,5,5,0.536931830631304,0.463068169368696,1,1,0.555555555555556,0.444444444444444,0.838067621591301,-0.838067621591301,2650.10069783466,2622.71487398552,26,1,369,9
8771582,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,3703,Eddie Sinclair,Scotland,3324,Eugene Hughes,Ireland,3324,Eugene Hughes,Ireland,3324,Eugene Hughes,Ireland,4,5,4,5,9,FALSE,FALSE,3,2,23,24,2607.44541265911,2610.68944517996,2600,2613.37287236945,5,5,1,1,5,5,0.49533159758721,0.50466840241279,1,1,0.444444444444444,0.555555555555556,-2.28992189142446,2.28992189142446,2605.15549076768,2612.97936707139,4,3,32,33
8771583,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,2877,Terry Griffiths,Wales,449,Les Dodd,England,2877,Terry Griffiths,Wales,2877,Terry Griffiths,Wales,5,3,5,3,8,FALSE,FALSE,35,1,419,17,2657.74707076001,2608.79994813882,2667.02355254285,2609.49789098764,5,5,1,1,5,5,0.569978219075152,0.430021780924848,1,1,0.625,0.375,2.20087123699392,-2.20087123699392,2659.947941997,2606.59907690183,36,2,427,25
8771584,1983-10-10 00:00:00,EventStart_Pre2008Season,2072,Professional Players Tournament,1983,1983-10-10 00:00:00,1983-10-21 00:00:00,2024-07-11 08:07:40,matches_1983_all.csv,796,Patsy Fagan,Ireland,408,John Parrott,England,408,John Parrott,England,408,John Parrott,England,2,5,2,5,7,FALSE,TRUE,10,0,152,0,2557.79233993017,2675.90153149846,2565.59775923472,2675.90153149846,5,5,1,1,5,5,0.336285595072143,0.663714404927857,1,1,0.285714285714286,0.714285714285714,-1.76999582752502,1.76999582752502,2556.02234410264,2677.67152732599,11,1,159,7
