MatchID,MatchDate,DateSource,EventID,EventName,EventSeason,EventStartDate,EventEndDate,RawMatchDate,SourceFile,PlayerA_ID,PlayerA_Name,PlayerA_Nationality,PlayerB_ID,PlayerB_Name,PlayerB_Nationality,WinnerID,Winner_Name,Winner_Nationality,WinnerFromScore,WinnerFromScore_Name,WinnerFromScore_Nationality,ScoreA,ScoreB,FramesA,FramesB,TotalFrames,AFirstAppearance,BFirstAppearance,AGamesBefore,BGamesBefore,AFramesBefore,BFramesBefore,ARating_Before,BRating_Before,AStartRating,BStartRating,ABaseK,BBaseK,AKMultiplier,BKMultiplier,AEffectiveK,BEffectiveK,ExpectedA,ExpectedB,OppWeightA,OppWeightB,ActualScoreA,ActualScoreB,DeltaA,DeltaB,ARating_After,BRating_After,AGamesAfter,BGamesAfter,AFramesAfter,BFramesAfter
3774193,2016-05-28 09:01:55,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 09:01:55,matches_2016_all.csv,8,Tom Ford,England,946,Zhao Xintong,China,946,Zhao Xintong,China,946,Zhao Xintong,China,3,4,3,4,7,FALSE,FALSE,377,86,2762,570,2780.32894867671,2768.43922873029,2674.83174745156,2746.83239914208,5,5,1,1,5,5,0.517104006119847,0.482895993880153,1,1,0.428571428571429,0.571428571428571,-3.09864021419463,3.09864021419463,2777.23030846252,2771.53786894448,378,87,2769,577
3774194,2016-05-28 09:01:55,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 09:01:55,matches_2016_all.csv,15,Mark Davis,England,151,James Cahill,England,15,Mark Davis,England,15,Mark Davis,England,4,0,4,0,4,FALSE,FALSE,614,109,4309,709,2788.88018946857,2680.00906913935,2700.48212788131,2582.40410404144,5,5,1,1,5,5,0.651743668968993,0.348256331031008,1,1,1,0,6.96512662062015,-6.96512662062015,2795.84531608919,2673.04394251873,615,110,4313,713
3774192,2016-05-28 11:16:12,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 11:16:12,matches_2016_all.csv,546,Gary Wilson,England,917,Rhys Clark,Scotland,546,Gary Wilson,England,546,Gary Wilson,England,4,1,4,1,5,FALSE,FALSE,212,78,1436,476,2740.86670019673,2706.35563656784,2639.10916879326,2651.12303214154,5,5,1,1,5,5,0.549502711867144,0.450497288132856,1,1,0.8,0.2,6.2624322033214,-6.2624322033214,2747.12913240006,2700.09320436452,213,79,1441,481
3774212,2016-05-28 11:16:12,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 11:16:12,matches_2016_all.csv,42,Peter Ebdon,England,2010,Daniel Womersley,England,42,Peter Ebdon,England,42,Peter Ebdon,England,4,1,4,1,5,FALSE,FALSE,678,7,5379,42,2762.13030797765,2628.2991642666,2730.0833810011,2613.29330960905,5,5,1,1,5,5,0.683606115785709,0.316393884214292,1,1,0.8,0.2,2.90984710535729,-2.90984710535729,2765.04015508301,2625.38931716124,679,8,5384,47
3774191,2016-05-28 12:19:25,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 12:19:25,matches_2016_all.csv,552,Sean O'Sullivan,England,620,Eden Sharav,Israel,620,Eden Sharav,Israel,620,Eden Sharav,Israel,1,4,1,4,5,FALSE,FALSE,150,90,945,529,2720.10597797846,2682.86582461978,2626.36652735218,2684.63437432108,5,5,1,1,5,5,0.553388588390526,0.446611411609474,1,1,0.2,0.8,-8.83471470976316,8.83471470976316,2711.2712632687,2691.70053932955,151,91,950,534
3774197,2016-05-28 12:19:25,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 12:19:25,matches_2016_all.csv,53,Jamie Burnett,Scotland,131,Craig Steadman,England,53,Jamie Burnett,Scotland,53,Jamie Burnett,Scotland,4,1,4,1,5,FALSE,FALSE,288,221,2440,1549,2754.87041287529,2741.12601059342,2672.6417365714,2613.44142902294,5,5,1,1,5,5,0.519769473146083,0.480230526853917,1,1,0.8,0.2,7.00576317134793,-7.00576317134793,2761.87617604664,2734.12024742208,289,222,2445,1554
3774200,2016-05-28 12:19:25,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 12:19:25,matches_2016_all.csv,120,Martin O'Donnell,England,1509,Rory Thor,Malaysia,120,Martin O'Donnell,England,120,Martin O'Donnell,England,4,2,4,2,6,FALSE,FALSE,179,39,1131,258,2746.39180963563,2675.58717478152,2641.311089407,2617.69460110231,5,5,1,1,5,5,0.600508484147136,0.399491515852864,1,1,0.666666666666667,0.333333333333333,1.98474547558592,-1.98474547558592,2748.37655511122,2673.60242930594,180,40,1137,264
3774202,2016-05-28 12:19:25,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 12:19:25,matches_2016_all.csv,61,Kurt Maflin,Norway,193,James Wattana,Thailand,193,James Wattana,Thailand,193,James Wattana,Thailand,1,4,1,4,5,FALSE,FALSE,263,422,1847,3651,2755.50979766359,2652.61545587547,2555.57749497872,2698.82987360658,5,5,1,1,5,5,0.643894405150635,0.356105594849365,1,1,0.2,0.8,-11.0973601287659,11.0973601287659,2744.41243753483,2663.71281600424,264,423,1852,3656
3774203,2016-05-28 12:19:25,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 12:19:25,matches_2016_all.csv,10,Jamie Jones,Wales,1505,Jason Weston,England,10,Jamie Jones,Wales,10,Jamie Jones,Wales,4,2,4,2,6,FALSE,FALSE,284,54,2032,490,2752.49485391634,2627.83267888649,2647.15349923732,2627.50399218397,5,5,1,1,5,5,0.672081203286737,0.327918796713263,1,1,0.666666666666667,0.333333333333333,-0.162436098602106,0.162436098602105,2752.33241781774,2627.99511498509,285,55,2038,496
3774198,2016-05-28 13:09:57,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 13:09:57,matches_2016_all.csv,24,Xiao Guodong,China,954,Wang Yuchen,Hong Kong,24,Xiao Guodong,China,24,Xiao Guodong,China,4,2,4,2,6,FALSE,FALSE,299,39,2118,232,2754.09100101704,2665.22831041013,2639.14832151539,2649.9545639751,5,5,1,1,5,5,0.625166190656962,0.374833809343038,1,1,0.666666666666667,0.333333333333333,1.24501428029113,-1.24501428029113,2755.33601529733,2663.98329612984,300,40,2124,238
3774196,2016-05-28 13:19:56,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 13:19:56,matches_2016_all.csv,19,Ben Woollaston,England,1763,Sunny Akani,Thailand,1763,Sunny Akani,Thailand,1763,Sunny Akani,Thailand,3,4,3,4,7,FALSE,FALSE,358,6,2393,48,2785.52377175384,2752.00967342878,2581.46877982197,2765.01892078869,5,5,1,1,5,5,0.548081627149077,0.451918372850923,1,1,0.428571428571429,0.571428571428571,-4.1828569502177,4.1828569502177,2781.34091480363,2756.192530379,359,7,2400,55
3774206,2016-05-28 14:58:09,MatchDate_Modern,528,Indian Open Qualifiers,2016,2016-05-28 00:00:00,2016-05-30 00:00:00,2016-05-28 14:58:09,matches_2016_all.csv,4,Fu Marco,Hong Kong,1045,Louis Heathcote,England,4,Fu Marco,Hong Kong,4,Fu Marco,Hong Kong,4,2,4,2,6,FALSE,FALSE,624,30,4589,168,2854.76951371483,2650.45947928311,2720.95775518301,2624.71055850468,5,5,1,1,5,5,0.764246407320489,0.235753592679512,1,1,0.666666666666667,0.333333333333333,-2.92739221961466,2.92739221961466,2851.84212149521,2653.38687150272,625,31,4595,174
