MatchID,MatchDate,DateSource,EventID,EventName,EventSeason,EventStartDate,EventEndDate,RawMatchDate,SourceFile,PlayerA_ID,PlayerA_Name,PlayerA_Nationality,PlayerB_ID,PlayerB_Name,PlayerB_Nationality,WinnerID,Winner_Name,Winner_Nationality,WinnerFromScore,WinnerFromScore_Name,WinnerFromScore_Nationality,ScoreA,ScoreB,FramesA,FramesB,TotalFrames,AFirstAppearance,BFirstAppearance,AGamesBefore,BGamesBefore,AFramesBefore,BFramesBefore,ARating_Before,BRating_Before,AStartRating,BStartRating,ABaseK,BBaseK,AKMultiplier,BKMultiplier,AEffectiveK,BEffectiveK,ExpectedA,ExpectedB,OppWeightA,OppWeightB,ActualScoreA,ActualScoreB,DeltaA,DeltaB,ARating_After,BRating_After,AGamesAfter,BGamesAfter,AFramesAfter,BFramesAfter
8366368,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,28,Mark King,England,589,Wael Talaat,Egypt,28,Mark King,England,28,Mark King,England,6,1,6,1,7,FALSE,TRUE,224,0,1879,0,2707.70559006807,2600,2650.41419841964,2600,5,5,1,1,5,5,0.650219279844895,0.349780720155105,1,1,0.857142857142857,0.142857142857143,7.24232520542868,-7.24232520542868,2714.9479152735,2592.75767479457,225,1,1886,7
8366369,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:16:17,matches_2009_all.csv,478,Noppadol Sangnil,Thailand,125,Michael Holt,England,478,Noppadol Sangnil,Thailand,478,Noppadol Sangnil,Thailand,6,3,6,3,9,FALSE,FALSE,1,118,18,1113,2601.47202817373,2694.68928922413,2600,2628.20216001758,5,5,1,1,5,5,0.368978469461477,0.631021530538523,1,1,0.666666666666667,0.333333333333333,13.3959688742335,-13.3959688742335,2614.86799704796,2681.2933203499,2,119,27,1122
8366370,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,62,Ricky Walden,England,2291,Muhammad Sajjad,Pakistan,62,Ricky Walden,England,62,Ricky Walden,England,6,3,6,3,9,FALSE,TRUE,104,0,993,0,2799.05094274132,2600,2670.11557323151,2600,5,5,1,1,5,5,0.758748303430124,0.241251696569876,1,1,0.666666666666667,0.333333333333333,-4.14367365435559,4.14367365435559,2794.90726908696,2604.14367365436,105,1,1002,9
8366371,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,20,Jimmy White,England,97,Shaun Murphy,England,20,Jimmy White,England,20,Jimmy White,England,6,4,6,4,10,FALSE,FALSE,373,180,4052,1783,2652.86111810178,2787.94440430515,2664.00730147513,2709.44047993629,5,5,1,1,5,5,0.314836960905776,0.685163039094224,1,1,0.6,0.4,14.2581519547112,-14.2581519547112,2667.11927005649,2773.68625235044,374,181,4062,1793
8366372,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,1,Mark J Williams,Wales,474,Atthasit Mahitthi,Thailand,1,Mark J Williams,Wales,1,Mark J Williams,Wales,6,2,6,2,8,FALSE,FALSE,302,21,2866,201,2734.30888579913,2636.60395826546,2646.42906931203,2617.91989712206,5,5,1,1,5,5,0.637015712652333,0.362984287347668,1,1,0.75,0.25,4.5193714939067,-4.5193714939067,2738.82825729304,2632.08458677156,303,22,2874,209
8366373,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,1932,Phaitoon Phonbun,Thailand,170,Ken Doherty,Ireland,170,Ken Doherty,Ireland,170,Ken Doherty,Ireland,4,6,4,6,10,FALSE,FALSE,14,353,142,3294,2593.85295877955,2708.27619536178,2611.46399691267,2703.13268866811,5,5,1,1,5,5,0.341037744834308,0.658962255165692,1,1,0.4,0.6,2.94811275828462,-2.94811275828462,2596.80107153784,2705.3280826035,15,354,152,3304
8366374,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,9,Matthew Stevens,Wales,30,Stuart Bingham,England,30,Stuart Bingham,England,30,Stuart Bingham,England,1,6,1,6,7,FALSE,FALSE,207,144,2076,1363,2700.08727415793,2730.27544455426,2721.75373792231,2664.72075429549,5,5,1,1,5,5,0.456664730601952,0.543335269398048,1,1,0.142857142857143,0.857142857142857,-10.9832655710683,10.9832655710683,2689.10400858687,2741.25871012532,208,145,2083,1370
8366375,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,108,Aditya Mehta,India,192,Issara Kachaiwong,Thailand,192,Issara Kachaiwong,Thailand,192,Issara Kachaiwong,Thailand,4,6,4,6,10,FALSE,FALSE,6,9,58,87,2654.0749201279,2673.44872211362,2655.91691491629,2654.49016535761,5,5,1,1,5,5,0.472147719998605,0.527852280001395,1,1,0.4,0.6,-3.60738599993025,3.60738599993026,2650.46753412797,2677.05610811355,7,10,68,97
8366376,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,223,Darren Morgan,Wales,1931,Noppadon Noppachorn,Thailand,1931,Noppadon Noppachorn,Thailand,1931,Noppadon Noppachorn,Thailand,4,6,4,6,10,FALSE,FALSE,157,21,1578,272,2632.55859996024,2643.63912200931,2622.12338157215,2654.6503515518,5,5,1,1,5,5,0.484059251122766,0.515940748877234,1,1,0.4,0.6,-4.20296255613832,4.20296255613832,2628.3556374041,2647.84208456545,158,22,1588,282
8366377,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,31,Dave Harold,England,16,Barry Hawkins,England,16,Barry Hawkins,England,16,Barry Hawkins,England,5,6,5,6,11,FALSE,FALSE,201,134,1831,1165,2691.91161138201,2711.45742514939,2701.35835862953,2665.51914316575,5,5,1,1,5,5,0.471900950102879,0.528099049897121,1,1,0.454545454545455,0.545454545454545,-0.954552255658325,0.954552255658321,2690.95705912635,2712.41197740505,202,135,1842,1176
8366378,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,168,Joe Perry,England,193,James Wattana,Thailand,193,James Wattana,Thailand,193,James Wattana,Thailand,3,6,3,6,9,FALSE,FALSE,209,229,1734,2174,2757.56634347188,2684.30126751502,2701.4596224945,2698.82987360658,5,5,1,1,5,5,0.603901378453233,0.396098621546767,1,1,0.333333333333333,0.666666666666667,-12.1755620303955,12.1755620303955,2745.39078144149,2696.47682954541,210,230,1743,2183
8366379,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,581,Fung Kwok Wai,Hong Kong,68,Ryan Day,Wales,68,Ryan Day,Wales,68,Ryan Day,Wales,1,6,1,6,7,TRUE,FALSE,0,155,0,1449,2680.92311168664,2786.15027165474,2680.92311168664,2657.71749328838,5,5,1,1,5,5,0.353032435114692,0.646967564885308,1,1,0.142857142857143,0.857142857142857,-7.35613522901422,7.35613522901422,2673.56697645762,2793.50640688375,1,156,7,1456
8366380,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,237,John Higgins,Scotland,495,Supoj Saenla,Thailand,237,John Higgins,Scotland,237,John Higgins,Scotland,6,4,6,4,10,FALSE,FALSE,370,11,3573,135,2798.48837447844,2629.16667217747,2718.4454421435,2600,5,5,1,1,5,5,0.72605413595694,0.27394586404306,1,1,0.6,0.4,-6.302706797847,6.302706797847,2792.18566768059,2635.46937897531,371,12,3583,145
8366381,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,473,Brendan O'Donoghue,Ireland,217,Thepchaiya Un-Nooh,Thailand,217,Thepchaiya Un-Nooh,Thailand,217,Thepchaiya Un-Nooh,Thailand,4,6,4,6,10,TRUE,FALSE,0,1,0,10,2600,2642.57154472563,2600,2645.68876620426,5,5,1,1,5,5,0.439039400534782,0.560960599465218,1,1,0.4,0.6,-1.9519700267391,1.9519700267391,2598.04802997326,2644.52351475237,1,2,10,20
8366382,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,418,Mohammed Shehab,United Arab Emirates,14,Nigel Bond,England,418,Mohammed Shehab,United Arab Emirates,418,Mohammed Shehab,United Arab Emirates,6,4,6,4,10,FALSE,FALSE,2,221,22,2125,2635.31895647717,2708.21721956672,2665.43172855937,2698.84872106548,5,5,1,1,5,5,0.396603823174345,0.603396176825655,1,1,0.6,0.4,10.1698088412827,-10.1698088412827,2645.48876531845,2698.04741072544,3,222,32,2135
8366383,2009-07-07 00:00:00,EventStart_Fallback,1745,6 Red World Championship,2009,2009-07-07 00:00:00,2009-07-12 00:00:00,2023-12-15 09:15:32,matches_2009_all.csv,42,Peter Ebdon,England,12,Judd Trump,England,12,Judd Trump,England,12,Judd Trump,England,1,6,1,6,7,FALSE,FALSE,287,54,2929,452,2713.48758128609,2759.54668022203,2730.0833810011,2671.03286202276,5,5,1,1,5,5,0.434101222225095,0.565898777774905,1,1,0.142857142857143,0.857142857142857,-10.1935427778783,10.1935427778783,2703.29403850821,2769.7402229999,288,55,2936,459
