MatchID,MatchDate,DateSource,EventID,EventName,EventSeason,EventStartDate,EventEndDate,RawMatchDate,SourceFile,PlayerA_ID,PlayerA_Name,PlayerA_Nationality,PlayerB_ID,PlayerB_Name,PlayerB_Nationality,WinnerID,Winner_Name,Winner_Nationality,WinnerFromScore,WinnerFromScore_Name,WinnerFromScore_Nationality,ScoreA,ScoreB,FramesA,FramesB,TotalFrames,AFirstAppearance,BFirstAppearance,AGamesBefore,BGamesBefore,AFramesBefore,BFramesBefore,ARating_Before,BRating_Before,AStartRating,BStartRating,ABaseK,BBaseK,AKMultiplier,BKMultiplier,AEffectiveK,BEffectiveK,ExpectedA,ExpectedB,OppWeightA,OppWeightB,ActualScoreA,ActualScoreB,DeltaA,DeltaB,ARating_After,BRating_After,AGamesAfter,BGamesAfter,AFramesAfter,BFramesAfter
9668452,1989-08-17 00:00:00,EventStart_Pre2008Season,2498,Asian Open,1989,1989-08-17 00:00:00,1989-08-27 00:00:00,2025-09-26 07:59:34,matches_1989_all.csv,153,Stephen Hendry,Scotland,802,Tony Chappel,Wales,153,Stephen Hendry,Scotland,153,Stephen Hendry,Scotland,5,1,5,1,6,FALSE,FALSE,46,16,512,116,2755.64858106581,2625.54507771349,2727.71851092324,2629.30848646047,5,5,1,1,5,5,0.678946807830836,0.321053192169164,1,1,0.833333333333333,0.166666666666667,4.63159576507492,-4.63159576507492,2760.28017683088,2620.91348194842,47,17,518,122
9668453,1989-08-17 00:00:00,EventStart_Pre2008Season,2498,Asian Open,1989,1989-08-17 00:00:00,1989-08-27 00:00:00,2025-09-26 07:59:34,matches_1989_all.csv,2878,Alex Higgins,Northern Ireland,3504,Dave Martin,England,2878,Alex Higgins,Northern Ireland,2878,Alex Higgins,Northern Ireland,5,3,5,3,8,FALSE,FALSE,112,30,1261,245,2675.02359703918,2599.0093656588,2638.14940218891,2584.49203221143,5,5,1,1,5,5,0.607680595002394,0.392319404997606,1,1,0.625,0.375,0.692776199904257,-0.692776199904257,2675.71637323909,2598.31658945889,113,31,1269,253
9668454,1989-08-17 00:00:00,EventStart_Pre2008Season,2498,Asian Open,1989,1989-08-17 00:00:00,1989-08-27 00:00:00,2025-09-26 07:59:34,matches_1989_all.csv,800,Wayne Jones,Wales,3514,Steve Campbell,England,800,Wayne Jones,Wales,800,Wayne Jones,Wales,5,3,5,3,8,FALSE,FALSE,25,3,246,22,2640.76435697117,2599.72908480843,2631.78363952506,2600,5,5,1,1,5,5,0.558781429079393,0.441218570920607,1,1,0.625,0.375,2.64874283682427,-2.64874283682427,2643.41309980799,2597.0803419716,26,4,254,30
9668455,1989-08-17 00:00:00,EventStart_Pre2008Season,2498,Asian Open,1989,1989-08-17 00:00:00,1989-08-27 00:00:00,2025-09-26 07:59:34,matches_1989_all.csv,659,Dean Reynolds,England,3269,Mark Johnston-Allen,England,659,Dean Reynolds,England,659,Dean Reynolds,England,5,2,5,2,7,FALSE,FALSE,44,6,441,41,2671.06016388169,2650.85050289164,2592.12579748089,2626.37766049984,5,5,1,1,5,5,0.529051282217881,0.470948717782119,1,1,0.714285714285714,0.285714285714286,6.48320512237417,-6.48320512237417,2677.54336900406,2644.36729776927,45,7,448,48
9668456,1989-08-17 00:00:00,EventStart_Pre2008Season,2498,Asian Open,1989,1989-08-17 00:00:00,1989-08-27 00:00:00,2025-09-26 07:59:34,matches_1989_all.csv,2184,Willie Thorne,England,3501,Paddy Browne,Ireland,2184,Willie Thorne,England,2184,Willie Thorne,England,5,4,5,4,9,FALSE,FALSE,74,14,819,104,2699.7117058415,2624.56537054388,2637.31501397125,2600,5,5,1,1,5,5,0.606488882812679,0.393511117187321,1,1,0.555555555555556,0.444444444444444,-2.29199972657054,2.29199972657054,2697.41970611493,2626.85737027045,75,15,828,113
9668457,1989-08-17 00:00:00,EventStart_Pre2008Season,2498,Asian Open,1989,1989-08-17 00:00:00,1989-08-27 00:00:00,2025-09-26 07:59:34,matches_1989_all.csv,3483,Brady Gollan,Canada,3467,Cliff Wilson,Wales,3483,Brady Gollan,Canada,3483,Brady Gollan,Canada,5,4,5,4,9,TRUE,FALSE,0,47,0,395,2600,2594.47826184559,2600,2579.3872484361,5,5,1,1,5,5,0.507945751001845,0.492054248998156,1,1,0.555555555555556,0.444444444444444,2.142441204917,-2.142441204917,2602.14244120492,2592.33582064068,1,48,9,404
9668458,1989-08-17 00:00:00,EventStart_Pre2008Season,2498,Asian Open,1989,1989-08-17 00:00:00,1989-08-27 00:00:00,2025-09-26 07:59:34,matches_1989_all.csv,3484,John Virgo,England,3500,Bob Harris,England,3484,John Virgo,England,3484,John Virgo,England,5,4,5,4,9,FALSE,FALSE,68,9,706,68,2681.28830886132,2590.59880080645,2604.77593065925,2600,5,5,1,1,5,5,0.627627180534617,0.372372819465384,1,1,0.555555555555556,0.444444444444444,-3.24322312405775,3.24322312405774,2678.04508573726,2593.84202393051,69,10,715,77
9668459,1989-08-17 00:00:00,EventStart_Pre2008Season,2498,Asian Open,1989,1989-08-17 00:00:00,1989-08-27 00:00:00,2025-09-26 07:59:34,matches_1989_all.csv,667,Dene O'Kane,New Zealand,1309,Robert Marshall,England,667,Dene O'Kane,New Zealand,667,Dene O'Kane,New Zealand,5,1,5,1,6,FALSE,FALSE,22,4,211,29,2654.44814919569,2586.29133290432,2635.37223544571,2590.25401168093,5,5,1,1,5,5,0.596846402372394,0.403153597627606,1,1,0.833333333333333,0.166666666666667,7.09460792882819,-7.09460792882819,2661.54275712452,2579.19672497549,23,5,217,35
9668460,1989-08-17 00:00:00,EventStart_Pre2008Season,2498,Asian Open,1989,1989-08-17 00:00:00,1989-08-27 00:00:00,2025-09-26 07:59:34,matches_1989_all.csv,804,Gary Wilkinson,England,3449,Eddie Charlton,Australia,804,Gary Wilkinson,England,804,Gary Wilkinson,England,5,1,5,1,6,FALSE,FALSE,12,80,98,990,2667.24968519881,2621.24898650831,2665.00430525806,2613.81245615354,5,5,1,1,5,5,0.565816191143639,0.434183808856361,1,1,0.833333333333333,0.166666666666667,8.02551426569083,-8.02551426569083,2675.2751994645,2613.22347224261,13,81,104,996
9668461,1989-08-17 00:00:00,EventStart_Pre2008Season,2498,Asian Open,1989,1989-08-17 00:00:00,1989-08-27 00:00:00,2025-09-26 07:59:34,matches_1989_all.csv,2874,Tony Meo,England,710,John Rea,Scotland,2874,Tony Meo,England,2874,Tony Meo,England,5,2,5,2,7,FALSE,FALSE,74,12,770,90,2692.7428067771,2566.12342151355,2646.39354799738,2600,5,5,1,1,5,5,0.674559398242082,0.325440601757918,1,1,0.714285714285714,0.285714285714286,1.39042106152711,-1.39042106152711,2694.13322783863,2564.73300045202,75,13,777,97
