player_id,player_name,date,player_rating,color,result,opponent_id,opponent_name,opponent_rating,profile_url
1313,Shin Jinseo,2026-07-31,3866,White,Win,2492,Cho Sangyeon (s),3193,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-06-25,3866,White,Win,1290,Byun Sangil,3635,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-06-23,3866,White,Win,1290,Byun Sangil,3635,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-06-23,3866,Black,Win,1290,Byun Sangil,3635,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-06-12,3866,White,Loss,1746,Wang Xinghao,3710,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-06-11,3866,Black,Win,1511,Ding Hao,3748,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-06-10,3866,Black,Win,1423,Li Weiqing,3699,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-05-25,3866,White,Win,1283,Yang Kaiwen,3636,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-05-23,3866,Black,Win,1427,Liao Yuanhe,3590,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-05-07,3865,Black,Loss,340,Hong Seongji,3487,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-04-22,3865,White,Win,1298,Park Minkyu,3539,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-04-15,3865,Black,Win,1507,Xie Ke,3599,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-04-14,3865,Black,Win,2323,Ma Jingyuan,3306,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-03-25,3865,White,Win,1261,Hwang Jaeyeon,3246,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-03-17,3865,White,Loss,1090,Park Junghwan,3685,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-03-12,3865,Black,Loss,313,Kang Dongyun,3561,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-03-03,3865,White,Win,1178,Lee Wonyoung,3426,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-02-13,3866,White,Win,2610,Yoo Hajoon,2990,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-02-10,3866,White,Win,1176,Kim Junghyun,3529,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-02-08,3866,Black,Win,1619,Song Jihoon,3495,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-02-06,3866,White,Win,1231,Ichiriki Ryo,3611,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-02-05,3866,White,Win,1746,Wang Xinghao,3712,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-02-04,3866,Black,Win,601,Iyama Yuta,3546,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-01-25,3866,Black,Win,1364,Kim Myounghoon,3540,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-01-17,3866,Black,Loss,1132,Kang Yootaek,3494,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-01-06,3867,Black,Win,1403,Han Seungjoo,3458,https://www.goratings.org/en/players/1313.html
1313,Shin Jinseo,2026-01-04,3867,White,Win,1275,Fan Yin,3585,https://www.goratings.org/en/players/1313.html
1511,Ding Hao,2026-07-26,3745,Black,Loss,1427,Liao Yuanhe,3585,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-07-25,3745,Black,Loss,1746,Wang Xinghao,3710,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-07-22,3745,White,Win,1599,Xue Guanhua,3481,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-07-20,3745,Black,Loss,1779,Tu Xiaoyu,3653,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-07-19,3745,Black,Win,1253,Gu Zihao,3665,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-07-16,3746,Black,Loss,1253,Gu Zihao,3665,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-07-13,3746,White,Loss,1399,Xu Jiayang,3718,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-07-06,3746,White,Win,1253,Gu Zihao,3665,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-07-05,3746,Black,Win,1363,Zhao Chenyu,3630,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-07-04,3746,White,Win,1391,Wang Zejin,3462,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-07-02,3747,White,Win,1292,Chen Xian,3510,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-07-01,3747,Black,Win,1276,Xie Erhao,3530,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-06-30,3747,White,Win,1646,Zhou Hongyu,3251,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-06-22,3747,Black,Loss,1363,Zhao Chenyu,3630,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-06-11,3748,White,Loss,1313,Shin Jinseo,3866,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-06-10,3748,Black,Win,1090,Park Junghwan,3680,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-06-06,3748,White,Win,1488,Chen Yunong,3496,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-06-04,3748,Black,Win,2165,Li Xinchen,3298,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-05-31,3748,Black,Loss,1194,Fan Tingyu,3594,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-05-29,3748,White,Win,1135,Dang Yifei,3689,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-05-28,3748,White,Win,2164,Wang Chunhui,3437,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-05-25,3749,Black,Win,1364,Kim Myounghoon,3536,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-05-18,3749,White,Win,1253,Gu Zihao,3661,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-05-17,3749,Black,Win,964,Jiang Weijie,3577,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-04-20,3750,Black,Loss,1282,Li Qincheng,3695,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-04-15,3750,Black,Win,1423,Li Weiqing,3696,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-03-26,3750,Black,Loss,1582,Liu Yuhang,3580,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-03-25,3750,Black,Win,1507,Xie Ke,3601,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-03-19,3751,Black,Win,1194,Fan Tingyu,3596,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-03-17,3751,White,Win,1194,Fan Tingyu,3596,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-03-14,3751,Black,Loss,1779,Tu Xiaoyu,3653,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-03-14,3751,White,Win,897,Tang Weixing,3453,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-02-03,3752,White,Loss,601,Iyama Yuta,3546,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-01-25,3753,White,Win,897,Tang Weixing,3452,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-01-23,3753,Black,Win,1692,Xu Haohong,3543,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-01-17,3753,Black,Loss,449,Shi Yue,3567,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-01-15,3753,White,Win,1427,Liao Yuanhe,3603,https://www.goratings.org/en/players/1511.html
1511,Ding Hao,2026-01-14,3753,Black,Win,1292,Chen Xian,3518,https://www.goratings.org/en/players/1511.html
1399,Xu Jiayang,2026-07-30,3717,Black,Loss,1423,Li Weiqing,3700,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-07-23,3717,White,Loss,1193,Yang Dingxin,3695,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-07-22,3717,Black,Win,1194,Fan Tingyu,3591,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-07-16,3718,White,Win,1779,Tu Xiaoyu,3653,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-07-13,3718,Black,Win,1511,Ding Hao,3746,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-06-28,3717,White,Win,1283,Yang Kaiwen,3635,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-06-23,3717,White,Win,449,Shi Yue,3564,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-06-06,3717,Black,Win,2270,Xu Yidi,3347,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-06-04,3717,Black,Win,1250,Tong Mengcheng,3475,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-05-31,3717,White,Win,897,Tang Weixing,3456,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-05-29,3716,Black,Win,1850,Huang Mingyu,3452,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-05-28,3716,White,Win,1598,Li Chengsen,3374,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-05-18,3716,White,Win,995,Tan Xiao,3597,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-04-20,3714,White,Loss,1779,Tu Xiaoyu,3652,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-04-19,3714,Black,Win,2325,Qiu Yuran,3347,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-04-15,3714,White,Loss,1290,Byun Sangil,3636,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-04-10,3713,White,Win,1913,Niu Shite,3031,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-04-09,3713,White,Win,1619,Song Jihoon,3493,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-01-25,3711,Black,Win,1363,Zhao Chenyu,3624,https://www.goratings.org/en/players/1399.html
1399,Xu Jiayang,2026-01-23,3711,Black,Win,1864,Tang Jiawen,3295,https://www.goratings.org/en/players/1399.html
1746,Wang Xinghao,2026-07-27,3710,Black,Loss,1283,Yang Kaiwen,3634,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-07-26,3710,White,Loss,1195,Ke Jie,3706,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-07-25,3710,White,Win,1511,Ding Hao,3745,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-07-22,3710,White,Win,1596,Shen Peiran,3469,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-07-16,3710,Black,Win,2270,Xu Yidi,3346,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-07-02,3710,Black,Loss,1363,Zhao Chenyu,3630,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-07-01,3710,Black,Win,1595,Wang Shiyi,3502,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-06-30,3710,Black,Win,2315,Dai Qigao,3247,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-06-23,3710,White,Win,2038,Li Haotong,3413,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-06-16,3710,Black,Win,1314,Shin Minjun,3667,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-06-15,3710,Black,Win,1314,Shin Minjun,3667,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-06-14,3710,White,Loss,1314,Shin Minjun,3667,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-06-12,3710,Black,Win,1313,Shin Jinseo,3866,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-06-11,3710,Black,Win,1620,Park Hamin,3431,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-06-10,3710,White,Win,1231,Ichiriki Ryo,3599,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-06-09,3710,White,Win,2455,Kim Junghyun (s),3305,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-06-06,3710,White,Loss,1598,Li Chengsen,3374,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-06-04,3710,White,Win,964,Jiang Weijie,3577,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-05-31,3710,Black,Win,2205,Fu Jianheng,3394,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-05-29,3710,Black,Win,2043,Hu Zihao,3365,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-05-28,3710,Black,Loss,1504,Chen Zijian,3536,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-05-25,3710,White,Win,1173,An Sungjoon,3495,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-05-17,3710,White,Loss,1282,Li Qincheng,3694,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-04-27,3710,White,Win,1283,Yang Kaiwen,3637,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-04-26,3710,Black,Loss,1283,Yang Kaiwen,3637,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-04-24,3710,White,Win,1283,Yang Kaiwen,3637,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-04-20,3710,White,Loss,1427,Liao Yuanhe,3595,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-04-19,3710,Black,Win,449,Shi Yue,3564,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-04-15,3710,Black,Loss,1427,Liao Yuanhe,3596,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-03-27,3711,White,Win,1582,Liu Yuhang,3580,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-03-26,3711,White,Win,1275,Fan Yin,3586,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-03-25,3711,Black,Win,1488,Chen Yunong,3496,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-03-14,3711,White,Loss,1582,Liu Yuhang,3580,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-02-27,3711,Black,Loss,1090,Park Junghwan,3685,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-02-26,3711,White,Win,1090,Park Junghwan,3684,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-02-25,3711,Black,Loss,1090,Park Junghwan,3684,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-02-05,3712,Black,Loss,1313,Shin Jinseo,3866,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-01-25,3713,White,Win,1101,Tao Xinran,3506,https://www.goratings.org/en/players/1746.html
1746,Wang Xinghao,2026-01-23,3713,Black,Loss,1312,Xia Chenkun,3480,https://www.goratings.org/en/players/1746.html
1195,Ke Jie,2026-07-30,3706,Black,Win,1135,Dang Yifei,3689,https://www.goratings.org/en/players/1195.html
1195,Ke Jie,2026-07-28,3706,White,Win,1175,Li Xuanhao,3603,https://www.goratings.org/en/players/1195.html
1195,Ke Jie,2026-07-26,3706,Black,Win,1746,Wang Xinghao,3710,https://www.goratings.org/en/players/1195.html
1195,Ke Jie,2026-07-25,3706,White,Win,1427,Liao Yuanhe,3585,https://www.goratings.org/en/players/1195.html
1195,Ke Jie,2026-05-25,3703,Black,Win,2204,Fukuoka Kotaro,3450,https://www.goratings.org/en/players/1195.html
1423,Li Weiqing,2026-07-30,3700,White,Win,1399,Xu Jiayang,3717,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-07-22,3700,Black,Win,1582,Liu Yuhang,3582,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-07-16,3700,White,Win,2395,Tian Mumu,3245,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-07-02,3699,Black,Loss,1253,Gu Zihao,3664,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-06-23,3699,White,Win,1850,Huang Mingyu,3452,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-06-10,3699,White,Loss,1313,Shin Jinseo,3866,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-06-09,3699,Black,Win,1627,Choi Jaeyoung,3473,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-06-06,3699,Black,Win,1715,Liu Qifeng,3391,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-06-04,3699,White,Win,178,Gu Lingyi,3495,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-05-31,3699,White,Win,1193,Yang Dingxin,3695,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-05-29,3699,Black,Win,2164,Wang Chunhui,3437,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-05-28,3699,Black,Win,964,Jiang Weijie,3577,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-05-18,3698,White,Win,433,Tuo Jiaxi,3539,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-04-19,3696,Black,Loss,1232,Huang Yunsong,3548,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-04-15,3696,White,Loss,1511,Ding Hao,3750,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-04-09,3695,Black,Win,1692,Xu Haohong,3545,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-01-25,3692,White,Win,1284,Rong Yi,3481,https://www.goratings.org/en/players/1423.html
1423,Li Weiqing,2026-01-23,3692,White,Win,2279,Ye Changxin,3384,https://www.goratings.org/en/players/1423.html
1193,Yang Dingxin,2026-07-26,3695,White,Loss,1283,Yang Kaiwen,3634,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-07-25,3695,White,Loss,1175,Li Xuanhao,3603,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-07-23,3695,Black,Win,1399,Xu Jiayang,3717,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-07-22,3695,Black,Win,1864,Tang Jiawen,3286,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-07-19,3695,White,Win,1282,Li Qincheng,3692,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-07-16,3695,White,Win,1426,Chen Zhengxun,3414,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-06-25,3695,White,Win,1155,Mi Yuting,3585,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-06-23,3695,White,Win,1598,Li Chengsen,3374,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-06-06,3695,Black,Win,2164,Wang Chunhui,3436,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-06-04,3695,White,Win,1504,Chen Zijian,3536,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-05-31,3695,Black,Loss,1423,Li Weiqing,3699,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-05-29,3695,White,Win,1504,Chen Zijian,3536,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-05-28,3695,Black,Win,1253,Gu Zihao,3662,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-05-18,3694,White,Win,410,Meng Tailing,3511,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-05-17,3694,Black,Win,1155,Mi Yuting,3588,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-05-10,3694,White,Win,1197,Na Hyun,3447,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-04-19,3692,Black,Loss,1283,Yang Kaiwen,3637,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-04-15,3692,Black,Loss,1283,Yang Kaiwen,3636,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-04-12,3692,White,Win,2033,Zheng Zaixiang,3359,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-03-14,3691,Black,Loss,1175,Li Xuanhao,3607,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-03-14,3691,Black,Win,2283,Lin Jiaxuan,3139,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-02-08,3691,Black,Win,1099,Kim Seongjae,3340,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-01-25,3690,White,Win,2038,Li Haotong,3417,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-01-23,3690,Black,Loss,1275,Fan Yin,3586,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-01-17,3690,Black,Win,1771,Sim Jaeik,3329,https://www.goratings.org/en/players/1193.html
1193,Yang Dingxin,2026-01-11,3690,White,Win,1298,Park Minkyu,3542,https://www.goratings.org/en/players/1193.html
1282,Li Qincheng,2026-07-22,3692,White,Win,1312,Xia Chenkun,3487,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-07-19,3692,Black,Loss,1193,Yang Dingxin,3695,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-07-18,3692,White,Win,1155,Mi Yuting,3584,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-07-16,3692,White,Win,1275,Fan Yin,3585,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-07-13,3692,Black,Loss,1436,Jiang Qirun,3475,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-07-11,3692,Black,Loss,1135,Dang Yifei,3689,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-07-10,3692,Black,Loss,1135,Dang Yifei,3689,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-07-08,3692,White,Win,1135,Dang Yifei,3689,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-07-01,3693,Black,Loss,433,Tuo Jiaxi,3539,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-06-22,3693,White,Win,1155,Mi Yuting,3585,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-06-06,3694,Black,Win,1051,Zhang Tao,3480,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-06-04,3694,Black,Win,1595,Wang Shiyi,3501,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-05-31,3694,White,Win,1802,Chen Yichun,3382,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-05-29,3694,Black,Loss,1276,Xie Erhao,3529,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-05-28,3694,White,Win,2391,Han Moyang,3370,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-05-25,3694,White,Win,1540,Shibano Toramaru,3580,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-05-23,3694,Black,Win,1290,Byun Sangil,3636,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-05-18,3694,White,Loss,1232,Huang Yunsong,3550,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-05-17,3694,Black,Win,1746,Wang Xinghao,3710,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-04-24,3695,White,Loss,1253,Gu Zihao,3660,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-04-21,3695,White,Win,1283,Yang Kaiwen,3637,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-04-20,3695,White,Win,1511,Ding Hao,3750,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-04-19,3695,Black,Win,1706,Lai Junfu,3466,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-04-08,3695,Black,Win,2403,Zheng Yuhao,2994,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-01-25,3695,White,Win,1426,Chen Zhengxun,3414,https://www.goratings.org/en/players/1282.html
1282,Li Qincheng,2026-01-23,3695,Black,Win,2388,Zhou Ziyi,3315,https://www.goratings.org/en/players/1282.html
1135,Dang Yifei,2026-07-30,3689,White,Loss,1195,Ke Jie,3706,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-29,3689,Black,Win,1175,Li Xuanhao,3603,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-28,3689,Black,Win,1283,Yang Kaiwen,3634,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-27,3689,White,Win,1427,Liao Yuanhe,3585,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-26,3689,White,Loss,1175,Li Xuanhao,3603,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-25,3689,White,Win,1283,Yang Kaiwen,3634,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-22,3689,Black,Win,1275,Fan Yin,3585,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-16,3689,White,Loss,1436,Jiang Qirun,3475,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-13,3689,White,Loss,1363,Zhao Chenyu,3630,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-11,3689,White,Win,1282,Li Qincheng,3692,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-10,3689,White,Win,1282,Li Qincheng,3692,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-08,3689,Black,Loss,1282,Li Qincheng,3692,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-04,3689,White,Loss,1488,Chen Yunong,3495,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-07-02,3689,White,Win,1194,Fan Tingyu,3592,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-06-30,3689,Black,Win,2030,Ding Mingjun,3041,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-06-23,3689,Black,Win,433,Tuo Jiaxi,3539,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-06-06,3689,Black,Win,1494,Yi Lingtao,3469,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-06-04,3689,White,Win,2277,Wang Chuxuan,3439,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-05-31,3689,White,Win,2043,Hu Zihao,3365,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-05-29,3689,Black,Loss,1511,Ding Hao,3748,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-05-28,3689,White,Win,1582,Liu Yuhang,3580,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-05-25,3689,Black,Loss,1275,Fan Yin,3586,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-05-18,3689,Black,Win,297,Chen Yaoye,3513,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-05-17,3689,White,Win,449,Shi Yue,3564,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-04-30,3689,Black,Loss,1283,Yang Kaiwen,3637,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-04-21,3689,White,Win,1363,Zhao Chenyu,3627,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-04-20,3689,Black,Win,1275,Fan Yin,3586,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-04-19,3689,Black,Win,964,Jiang Weijie,3576,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-04-15,3689,Black,Win,1194,Fan Tingyu,3595,https://www.goratings.org/en/players/1135.html
1135,Dang Yifei,2026-03-23,3688,Black,Loss,2032,Jin Yucheng,3565,https://www.goratings.org/en/players/1135.html
