Date,Black,White,ResultCode,GameKey,BlackFirstAppearance,WhiteFirstAppearance,BlackStartRating,WhiteStartRating,Gb_Before,Gw_Before,Kb,Kw,Rb_Before,Rw_Before,ExpectedBlack,ExpectedWhite,Rb_After,Rw_After,Gb_After,Gw_After
2023-05-25,Nyu Eiko,Yi Liao,W+R,2023-05-25|Nyu Eiko|Yi Liao|W+R,FALSE,FALSE,3017.356629870272,3003.3357927076318,11,2,40,40,2986.8288488736366,2963.193710506698,0.5339613265395581,0.4660386734604419,2965.4703958120544,2984.5521635682803,12,3
2023-05-25,Park Jonghoon,Park Hyunsoo,B+R,2023-05-25|Park Jonghoon|Park Hyunsoo|B+R,FALSE,FALSE,3001.1768168346425,2912.24395502846,19,18,40,40,2987.5054446760973,3011.113189281067,0.4660779145864486,0.5339220854135514,3008.8623280926395,2989.756305864525,20,19
2023-05-25,Park Yeonghun,Choi Jeong,W+R,2023-05-25|Park Yeonghun|Choi Jeong|W+R,FALSE,FALSE,2949.774317266469,2997.042321377186,20,41,40,40,3006.7678794403346,3025.1117666919436,0.47362552698220967,0.5263744730177904,2987.822858361046,3044.056787771232,21,42
2023-05-25,Sada Atsushi,Yamashita Keigo,W+R,2023-05-25|Sada Atsushi|Yamashita Keigo|W+R,FALSE,FALSE,2998.376847598087,3077.7912198180848,19,10,40,40,3063.7489161444396,3108.365351886779,0.4361424226771737,0.5638575773228263,3046.3032192373526,3125.811048793866,20,11
2023-05-25,Shibano Toramaru,Iyama Yuta,W+R,2023-05-25|Shibano Toramaru|Iyama Yuta|W+R,FALSE,FALSE,3043.3816148426868,3145.766775526661,22,16,40,40,3136.0348010519433,3164.784231942426,0.45872041599411945,0.5412795840058806,3117.6859844121786,3183.1330485821904,23,17
2023-05-25,Shin Minjun,Park Junghwan,W+R,2023-05-25|Shin Minjun|Park Junghwan|W+R,FALSE,FALSE,3161.296491452465,3169.831790601538,49,62,40,40,3270.9370426116634,3290.2530876914916,0.47223058171654453,0.5277694182834555,3252.0478193430017,3309.1423109601533,50,63
2023-05-25,Suzuki Ayumi,Nakamura Sumire,B+R,2023-05-25|Suzuki Ayumi|Nakamura Sumire|B+R,FALSE,FALSE,3005.515130938394,3028.5750560040683,7,28,40,40,2980.8378370413852,2985.03856985077,0.4939549540946781,0.5060450459053218,3001.079638877598,2964.796768014557,8,29
2023-05-25,Tang Jiawen,Wang Yubo,W+R,2023-05-25|Tang Jiawen|Wang Yubo|W+R,FALSE,FALSE,2989.8056289918864,2982.405503192035,13,11,40,40,2943.8562808884103,2953.3757490264006,0.4863038112608205,0.5136961887391795,2924.4041284379773,2972.8279014768336,14,12
2023-05-25,Tsuruta Kazushi,Ando Kazushige,B+R,2023-05-25|Tsuruta Kazushi|Ando Kazushige|B+R,FALSE,TRUE,2984.8334736044653,2943.926886688727,3,0,40,40,2974.9112216567482,2943.926886688727,0.5444722077259238,0.45552779227407625,2993.132333347711,2925.705774997764,4,1
2023-05-25,Wu Baiyi,Kunisawa Hiroto,W+0.5,2023-05-25|Wu Baiyi|Kunisawa Hiroto|W+0.5,FALSE,FALSE,2998.8367981344627,3041.575813546678,8,2,40,40,3051.8899251439316,3036.460384351926,0.5221903079297313,0.4778096920702687,3031.002312826742,3057.3479966691157,9,3
2023-05-25,Wu Yiming,Li He,B+5.5,2023-05-25|Wu Yiming|Li He|B+5.5,FALSE,FALSE,3110.1022171250647,3072.2093389659067,14,9,40,40,3170.687485657031,3117.8597069993166,0.5754447669570764,0.42455523304292364,3187.6696949787483,3100.8774976775994,15,10
2023-05-25,Yamada Kimio,Tsuruyama Atsushi,B+8.5,2023-05-25|Yamada Kimio|Tsuruyama Atsushi|B+8.5,FALSE,FALSE,2964.744657249244,2985.9292464237815,5,9,40,40,3004.2697489757147,2976.751505267273,0.539519332371205,0.460480667628795,3022.6889756808664,2958.3322785621212,6,10
2023-05-25,Yamashita Keigo,Kanazawa Hideo,B+R,2023-05-25|Yamashita Keigo|Kanazawa Hideo|B+R,FALSE,FALSE,3077.7912198180848,2948.028500447016,11,2,40,40,3125.811048793866,2959.9327254499312,0.722093997822261,0.277906002177739,3136.9272888809755,2948.816485362822,12,3
2023-05-25,Yanagihara Saki,Komatsu Hideki,W+5.5,2023-05-25|Yanagihara Saki|Komatsu Hideki|W+5.5,FALSE,FALSE,3000.1379606236505,3102.910500975398,6,1,40,40,2926.5526621808367,3074.899631200331,0.2986041163038128,0.7013958836961872,2914.608497528684,3086.8437958524837,7,2
2023-05-25,Yu Zhengqi,Ichiriki Ryo,W+R,2023-05-25|Yu Zhengqi|Ichiriki Ryo|W+R,FALSE,FALSE,3137.020390764468,3201.247209070443,21,31,40,40,3213.886138142926,3339.6405950211533,0.3265345694563385,0.6734654305436615,3200.8247553646725,3352.701977799407,22,32
2023-05-25,Yu Zhiying,Wu Yiming,B+5.5,2023-05-25|Yu Zhiying|Wu Yiming|B+5.5,FALSE,FALSE,3153.270240960492,3110.1022171250647,21,15,40,40,3205.2996715923814,3187.6696949787483,0.5253498220944762,0.4746501779055238,3224.2856787086025,3168.683687862527,22,16
2023-05-25,Yuki Satoshi,Watanabe Kouki,B+R,2023-05-25|Yuki Satoshi|Watanabe Kouki|B+R,FALSE,FALSE,3044.0471524176783,2944.267897615189,3,1,40,40,3068.34654153515,2929.0660267414178,0.6903514973908099,0.3096485026091901,3080.732481639518,2916.68008663705,4,2
2023-05-25,Yun Junsang,Yoo Ohseong,W+9.5,2023-05-25|Yun Junsang|Yoo Ohseong|W+9.5,FALSE,FALSE,3002.055462567029,3001.375518341782,13,14,40,40,3006.7611083054853,3063.9328451264496,0.41845792639071955,0.5815420736092805,2990.0227912498567,3080.671162182078,14,15
2023-05-25,Zhou Hongyu,Lu Minquan,W+2.5,2023-05-25|Zhou Hongyu|Lu Minquan|W+2.5,FALSE,FALSE,3058.3709231912626,3036.2291966732946,20,12,40,40,3131.23679104436,3091.872534038529,0.5564085581552989,0.4435914418447011,3108.980448718148,3114.128876364741,21,13
2023-05-26,Choi Jeong,Kim Jinhwi,B+R,2023-05-26|Choi Jeong|Kim Jinhwi|B+R,FALSE,FALSE,2997.042321377186,3049.693589502957,42,17,40,40,3044.056787771232,3054.9969501647156,0.4842610421799176,0.5157389578200824,3064.6863460840354,3034.367391851912,43,18
2023-05-26,Lu Minquan,Wang Yubo,W+2.5,2023-05-26|Lu Minquan|Wang Yubo|W+2.5,FALSE,FALSE,3036.2291966732946,2982.405503192035,13,12,40,40,3114.128876364741,2972.8279014768336,0.6928322297621268,0.30716777023787323,3086.4155871742555,3000.541190667319,14,13
2023-05-26,Park Hyunsoo,Park Yeonghun,W+R,2023-05-26|Park Hyunsoo|Park Yeonghun|W+R,FALSE,FALSE,2912.24395502846,2949.774317266469,19,21,40,40,2989.756305864525,2987.822858361046,0.502782425902553,0.49721757409744705,2969.6450088284228,3007.9341553971485,20,22
2023-05-26,Park Jinsol,Paek Hongseok,B+R,2023-05-26|Park Jinsol|Paek Hongseok|B+R,FALSE,FALSE,2887.179287304123,2913.506745870155,32,3,40,40,2979.826779828681,2970.786260203285,0.5130074180335794,0.4869925819664206,2999.306483107338,2951.3065569246282,33,4
2023-05-26,Park Jonghoon,Hong Mujin,B+0.5,2023-05-26|Park Jonghoon|Hong Mujin|B+0.5,FALSE,FALSE,3001.1768168346425,2956.890054501466,20,18,40,40,3008.8623280926395,3003.167825926299,0.508194313627913,0.491805686372087,3028.534555547523,2983.4955984714156,21,19
2023-05-26,Shin Minjun,Park Junghwan,W+R,2023-05-26|Shin Minjun|Park Junghwan|W+R,FALSE,FALSE,3161.296491452465,3169.831790601538,50,63,40,40,3252.0478193430017,3309.1423109601533,0.4185661385093791,0.5814338614906209,3235.3051738026265,3325.8849565005285,51,64
2023-05-26,Yoo Ohseong,Yun Junsang,W+R,2023-05-26|Yoo Ohseong|Yun Junsang|W+R,FALSE,FALSE,3001.375518341782,3002.055462567029,15,14,40,40,3080.671162182078,2990.0227912498567,0.627571835017592,0.37242816498240805,3055.5682887813746,3015.1256646505603,16,15
2023-05-26,Zhou Hongyu,Fang Ruoxi,W+R,2023-05-26|Zhou Hongyu|Fang Ruoxi|W+R,FALSE,FALSE,3058.3709231912626,3070.0340741296727,21,12,40,40,3108.980448718148,2991.491578135753,0.662916933410861,0.337083066589139,3082.4637713817137,3018.0082554721876,22,13
2023-05-27,Fang Ruoxi,Wu Yiming,W+R,2023-05-27|Fang Ruoxi|Wu Yiming|W+R,FALSE,FALSE,3070.0340741296727,3110.1022171250647,13,16,40,40,3018.0082554721876,3168.683687862527,0.29580444627245267,0.7041955537275473,3006.1760776212896,3180.5158657134252,14,17
2023-05-27,Li He,Tang Jiawen,W+R,2023-05-27|Li He|Tang Jiawen|W+R,FALSE,FALSE,3072.2093389659067,2989.8056289918864,10,14,40,40,3100.8774976775994,2924.4041284379773,0.734165856756884,0.26583414324311605,3071.510863407324,2953.7707627082527,11,15
2023-05-27,Lu Minquan,Li He,W+1.5,2023-05-27|Lu Minquan|Li He|W+1.5,FALSE,FALSE,3036.2291966732946,3072.2093389659067,14,11,40,40,3086.4155871742555,3071.510863407324,0.5214364731693168,0.47856352683068315,3065.5581282474827,3092.368322334097,15,12
2023-05-27,Song Jihoon,Kang Dongyun,W+R,2023-05-27|Song Jihoon|Kang Dongyun|W+R,FALSE,FALSE,3100.2949154703374,3108.2746593539227,19,42,40,40,3080.833519848067,3093.47194132597,0.4818198675981674,0.5181801324018326,3061.5607251441406,3112.7447360298966,20,43
2023-05-27,Yu Zhiying,Zhou Hongyu,W+R,2023-05-27|Yu Zhiying|Zhou Hongyu|W+R,FALSE,FALSE,3153.270240960492,3058.3709231912626,22,22,40,40,3224.2856787086025,3082.4637713817137,0.6934700369995299,0.3065299630004701,3196.5468772286213,3110.202572861695,23,23
2023-05-28,Ichiriki Ryo,Iyama Yuta,B+R,2023-05-28|Ichiriki Ryo|Iyama Yuta|B+R,FALSE,FALSE,3201.247209070443,3145.766775526661,32,17,40,40,3352.701977799407,3183.1330485821904,0.7263371092398878,0.2736628907601122,3363.6484934298114,3172.186532951786,33,18
2023-05-28,Numadate Sakiya,Nyu Eiko,W+5.5,2023-05-28|Numadate Sakiya|Nyu Eiko|W+5.5,FALSE,FALSE,2849.6086854122495,3017.356629870272,2,12,40,40,2827.5492564078195,2965.4703958120544,0.311323752184574,0.688676247815426,2815.0963063204367,2977.923345899437,3,13
2023-05-29,Ahn Kukhyun,Li Xuanhao,W+R,2023-05-29|Ahn Kukhyun|Li Xuanhao|W+R,FALSE,FALSE,3000.6710843315395,2977.184219940863,15,20,40,40,2991.677640562545,3047.0442348553684,0.4209887645107966,0.5790112354892034,2974.838089982113,3063.8837854358003,16,21
2023-05-29,Gu Zihao,Park Sangjin,B+R,2023-05-29|Gu Zihao|Park Sangjin|B+R,FALSE,FALSE,3159.7234863764784,3041.062796178618,27,11,40,40,3196.3945453941424,2988.6758972896596,0.7677633506940227,0.23223664930597732,3205.6840113663816,2979.3864313174204,28,12
2023-05-29,Han Seungjoo,Lai Junfu,B+R,2023-05-29|Han Seungjoo|Lai Junfu|B+R,FALSE,FALSE,3066.1781698889176,3151.1525014601516,25,39,40,40,3116.6103135197486,3283.9432038952473,0.2762288530143993,0.7237711469856007,3145.5611593991725,3254.9923580158234,26,40
2023-05-29,Han Taehee,Mi Yuting,W+R,2023-05-29|Han Taehee|Mi Yuting|W+R,FALSE,FALSE,3084.6953538705475,3129.412269350889,6,22,40,40,3151.4790756802267,3171.414991102942,0.4713413572705651,0.5286586427294349,3132.625421389404,3190.268645393765,7,23
2023-05-29,Hsu Chiayuan,An Sungjoon,W+R,2023-05-29|Hsu Chiayuan|An Sungjoon|W+R,FALSE,FALSE,3129.3927806453767,3102.956571796402,18,34,40,40,3116.287807926427,3167.2207487967235,0.42722220718167153,0.5727777928183284,3099.19891963916,3184.3096370839903,19,35
2023-05-29,Kim Myounghoon,Wang Xinghao,W+T,2023-05-29|Kim Myounghoon|Wang Xinghao|W+T,FALSE,FALSE,3152.725842680757,3231.007072338591,38,27,40,40,3250.553180994716,3319.5982565704667,0.40192385955575644,0.5980761404442436,3234.476226612486,3335.675210952697,39,28
2023-05-29,Koyama Terumi,Takayama Befumi,B+R,2023-05-29|Koyama Terumi|Takayama Befumi|B+R,FALSE,FALSE,2968.9942921205666,2912.8191490450977,3,2,40,40,2990.0360567276916,2926.9568245581336,0.5897938544339539,0.41020614556604607,3006.4443025503333,2910.548578735492,4,3
2023-05-29,Li Weiqing,Kim Junghyun,W+R,2023-05-29|Li Weiqing|Kim Junghyun|W+R,FALSE,FALSE,3122.572806202832,3050.008284894672,17,21,40,40,3211.2317146486535,3040.7920916595535,0.7273322441778907,0.27266775582210934,3182.138424881538,3069.885381426669,18,22
2023-05-29,Lu Minquan,Tang Jiawen,W+R,2023-05-29|Lu Minquan|Tang Jiawen|W+R,FALSE,FALSE,3036.2291966732946,2989.8056289918864,15,15,40,40,3065.5581282474827,2953.7707627082527,0.6555441669535467,0.34445583304645333,3039.336361569341,2979.9925293863944,16,16
2023-05-29,Michael Redmond,Kondo Toshiki,B+R,2023-05-29|Michael Redmond|Kondo Toshiki|B+R,FALSE,FALSE,2982.0646137124245,3057.451255287289,3,3,40,40,2969.9984222435182,3071.1584504625807,0.3583980323230379,0.6416019676769621,2995.6625009505965,3045.4943717555025,4,4
2023-05-29,Ohba Junya,Mutsuura Yuta,W+3.5,2023-05-29|Ohba Junya|Mutsuura Yuta|W+3.5,FALSE,FALSE,3007.9847748979128,3042.5893697040588,4,5,40,40,3087.3115073393383,3095.431902712625,0.4883159391305014,0.5116840608694986,3067.778869774118,3114.9645402778447,5,6
2023-05-29,Okawa Takuya,Ueno Asami,W+R,2023-05-29|Okawa Takuya|Ueno Asami|W+R,FALSE,FALSE,3021.872362303728,3119.1391730271985,2,18,40,40,3021.054433376859,3142.938476955841,0.3314529393713306,0.6685470606286694,3007.7963158020057,3156.1965945306943,3,19
2023-05-29,Omori Ran,Nakano Shoya,W+3.5,2023-05-29|Omori Ran|Nakano Shoya|W+3.5,FALSE,FALSE,2851.4663623501083,2991.10735158694,3,2,40,40,2816.9727858020915,2995.425918273744,0.26361588671372477,0.7363841132862752,2806.4281503335424,3005.9705537422933,4,3
2023-05-29,Rin Shien,Shibano Ryunosuke,B+R,2023-05-29|Rin Shien|Shibano Ryunosuke|B+R,FALSE,FALSE,2993.6423269014986,2962.9669611770923,1,3,40,40,3012.285038420594,2982.3526343617664,0.5429699337239585,0.4570300662760415,3030.5662410716354,2964.071431710725,2,4
2023-05-29,Seol Hyunjun,Yu Zhengqi,W+R,2023-05-29|Seol Hyunjun|Yu Zhengqi|W+R,FALSE,FALSE,3057.0776812975523,3137.020390764468,27,22,40,40,3076.847921488109,3200.8247553646725,0.32878884817633525,0.6712111518236648,3063.6963675610555,3213.976309291726,28,23
2023-05-29,Sugiuchi Kazuko,Shiung Feng,W+R,2023-05-29|Sugiuchi Kazuko|Shiung Feng|W+R,FALSE,TRUE,2778.2955262465975,3035.318357407236,4,0,40,40,2809.6616323499734,3035.318357407236,0.2143359688161885,0.7856640311838115,2801.0881935973257,3043.8917961598836,5,1
2023-05-29,Takao Mari,Nakamura Sumire,B+R,2023-05-29|Takao Mari|Nakamura Sumire|B+R,FALSE,FALSE,2917.200956165905,3028.5750560040683,6,29,40,40,2959.3614065978777,2964.796768014557,0.49217852421226,0.50782147578774,2979.6742656293873,2944.4839089830475,7,30
2023-05-29,Ueno Risa,Yokota Hinano,B+R,2023-05-29|Ueno Risa|Yokota Hinano|B+R,FALSE,FALSE,3014.2239390338796,2832.224499782727,22,6,40,40,3033.3881877320823,2796.1795438034674,0.7966493383014409,0.2033506616985591,3041.522214200025,2788.045517335525,23,7
2023-05-29,Wang Yubo,Li He,B+1.5,2023-05-29|Wang Yubo|Li He|B+1.5,FALSE,FALSE,2982.405503192035,3072.2093389659067,13,12,40,40,3000.541190667319,3092.368322334097,0.3708436006504961,0.629156399349504,3025.707446641299,3067.2020663601165,14,13
2023-05-29,Wu Yiming,Wang Yubo,B+R,2023-05-29|Wu Yiming|Wang Yubo|B+R,FALSE,FALSE,3110.1022171250647,2982.405503192035,17,14,40,40,3180.5158657134252,3025.707446641299,0.7091272072635028,0.29087279273649724,3192.1507774228853,3014.072534931839,18,15
2023-05-29,Yamashita Keigo,Fujita Akihiko,W+R,2023-05-29|Yamashita Keigo|Fujita Akihiko|W+R,FALSE,FALSE,3077.7912198180848,3033.3064893772707,12,15,40,40,3136.9272888809755,3036.319768290676,0.6408702887479657,0.3591297112520343,3111.292477331057,3061.9545798405948,13,16
2023-05-29,Yu Zhiying,Lu Minquan,B+11.5,2023-05-29|Yu Zhiying|Lu Minquan|B+11.5,FALSE,FALSE,3153.270240960492,3036.2291966732946,23,16,40,40,3196.5468772286213,3039.336361569341,0.7119710951133451,0.2880289048866549,3208.0680334240874,3027.815205373875,24,17
2023-05-30,Lee Minjin,Kim Yoonyoung,W+R,2023-05-30|Lee Minjin|Kim Yoonyoung|W+R,FALSE,FALSE,3016.5580089261257,2995.5335559064365,4,2,40,40,3012.610382883743,2992.6346549580217,0.5287157489226251,0.4712842510773749,2991.461752926838,3013.7832849149268,5,3
2023-05-30,Li He,Wu Yiming,W+R,2023-05-30|Li He|Wu Yiming|W+R,FALSE,FALSE,3072.2093389659067,3110.1022171250647,13,18,40,40,3067.2020663601165,3192.1507774228853,0.3275553843879777,0.6724446156120223,3054.0998509845977,3205.252992798404,14,19
2023-05-30,Wang Yubo,Tang Jiawen,B+3.5,2023-05-30|Wang Yubo|Tang Jiawen|B+3.5,FALSE,FALSE,2982.405503192035,2989.8056289918864,15,16,40,40,3014.072534931839,2979.9925293863944,0.5488883749148761,0.4511116250851239,3032.116999935244,2961.9480643829893,16,17
2023-05-30,Yu Zhiying,Wang Yubo,B+R,2023-05-30|Yu Zhiying|Wang Yubo|B+R,FALSE,FALSE,3153.270240960492,2982.405503192035,24,16,40,40,3208.0680334240874,3032.116999935244,0.7335786163163409,0.2664213836836591,3218.7248887714336,3021.460144587898,25,17
2023-05-30,Zhou Hongyu,Li He,W+R,2023-05-30|Zhou Hongyu|Li He|W+R,FALSE,FALSE,3058.3709231912626,3072.2093389659067,23,14,40,40,3110.202572861695,3054.0998509845977,0.5800438072763473,0.4199561927236527,3087.0008205706413,3077.3016032756514,24,15
2023-05-31,Byun Sangil,Yu Zhengqi,B+R,2023-05-31|Byun Sangil|Yu Zhengqi|B+R,FALSE,FALSE,3147.323024206009,3137.020390764468,55,23,40,40,3297.3480285340725,3213.976309291726,0.6177304465855459,0.3822695534144541,3312.6388106706504,3198.685527155148,56,24
2023-05-31,Ding Hao,Han Seungjoo,W+R,2023-05-31|Ding Hao|Han Seungjoo|W+R,FALSE,FALSE,3127.5253233710687,3066.1781698889176,22,26,40,40,3183.8505418356162,3145.5611593991725,0.5548808490533952,0.4451191509466048,3161.6553078734805,3167.7563933613083,23,27
2023-05-31,Ke Jie,Shin Minjun,B+R,2023-05-31|Ke Jie|Shin Minjun|B+R,FALSE,FALSE,3201.577313526478,3161.296491452465,38,51,40,40,3232.000327404866,3235.3051738026265,0.49524408715659424,0.5047559128434058,3252.190563918602,3215.1149372888904,39,52
2023-05-31,Kiwada Kazuomi,Seto Taiki,W+R,2023-05-31|Kiwada Kazuomi|Seto Taiki|W+R,FALSE,FALSE,2919.448522041428,3030.6960978520688,1,9,40,40,2908.6215662125614,2993.0164332409818,0.3808797272177919,0.619120272782208,2893.38637712385,3008.2516223296934,2,10
2023-05-31,Li Xuanhao,Shin Jinseo,W+R,2023-05-31|Li Xuanhao|Shin Jinseo|W+R,FALSE,FALSE,2977.184219940863,3232.563925942657,21,56,40,40,3063.8837854358003,3473.4614016595347,0.08645423424571334,0.9135457657542867,3060.4256160659716,3476.9195710293634,22,57
2023-05-31,Mi Yuting,Kim Junghyun,B+R,2023-05-31|Mi Yuting|Kim Junghyun|B+R,FALSE,FALSE,3129.412269350889,3050.008284894672,23,22,40,40,3190.268645393765,3069.885381426669,0.6666299083381886,0.3333700916618114,3203.6034490602374,3056.5505777601966,24,23
2023-05-31,Park Junghwan,Wang Xinghao,W+R,2023-05-31|Park Junghwan|Wang Xinghao|W+R,FALSE,FALSE,3169.831790601538,3231.007072338591,64,28,40,40,3325.8849565005285,3335.675210952697,0.4859144192244077,0.5140855807755923,3306.448379731552,3355.1117877216734,65,29
2023-05-31,Shibano Toramaru,Gu Zihao,W+R,2023-05-31|Shibano Toramaru|Gu Zihao|W+R,FALSE,FALSE,3043.3816148426868,3159.7234863764784,23,28,40,40,3117.6859844121786,3205.6840113663816,0.37600090618529386,0.6239990938147062,3102.645948164767,3220.724047613793,24,29
2023-05-31,Tang Jiawen,Li He,W+0.5,2023-05-31|Tang Jiawen|Li He|W+0.5,FALSE,FALSE,2989.8056289918864,3072.2093389659067,17,15,40,40,2961.9480643829893,3077.3016032756514,0.33983528051939493,0.6601647194806051,2948.3546531622137,3090.895014496427,18,16
2023-05-31,Yang Dingxin,An Sungjoon,W+R,2023-05-31|Yang Dingxin|An Sungjoon|W+R,FALSE,FALSE,3116.6756893092493,3102.956571796402,17,35,40,40,3203.505210574852,3184.3096370839903,0.5275965771872401,0.47240342281275993,3182.4013474873623,3205.41350017148,18,36
2023-05-31,Yuki Satoshi,Hara Masakazu,B+16.5,2023-05-31|Yuki Satoshi|Hara Masakazu|B+16.5,FALSE,FALSE,3044.0471524176783,3067.0490221618275,4,2,40,40,3080.732481639518,3099.558216685871,0.4729340727395294,0.5270659272604705,3101.815118729937,3078.475579595452,5,3
2023-06-01,Choi Cheolhan,Park Jinsol,W+1.5,2023-06-01|Choi Cheolhan|Park Jinsol|W+1.5,FALSE,FALSE,2950.635636698533,2887.179287304123,20,33,40,40,3002.3106090883357,2999.306483107338,0.5043231770757274,0.4956768229242726,2982.1376820053065,3019.479410190367,21,34
2023-06-01,Fujimura Yosuke,Ueno Asami,W+R,2023-06-01|Fujimura Yosuke|Ueno Asami|W+R,FALSE,FALSE,2996.041864169242,3119.1391730271985,1,19,40,40,3011.737924013004,3156.1965945306943,0.3033130028779568,0.6966869971220432,2999.6054038978855,3168.3291146458128,2,20
2023-06-01,Hoshiai Shiho,Moro Arisa,B+R,2023-06-01|Hoshiai Shiho|Moro Arisa|B+R,FALSE,FALSE,2983.430708509033,2982.916605509062,5,3,40,40,2973.0800884173855,3002.72597911058,0.45743937577003735,0.5425606242299627,2994.782513386584,2981.0235541413813,6,4
2023-06-01,Ichiriki Ryo,Mitani Tetsuya,B+R,2023-06-01|Ichiriki Ryo|Mitani Tetsuya|B+R,FALSE,TRUE,3201.247209070443,2986.5436920484603,33,0,40,40,3363.6484934298114,2986.5436920484603,0.8975955800565691,0.10240441994343086,3367.744670227549,2982.447515250723,34,1
2023-06-01,Jeong Yujin,Lee Nakyeong,W+R,2023-06-01|Jeong Yujin|Lee Nakyeong|W+R,FALSE,TRUE,2928.1921335198813,2839.629065240387,5,0,40,40,2966.5650388498743,2839.629065240387,0.6749593469481204,0.32504065305187957,2939.5666649719496,2866.6274391183115,6,1
2023-06-01,Kim Chaeyoung,Heo Seohyun,B+R,2023-06-01|Kim Chaeyoung|Heo Seohyun|B+R,FALSE,FALSE,2955.540531458752,2922.441657950182,22,4,40,40,2913.855922351862,2856.6990318906214,0.5815212760848968,0.4184787239151032,2930.595071308466,2839.9598829340175,23,5
2023-06-01,Kim Eunji,Kim Sangin,B+0.5,2023-06-01|Kim Eunji|Kim Sangin|B+0.5,FALSE,FALSE,3008.795166378106,2889.0707991958666,28,1,40,40,2976.8670634247983,2873.9320036239974,0.6439481480471925,0.35605185195280753,2991.1091375029105,2859.689929545885,29,2
2023-06-01,Kim Seongjae,Kim Myounghoon,W+R,2023-06-01|Kim Seongjae|Kim Myounghoon|W+R,FALSE,FALSE,2759.10813197043,3152.725842680757,23,39,40,40,2694.6840640517785,3234.476226612486,0.0428074070974857,0.9571925929025143,2692.971767767879,3236.188522896385,24,40
2023-06-01,Kono Rin,Takao Shinji,B+R,2023-06-01|Kono Rin|Takao Shinji|B+R,FALSE,FALSE,3072.2832080895246,3034.712402780359,6,5,40,40,3096.4686132143443,2984.1563563643294,0.6562261226946919,0.34377387730530806,3110.2195683065565,2970.405401272117,7,6
2023-06-01,Lin Hanzhang,Jian Jingting,W+R,2023-06-01|Lin Hanzhang|Jian Jingting|W+R,FALSE,FALSE,2952.836673189431,3018.5464570231975,19,26,40,40,3051.495171300579,3041.158304538764,0.5148715593516504,0.4851284406483496,3030.900308926513,3061.75316691283,20,27
2023-06-01,Murakawa Daisuke,Ohba Junya,B+R,2023-06-01|Murakawa Daisuke|Ohba Junya|B+R,FALSE,FALSE,3045.4017495073795,3007.9847748979128,14,5,40,40,3000.870533151887,3067.778869774118,0.404884094439357,0.595115905560643,3024.6751693743126,3043.974233551692,15,6
2023-06-01,Muramatsu Hiroki,Onishi Kenya,B+R,2023-06-01|Muramatsu Hiroki|Onishi Kenya|B+R,FALSE,FALSE,3003.370682589955,3090.233670817844,2,1,40,40,3044.537591827822,3075.251543400741,0.4559138535879596,0.5440861464120403,3066.3010376843035,3053.4880975442593,3,2
2023-06-01,Nishi Takenobu,Fujisawa Rina,W+17.5,2023-06-01|Nishi Takenobu|Fujisawa Rina|W+17.5,FALSE,FALSE,3017.899629520655,3038.661653580141,9,14,40,40,3025.0868631667104,3062.2095658270605,0.446778515659443,0.553221484340557,3007.2157225403325,3080.0807064534383,10,15
2023-06-01,O Meien,Imamura Toshiya,B+R,2023-06-01|O Meien|Imamura Toshiya|B+R,FALSE,FALSE,2960.8860220916954,3029.276648740508,2,4,40,40,2964.9568647070028,3093.0012762357464,0.3236423659899067,0.6763576340100933,2992.0111700674065,3065.9469708753427,3,5
2023-06-01,Park Taehee,Kim Heesoo (f),B+R,2023-06-01|Park Taehee|Kim Heesoo (f)|B+R,TRUE,TRUE,2957.7421062468025,2899.8574879295584,0,0,40,40,2957.7421062468025,2899.8574879295584,0.5825403713066012,0.4174596286933988,2974.440491394538,2883.1591027818226,1,1
2023-06-01,Ryu Shikun,Yamashiro Hiroshi,B+R,2023-06-01|Ryu Shikun|Yamashiro Hiroshi|B+R,FALSE,FALSE,3047.7021366569234,2910.7596820878753,3,4,40,40,3061.5798867372496,2926.1953643872653,0.6855369799249897,0.31446302007501026,3074.15840754025,2913.6168435842646,4,5
2023-06-01,Shin Jinseo,Sim Jaeik,B+R,2023-06-01|Shin Jinseo|Sim Jaeik|B+R,FALSE,FALSE,3232.563925942657,3014.4244719861513,57,20,40,40,3476.9195710293634,3000.623212880169,0.9394475600793323,0.06055243992066772,3479.3416686261903,2998.201115283342,58,21
2023-06-01,Song Gyusang,Baek Hyeonwoo,W+R,2023-06-01|Song Gyusang|Baek Hyeonwoo|W+R,FALSE,FALSE,2974.2149824530197,3078.8213988953275,14,14,40,40,3006.4629957372613,3098.1782728866146,0.3709938438199251,0.6290061561800748,2991.623241984464,3113.018026639412,15,15
2023-06-01,Suzuki Shinji,Cho U,W+R,2023-06-01|Suzuki Shinji|Cho U|W+R,FALSE,FALSE,2987.194187935493,3034.247972061455,14,16,40,40,3054.2023572644175,3121.4744616382995,0.40437963585499903,0.595620364145001,3038.0271718302174,3137.6496470724996,15,17
2023-06-01,Torii Yuta,Tsuruta Kazushi,W+2.5,2023-06-01|Torii Yuta|Tsuruta Kazushi|W+2.5,TRUE,FALSE,3018.197239593724,2984.8334736044653,0,4,40,40,3018.197239593724,2993.132333347711,0.5360088513276728,0.46399114867232716,2996.756885540617,3014.5726874008183,1,5
