Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource
2018-04-25,2018,Norway,Eliteserien,1,Domestic,Ranheim,Brann,0,2,0-2,A,wikipedia,wikipedia,football-data
2018-04-25,2018,Norway,Eliteserien,1,Domestic,Stabæk,Start,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-04-28,2018,Norway,Eliteserien,1,Domestic,Ranheim,Vålerenga,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-04-29,2018,Norway,Eliteserien,1,Domestic,Molde,Odd,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-04-29,2018,Norway,Eliteserien,1,Domestic,Sandefjord,Brann,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-04-29,2018,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Bodø/Glimt,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-04-29,2018,Norway,Eliteserien,1,Domestic,Start,Haugesund,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-04-29,2018,Norway,Eliteserien,1,Domestic,Strømsgodset,Rosenborg,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-04-29,2018,Norway,Eliteserien,1,Domestic,Tromsø,Kristiansund,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-04-30,2018,Norway,Eliteserien,1,Domestic,Stabæk,Lillestrøm,3,2,3-2,H,wikipedia,wikipedia,football-data
2018-05-05,2018,Norway,Eliteserien,1,Domestic,Rosenborg,Ranheim,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-05-06,2018,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Strømsgodset,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-05-06,2018,Norway,Eliteserien,1,Domestic,Brann,Tromsø,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-05-06,2018,Norway,Eliteserien,1,Domestic,Kristiansund,Stabæk,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-05-06,2018,Norway,Eliteserien,1,Domestic,Lillestrøm,Sandefjord,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-05-06,2018,Norway,Eliteserien,1,Domestic,Odd,Start,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-05-06,2018,Norway,Eliteserien,1,Domestic,Vålerenga,Haugesund,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-05-07,2018,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Molde,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-05-12,2018,Norway,Eliteserien,1,Domestic,Sandefjord,Vålerenga,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-05-12,2018,Norway,Eliteserien,1,Domestic,Start,Brann,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-05-13,2018,Norway,Eliteserien,1,Domestic,Haugesund,Kristiansund,3,2,3-2,H,wikipedia,wikipedia,football-data
2018-05-13,2018,Norway,Eliteserien,1,Domestic,Molde,Bodø/Glimt,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-05-13,2018,Norway,Eliteserien,1,Domestic,Ranheim,Odd,3,1,3-1,H,wikipedia,wikipedia,football-data
2018-05-13,2018,Norway,Eliteserien,1,Domestic,Stabæk,Rosenborg,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-05-13,2018,Norway,Eliteserien,1,Domestic,Strømsgodset,Sarpsborg 08,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-05-13,2018,Norway,Eliteserien,1,Domestic,Tromsø,Lillestrøm,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-05-16,2018,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Tromsø,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-05-16,2018,Norway,Eliteserien,1,Domestic,Brann,Haugesund,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-05-16,2018,Norway,Eliteserien,1,Domestic,Kristiansund,Ranheim,1,3,1-3,A,wikipedia,wikipedia,football-data
2018-05-16,2018,Norway,Eliteserien,1,Domestic,Molde,Strømsgodset,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-05-16,2018,Norway,Eliteserien,1,Domestic,Odd,Sandefjord,5,0,5-0,H,wikipedia,wikipedia,football-data
2018-05-16,2018,Norway,Eliteserien,1,Domestic,Rosenborg,Lillestrøm,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-05-16,2018,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Start,4,0,4-0,H,wikipedia,wikipedia,football-data
2018-05-16,2018,Norway,Eliteserien,1,Domestic,Vålerenga,Stabæk,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-05-21,2018,Norway,Eliteserien,1,Domestic,Haugesund,Rosenborg,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-05-21,2018,Norway,Eliteserien,1,Domestic,Kristiansund,Strømsgodset,4,0,4-0,H,wikipedia,wikipedia,football-data
2018-05-21,2018,Norway,Eliteserien,1,Domestic,Lillestrøm,Brann,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-05-21,2018,Norway,Eliteserien,1,Domestic,Ranheim,Molde,3,1,3-1,H,wikipedia,wikipedia,football-data
2018-05-21,2018,Norway,Eliteserien,1,Domestic,Sandefjord,Sarpsborg 08,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-05-21,2018,Norway,Eliteserien,1,Domestic,Stabæk,Odd,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-05-21,2018,Norway,Eliteserien,1,Domestic,Start,Bodø/Glimt,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-05-21,2018,Norway,Eliteserien,1,Domestic,Tromsø,Vålerenga,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-05-26,2018,Norway,Eliteserien,1,Domestic,Vålerenga,Lillestrøm,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-05-27,2018,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Ranheim,4,0,4-0,H,wikipedia,wikipedia,football-data
2018-05-27,2018,Norway,Eliteserien,1,Domestic,Haugesund,Tromsø,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-05-27,2018,Norway,Eliteserien,1,Domestic,Molde,Start,3,1,3-1,H,wikipedia,wikipedia,football-data
2018-05-27,2018,Norway,Eliteserien,1,Domestic,Odd,Kristiansund,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-05-27,2018,Norway,Eliteserien,1,Domestic,Rosenborg,Brann,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-05-27,2018,Norway,Eliteserien,1,Domestic,Strømsgodset,Sandefjord,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-05-28,2018,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Stabæk,4,2,4-2,H,wikipedia,wikipedia,football-data
2018-06-09,2018,Norway,Eliteserien,1,Domestic,Kristiansund,Molde,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-06-10,2018,Norway,Eliteserien,1,Domestic,Brann,Vålerenga,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-06-10,2018,Norway,Eliteserien,1,Domestic,Lillestrøm,Odd,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-06-10,2018,Norway,Eliteserien,1,Domestic,Ranheim,Sarpsborg 08,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-06-10,2018,Norway,Eliteserien,1,Domestic,Sandefjord,Haugesund,0,2,0-2,A,wikipedia,wikipedia,football-data
2018-06-10,2018,Norway,Eliteserien,1,Domestic,Stabæk,Bodø/Glimt,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-06-10,2018,Norway,Eliteserien,1,Domestic,Start,Strømsgodset,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-06-11,2018,Norway,Eliteserien,1,Domestic,Tromsø,Rosenborg,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-06-23,2018,Norway,Eliteserien,1,Domestic,Molde,Stabæk,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-06-24,2018,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Sandefjord,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-06-24,2018,Norway,Eliteserien,1,Domestic,Haugesund,Lillestrøm,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-06-24,2018,Norway,Eliteserien,1,Domestic,Rosenborg,Vålerenga,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-06-24,2018,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Tromsø,2,3,2-3,A,wikipedia,wikipedia,football-data
2018-06-24,2018,Norway,Eliteserien,1,Domestic,Start,Kristiansund,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-06-24,2018,Norway,Eliteserien,1,Domestic,Strømsgodset,Ranheim,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-06-25,2018,Norway,Eliteserien,1,Domestic,Odd,Brann,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-06-30,2018,Norway,Eliteserien,1,Domestic,Vålerenga,Bodø/Glimt,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-07-01,2018,Norway,Eliteserien,1,Domestic,Brann,Molde,0,4,0-4,A,wikipedia,wikipedia,football-data
2018-07-01,2018,Norway,Eliteserien,1,Domestic,Kristiansund,Sarpsborg 08,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-07-01,2018,Norway,Eliteserien,1,Domestic,Ranheim,Start,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-07-01,2018,Norway,Eliteserien,1,Domestic,Sandefjord,Rosenborg,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-07-01,2018,Norway,Eliteserien,1,Domestic,Stabæk,Haugesund,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-07-01,2018,Norway,Eliteserien,1,Domestic,Tromsø,Odd,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-07-02,2018,Norway,Eliteserien,1,Domestic,Lillestrøm,Strømsgodset,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-07-07,2018,Norway,Eliteserien,1,Domestic,Rosenborg,Tromsø,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-07-08,2018,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Brann,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-07-08,2018,Norway,Eliteserien,1,Domestic,Haugesund,Sandefjord,4,2,4-2,H,wikipedia,wikipedia,football-data
2018-07-08,2018,Norway,Eliteserien,1,Domestic,Molde,Vålerenga,5,1,5-1,H,wikipedia,wikipedia,football-data
2018-07-08,2018,Norway,Eliteserien,1,Domestic,Odd,Lillestrøm,3,1,3-1,H,wikipedia,wikipedia,football-data
2018-07-08,2018,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Ranheim,4,1,4-1,H,wikipedia,wikipedia,football-data
2018-07-08,2018,Norway,Eliteserien,1,Domestic,Start,Stabæk,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-07-09,2018,Norway,Eliteserien,1,Domestic,Strømsgodset,Kristiansund,2,3,2-3,A,wikipedia,wikipedia,football-data
2018-08-04,2018,Norway,Eliteserien,1,Domestic,Ranheim,Rosenborg,1,3,1-3,A,wikipedia,wikipedia,football-data
2018-08-05,2018,Norway,Eliteserien,1,Domestic,Kristiansund,Odd,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-08-05,2018,Norway,Eliteserien,1,Domestic,Lillestrøm,Molde,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-08-05,2018,Norway,Eliteserien,1,Domestic,Stabæk,Sarpsborg 08,1,3,1-3,A,wikipedia,wikipedia,football-data
2018-08-05,2018,Norway,Eliteserien,1,Domestic,Strømsgodset,Bodø/Glimt,4,0,4-0,H,wikipedia,wikipedia,football-data
2018-08-05,2018,Norway,Eliteserien,1,Domestic,Tromsø,Haugesund,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-08-05,2018,Norway,Eliteserien,1,Domestic,Vålerenga,Sandefjord,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-08-06,2018,Norway,Eliteserien,1,Domestic,Brann,Start,4,1,4-1,H,wikipedia,wikipedia,football-data
2018-08-10,2018,Norway,Eliteserien,1,Domestic,Sandefjord,Tromsø,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-08-12,2018,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Kristiansund,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-08-12,2018,Norway,Eliteserien,1,Domestic,Molde,Brann,5,1,5-1,H,wikipedia,wikipedia,football-data
2018-08-12,2018,Norway,Eliteserien,1,Domestic,Odd,Strømsgodset,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-08-12,2018,Norway,Eliteserien,1,Domestic,Rosenborg,Stabæk,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-08-12,2018,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Lillestrøm,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-08-12,2018,Norway,Eliteserien,1,Domestic,Start,Ranheim,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-08-13,2018,Norway,Eliteserien,1,Domestic,Haugesund,Vålerenga,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-08-19,2018,Norway,Eliteserien,1,Domestic,Brann,Sarpsborg 08,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-08-19,2018,Norway,Eliteserien,1,Domestic,Kristiansund,Rosenborg,0,2,0-2,A,wikipedia,wikipedia,football-data
2018-08-19,2018,Norway,Eliteserien,1,Domestic,Lillestrøm,Haugesund,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-08-19,2018,Norway,Eliteserien,1,Domestic,Ranheim,Sandefjord,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-08-19,2018,Norway,Eliteserien,1,Domestic,Stabæk,Molde,3,1,3-1,H,wikipedia,wikipedia,football-data
2018-08-19,2018,Norway,Eliteserien,1,Domestic,Strømsgodset,Start,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-08-19,2018,Norway,Eliteserien,1,Domestic,Vålerenga,Tromsø,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-08-20,2018,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Odd,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-08-25,2018,Norway,Eliteserien,1,Domestic,Tromsø,Bodø/Glimt,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-08-26,2018,Norway,Eliteserien,1,Domestic,Haugesund,Stabæk,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-08-26,2018,Norway,Eliteserien,1,Domestic,Molde,Ranheim,2,3,2-3,A,wikipedia,wikipedia,football-data
2018-08-26,2018,Norway,Eliteserien,1,Domestic,Rosenborg,Strømsgodset,4,3,4-3,H,wikipedia,wikipedia,football-data
2018-08-26,2018,Norway,Eliteserien,1,Domestic,Sandefjord,Lillestrøm,1,3,1-3,A,wikipedia,wikipedia,football-data
2018-08-26,2018,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Kristiansund,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-08-26,2018,Norway,Eliteserien,1,Domestic,Vålerenga,Brann,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-08-27,2018,Norway,Eliteserien,1,Domestic,Start,Odd,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-09-01,2018,Norway,Eliteserien,1,Domestic,Stabæk,Sandefjord,3,3,3-3,D,wikipedia,wikipedia,football-data
2018-09-01,2018,Norway,Eliteserien,1,Domestic,Strømsgodset,Tromsø,2,4,2-4,A,wikipedia,wikipedia,football-data
2018-09-02,2018,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Sarpsborg 08,3,1,3-1,H,wikipedia,wikipedia,football-data
2018-09-02,2018,Norway,Eliteserien,1,Domestic,Brann,Ranheim,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-09-02,2018,Norway,Eliteserien,1,Domestic,Kristiansund,Start,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-09-02,2018,Norway,Eliteserien,1,Domestic,Lillestrøm,Vålerenga,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-09-02,2018,Norway,Eliteserien,1,Domestic,Odd,Molde,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-09-02,2018,Norway,Eliteserien,1,Domestic,Rosenborg,Haugesund,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-09-15,2018,Norway,Eliteserien,1,Domestic,Haugesund,Brann,1,3,1-3,A,wikipedia,wikipedia,football-data
2018-09-16,2018,Norway,Eliteserien,1,Domestic,Ranheim,Strømsgodset,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-09-16,2018,Norway,Eliteserien,1,Domestic,Sandefjord,Bodø/Glimt,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-09-16,2018,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Odd,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-09-16,2018,Norway,Eliteserien,1,Domestic,Start,Lillestrøm,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-09-16,2018,Norway,Eliteserien,1,Domestic,Tromsø,Stabæk,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-09-16,2018,Norway,Eliteserien,1,Domestic,Vålerenga,Rosenborg,2,3,2-3,A,wikipedia,wikipedia,football-data
2018-09-17,2018,Norway,Eliteserien,1,Domestic,Molde,Kristiansund,3,2,3-2,H,wikipedia,wikipedia,football-data
2018-09-22,2018,Norway,Eliteserien,1,Domestic,Odd,Vålerenga,3,2,3-2,H,wikipedia,wikipedia,football-data
2018-09-23,2018,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Start,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-09-23,2018,Norway,Eliteserien,1,Domestic,Brann,Sandefjord,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-09-23,2018,Norway,Eliteserien,1,Domestic,Kristiansund,Haugesund,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-09-23,2018,Norway,Eliteserien,1,Domestic,Rosenborg,Sarpsborg 08,3,1,3-1,H,wikipedia,wikipedia,football-data
2018-09-23,2018,Norway,Eliteserien,1,Domestic,Stabæk,Ranheim,3,2,3-2,H,wikipedia,wikipedia,football-data
2018-09-23,2018,Norway,Eliteserien,1,Domestic,Strømsgodset,Molde,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-09-24,2018,Norway,Eliteserien,1,Domestic,Lillestrøm,Tromsø,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-09-29,2018,Norway,Eliteserien,1,Domestic,Sandefjord,Odd,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-09-30,2018,Norway,Eliteserien,1,Domestic,Haugesund,Bodø/Glimt,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-09-30,2018,Norway,Eliteserien,1,Domestic,Lillestrøm,Stabæk,3,2,3-2,H,wikipedia,wikipedia,football-data
2018-09-30,2018,Norway,Eliteserien,1,Domestic,Molde,Rosenborg,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-09-30,2018,Norway,Eliteserien,1,Domestic,Ranheim,Kristiansund,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-09-30,2018,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Strømsgodset,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-09-30,2018,Norway,Eliteserien,1,Domestic,Vålerenga,Start,3,2,3-2,H,wikipedia,wikipedia,football-data
2018-10-01,2018,Norway,Eliteserien,1,Domestic,Tromsø,Brann,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-10-06,2018,Norway,Eliteserien,1,Domestic,Stabæk,Vålerenga,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-10-06,2018,Norway,Eliteserien,1,Domestic,Strømsgodset,Haugesund,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-10-07,2018,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Molde,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-10-07,2018,Norway,Eliteserien,1,Domestic,Brann,Lillestrøm,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-10-07,2018,Norway,Eliteserien,1,Domestic,Kristiansund,Tromsø,5,1,5-1,H,wikipedia,wikipedia,football-data
2018-10-07,2018,Norway,Eliteserien,1,Domestic,Odd,Ranheim,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-10-07,2018,Norway,Eliteserien,1,Domestic,Rosenborg,Sandefjord,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-10-07,2018,Norway,Eliteserien,1,Domestic,Start,Sarpsborg 08,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-10-20,2018,Norway,Eliteserien,1,Domestic,Molde,Sarpsborg 08,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-10-20,2018,Norway,Eliteserien,1,Domestic,Sandefjord,Strømsgodset,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-10-21,2018,Norway,Eliteserien,1,Domestic,Haugesund,Odd,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-10-21,2018,Norway,Eliteserien,1,Domestic,Lillestrøm,Rosenborg,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-10-21,2018,Norway,Eliteserien,1,Domestic,Ranheim,Bodø/Glimt,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-10-21,2018,Norway,Eliteserien,1,Domestic,Stabæk,Brann,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-10-21,2018,Norway,Eliteserien,1,Domestic,Tromsø,Start,1,2,1-2,A,wikipedia,wikipedia,football-data
