Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource
2015-04-06,2015,Norway,Eliteserien,1,Domestic,Mjøndalen,Viking,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-04-06,2015,Norway,Eliteserien,1,Domestic,Rosenborg,Aalesund,5,0,5-0,H,wikipedia,wikipedia,football-data
2015-04-06,2015,Norway,Eliteserien,1,Domestic,Sandefjord,Bodø/Glimt,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-04-06,2015,Norway,Eliteserien,1,Domestic,Stabæk,Haugesund,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-04-06,2015,Norway,Eliteserien,1,Domestic,Tromsø,Sarpsborg 08,0,1,0-1,A,wikipedia,wikipedia,football-data
2015-04-06,2015,Norway,Eliteserien,1,Domestic,Vålerenga,Strømsgodset,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-04-07,2015,Norway,Eliteserien,1,Domestic,Lillestrøm,Start,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-04-07,2015,Norway,Eliteserien,1,Domestic,Molde,Odd,1,2,1-2,A,wikipedia,wikipedia,football-data
2015-04-10,2015,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Vålerenga,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-04-11,2015,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Molde,1,3,1-3,A,wikipedia,wikipedia,football-data
2015-04-11,2015,Norway,Eliteserien,1,Domestic,Strømsgodset,Mjøndalen,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-04-12,2015,Norway,Eliteserien,1,Domestic,Aalesund,Lillestrøm,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-04-12,2015,Norway,Eliteserien,1,Domestic,Haugesund,Rosenborg,0,6,0-6,A,wikipedia,wikipedia,football-data
2015-04-12,2015,Norway,Eliteserien,1,Domestic,Odd,Stabæk,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-04-12,2015,Norway,Eliteserien,1,Domestic,Start,Sandefjord,2,1,2-1,H,wikipedia,wikipedia,football-data
2015-04-12,2015,Norway,Eliteserien,1,Domestic,Viking,Tromsø,3,1,3-1,H,wikipedia,wikipedia,football-data
2015-04-17,2015,Norway,Eliteserien,1,Domestic,Vålerenga,Haugesund,2,0,2-0,H,wikipedia,wikipedia,football-data
2015-04-18,2015,Norway,Eliteserien,1,Domestic,Mjøndalen,Start,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-04-18,2015,Norway,Eliteserien,1,Domestic,Rosenborg,Strømsgodset,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-04-19,2015,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Odd,2,4,2-4,A,wikipedia,wikipedia,football-data
2015-04-19,2015,Norway,Eliteserien,1,Domestic,Molde,Aalesund,5,1,5-1,H,wikipedia,wikipedia,football-data
2015-04-19,2015,Norway,Eliteserien,1,Domestic,Sandefjord,Sarpsborg 08,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-04-19,2015,Norway,Eliteserien,1,Domestic,Stabæk,Viking,1,0,1-0,H,wikipedia,wikipedia,football-data
2015-04-19,2015,Norway,Eliteserien,1,Domestic,Tromsø,Lillestrøm,1,1,1-1,D,wikipedia,wikipedia,football-data
2015-04-24,2015,Norway,Eliteserien,1,Domestic,Start,Vålerenga,2,3,2-3,A,wikipedia,wikipedia,football-data
2015-04-25,2015,Norway,Eliteserien,1,Domestic,Odd,Mjøndalen,2,2,2-2,D,wikipedia,wikipedia,football-data
2015-04-25,2015,Norway,Eliteserien,1,Domestic,Viking,Rosenborg,1,4,1-4,A,wikipedia,wikipedia,football-data
2015-04-26,2015,Norway,Eliteserien,1,Domestic,Aalesund,Tromsø,0,2,0-2,A,wikipedia,wikipedia,football-data
2015-04-26,2015,Norway,Eliteserien,1,Domestic,Haugesund,Molde,0,0,0-0,D,wikipedia,wikipedia,football-data
2015-04-26,2015,Norway,Eliteserien,1,Domestic,Lillestrøm,Stabæk,0,2,0-2,A,wikipedia,wikipedia,football-data
2015-04-26,2015,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Bodø/Glimt,2,2,2-2,D,wikipedia,wikipedia,football-data
