Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,DateMatchMethod,Score,Result,FixtureSource,ResultSource,DateSource
2012-10-26,2012,Norway,Eliteserien,1,Domestic,Haugesund,Strømsgodset,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2012-10-27,2012,Norway,Eliteserien,1,Domestic,Sandnes Ulf,Fredrikstad,5,1,score,5-1,H,wikipedia,wikipedia,football-data
2012-10-28,2012,Norway,Eliteserien,1,Domestic,Molde,Rosenborg,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2012-10-28,2012,Norway,Eliteserien,1,Domestic,Odd Grenland,Hønefoss BK,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2012-10-28,2012,Norway,Eliteserien,1,Domestic,Sogndal,Aalesund,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2012-10-28,2012,Norway,Eliteserien,1,Domestic,Stabæk,Viking,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2012-10-28,2012,Norway,Eliteserien,1,Domestic,Vålerenga,Tromsø,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2012-10-29,2012,Norway,Eliteserien,1,Domestic,Brann,Lillestrøm,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2012-11-02,2012,Norway,Eliteserien,1,Domestic,Fredrikstad,Odd Grenland,4,2,score,4-2,H,wikipedia,wikipedia,football-data
2012-11-03,2012,Norway,Eliteserien,1,Domestic,Tromsø,Molde,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2012-11-04,2012,Norway,Eliteserien,1,Domestic,Aalesund,Haugesund,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2012-11-04,2012,Norway,Eliteserien,1,Domestic,Hønefoss BK,Sandnes Ulf,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2012-11-04,2012,Norway,Eliteserien,1,Domestic,Lillestrøm,Stabæk,6,0,score,6-0,H,wikipedia,wikipedia,football-data
2012-11-04,2012,Norway,Eliteserien,1,Domestic,Strømsgodset,Rosenborg,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2012-11-04,2012,Norway,Eliteserien,1,Domestic,Viking,Brann,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2012-11-05,2012,Norway,Eliteserien,1,Domestic,Sogndal,Vålerenga,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2012-11-07,2012,Norway,Eliteserien,1,Domestic,Sandnes Ulf,Tromsø,5,1,score,5-1,H,wikipedia,wikipedia,football-data
2012-11-11,2012,Norway,Eliteserien,1,Domestic,Brann,Tromsø,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2012-11-11,2012,Norway,Eliteserien,1,Domestic,Haugesund,Viking,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2012-11-11,2012,Norway,Eliteserien,1,Domestic,Molde,Hønefoss BK,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2012-11-11,2012,Norway,Eliteserien,1,Domestic,Odd Grenland,Aalesund,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2012-11-11,2012,Norway,Eliteserien,1,Domestic,Rosenborg,Fredrikstad,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2012-11-11,2012,Norway,Eliteserien,1,Domestic,Sandnes Ulf,Strømsgodset,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2012-11-11,2012,Norway,Eliteserien,1,Domestic,Stabæk,Sogndal,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2012-11-11,2012,Norway,Eliteserien,1,Domestic,Vålerenga,Lillestrøm,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2012-11-18,2012,Norway,Eliteserien,1,Domestic,Aalesund,Sandnes Ulf,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2012-11-18,2012,Norway,Eliteserien,1,Domestic,Fredrikstad,Molde,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2012-11-18,2012,Norway,Eliteserien,1,Domestic,Hønefoss BK,Rosenborg,1,4,score,1-4,A,wikipedia,wikipedia,football-data
2012-11-18,2012,Norway,Eliteserien,1,Domestic,Lillestrøm,Haugesund,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2012-11-18,2012,Norway,Eliteserien,1,Domestic,Sogndal,Brann,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2012-11-18,2012,Norway,Eliteserien,1,Domestic,Strømsgodset,Stabæk,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2012-11-18,2012,Norway,Eliteserien,1,Domestic,Tromsø,Odd Grenland,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2012-11-18,2012,Norway,Eliteserien,1,Domestic,Viking,Vålerenga,2,1,score,2-1,H,wikipedia,wikipedia,football-data
