Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource
2013-03-15,2013,Norway,Eliteserien,1,Domestic,Viking,Molde,2,1,2-1,H,wikipedia,wikipedia,football-data
2013-03-16,2013,Norway,Eliteserien,1,Domestic,Aalesund,Haugesund,3,0,3-0,H,wikipedia,wikipedia,football-data
2013-03-16,2013,Norway,Eliteserien,1,Domestic,Brann,Vålerenga,3,1,3-1,H,wikipedia,wikipedia,football-data
2013-03-17,2013,Norway,Eliteserien,1,Domestic,Lillestrøm,Sarpsborg 08,2,2,2-2,D,wikipedia,wikipedia,football-data
2013-03-17,2013,Norway,Eliteserien,1,Domestic,Odd,Rosenborg,0,1,0-1,A,wikipedia,wikipedia,football-data
2013-03-17,2013,Norway,Eliteserien,1,Domestic,Sogndal,Tromsø,2,2,2-2,D,wikipedia,wikipedia,football-data
2013-03-17,2013,Norway,Eliteserien,1,Domestic,Start,Hønefoss BK,3,2,3-2,H,wikipedia,wikipedia,football-data
2013-03-17,2013,Norway,Eliteserien,1,Domestic,Strømsgodset,Sandnes Ulf,2,0,2-0,H,wikipedia,wikipedia,football-data
2013-04-01,2013,Norway,Eliteserien,1,Domestic,Rosenborg,Brann,4,0,4-0,H,wikipedia,wikipedia,football-data
2013-04-01,2013,Norway,Eliteserien,1,Domestic,Sandnes Ulf,Aalesund,0,1,0-1,A,wikipedia,wikipedia,football-data
2013-04-01,2013,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Viking,2,1,2-1,H,wikipedia,wikipedia,football-data
2013-04-01,2013,Norway,Eliteserien,1,Domestic,Tromsø,Odd,2,1,2-1,H,wikipedia,wikipedia,football-data
2013-04-01,2013,Norway,Eliteserien,1,Domestic,Vålerenga,Sogndal,1,0,1-0,H,wikipedia,wikipedia,football-data
2013-04-02,2013,Norway,Eliteserien,1,Domestic,Hønefoss BK,Strømsgodset,2,0,2-0,H,wikipedia,wikipedia,football-data
2013-04-02,2013,Norway,Eliteserien,1,Domestic,Molde,Lillestrøm,1,2,1-2,A,wikipedia,wikipedia,football-data
2013-04-05,2013,Norway,Eliteserien,1,Domestic,Odd,Vålerenga,2,0,2-0,H,wikipedia,wikipedia,football-data
2013-04-06,2013,Norway,Eliteserien,1,Domestic,Brann,Molde,1,0,1-0,H,wikipedia,wikipedia,football-data
2013-04-06,2013,Norway,Eliteserien,1,Domestic,Start,Tromsø,2,2,2-2,D,wikipedia,wikipedia,football-data
