Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource
2019-04-22,2019,Norway,Eliteserien,1,Domestic,Brann,Vålerenga,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-04-22,2019,Norway,Eliteserien,1,Domestic,Haugesund,Stabæk,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-04-22,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Ranheim,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-04-22,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Molde,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-04-22,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Tromsø,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-04-22,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Strømsgodset,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-04-23,2019,Norway,Eliteserien,1,Domestic,Odd,Viking,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-04-27,2019,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Mjøndalen,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-04-28,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Haugesund,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-04-28,2019,Norway,Eliteserien,1,Domestic,Molde,Rosenborg,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-04-28,2019,Norway,Eliteserien,1,Domestic,Ranheim,Viking,5,2,5-2,H,wikipedia,wikipedia,football-data
2019-04-28,2019,Norway,Eliteserien,1,Domestic,Stabæk,Bodø/Glimt,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-04-28,2019,Norway,Eliteserien,1,Domestic,Strømsgodset,Kristiansund,2,3,2-3,A,wikipedia,wikipedia,football-data
2019-04-28,2019,Norway,Eliteserien,1,Domestic,Tromsø,Brann,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-04-29,2019,Norway,Eliteserien,1,Domestic,Vålerenga,Odd,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-04,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Stabæk,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-05,2019,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Lillestrøm,4,0,4-0,H,wikipedia,wikipedia,football-data
2019-05-05,2019,Norway,Eliteserien,1,Domestic,Brann,Ranheim,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-05-05,2019,Norway,Eliteserien,1,Domestic,Haugesund,Molde,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-05-05,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Tromsø,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-05,2019,Norway,Eliteserien,1,Domestic,Odd,Strømsgodset,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-05-05,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Sarpsborg 08,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-06,2019,Norway,Eliteserien,1,Domestic,Viking,Vålerenga,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-05-11,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Rosenborg,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-05-12,2019,Norway,Eliteserien,1,Domestic,Haugesund,Bodø/Glimt,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-05-12,2019,Norway,Eliteserien,1,Domestic,Molde,Mjøndalen,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-12,2019,Norway,Eliteserien,1,Domestic,Ranheim,Vålerenga,1,5,1-5,A,wikipedia,wikipedia,football-data
2019-05-12,2019,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Kristiansund,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-05-12,2019,Norway,Eliteserien,1,Domestic,Stabæk,Brann,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-05-12,2019,Norway,Eliteserien,1,Domestic,Tromsø,Odd,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-05-13,2019,Norway,Eliteserien,1,Domestic,Strømsgodset,Viking,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-05-16,2019,Norway,Eliteserien,1,Domestic,Brann,Sarpsborg 08,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-05-16,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Molde,3,2,3-2,H,wikipedia,wikipedia,football-data
2019-05-16,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Lillestrøm,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-05-16,2019,Norway,Eliteserien,1,Domestic,Odd,Ranheim,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-16,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Haugesund,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-05-16,2019,Norway,Eliteserien,1,Domestic,Tromsø,Bodø/Glimt,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-05-16,2019,Norway,Eliteserien,1,Domestic,Viking,Stabæk,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-05-16,2019,Norway,Eliteserien,1,Domestic,Vålerenga,Strømsgodset,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-05-19,2019,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Brann,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-05-19,2019,Norway,Eliteserien,1,Domestic,Haugesund,Kristiansund,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-05-19,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Odd,0,3,0-3,A,wikipedia,wikipedia,football-data
2019-05-19,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Mjøndalen,3,2,3-2,H,wikipedia,wikipedia,football-data
2019-05-19,2019,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Ranheim,1,3,1-3,A,wikipedia,wikipedia,football-data
2019-05-19,2019,Norway,Eliteserien,1,Domestic,Strømsgodset,Tromsø,3,1,3-1,H,wikipedia,wikipedia,football-data
2019-05-20,2019,Norway,Eliteserien,1,Domestic,Molde,Viking,5,1,5-1,H,wikipedia,wikipedia,football-data
2019-05-25,2019,Norway,Eliteserien,1,Domestic,Vålerenga,Lillestrøm,0,3,0-3,A,wikipedia,wikipedia,football-data
2019-05-26,2019,Norway,Eliteserien,1,Domestic,Brann,Rosenborg,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-05-26,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Haugesund,1,4,1-4,A,wikipedia,wikipedia,football-data
2019-05-26,2019,Norway,Eliteserien,1,Domestic,Ranheim,Strømsgodset,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-26,2019,Norway,Eliteserien,1,Domestic,Tromsø,Molde,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-06-15,2019,Norway,Eliteserien,1,Domestic,Haugesund,Brann,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-06-16,2019,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Strømsgodset,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-06-16,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Viking,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-06-16,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Kristiansund,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-06-16,2019,Norway,Eliteserien,1,Domestic,Molde,Ranheim,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-06-16,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Vålerenga,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-06-16,2019,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Odd,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-06-17,2019,Norway,Eliteserien,1,Domestic,Stabæk,Tromsø,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-06-22,2019,Norway,Eliteserien,1,Domestic,Strømsgodset,Molde,0,4,0-4,A,wikipedia,wikipedia,football-data
2019-06-23,2019,Norway,Eliteserien,1,Domestic,Brann,Lillestrøm,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-06-23,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Stabæk,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-06-23,2019,Norway,Eliteserien,1,Domestic,Odd,Haugesund,3,1,3-1,H,wikipedia,wikipedia,football-data
2019-06-23,2019,Norway,Eliteserien,1,Domestic,Ranheim,Mjøndalen,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-06-23,2019,Norway,Eliteserien,1,Domestic,Tromsø,Rosenborg,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-06-23,2019,Norway,Eliteserien,1,Domestic,Viking,Bodø/Glimt,3,4,3-4,A,wikipedia,wikipedia,football-data
2019-06-23,2019,Norway,Eliteserien,1,Domestic,Vålerenga,Sarpsborg 08,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-06-29,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Kristiansund,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-06-30,2019,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Odd,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-06-30,2019,Norway,Eliteserien,1,Domestic,Haugesund,Vålerenga,1,4,1-4,A,wikipedia,wikipedia,football-data
2019-06-30,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Tromsø,4,0,4-0,H,wikipedia,wikipedia,football-data
2019-06-30,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Viking,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-06-30,2019,Norway,Eliteserien,1,Domestic,Molde,Brann,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-06-30,2019,Norway,Eliteserien,1,Domestic,Stabæk,Ranheim,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-07-01,2019,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Strømsgodset,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-07-04,2019,Norway,Eliteserien,1,Domestic,Ranheim,Rosenborg,2,3,2-3,A,wikipedia,wikipedia,football-data
2019-07-05,2019,Norway,Eliteserien,1,Domestic,Brann,Mjøndalen,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-07-05,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Lillestrøm,5,2,5-2,H,wikipedia,wikipedia,football-data
2019-07-05,2019,Norway,Eliteserien,1,Domestic,Odd,Molde,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-07-05,2019,Norway,Eliteserien,1,Domestic,Strømsgodset,Stabæk,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-07-05,2019,Norway,Eliteserien,1,Domestic,Tromsø,Sarpsborg 08,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-07-05,2019,Norway,Eliteserien,1,Domestic,Viking,Haugesund,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-07-05,2019,Norway,Eliteserien,1,Domestic,Vålerenga,Bodø/Glimt,6,0,6-0,H,wikipedia,wikipedia,football-data
2019-07-10,2019,Norway,Eliteserien,1,Domestic,Odd,Stabæk,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-07-13,2019,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Ranheim,5,1,5-1,H,wikipedia,wikipedia,football-data
2019-07-13,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Viking,5,1,5-1,H,wikipedia,wikipedia,football-data
2019-07-14,2019,Norway,Eliteserien,1,Domestic,Haugesund,Tromsø,5,1,5-1,H,wikipedia,wikipedia,football-data
2019-07-14,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Strømsgodset,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-07-14,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Odd,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-07-15,2019,Norway,Eliteserien,1,Domestic,Stabæk,Sarpsborg 08,3,3,3-3,D,wikipedia,wikipedia,football-data
2019-07-21,2019,Norway,Eliteserien,1,Domestic,Brann,Stabæk,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-07-21,2019,Norway,Eliteserien,1,Domestic,Molde,Sarpsborg 08,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-08-03,2019,Norway,Eliteserien,1,Domestic,Odd,Lillestrøm,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-08-03,2019,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Rosenborg,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-08-04,2019,Norway,Eliteserien,1,Domestic,Ranheim,Brann,0,3,0-3,A,wikipedia,wikipedia,football-data
2019-08-04,2019,Norway,Eliteserien,1,Domestic,Stabæk,Haugesund,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-08-04,2019,Norway,Eliteserien,1,Domestic,Tromsø,Mjøndalen,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-08-04,2019,Norway,Eliteserien,1,Domestic,Viking,Molde,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-08-04,2019,Norway,Eliteserien,1,Domestic,Vålerenga,Kristiansund,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-08-05,2019,Norway,Eliteserien,1,Domestic,Strømsgodset,Bodø/Glimt,1,3,1-3,A,wikipedia,wikipedia,football-data
2019-08-10,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Tromsø,5,2,5-2,H,wikipedia,wikipedia,football-data
2019-08-11,2019,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Viking,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-08-11,2019,Norway,Eliteserien,1,Domestic,Haugesund,Ranheim,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-08-11,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Odd,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-08-11,2019,Norway,Eliteserien,1,Domestic,Strømsgodset,Vålerenga,3,2,3-2,H,wikipedia,wikipedia,football-data
2019-08-12,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Mjøndalen,3,2,3-2,H,wikipedia,wikipedia,football-data
2019-08-14,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Bodø/Glimt,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-08-14,2019,Norway,Eliteserien,1,Domestic,Stabæk,Vålerenga,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-08-14,2019,Norway,Eliteserien,1,Domestic,Viking,Sarpsborg 08,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-08-17,2019,Norway,Eliteserien,1,Domestic,Odd,Rosenborg,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-08-18,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Brann,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-08-18,2019,Norway,Eliteserien,1,Domestic,Ranheim,Molde,2,3,2-3,A,wikipedia,wikipedia,football-data
2019-08-18,2019,Norway,Eliteserien,1,Domestic,Stabæk,Kristiansund,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-08-18,2019,Norway,Eliteserien,1,Domestic,Tromsø,Lillestrøm,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-08-18,2019,Norway,Eliteserien,1,Domestic,Viking,Strømsgodset,4,0,4-0,H,wikipedia,wikipedia,football-data
2019-08-18,2019,Norway,Eliteserien,1,Domestic,Vålerenga,Haugesund,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-08-19,2019,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Bodø/Glimt,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-08-24,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Stabæk,3,2,3-2,H,wikipedia,wikipedia,football-data
2019-08-25,2019,Norway,Eliteserien,1,Domestic,Brann,Tromsø,2,3,2-3,A,wikipedia,wikipedia,football-data
2019-08-25,2019,Norway,Eliteserien,1,Domestic,Haugesund,Lillestrøm,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-08-25,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Mjøndalen,4,0,4-0,H,wikipedia,wikipedia,football-data
2019-08-25,2019,Norway,Eliteserien,1,Domestic,Molde,Odd,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-08-25,2019,Norway,Eliteserien,1,Domestic,Strømsgodset,Sarpsborg 08,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-08-25,2019,Norway,Eliteserien,1,Domestic,Viking,Ranheim,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-08-26,2019,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Vålerenga,4,0,4-0,H,wikipedia,wikipedia,football-data
2019-08-30,2019,Norway,Eliteserien,1,Domestic,Odd,Bodø/Glimt,3,1,3-1,H,wikipedia,wikipedia,football-data
2019-08-31,2019,Norway,Eliteserien,1,Domestic,Stabæk,Strømsgodset,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-09-01,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Brann,1,3,1-3,A,wikipedia,wikipedia,football-data
2019-09-01,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Molde,1,3,1-3,A,wikipedia,wikipedia,football-data
2019-09-01,2019,Norway,Eliteserien,1,Domestic,Ranheim,Kristiansund,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-09-01,2019,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Viking,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-09-01,2019,Norway,Eliteserien,1,Domestic,Tromsø,Haugesund,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-09-01,2019,Norway,Eliteserien,1,Domestic,Vålerenga,Rosenborg,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-09-14,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Lillestrøm,3,1,3-1,H,wikipedia,wikipedia,football-data
2019-09-15,2019,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Stabæk,3,3,3-3,D,wikipedia,wikipedia,football-data
2019-09-15,2019,Norway,Eliteserien,1,Domestic,Haugesund,Mjøndalen,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-09-15,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Brann,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-09-15,2019,Norway,Eliteserien,1,Domestic,Molde,Tromsø,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-09-15,2019,Norway,Eliteserien,1,Domestic,Strømsgodset,Ranheim,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-09-15,2019,Norway,Eliteserien,1,Domestic,Viking,Odd,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-09-16,2019,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Vålerenga,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-09-21,2019,Norway,Eliteserien,1,Domestic,Brann,Haugesund,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-09-22,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Kristiansund,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-09-22,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Rosenborg,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-09-22,2019,Norway,Eliteserien,1,Domestic,Odd,Sarpsborg 08,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-09-22,2019,Norway,Eliteserien,1,Domestic,Ranheim,Bodø/Glimt,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-09-22,2019,Norway,Eliteserien,1,Domestic,Tromsø,Strømsgodset,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-09-22,2019,Norway,Eliteserien,1,Domestic,Vålerenga,Viking,0,4,0-4,A,wikipedia,wikipedia,football-data
2019-09-23,2019,Norway,Eliteserien,1,Domestic,Stabæk,Molde,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-09-28,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Brann,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-09-29,2019,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Tromsø,4,0,4-0,H,wikipedia,wikipedia,football-data
2019-09-29,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Haugesund,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-09-29,2019,Norway,Eliteserien,1,Domestic,Molde,Lillestrøm,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-09-29,2019,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Stabæk,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-09-29,2019,Norway,Eliteserien,1,Domestic,Strømsgodset,Odd,2,3,2-3,A,wikipedia,wikipedia,football-data
2019-09-29,2019,Norway,Eliteserien,1,Domestic,Vålerenga,Ranheim,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-09-30,2019,Norway,Eliteserien,1,Domestic,Viking,Mjøndalen,4,1,4-1,H,wikipedia,wikipedia,football-data
2019-10-04,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Strømsgodset,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-10-05,2019,Norway,Eliteserien,1,Domestic,Odd,Vålerenga,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-10-06,2019,Norway,Eliteserien,1,Domestic,Brann,Molde,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-10-06,2019,Norway,Eliteserien,1,Domestic,Haugesund,Rosenborg,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-10-06,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Bodø/Glimt,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-10-06,2019,Norway,Eliteserien,1,Domestic,Ranheim,Sarpsborg 08,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-10-06,2019,Norway,Eliteserien,1,Domestic,Stabæk,Viking,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-10-06,2019,Norway,Eliteserien,1,Domestic,Tromsø,Kristiansund,5,0,5-0,H,wikipedia,wikipedia,football-data
2019-10-19,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Rosenborg,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-10-19,2019,Norway,Eliteserien,1,Domestic,Vålerenga,Stabæk,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-10-20,2019,Norway,Eliteserien,1,Domestic,Molde,Haugesund,3,1,3-1,H,wikipedia,wikipedia,football-data
2019-10-20,2019,Norway,Eliteserien,1,Domestic,Ranheim,Odd,4,1,4-1,H,wikipedia,wikipedia,football-data
2019-10-20,2019,Norway,Eliteserien,1,Domestic,Sarpsborg 08,Brann,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-10-20,2019,Norway,Eliteserien,1,Domestic,Strømsgodset,Lillestrøm,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-10-20,2019,Norway,Eliteserien,1,Domestic,Viking,Tromsø,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-10-21,2019,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Mjøndalen,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-10-26,2019,Norway,Eliteserien,1,Domestic,Lillestrøm,Vålerenga,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-10-27,2019,Norway,Eliteserien,1,Domestic,Haugesund,Strømsgodset,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-10-27,2019,Norway,Eliteserien,1,Domestic,Kristiansund,Viking,4,2,4-2,H,wikipedia,wikipedia,football-data
2019-10-27,2019,Norway,Eliteserien,1,Domestic,Mjøndalen,Sarpsborg 08,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-10-27,2019,Norway,Eliteserien,1,Domestic,Rosenborg,Molde,3,1,3-1,H,wikipedia,wikipedia,football-data
2019-10-27,2019,Norway,Eliteserien,1,Domestic,Stabæk,Odd,0,0,0-0,D,wikipedia,wikipedia,football-data
