Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource
2023-04-10,2023,Norway,Eliteserien,1,Domestic,Aalesund,Vålerenga,0,1,0-1,A,wikipedia,wikipedia,football-data
2023-04-10,2023,Norway,Eliteserien,1,Domestic,Brann,Haugesund,3,0,3-0,H,wikipedia,wikipedia,football-data
2023-04-10,2023,Norway,Eliteserien,1,Domestic,HamKam,Sandefjord,2,0,2-0,H,wikipedia,wikipedia,football-data
2023-04-10,2023,Norway,Eliteserien,1,Domestic,Rosenborg,Viking,1,0,1-0,H,wikipedia,wikipedia,football-data
2023-04-10,2023,Norway,Eliteserien,1,Domestic,Sarpsborg,Bodø/Glimt,0,2,0-2,A,wikipedia,wikipedia,football-data
2023-04-10,2023,Norway,Eliteserien,1,Domestic,Stabæk,Odd,0,0,0-0,D,wikipedia,wikipedia,football-data
2023-04-10,2023,Norway,Eliteserien,1,Domestic,Tromsø,Molde,1,0,1-0,H,wikipedia,wikipedia,football-data
2023-04-15,2023,Norway,Eliteserien,1,Domestic,Viking,Lillestrøm,2,0,2-0,H,wikipedia,wikipedia,football-data
2023-04-16,2023,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Stabæk,4,0,4-0,H,wikipedia,wikipedia,football-data
2023-04-16,2023,Norway,Eliteserien,1,Domestic,Haugesund,HamKam,3,2,3-2,H,wikipedia,wikipedia,football-data
2023-04-16,2023,Norway,Eliteserien,1,Domestic,Molde,Rosenborg,1,1,1-1,D,wikipedia,wikipedia,football-data
2023-04-16,2023,Norway,Eliteserien,1,Domestic,Odd,Brann,2,0,2-0,H,wikipedia,wikipedia,football-data
2023-04-16,2023,Norway,Eliteserien,1,Domestic,Sandefjord,Tromsø,0,0,0-0,D,wikipedia,wikipedia,football-data
2023-04-16,2023,Norway,Eliteserien,1,Domestic,Strømsgodset,Aalesund,1,0,1-0,H,wikipedia,wikipedia,football-data
2023-04-16,2023,Norway,Eliteserien,1,Domestic,Vålerenga,Sarpsborg,0,2,0-2,A,wikipedia,wikipedia,football-data
2023-04-19,2023,Norway,Eliteserien,1,Domestic,Lillestrøm,Strømsgodset,4,3,4-3,H,wikipedia,wikipedia,football-data
2023-04-22,2023,Norway,Eliteserien,1,Domestic,Brann,Vålerenga,3,1,3-1,H,wikipedia,wikipedia,football-data
2023-04-23,2023,Norway,Eliteserien,1,Domestic,Aalesund,Bodø/Glimt,0,3,0-3,A,wikipedia,wikipedia,football-data
2023-04-23,2023,Norway,Eliteserien,1,Domestic,HamKam,Strømsgodset,2,0,2-0,H,wikipedia,wikipedia,football-data
2023-04-23,2023,Norway,Eliteserien,1,Domestic,Lillestrøm,Molde,2,1,2-1,H,wikipedia,wikipedia,football-data
2023-04-23,2023,Norway,Eliteserien,1,Domestic,Rosenborg,Sandefjord,1,1,1-1,D,wikipedia,wikipedia,football-data
2023-04-23,2023,Norway,Eliteserien,1,Domestic,Sarpsborg,Odd,0,0,0-0,D,wikipedia,wikipedia,football-data
2023-04-23,2023,Norway,Eliteserien,1,Domestic,Stabæk,Haugesund,3,0,3-0,H,wikipedia,wikipedia,football-data
2023-04-23,2023,Norway,Eliteserien,1,Domestic,Tromsø,Viking,1,1,1-1,D,wikipedia,wikipedia,football-data
2023-04-29,2023,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Brann,2,2,2-2,D,wikipedia,wikipedia,football-data
2023-04-30,2023,Norway,Eliteserien,1,Domestic,Haugesund,Sarpsborg,0,0,0-0,D,wikipedia,wikipedia,football-data
2023-04-30,2023,Norway,Eliteserien,1,Domestic,Molde,Stabæk,2,3,2-3,A,wikipedia,wikipedia,football-data
2023-04-30,2023,Norway,Eliteserien,1,Domestic,Odd,Rosenborg,0,0,0-0,D,wikipedia,wikipedia,football-data
2023-04-30,2023,Norway,Eliteserien,1,Domestic,Sandefjord,Aalesund,4,0,4-0,H,wikipedia,wikipedia,football-data
2023-04-30,2023,Norway,Eliteserien,1,Domestic,Strømsgodset,Tromsø,0,1,0-1,A,wikipedia,wikipedia,football-data
2023-04-30,2023,Norway,Eliteserien,1,Domestic,Viking,HamKam,7,3,7-3,H,wikipedia,wikipedia,football-data
2023-05-01,2023,Norway,Eliteserien,1,Domestic,Vålerenga,Lillestrøm,3,4,3-4,A,wikipedia,wikipedia,football-data
2023-05-03,2023,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Odd,2,0,2-0,H,wikipedia,wikipedia,football-data
2023-05-03,2023,Norway,Eliteserien,1,Domestic,Molde,Aalesund,3,0,3-0,H,wikipedia,wikipedia,football-data
2023-05-03,2023,Norway,Eliteserien,1,Domestic,Rosenborg,Brann,0,2,0-2,A,wikipedia,wikipedia,football-data
2023-05-06,2023,Norway,Eliteserien,1,Domestic,Rosenborg,Vålerenga,1,3,1-3,A,wikipedia,wikipedia,football-data
2023-05-07,2023,Norway,Eliteserien,1,Domestic,Aalesund,Haugesund,0,0,0-0,D,wikipedia,wikipedia,football-data
2023-05-07,2023,Norway,Eliteserien,1,Domestic,HamKam,Molde,0,4,0-4,A,wikipedia,wikipedia,football-data
2023-05-07,2023,Norway,Eliteserien,1,Domestic,Lillestrøm,Bodø/Glimt,1,2,1-2,A,wikipedia,wikipedia,football-data
2023-05-07,2023,Norway,Eliteserien,1,Domestic,Stabæk,Sarpsborg,1,1,1-1,D,wikipedia,wikipedia,football-data
2023-05-07,2023,Norway,Eliteserien,1,Domestic,Tromsø,Odd,0,1,0-1,A,wikipedia,wikipedia,football-data
2023-05-07,2023,Norway,Eliteserien,1,Domestic,Viking,Strømsgodset,1,1,1-1,D,wikipedia,wikipedia,football-data
2023-05-08,2023,Norway,Eliteserien,1,Domestic,Brann,Sandefjord,0,0,0-0,D,wikipedia,wikipedia,football-data
2023-05-12,2023,Norway,Eliteserien,1,Domestic,Odd,Lillestrøm,0,1,0-1,A,wikipedia,wikipedia,football-data
2023-05-13,2023,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Rosenborg,3,2,3-2,H,wikipedia,wikipedia,football-data
2023-05-13,2023,Norway,Eliteserien,1,Domestic,HamKam,Tromsø,1,2,1-2,A,wikipedia,wikipedia,football-data
