Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource
2024-05-20,2024,Norway,Eliteserien,1,Domestic,Tromsø,Rosenborg,3,2,3-2,H,wikipedia,wikipedia,football-data
2024-05-24,2024,Norway,Eliteserien,1,Domestic,Bodø/Glimt,KFUM,2,2,2-2,D,wikipedia,wikipedia,football-data
2024-05-25,2024,Norway,Eliteserien,1,Domestic,Fredrikstad,Tromsø,0,0,0-0,D,wikipedia,wikipedia,football-data
2024-05-26,2024,Norway,Eliteserien,1,Domestic,Brann,Molde,1,3,1-3,A,wikipedia,wikipedia,football-data
2024-05-26,2024,Norway,Eliteserien,1,Domestic,Haugesund,Sandefjord,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-05-26,2024,Norway,Eliteserien,1,Domestic,Odd,Lillestrøm,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-05-26,2024,Norway,Eliteserien,1,Domestic,Rosenborg,Kristiansund,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-05-26,2024,Norway,Eliteserien,1,Domestic,Sarpsborg,Strømsgodset,1,3,1-3,A,wikipedia,wikipedia,football-data
2024-05-26,2024,Norway,Eliteserien,1,Domestic,Viking,HamKam,3,0,3-0,H,wikipedia,wikipedia,football-data
2024-05-29,2024,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Sandefjord,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-05-29,2024,Norway,Eliteserien,1,Domestic,Brann,Kristiansund,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-05-29,2024,Norway,Eliteserien,1,Domestic,Tromsø,Fredrikstad,3,0,3-0,H,wikipedia,wikipedia,football-data
2024-06-01,2024,Norway,Eliteserien,1,Domestic,HamKam,Brann,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-06-02,2024,Norway,Eliteserien,1,Domestic,Haugesund,Bodø/Glimt,0,1,0-1,A,wikipedia,wikipedia,football-data
2024-06-02,2024,Norway,Eliteserien,1,Domestic,KFUM,Sandefjord,3,3,3-3,D,wikipedia,wikipedia,football-data
2024-06-02,2024,Norway,Eliteserien,1,Domestic,Kristiansund,Sarpsborg,3,1,3-1,H,wikipedia,wikipedia,football-data
2024-06-02,2024,Norway,Eliteserien,1,Domestic,Molde,Viking,2,2,2-2,D,wikipedia,wikipedia,football-data
2024-06-02,2024,Norway,Eliteserien,1,Domestic,Rosenborg,Fredrikstad,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-06-02,2024,Norway,Eliteserien,1,Domestic,Strømsgodset,Odd,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-06-02,2024,Norway,Eliteserien,1,Domestic,Tromsø,Lillestrøm,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-06-27,2024,Norway,Eliteserien,1,Domestic,Lillestrøm,KFUM,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-06-27,2024,Norway,Eliteserien,1,Domestic,Sandefjord,HamKam,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-06-28,2024,Norway,Eliteserien,1,Domestic,Brann,Strømsgodset,0,0,0-0,D,wikipedia,wikipedia,football-data
2024-06-28,2024,Norway,Eliteserien,1,Domestic,Odd,Kristiansund,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-06-28,2024,Norway,Eliteserien,1,Domestic,Sarpsborg,Bodø/Glimt,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-06-28,2024,Norway,Eliteserien,1,Domestic,Tromsø,Molde,0,2,0-2,A,wikipedia,wikipedia,football-data
2024-06-30,2024,Norway,Eliteserien,1,Domestic,Viking,Rosenborg,4,2,4-2,H,wikipedia,wikipedia,football-data
2024-07-03,2024,Norway,Eliteserien,1,Domestic,Sandefjord,Tromsø,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-07-07,2024,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Brann,5,1,5-1,H,wikipedia,wikipedia,football-data
2024-07-07,2024,Norway,Eliteserien,1,Domestic,HamKam,Tromsø,0,0,0-0,D,wikipedia,wikipedia,football-data
2024-07-07,2024,Norway,Eliteserien,1,Domestic,Haugesund,Sarpsborg,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-07-07,2024,Norway,Eliteserien,1,Domestic,KFUM,Viking,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-07-07,2024,Norway,Eliteserien,1,Domestic,Molde,Lillestrøm,3,0,3-0,H,wikipedia,wikipedia,football-data
2024-07-07,2024,Norway,Eliteserien,1,Domestic,Rosenborg,Odd,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-07-08,2024,Norway,Eliteserien,1,Domestic,Kristiansund,Fredrikstad,3,1,3-1,H,wikipedia,wikipedia,football-data
2024-07-08,2024,Norway,Eliteserien,1,Domestic,Strømsgodset,Sandefjord,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-07-12,2024,Norway,Eliteserien,1,Domestic,Sarpsborg,Rosenborg,4,1,4-1,H,wikipedia,wikipedia,football-data
2024-07-13,2024,Norway,Eliteserien,1,Domestic,Brann,Haugesund,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-07-13,2024,Norway,Eliteserien,1,Domestic,Fredrikstad,Molde,0,0,0-0,D,wikipedia,wikipedia,football-data
2024-07-13,2024,Norway,Eliteserien,1,Domestic,Lillestrøm,Strømsgodset,3,1,3-1,H,wikipedia,wikipedia,football-data
2024-07-13,2024,Norway,Eliteserien,1,Domestic,Odd,HamKam,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-07-13,2024,Norway,Eliteserien,1,Domestic,Sandefjord,Bodø/Glimt,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-07-13,2024,Norway,Eliteserien,1,Domestic,Tromsø,KFUM,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-07-13,2024,Norway,Eliteserien,1,Domestic,Viking,Kristiansund,2,0,2-0,H,wikipedia,wikipedia,football-data
2024-07-19,2024,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Odd,3,1,3-1,H,wikipedia,wikipedia,football-data
2024-07-20,2024,Norway,Eliteserien,1,Domestic,Molde,KFUM,2,3,2-3,A,wikipedia,wikipedia,football-data
2024-07-20,2024,Norway,Eliteserien,1,Domestic,Sarpsborg,Brann,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-07-21,2024,Norway,Eliteserien,1,Domestic,HamKam,Fredrikstad,0,1,0-1,A,wikipedia,wikipedia,football-data
2024-07-21,2024,Norway,Eliteserien,1,Domestic,Haugesund,Viking,1,0,1-0,H,wikipedia,wikipedia,football-data
2024-07-21,2024,Norway,Eliteserien,1,Domestic,Strømsgodset,Tromsø,0,1,0-1,A,wikipedia,wikipedia,football-data
2024-07-27,2024,Norway,Eliteserien,1,Domestic,Fredrikstad,Rosenborg,2,2,2-2,D,wikipedia,wikipedia,football-data
2024-07-27,2024,Norway,Eliteserien,1,Domestic,KFUM,Bodø/Glimt,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-07-28,2024,Norway,Eliteserien,1,Domestic,Lillestrøm,Sarpsborg,2,2,2-2,D,wikipedia,wikipedia,football-data
2024-07-28,2024,Norway,Eliteserien,1,Domestic,Odd,Strømsgodset,2,0,2-0,H,wikipedia,wikipedia,football-data
2024-07-28,2024,Norway,Eliteserien,1,Domestic,Sandefjord,Haugesund,4,3,4-3,H,wikipedia,wikipedia,football-data
2024-07-28,2024,Norway,Eliteserien,1,Domestic,Tromsø,Kristiansund,0,0,0-0,D,wikipedia,wikipedia,football-data
2024-07-28,2024,Norway,Eliteserien,1,Domestic,Viking,Molde,1,0,1-0,H,wikipedia,wikipedia,football-data
2024-08-03,2024,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Haugesund,4,2,4-2,H,wikipedia,wikipedia,football-data
2024-08-04,2024,Norway,Eliteserien,1,Domestic,Fredrikstad,KFUM,0,0,0-0,D,wikipedia,wikipedia,football-data
2024-08-04,2024,Norway,Eliteserien,1,Domestic,HamKam,Viking,3,3,3-3,D,wikipedia,wikipedia,football-data
2024-08-04,2024,Norway,Eliteserien,1,Domestic,Kristiansund,Lillestrøm,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-08-04,2024,Norway,Eliteserien,1,Domestic,Rosenborg,Tromsø,1,0,1-0,H,wikipedia,wikipedia,football-data
2024-08-04,2024,Norway,Eliteserien,1,Domestic,Sarpsborg,Sandefjord,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-08-04,2024,Norway,Eliteserien,1,Domestic,Strømsgodset,Brann,2,3,2-3,A,wikipedia,wikipedia,football-data
2024-08-09,2024,Norway,Eliteserien,1,Domestic,Sandefjord,Strømsgodset,2,2,2-2,D,wikipedia,wikipedia,football-data
2024-08-10,2024,Norway,Eliteserien,1,Domestic,Haugesund,HamKam,0,1,0-1,A,wikipedia,wikipedia,football-data
2024-08-10,2024,Norway,Eliteserien,1,Domestic,Viking,Bodø/Glimt,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-08-11,2024,Norway,Eliteserien,1,Domestic,KFUM,Rosenborg,1,0,1-0,H,wikipedia,wikipedia,football-data
2024-08-11,2024,Norway,Eliteserien,1,Domestic,Lillestrøm,Molde,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-08-11,2024,Norway,Eliteserien,1,Domestic,Odd,Sarpsborg,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-08-14,2024,Norway,Eliteserien,1,Domestic,Fredrikstad,Haugesund,1,0,1-0,H,wikipedia,wikipedia,football-data
2024-08-17,2024,Norway,Eliteserien,1,Domestic,Strømsgodset,Lillestrøm,3,2,3-2,H,wikipedia,wikipedia,football-data
2024-08-18,2024,Norway,Eliteserien,1,Domestic,Fredrikstad,Brann,0,4,0-4,A,wikipedia,wikipedia,football-data
2024-08-18,2024,Norway,Eliteserien,1,Domestic,HamKam,Odd,1,0,1-0,H,wikipedia,wikipedia,football-data
2024-08-18,2024,Norway,Eliteserien,1,Domestic,KFUM,Tromsø,0,1,0-1,A,wikipedia,wikipedia,football-data
2024-08-18,2024,Norway,Eliteserien,1,Domestic,Rosenborg,Viking,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-08-18,2024,Norway,Eliteserien,1,Domestic,Sarpsborg,Haugesund,2,2,2-2,D,wikipedia,wikipedia,football-data
2024-08-21,2024,Norway,Eliteserien,1,Domestic,Rosenborg,Lillestrøm,4,0,4-0,H,wikipedia,wikipedia,football-data
2024-08-24,2024,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Sarpsborg,6,0,6-0,H,wikipedia,wikipedia,football-data
2024-08-25,2024,Norway,Eliteserien,1,Domestic,Haugesund,Fredrikstad,1,0,1-0,H,wikipedia,wikipedia,football-data
2024-08-25,2024,Norway,Eliteserien,1,Domestic,Lillestrøm,Tromsø,0,1,0-1,A,wikipedia,wikipedia,football-data
2024-08-25,2024,Norway,Eliteserien,1,Domestic,Molde,HamKam,3,0,3-0,H,wikipedia,wikipedia,football-data
2024-08-25,2024,Norway,Eliteserien,1,Domestic,Odd,Rosenborg,1,3,1-3,A,wikipedia,wikipedia,football-data
2024-08-25,2024,Norway,Eliteserien,1,Domestic,Sandefjord,Kristiansund,1,0,1-0,H,wikipedia,wikipedia,football-data
2024-08-25,2024,Norway,Eliteserien,1,Domestic,Viking,Strømsgodset,5,2,5-2,H,wikipedia,wikipedia,football-data
2024-08-30,2024,Norway,Eliteserien,1,Domestic,KFUM,Lillestrøm,2,0,2-0,H,wikipedia,wikipedia,football-data
2024-08-31,2024,Norway,Eliteserien,1,Domestic,Fredrikstad,Odd,2,0,2-0,H,wikipedia,wikipedia,football-data
2024-09-01,2024,Norway,Eliteserien,1,Domestic,Brann,Sarpsborg,1,3,1-3,A,wikipedia,wikipedia,football-data
2024-09-01,2024,Norway,Eliteserien,1,Domestic,HamKam,Sandefjord,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-09-01,2024,Norway,Eliteserien,1,Domestic,Kristiansund,Haugesund,2,2,2-2,D,wikipedia,wikipedia,football-data
2024-09-01,2024,Norway,Eliteserien,1,Domestic,Rosenborg,Molde,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-09-01,2024,Norway,Eliteserien,1,Domestic,Strømsgodset,Bodø/Glimt,0,1,0-1,A,wikipedia,wikipedia,football-data
2024-09-01,2024,Norway,Eliteserien,1,Domestic,Tromsø,Viking,2,2,2-2,D,wikipedia,wikipedia,football-data
2024-09-13,2024,Norway,Eliteserien,1,Domestic,Bodø/Glimt,HamKam,3,0,3-0,H,wikipedia,wikipedia,football-data
2024-09-14,2024,Norway,Eliteserien,1,Domestic,Molde,Fredrikstad,6,1,6-1,H,wikipedia,wikipedia,football-data
2024-09-14,2024,Norway,Eliteserien,1,Domestic,Viking,KFUM,1,0,1-0,H,wikipedia,wikipedia,football-data
2024-09-15,2024,Norway,Eliteserien,1,Domestic,Haugesund,Strømsgodset,0,0,0-0,D,wikipedia,wikipedia,football-data
2024-09-15,2024,Norway,Eliteserien,1,Domestic,Lillestrøm,Rosenborg,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-09-15,2024,Norway,Eliteserien,1,Domestic,Odd,Tromsø,1,0,1-0,H,wikipedia,wikipedia,football-data
2024-09-15,2024,Norway,Eliteserien,1,Domestic,Sandefjord,Brann,2,2,2-2,D,wikipedia,wikipedia,football-data
2024-09-15,2024,Norway,Eliteserien,1,Domestic,Sarpsborg,Kristiansund,0,2,0-2,A,wikipedia,wikipedia,football-data
2024-09-18,2024,Norway,Eliteserien,1,Domestic,Brann,KFUM,2,0,2-0,H,wikipedia,wikipedia,football-data
2024-09-18,2024,Norway,Eliteserien,1,Domestic,Kristiansund,Molde,0,4,0-4,A,wikipedia,wikipedia,football-data
2024-09-21,2024,Norway,Eliteserien,1,Domestic,HamKam,Lillestrøm,5,0,5-0,H,wikipedia,wikipedia,football-data
2024-09-21,2024,Norway,Eliteserien,1,Domestic,Strømsgodset,Sarpsborg,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-09-22,2024,Norway,Eliteserien,1,Domestic,Brann,Bodø/Glimt,4,1,4-1,H,wikipedia,wikipedia,football-data
2024-09-22,2024,Norway,Eliteserien,1,Domestic,Fredrikstad,Viking,3,2,3-2,H,wikipedia,wikipedia,football-data
2024-09-22,2024,Norway,Eliteserien,1,Domestic,Kristiansund,Odd,0,0,0-0,D,wikipedia,wikipedia,football-data
2024-09-22,2024,Norway,Eliteserien,1,Domestic,Rosenborg,Haugesund,4,0,4-0,H,wikipedia,wikipedia,football-data
2024-09-22,2024,Norway,Eliteserien,1,Domestic,Tromsø,Sandefjord,3,0,3-0,H,wikipedia,wikipedia,football-data
2024-09-23,2024,Norway,Eliteserien,1,Domestic,KFUM,Molde,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-09-28,2024,Norway,Eliteserien,1,Domestic,Haugesund,Brann,0,1,0-1,A,wikipedia,wikipedia,football-data
2024-09-28,2024,Norway,Eliteserien,1,Domestic,Molde,Tromsø,5,3,5-3,H,wikipedia,wikipedia,football-data
2024-09-28,2024,Norway,Eliteserien,1,Domestic,Sarpsborg,Fredrikstad,0,1,0-1,A,wikipedia,wikipedia,football-data
2024-09-29,2024,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Kristiansund,4,0,4-0,H,wikipedia,wikipedia,football-data
2024-09-29,2024,Norway,Eliteserien,1,Domestic,Lillestrøm,Viking,1,4,1-4,A,wikipedia,wikipedia,football-data
2024-09-29,2024,Norway,Eliteserien,1,Domestic,Odd,KFUM,1,3,1-3,A,wikipedia,wikipedia,football-data
2024-09-29,2024,Norway,Eliteserien,1,Domestic,Sandefjord,Rosenborg,0,1,0-1,A,wikipedia,wikipedia,football-data
2024-09-29,2024,Norway,Eliteserien,1,Domestic,Strømsgodset,HamKam,1,1,1-1,D,wikipedia,wikipedia,football-data
2024-10-05,2024,Norway,Eliteserien,1,Domestic,Kristiansund,Sandefjord,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-10-19,2024,Norway,Eliteserien,1,Domestic,Molde,Sandefjord,0,1,0-1,A,wikipedia,wikipedia,football-data
2024-10-19,2024,Norway,Eliteserien,1,Domestic,Tromsø,Bodø/Glimt,0,0,0-0,D,wikipedia,wikipedia,football-data
2024-10-20,2024,Norway,Eliteserien,1,Domestic,Fredrikstad,Lillestrøm,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-10-20,2024,Norway,Eliteserien,1,Domestic,HamKam,Sarpsborg,0,2,0-2,A,wikipedia,wikipedia,football-data
2024-10-20,2024,Norway,Eliteserien,1,Domestic,KFUM,Haugesund,0,0,0-0,D,wikipedia,wikipedia,football-data
2024-10-20,2024,Norway,Eliteserien,1,Domestic,Kristiansund,Strømsgodset,0,0,0-0,D,wikipedia,wikipedia,football-data
2024-10-20,2024,Norway,Eliteserien,1,Domestic,Rosenborg,Brann,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-10-20,2024,Norway,Eliteserien,1,Domestic,Viking,Odd,3,3,3-3,D,wikipedia,wikipedia,football-data
2024-10-26,2024,Norway,Eliteserien,1,Domestic,Strømsgodset,Fredrikstad,2,0,2-0,H,wikipedia,wikipedia,football-data
2024-10-27,2024,Norway,Eliteserien,1,Domestic,Brann,Tromsø,4,0,4-0,H,wikipedia,wikipedia,football-data
2024-10-27,2024,Norway,Eliteserien,1,Domestic,HamKam,Kristiansund,1,0,1-0,H,wikipedia,wikipedia,football-data
2024-10-27,2024,Norway,Eliteserien,1,Domestic,Haugesund,Molde,0,3,0-3,A,wikipedia,wikipedia,football-data
2024-10-27,2024,Norway,Eliteserien,1,Domestic,Lillestrøm,Odd,3,0,3-0,H,wikipedia,wikipedia,football-data
2024-10-27,2024,Norway,Eliteserien,1,Domestic,Sandefjord,KFUM,2,1,2-1,H,wikipedia,wikipedia,football-data
2024-10-27,2024,Norway,Eliteserien,1,Domestic,Sarpsborg,Viking,1,2,1-2,A,wikipedia,wikipedia,football-data
2024-10-28,2024,Norway,Eliteserien,1,Domestic,Bodø/Glimt,Rosenborg,2,3,2-3,A,wikipedia,wikipedia,football-data
