Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource
2022-04-02,2022,Sweden,Allsvenskan,1,Domestic,BK Häcken,AIK,4,2,4-2,H,wikipedia,wikipedia,football-data
2022-04-02,2022,Sweden,Allsvenskan,1,Domestic,Hammarby,Helsingborgs IF,2,1,2-1,H,wikipedia,wikipedia,football-data
2022-04-03,2022,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,IFK Värnamo,2,1,2-1,H,wikipedia,wikipedia,football-data
2022-04-03,2022,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Varbergs BoIS,0,1,0-1,A,wikipedia,wikipedia,football-data
2022-04-03,2022,Sweden,Allsvenskan,1,Domestic,IK Sirius,GIF Sundsvall,2,1,2-1,H,wikipedia,wikipedia,football-data
2022-04-03,2022,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Malmö FF,0,1,0-1,A,wikipedia,wikipedia,football-data
2022-04-04,2022,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Degerfors IF,3,1,3-1,H,wikipedia,wikipedia,football-data
2022-04-04,2022,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Mjällby AIF,0,2,0-2,A,wikipedia,wikipedia,football-data
2022-04-09,2022,Sweden,Allsvenskan,1,Domestic,Degerfors IF,BK Häcken,1,2,1-2,A,wikipedia,wikipedia,football-data
2022-04-09,2022,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,Hammarby,1,5,1-5,A,wikipedia,wikipedia,football-data
2022-04-10,2022,Sweden,Allsvenskan,1,Domestic,AIK,IFK Norrköping,1,0,1-0,H,wikipedia,wikipedia,football-data
2022-04-10,2022,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,IFK Göteborg,0,1,0-1,A,wikipedia,wikipedia,football-data
2022-04-10,2022,Sweden,Allsvenskan,1,Domestic,Mjällby AIF,Djurgårdens IF,1,0,1-0,H,wikipedia,wikipedia,football-data
2022-04-10,2022,Sweden,Allsvenskan,1,Domestic,Varbergs BoIS,Kalmar FF,0,3,0-3,A,wikipedia,wikipedia,football-data
2022-04-11,2022,Sweden,Allsvenskan,1,Domestic,IFK Värnamo,IK Sirius,0,0,0-0,D,wikipedia,wikipedia,football-data
