Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
2004,2004/2005,2005-04-16,1,5,Ronnie O'Sullivan,England,2831.62,234,2437,2437,1992-06-20 00:00:00,2005-04-16 00:00:00,2727.41,TRUE,TRUE
2004,2004/2005,2005-04-16,2,2,Stephen Maguire,Scotland,2810.94,53,567,567,1999-01-03 00:00:00,2005-04-16 00:00:00,2658.76,TRUE,TRUE
2004,2004/2005,2005-04-16,3,153,Stephen Hendry,Scotland,2802.67,389,4151,4151,1986-04-19 00:00:00,2005-04-16 00:00:00,2727.72,TRUE,TRUE
2004,2004/2005,2005-04-16,4,97,Shaun Murphy,England,2800.01,49,595,595,2001-02-04 00:00:00,2005-04-16 00:00:00,2709.44,TRUE,TRUE
2004,2004/2005,2005-04-16,5,9,Matthew Stevens,Wales,2782.01,125,1449,1449,1995-10-16 00:00:00,2005-04-16 00:00:00,2721.75,TRUE,TRUE
2004,2004/2005,2005-04-16,6,237,John Higgins,Scotland,2781.09,232,2373,2373,1992-10-12 00:00:00,2005-04-16 00:00:00,2718.45,TRUE,TRUE
2004,2004/2005,2005-04-16,7,42,Peter Ebdon,England,2778.76,205,2128,2128,1991-10-14 00:00:00,2005-04-16 00:00:00,2730.08,TRUE,TRUE
2004,2004/2005,2005-04-16,8,158,Ali Carter,England,2776.74,62,623,623,1997-01-03 00:00:00,2005-04-16 00:00:00,2654.01,TRUE,TRUE
2004,2004/2005,2005-04-16,9,52,Graeme Dott,Scotland,2758.67,95,1035,1035,1996-01-01 00:00:00,2005-04-16 00:00:00,2677.78,TRUE,TRUE
2004,2004/2005,2005-04-16,10,103,Ian McCulloch,England,2758.18,68,864,864,1995-01-04 00:00:00,2005-04-16 00:00:00,2646.8,TRUE,TRUE
2004,2004/2005,2005-04-16,11,1,Mark J Williams,Wales,2756.9,201,2097,2097,1993-02-22 00:00:00,2005-04-16 00:00:00,2646.43,TRUE,TRUE
2004,2004/2005,2005-04-16,12,224,Ding Junhui,China,2756.22,28,271,271,2002-02-24 00:00:00,2005-03-26 00:00:00,2679.65,TRUE,TRUE
2004,2004/2005,2005-04-16,13,62,Ricky Walden,England,2747.2,45,459,459,2001-02-20 00:00:00,2005-03-26 00:00:00,2670.12,TRUE,TRUE
2004,2004/2005,2005-04-16,14,1191,Paul Hunter,England,2740.44,121,1222,1222,1996-01-01 00:00:00,2005-04-16 00:00:00,2671.06,TRUE,TRUE
2004,2004/2005,2005-04-16,15,170,Ken Doherty,Ireland,2737.47,244,2490,2490,1991-01-01 00:00:00,2005-04-16 00:00:00,2703.13,TRUE,TRUE
2004,2004/2005,2005-04-16,16,154,Neil Robertson,Australia,2736.17,37,446,446,1999-01-03 00:00:00,2005-04-16 00:00:00,2631.48,TRUE,TRUE
2004,2004/2005,2005-04-16,17,51,Andy Hicks,England,2733.5,100,1132,1132,1992-03-21 00:00:00,2005-04-16 00:00:00,2680.12,TRUE,TRUE
2004,2004/2005,2005-04-16,18,16,Barry Hawkins,England,2732.12,45,487,487,1997-01-03 00:00:00,2005-02-23 00:00:00,2665.52,TRUE,TRUE
2004,2004/2005,2005-04-16,19,68,Ryan Day,Wales,2731.6,52,606,606,1999-01-03 00:00:00,2005-03-26 00:00:00,2657.72,TRUE,TRUE
2004,2004/2005,2005-04-16,20,17,Mark Selby,England,2730.14,42,456,456,1999-09-08 00:00:00,2005-04-16 00:00:00,2694.53,TRUE,TRUE
2004,2004/2005,2005-04-16,21,44,Alan McManus,Scotland,2727.06,227,2284,2284,1990-10-08 00:00:00,2005-04-16 00:00:00,2687.87,TRUE,TRUE
2004,2004/2005,2005-04-16,22,13,Stephen Lee,England,2720.67,165,1626,1626,1993-02-22 00:00:00,2005-04-16 00:00:00,2693.21,TRUE,TRUE
2004,2004/2005,2005-04-16,23,30,Stuart Bingham,England,2720.38,52,630,630,1997-01-03 00:00:00,2005-03-26 00:00:00,2664.72,TRUE,TRUE
2004,2004/2005,2005-04-16,24,6,Barry Pinches,England,2720.11,70,882,882,1991-03-22 00:00:00,2005-04-16 00:00:00,2612.16,TRUE,TRUE
2004,2004/2005,2005-04-16,25,20,Jimmy White,England,2718.33,336,3758,3758,1981-04-07 00:00:00,2005-04-16 00:00:00,2664.01,TRUE,TRUE
