Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
2021,2021/2022,2022-06-11,20,158,Ali Carter,England,2842.13,983,6691,6691,1997-01-03 00:00:00,2022-04-13 10:00:22,2654.01,TRUE,TRUE
2021,2021/2022,2022-06-11,21,22,Anthony McGill,Scotland,2838.53,592,4092,4092,2010-08-01 10:00:00,2022-04-23 13:30:39,2731.34,TRUE,TRUE
2021,2021/2022,2022-06-11,22,2,Stephen Maguire,Scotland,2834.48,934,6897,6897,1999-01-03 00:00:00,2022-04-26 09:01:28,2658.76,TRUE,TRUE
2021,2021/2022,2022-06-11,23,93,Jimmy Robertson,England,2833.74,550,3754,3754,2002-10-04 00:00:00,2022-04-13 10:00:22,2627.98,TRUE,TRUE
2021,2021/2022,2022-06-11,24,97,Shaun Murphy,England,2831.61,1068,7996,7996,2001-02-04 00:00:00,2022-04-16 17:56:11,2709.44,TRUE,TRUE
2021,2021/2022,2022-06-11,25,52,Graeme Dott,Scotland,2831.09,894,6584,6584,1996-01-01 00:00:00,2022-04-13 10:00:22,2677.78,TRUE,TRUE
2021,2021/2022,2022-06-11,26,9,Matthew Stevens,Wales,2828.22,775,5834,5834,1995-10-16 00:00:00,2022-04-19 17:54:42,2721.75,TRUE,TRUE
2021,2021/2022,2022-06-11,27,10,Jamie Jones,Wales,2826.5,443,3111,3111,2006-10-21 00:00:00,2022-04-16 09:15:14,2647.15,TRUE,TRUE
2021,2021/2022,2022-06-11,28,666,Hossein Vafaei,Iran,2825.38,219,1605,1605,2011-09-05 06:37:39,2022-04-20 14:04:19,2684.06,TRUE,TRUE
2021,2021/2022,2022-06-11,29,90,Jak Jones,Wales,2823.94,277,1846,1846,2010-08-01 10:00:00,2022-04-10 08:29:37,2562.81,TRUE,TRUE
2021,2021/2022,2022-06-11,30,906,Zhou Yuelong,China,2823.68,376,2469,2469,2012-02-27 11:42:20,2022-04-12 09:55:48,2680.88,TRUE,TRUE
2021,2021/2022,2022-06-11,31,208,Noppon Saengkham,Thailand,2820.79,345,2464,2464,2010-07-19 00:00:00,2022-04-24 09:01:59,2594.54,TRUE,TRUE
2021,2021/2022,2022-06-11,32,894,Scott Donaldson,Scotland,2820.36,421,2739,2739,2011-12-10 09:57:06,2022-04-18 09:00:50,2670.71,TRUE,TRUE
2021,2021/2022,2022-06-11,33,168,Joe Perry,England,2817.91,1009,6930,6930,1997-01-03 00:00:00,2022-04-11 18:14:03,2701.46,TRUE,TRUE
2021,2021/2022,2022-06-11,34,19,Ben Woollaston,England,2816.59,617,4050,4050,2004-10-02 00:00:00,2022-04-10 18:24:42,2581.47,TRUE,TRUE
2021,2021/2022,2022-06-11,35,4,Fu Marco,Hong Kong,2816.31,767,5677,5677,1998-01-02 00:00:00,2022-04-05 13:43:44,2720.96,TRUE,TRUE
2021,2021/2022,2022-06-11,36,8,Tom Ford,England,2815.61,690,4744,4744,2001-02-20 00:00:00,2022-04-12 09:55:48,2674.83,TRUE,TRUE
2021,2021/2022,2022-06-11,37,1044,Chris Wakelin,England,2813.54,292,1993,1993,2012-09-06 12:42:07,2022-04-19 09:00:42,2686.26,TRUE,TRUE
2021,2021/2022,2022-06-11,38,507,Cao Yupeng,China,2812.75,286,2037,2037,2009-03-30 00:00:00,2022-04-11 13:36:48,2632.13,TRUE,TRUE
2021,2021/2022,2022-06-11,39,1485,Ng On Yee,Hong Kong,2812.3,176,843,843,2014-03-05 04:42:13,2022-04-05 08:30:38,2720.96,TRUE,TRUE
2021,2021/2022,2022-06-11,40,58,Jordan Brown,Northern Ireland,2811.68,217,1398,1398,2009-08-01 10:00:00,2022-04-12 09:55:48,2646.72,TRUE,TRUE
2021,2021/2022,2022-06-11,41,92,Robert Milkins,England,2810.91,699,4956,4956,1996-01-01 00:00:00,2022-04-13 10:00:22,2635,TRUE,TRUE
2021,2021/2022,2022-06-11,42,47,Matthew Selt,England,2810.84,593,3991,3991,2002-10-04 00:00:00,2022-04-12 09:55:48,2633.16,TRUE,TRUE
2021,2021/2022,2022-06-11,43,236,Wendy Jans,Belgium,2810.83,53,227,227,2010-08-01 10:00:00,2022-02-14 16:49:13,2738.06,TRUE,TRUE
2021,2021/2022,2022-06-11,44,68,Ryan Day,Wales,2809.35,980,6547,6547,1999-01-03 00:00:00,2022-04-11 13:36:48,2657.72,TRUE,TRUE
2021,2021/2022,2022-06-11,45,81,Zhang Anda,China,2807.37,371,2632,2632,2008-03-23 00:00:00,2022-04-09 18:52:12,2636.3,TRUE,TRUE
2021,2021/2022,2022-06-11,46,592,Oliver Lines,England,2806.72,305,1883,1883,2011-06-18 19:20:08,2022-04-10 13:32:11,2617.03,TRUE,TRUE
2021,2021/2022,2022-06-11,47,109,Sam Craigie,England,2803.21,248,1516,1516,2010-08-01 10:00:00,2022-04-11 18:14:03,2665.95,TRUE,TRUE
2021,2021/2022,2022-06-11,48,905,Lyu Haotian,China,2802.63,237,1637,1637,2012-02-27 06:28:25,2022-04-18 17:41:13,2666.55,TRUE,TRUE
2021,2021/2022,2022-06-11,49,1323,Ashley Hugill,England,2801.58,227,1283,1283,2013-08-14 15:39:09,2022-04-18 13:40:02,2640.84,TRUE,TRUE
2021,2021/2022,2022-06-11,50,217,Thepchaiya Un-Nooh,Thailand,2800.97,448,3257,3257,2008-07-08 00:00:00,2022-04-19 13:34:56,2645.69,TRUE,TRUE
2021,2021/2022,2022-06-11,51,2166,Jackson Page,Wales,2800.12,159,958,958,2017-02-13 12:41:23,2022-04-21 11:52:18,2672.63,TRUE,TRUE
2021,2021/2022,2022-06-11,52,1417,Fan Zhengyi,China,2798.13,98,647,647,2013-10-21 04:37:20,2022-04-10 13:31:48,2590.14,TRUE,TRUE
2021,2021/2022,2022-06-11,53,1108,Yuan Sijun,China,2797.86,186,1239,1239,2012-09-24 07:23:55,2022-04-13 10:00:22,2644.65,TRUE,TRUE
2021,2021/2022,2022-06-11,54,27,Martin Gould,England,2797.43,694,4643,4643,2002-02-11 00:00:00,2022-04-10 18:24:42,2650.47,TRUE,TRUE
2021,2021/2022,2022-06-11,55,171,Michael White,Wales,2792.81,585,3939,3939,2008-01-03 00:00:00,2022-04-17 13:31:04,2652.54,TRUE,TRUE
2021,2021/2022,2022-06-11,56,295,Li Hang,China,2792.42,361,2598,2598,2006-03-20 00:00:00,2022-04-09 13:31:42,2627.44,TRUE,TRUE
2021,2021/2022,2022-06-11,57,115,Anthony Hamilton,England,2791.38,667,4999,4999,1992-01-01 00:00:00,2022-04-13 10:00:22,2624.04,TRUE,TRUE
2021,2021/2022,2022-06-11,58,2119,Maria Catalano,England,2791.35,100,376,376,2016-09-28 10:52:31,2022-05-05 18:23:05,2759.98,TRUE,TRUE
2021,2021/2022,2022-06-11,59,45,Liam Highfield,England,2790.41,384,2718,2718,2010-08-01 10:00:00,2022-04-17 09:00:04,2674.69,TRUE,TRUE
2021,2021/2022,2022-06-11,60,1257,Pang Junxu,China,2788.29,77,474,474,2013-06-13 05:00:49,2022-04-11 08:30:16,2703.3,TRUE,TRUE
2021,2021/2022,2022-06-11,61,1982,Si Jiahui,China,2783.11,109,611,611,2015-10-20 12:58:33,2022-04-09 08:31:37,2763.12,TRUE,TRUE
2021,2021/2022,2022-06-11,62,106,Jamie Clarke,Wales,2782.06,267,1690,1690,2010-08-01 10:00:00,2022-04-16 09:15:14,2592.49,TRUE,TRUE
2021,2021/2022,2022-06-11,63,1038,Joe O'Connor,England,2782.04,208,1319,1319,2012-09-05 14:16:08,2022-04-12 09:55:48,2623.68,TRUE,TRUE
2021,2021/2022,2022-06-11,64,608,Elliot Slessor,England,2780.74,277,1757,1757,2011-06-19 13:58:53,2022-04-10 13:32:11,2649.25,TRUE,TRUE
2021,2021/2022,2022-06-11,65,61,Kurt Maflin,Norway,2779.32,460,3253,3253,2002-02-11 00:00:00,2022-06-01 17:52:26,2555.58,TRUE,TRUE
2021,2021/2022,2022-06-11,66,908,Lu Ning,China,2778.88,241,1509,1509,2012-02-27 11:42:20,2022-04-09 13:31:42,2655.16,TRUE,TRUE
2021,2021/2022,2022-06-11,67,1082,Lukas Kleckers,Germany,2777.1,210,1202,1202,2012-10-18 14:54:22,2022-06-02 09:16:33,2647.97,TRUE,TRUE
2021,2021/2022,2022-06-11,68,2121,Rebecca Kenna,England,2775.92,142,555,555,2016-09-28 11:29:50,2022-04-06 13:32:29,2755.67,TRUE,TRUE
2021,2021/2022,2022-06-11,69,96,Robbie Williams,England,2775.34,376,2550,2550,2010-08-01 10:00:00,2022-04-07 13:32:57,2651.32,TRUE,TRUE
2021,2021/2022,2022-06-11,70,44,Alan McManus,Scotland,2773.59,686,5652,5652,1990-10-08 00:00:00,2021-04-09 13:23:55,2687.87,TRUE,TRUE
2021,2021/2022,2022-06-11,71,2118,Laura Evans,Wales,2773.03,96,349,349,2016-09-28 10:52:31,2022-02-13 14:08:42,2711.5,TRUE,TRUE
2021,2021/2022,2022-06-11,72,15,Mark Davis,England,2772.7,882,5995,5995,1992-01-01 00:00:00,2022-04-08 08:30:47,2700.48,TRUE,TRUE
2021,2021/2022,2022-06-11,73,998,David Lilley,England,2772.24,194,1069,1069,2012-08-08 14:45:23,2022-05-08 13:29:04,2730.13,TRUE,TRUE
2021,2021/2022,2022-06-11,74,28,Mark King,England,2771.9,818,5739,5739,1992-06-20 00:00:00,2022-04-09 18:52:12,2650.41,TRUE,TRUE
2021,2021/2022,2022-06-11,75,1763,Sunny Akani,Thailand,2771.14,198,1419,1419,2015-09-07 05:08:46,2022-06-01 17:52:26,2765.02,TRUE,TRUE
2021,2021/2022,2022-06-11,76,24,Xiao Guodong,China,2769.32,559,3772,3772,2005-03-26 00:00:00,2022-04-11 18:14:03,2639.15,TRUE,TRUE
2021,2021/2022,2022-06-11,77,128,Stuart Carrington,England,2767.56,360,2404,2404,2010-08-01 10:00:00,2022-04-09 08:31:37,2693.35,TRUE,TRUE
2021,2021/2022,2022-06-11,78,2498,Lei Peifan,China,2766.2,76,473,473,2019-05-19 18:46:38,2022-04-13 10:00:22,2677.58,TRUE,TRUE
2021,2021/2022,2022-06-11,79,63,Fergal O'Brien,Ireland,2766.04,644,4680,4680,1993-03-13 00:00:00,2022-05-21 08:51:50,2692.37,TRUE,TRUE
2021,2021/2022,2022-06-11,80,546,Gary Wilson,England,2764.99,488,3251,3251,2004-10-02 00:00:00,2022-04-11 08:30:16,2639.11,TRUE,TRUE
2021,2021/2022,2022-06-11,81,239,Alexander Ursenbacher,Switzerland,2763.69,227,1416,1416,2010-08-01 10:00:00,2022-04-11 08:30:16,2652.44,TRUE,TRUE
2021,2021/2022,2022-06-11,82,175,Reanne Evans,England,2763.15,299,1503,1503,2010-08-01 10:00:00,2022-04-05 18:32:51,2526.33,TRUE,TRUE
2021,2021/2022,2022-06-11,83,25,Andrew Higginson,England,2762.51,561,3964,3964,1998-01-02 00:00:00,2022-06-01 12:06:39,2645.58,TRUE,TRUE
2021,2021/2022,2022-06-11,84,448,Duane Jones,Wales,2760.65,262,1615,1615,2010-10-28 00:00:00,2022-04-06 18:12:46,2694.04,TRUE,TRUE
2021,2021/2022,2022-06-11,85,2169,Emma Parker,England,2760.15,90,288,288,2017-02-18 09:30:40,2022-04-03 09:13:15,2672.48,TRUE,TRUE
2021,2021/2022,2022-06-11,86,67,David Grace,England,2757.44,377,2461,2461,2009-01-21 00:00:00,2022-04-13 10:00:22,2635.57,TRUE,TRUE
2021,2021/2022,2022-06-11,87,605,Steven Hallworth,England,2756.68,222,1230,1230,2011-06-19 10:29:34,2022-06-01 17:49:17,2621.4,TRUE,TRUE
2021,2021/2022,2022-06-11,88,1407,Xu Si,China,2756.46,136,871,871,2013-10-20 10:39:17,2022-04-06 18:12:46,2654.59,TRUE,TRUE
2021,2021/2022,2022-06-11,89,898,Ross Muir,Scotland,2755.39,261,1619,1619,2011-12-10 12:40:54,2022-06-02 09:16:33,2655.76,TRUE,TRUE
2021,2021/2022,2022-06-11,90,120,Martin O'Donnell,England,2754.73,373,2436,2436,2010-08-01 10:00:00,2022-05-31 09:03:14,2641.31,TRUE,TRUE
2021,2021/2022,2022-06-11,91,2469,Wu Yize,China,2754.65,48,321,321,2019-04-01 01:30:31,2022-04-09 08:31:37,2698.74,TRUE,TRUE
2021,2021/2022,2022-06-11,92,1981,Chang Bingyu,China,2749.69,77,500,500,2015-10-19 05:49:29,2022-04-05 08:30:38,2730.77,TRUE,TRUE
2021,2021/2022,2022-06-11,93,218,Tian Pengfei,China,2748.85,424,2911,2911,2006-03-20 00:00:00,2022-04-10 18:24:42,2681.77,TRUE,TRUE
2021,2021/2022,2022-06-11,94,131,Craig Steadman,England,2748.53,374,2538,2538,2005-02-23 00:00:00,2022-04-05 18:32:51,2613.44,TRUE,TRUE
2021,2021/2022,2022-06-11,95,2557,Zhao Jianbo,China,2745.76,66,361,361,2019-06-14 00:00:00,2022-06-02 09:16:33,2743.47,TRUE,TRUE
2021,2021/2022,2022-06-11,96,33,Dominic Dale,Wales,2745.23,722,5038,5038,1992-06-20 00:00:00,2022-04-12 09:55:48,2644.86,TRUE,TRUE
2021,2021/2022,2022-06-11,97,37,Peter Lines,England,2745.11,467,3402,3402,1992-01-14 00:00:00,2022-05-08 11:47:03,2623.25,TRUE,TRUE
2021,2021/2022,2022-06-11,98,170,Ken Doherty,Ireland,2742.48,816,6456,6456,1991-01-01 00:00:00,2022-05-07 13:19:38,2703.13,TRUE,TRUE
2021,2021/2022,2022-06-11,99,32,Daniel Wells,Wales,2740.62,383,2594,2594,2008-07-08 00:00:00,2022-06-01 12:06:39,2629.2,TRUE,TRUE
2021,2021/2022,2022-06-11,100,2470,Aaron Hill,Ireland,2740.53,68,379,379,2019-04-10 14:04:18,2022-05-27 08:57:08,2685.01,TRUE,TRUE
2021,2021/2022,2022-06-11,101,18,Igor Figueiredo,Brazil,2739.45,138,953,953,2010-08-01 10:00:00,2021-08-23 19:45:35,2609.56,TRUE,TRUE
2021,2021/2022,2022-06-11,102,151,James Cahill,England,2738.49,287,1768,1768,2010-08-01 10:00:00,2022-06-02 09:16:33,2582.4,TRUE,TRUE
2021,2021/2022,2022-06-11,103,125,Michael Holt,England,2738.31,721,5147,5147,1997-01-03 00:00:00,2022-06-02 09:16:33,2628.2,TRUE,TRUE
2021,2021/2022,2022-06-11,104,26,Allan Taylor,England,2737.61,323,1930,1930,2010-08-01 10:00:00,2022-04-12 09:55:48,2665.55,TRUE,TRUE
2021,2021/2022,2022-06-11,105,50,Rory McLeod,Jamaica,2735.24,519,3640,3640,1999-01-03 00:00:00,2022-05-31 14:41:00,2616.04,TRUE,TRUE
2021,2021/2022,2022-06-11,106,549,Robin Hull,Finland,2734.01,225,1871,1871,1993-10-18 00:00:00,2020-07-21 18:03:30,2613.18,TRUE,TRUE
2021,2021/2022,2022-06-11,107,520,Lee Walker,Wales,2733.65,299,2251,2251,1997-01-03 00:00:00,2022-06-01 12:06:39,2706.55,TRUE,TRUE
2021,2021/2022,2022-06-11,108,89,Zak Surety,England,2733.4,215,1169,1169,2010-08-01 10:00:00,2022-05-27 08:57:08,2597.53,TRUE,TRUE
2021,2021/2022,2022-06-11,109,1045,Louis Heathcote,England,2733.1,145,819,819,2012-09-06 14:49:44,2022-04-07 18:24:04,2624.71,TRUE,TRUE
2021,2021/2022,2022-06-11,110,1577,Kritsanut Lertsattayatthorn,Thailand,2732.71,41,300,300,2014-09-01 05:53:11,2022-06-11 10:01:40,2733.3,TRUE,TRUE
2021,2021/2022,2022-06-11,111,1595,Bai Langning,China,2732.27,60,366,366,2014-10-20 04:39:18,2022-05-21 08:51:50,2687.76,TRUE,TRUE
2021,2021/2022,2022-06-11,112,51,Andy Hicks,England,2732.23,389,3084,3084,1992-03-21 00:00:00,2022-04-07 08:26:12,2680.12,TRUE,TRUE
2021,2021/2022,2022-06-11,113,1237,Luo Honghao,China,2731.48,121,746,746,2013-06-11 06:28:59,2021-06-12 08:52:59,2694.5,TRUE,TRUE
2021,2021/2022,2022-06-11,114,87,Ian Burns,England,2730.09,369,2418,2418,2010-08-01 10:00:00,2022-04-08 18:18:32,2677.13,TRUE,TRUE
2021,2021/2022,2022-06-11,115,20,Jimmy White,England,2728.21,796,6836,6836,1981-04-07 00:00:00,2022-05-08 18:09:26,2664.01,TRUE,TRUE
2021,2021/2022,2022-06-11,116,593,Hammad Miah,England,2726.95,229,1500,1500,2011-06-18 19:20:08,2022-04-07 18:24:04,2618.4,TRUE,TRUE
2021,2021/2022,2022-06-11,117,49,Mitchell Mann,England,2726.81,315,1916,1916,2010-08-01 10:00:00,2022-04-06 13:32:29,2617.81,TRUE,TRUE
2021,2021/2022,2022-06-11,118,582,Dechawat Poomjaeng,Thailand,2726.68,268,1900,1900,2011-06-20 15:41:31,2022-06-11 06:00:03,2648.83,TRUE,TRUE
2021,2021/2022,2022-06-11,119,724,Ashley Carty,England,2726.59,240,1436,1436,2011-09-21 17:32:53,2022-06-01 09:06:20,2638.8,TRUE,TRUE
2021,2021/2022,2022-06-11,120,2127,Suzie Terry,England,2726.32,89,307,307,2016-09-28 11:18:32,2022-04-03 09:13:15,2682.99,TRUE,TRUE
2021,2021/2022,2022-06-11,121,526,John Astley,England,2724.17,266,1691,1691,2011-05-14 12:33:54,2022-06-02 09:16:33,2658.09,TRUE,TRUE
2021,2021/2022,2022-06-11,122,534,Fraser Patrick,Scotland,2723.77,227,1458,1458,2008-01-03 00:00:00,2022-04-04 13:32:23,2647.68,TRUE,TRUE
2021,2021/2022,2022-06-11,123,497,Michael Georgiou,Cyprus,2723.63,274,1735,1735,2009-01-21 00:00:00,2022-05-30 09:05:57,2677.59,TRUE,TRUE
2021,2021/2022,2022-06-11,124,475,Ian Preece,Wales,2723.24,102,783,783,2003-01-21 00:00:00,2020-07-26 17:51:13,2611.63,TRUE,TRUE
2021,2021/2022,2022-06-11,125,48,Mark Joyce,England,2721.55,443,3253,3253,2005-02-23 00:00:00,2022-04-10 08:29:37,2604.16,TRUE,TRUE
2021,2021/2022,2022-06-11,126,1114,Fang Xiongman,China,2720.39,107,658,658,2012-09-24 11:29:16,2020-08-09 20:07:08,2685.88,TRUE,TRUE
2021,2021/2022,2022-06-11,127,2335,Ben Hancorn,England,2720.12,111,530,530,2018-05-16 15:07:41,2022-05-30 09:05:57,2673.66,TRUE,TRUE
2021,2021/2022,2022-06-11,128,1893,Cheung Ka Wai,Hong Kong,2718.22,63,305,305,2015-07-18 16:04:12,2022-06-01 17:46:02,2724.73,TRUE,TRUE
2021,2021/2022,2022-06-11,129,21,Alfie Burden,England,2717.11,437,3241,3241,1997-01-03 00:00:00,2022-04-04 13:32:23,2721.53,TRUE,TRUE
2021,2021/2022,2022-06-11,130,38,Gerard Greene,Northern Ireland,2716.22,467,3383,3383,1993-10-18 00:00:00,2022-04-08 13:34:33,2650.07,TRUE,TRUE
2021,2021/2022,2022-06-11,131,14,Nigel Bond,England,2715.42,624,4727,4727,1989-10-09 00:00:00,2022-05-07 20:34:38,2698.85,TRUE,TRUE
2021,2021/2022,2022-06-11,132,79,Jamie O'Neill,England,2714.6,236,1446,1446,2008-01-03 00:00:00,2022-04-05 18:32:51,2609.17,TRUE,TRUE
2021,2021/2022,2022-06-11,133,621,Sanderson Lam,England,2713.4,240,1386,1386,2011-06-21 08:16:14,2022-05-27 08:57:08,2593.42,TRUE,TRUE
2021,2021/2022,2022-06-11,134,1923,Ben Mertens,Belgium,2712.59,70,341,341,2015-08-27 07:31:09,2022-05-31 17:51:55,2641.33,TRUE,TRUE
2021,2021/2022,2022-06-11,135,1188,Muhammad Asif,Pakistan,2711.59,29,201,201,2013-09-02 07:29:24,2022-06-05 05:59:42,2689.86,TRUE,TRUE
2021,2021/2022,2022-06-11,136,204,Michael Judge,Ireland,2711.49,200,1732,1732,1994-01-08 00:00:00,2022-05-05 20:31:41,2663.87,TRUE,TRUE
2021,2021/2022,2022-06-11,137,65,Andrew Pagett,Wales,2710.94,241,1479,1479,2009-01-21 00:00:00,2022-04-07 18:28:18,2625.73,TRUE,TRUE
2021,2021/2022,2022-06-11,138,216,Thanawat Tirapongpaiboon,Thailand,2710.64,165,1157,1157,2010-08-01 10:00:00,2022-06-05 09:59:44,2632.98,TRUE,TRUE
2021,2021/2022,2022-06-11,139,74,Adam Duffy,England,2710.57,349,2167,2167,2010-08-01 10:00:00,2022-05-27 08:57:08,2696.53,TRUE,TRUE
2021,2021/2022,2022-06-11,140,552,Sean O'Sullivan,England,2710.27,279,1674,1674,2011-05-14 18:32:35,2022-04-06 13:32:29,2626.37,TRUE,TRUE
2021,2021/2022,2022-06-11,141,2607,Gao Yang,China,2709.65,55,300,300,2019-10-24 17:08:11,2022-05-31 18:23:37,2696.3,TRUE,TRUE
2021,2021/2022,2022-06-11,142,2134,Zhang Jiankang,China,2709.58,61,376,376,2016-10-23 01:31:51,2022-04-09 18:52:12,2630.25,TRUE,TRUE
2021,2021/2022,2022-06-11,143,1934,Soheil Vahedi,Iran,2709.32,146,855,855,2009-07-22 00:00:00,2022-05-31 09:03:14,2656.46,TRUE,TRUE
2021,2021/2022,2022-06-11,144,2157,Ian Martin,England,2705.68,40,234,234,2017-03-02 11:11:19,2022-06-01 17:44:55,2679.23,TRUE,TRUE
2021,2021/2022,2022-06-11,145,954,Wang Yuchen,Hong Kong,2703.72,90,572,572,2012-06-20 07:40:20,2022-05-29 13:53:30,2649.95,TRUE,TRUE
2021,2021/2022,2022-06-11,146,177,Rod Lawler,England,2701.32,508,3823,3823,1990-10-08 00:00:00,2022-05-21 08:51:50,2667.59,TRUE,TRUE
2021,2021/2022,2022-06-11,147,223,Darren Morgan,Wales,2701.14,219,1905,1905,1988-10-10 00:00:00,2022-05-06 14:46:11,2622.12,TRUE,TRUE
2021,2021/2022,2022-06-11,148,54,Mike Dunn,England,2700.68,407,3057,3057,1994-01-08 00:00:00,2020-07-25 12:29:14,2619.67,TRUE,TRUE
2021,2021/2022,2022-06-11,149,982,Harvey Chandler,England,2700.36,95,553,553,2012-07-18 18:00:25,2022-05-30 12:02:56,2640.89,TRUE,TRUE
2021,2021/2022,2022-06-11,150,2145,Stephanie Daughtery,England,2699.76,77,241,241,2016-10-08 11:59:32,2022-04-03 09:13:15,2645.39,TRUE,TRUE
2021,2021/2022,2022-06-11,151,519,Luke Simmonds,England,2698.94,116,658,658,2002-02-11 00:00:00,2022-05-29 17:44:39,2646.8,TRUE,TRUE
2021,2021/2022,2022-06-11,152,2352,Ross Bulman,Ireland,2698.73,52,305,305,2018-05-14 15:06:05,2022-05-31 12:50:36,2668.13,TRUE,TRUE
2021,2021/2022,2022-06-11,153,1567,Simon Lichtenberg,Germany,2697.39,117,687,687,2014-08-21 09:27:05,2022-04-11 08:30:16,2639,TRUE,TRUE
2021,2021/2022,2022-06-11,154,1307,Brian Cini,Malta,2695.5,73,392,392,2013-08-14 11:04:44,2021-11-20 14:36:56,2660.45,TRUE,TRUE
2021,2021/2022,2022-06-11,155,2320,Dylan Emery,Wales,2693.37,98,479,479,2018-03-08 13:19:57,2022-04-08 13:34:33,2607.38,TRUE,TRUE
2021,2021/2022,2022-06-11,156,422,Leo Fernandez,Ireland,2692.43,216,1482,1482,1997-01-03 00:00:00,2022-05-29 13:15:08,2656.85,TRUE,TRUE
2021,2021/2022,2022-06-11,157,112,Stephen Craigie,England,2692.18,59,323,323,2009-01-21 00:00:00,2020-08-09 08:00:07,2682.48,TRUE,TRUE
2021,2021/2022,2022-06-11,158,733,George Pragnell,England,2691.14,130,652,652,2011-10-05 14:13:13,2022-06-01 17:42:49,2667.04,TRUE,TRUE
2021,2021/2022,2022-06-11,159,983,Brandon Sargeant,England,2690.16,193,1047,1047,2012-07-18 18:00:25,2022-05-31 09:03:14,2627.02,TRUE,TRUE
2021,2021/2022,2022-06-11,160,2438,Liam Davies,Wales,2689.37,48,235,235,2019-08-31 07:08:59,2022-05-30 12:01:50,2654.76,TRUE,TRUE
2021,2021/2022,2022-06-11,161,498,Rodney Goggins,Ireland,2688.5,37,299,299,2004-02-10 00:00:00,2022-05-29 14:33:51,2615.27,TRUE,TRUE
