Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
2023,2023/2024,2024-03-14,1,5,Ronnie O'Sullivan,England,2955.67,1031,9159,9159,1992-06-20 00:00:00,2024-03-06 19:56:39,2727.41,TRUE,TRUE
2023,2023/2024,2024-03-14,2,12,Judd Trump,England,2940.56,1325,9156,9156,2005-10-31 00:00:00,2024-03-06 16:28:11,2671.03,TRUE,TRUE
2023,2023/2024,2024-03-14,3,17,Mark Selby,England,2907.82,1379,9979,9979,1999-09-08 00:00:00,2024-03-05 13:49:38,2694.53,TRUE,TRUE
2023,2023/2024,2024-03-14,4,202,Mark Allen,Northern Ireland,2903.64,953,6948,6948,2005-07-20 00:00:00,2024-03-06 14:15:10,2685.54,TRUE,TRUE
2023,2023/2024,2024-03-14,5,237,John Higgins,Scotland,2888.67,1440,11059,11059,1992-10-12 00:00:00,2024-03-05 22:47:57,2718.45,TRUE,TRUE
2023,2023/2024,2024-03-14,6,1260,Yan Bingtao,China,2881.68,343,2466,2466,2013-06-12 13:01:51,2022-12-01 15:03:57,2721.02,TRUE,TRUE
2023,2023/2024,2024-03-14,7,546,Gary Wilson,England,2880.71,595,3935,3935,2004-10-02 00:00:00,2024-02-22 12:49:12,2639.11,TRUE,TRUE
2023,2023/2024,2024-03-14,8,158,Ali Carter,England,2878.94,1103,7558,7558,1997-01-03 00:00:00,2024-03-05 18:20:43,2654.01,TRUE,TRUE
2023,2023/2024,2024-03-14,9,16,Barry Hawkins,England,2872.47,1104,7639,7639,1997-01-03 00:00:00,2024-02-21 12:52:41,2665.52,TRUE,TRUE
2023,2023/2024,2024-03-14,10,81,Zhang Anda,China,2864.92,451,3240,3240,2008-03-23 00:00:00,2024-02-25 13:00:42,2636.3,TRUE,TRUE
2023,2023/2024,2024-03-14,11,666,Hossein Vafaei,Iran,2864.55,300,2176,2176,2011-09-05 06:37:39,2024-02-20 13:08:36,2684.06,TRUE,TRUE
2023,2023/2024,2024-03-14,12,906,Zhou Yuelong,China,2861.52,473,3095,3095,2012-02-27 11:42:20,2024-02-20 19:01:30,2680.88,TRUE,TRUE
2023,2023/2024,2024-03-14,13,224,Ding Junhui,China,2858.5,905,7010,7010,2002-02-24 00:00:00,2024-03-04 18:56:43,2679.65,TRUE,TRUE
2023,2023/2024,2024-03-14,14,1108,Yuan Sijun,China,2856.9,249,1623,1623,2012-09-24 07:23:55,2024-02-12 21:13:34,2644.65,TRUE,TRUE
2023,2023/2024,2024-03-14,15,1982,Si Jiahui,China,2856.76,180,1179,1179,2015-10-20 12:58:33,2024-02-14 19:03:36,2763.12,TRUE,TRUE
2023,2023/2024,2024-03-14,16,101,Luca Brecel,Belgium,2856.64,617,4266,4266,2010-08-01 10:00:00,2024-03-06 19:56:39,2637.43,TRUE,TRUE
2023,2023/2024,2024-03-14,17,97,Shaun Murphy,England,2854.82,1154,8589,8589,2001-02-04 00:00:00,2024-03-05 20:12:32,2709.44,TRUE,TRUE
2023,2023/2024,2024-03-14,18,1,Mark J Williams,Wales,2854.16,1345,9754,9754,1993-02-22 00:00:00,2024-03-04 21:17:17,2646.43,TRUE,TRUE
2023,2023/2024,2024-03-14,19,2411,Ploychompoo Laokiatphong,Thailand,2853.46,72,241,241,2018-09-15 09:00:02,2023-05-14 15:40:10,2821.97,TRUE,TRUE
2023,2023/2024,2024-03-14,20,154,Neil Robertson,Australia,2850.68,1152,8520,8520,1999-01-03 00:00:00,2024-02-14 21:08:20,2631.48,TRUE,TRUE
2023,2023/2024,2024-03-14,21,905,Lyu Haotian,China,2850.5,315,2112,2112,2012-02-27 06:28:25,2024-01-26 10:30:53,2666.55,TRUE,TRUE
2023,2023/2024,2024-03-14,22,39,Kyren Wilson,England,2850.43,944,6054,6054,2010-08-01 10:00:00,2024-02-27 20:09:08,2602.99,TRUE,TRUE
2023,2023/2024,2024-03-14,23,8,Tom Ford,England,2843.57,784,5441,5441,2001-02-20 00:00:00,2024-02-20 19:01:30,2674.83,TRUE,TRUE
2023,2023/2024,2024-03-14,24,2611,Liu Hongyu,China,2842.59,36,210,210,2019-10-24 17:04:02,2024-01-31 09:01:05,2819.53,TRUE,TRUE
2023,2023/2024,2024-03-14,25,946,Zhao Xintong,China,2842.13,366,2367,2367,2012-06-18 09:11:07,2022-12-15 15:06:48,2746.83,TRUE,TRUE
2023,2023/2024,2024-03-14,26,90,Jak Jones,Wales,2841.55,338,2290,2290,2010-08-01 10:00:00,2024-02-29 18:53:43,2562.81,TRUE,TRUE
2023,2023/2024,2024-03-14,27,47,Matthew Selt,England,2840.44,711,4655,4655,2002-10-04 00:00:00,2024-02-15 18:49:21,2633.16,TRUE,TRUE
2023,2023/2024,2024-03-14,28,217,Thepchaiya Un-Nooh,Thailand,2840.08,513,3704,3704,2008-07-08 00:00:00,2024-02-01 18:59:04,2645.69,TRUE,TRUE
