Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
1998,1998/1999,1999-04-17,1,237,John Higgins,Scotland,2828.29,127,1298,1298,1992-10-12 00:00:00,1999-04-17 00:00:00,2718.45,TRUE,TRUE
1998,1998/1999,1999-04-17,2,153,Stephen Hendry,Scotland,2809.9,277,3003,3003,1986-04-19 00:00:00,1999-04-17 00:00:00,2727.72,TRUE,TRUE
1998,1998/1999,1999-04-17,3,1,Mark J Williams,Wales,2800.45,85,874,874,1993-02-22 00:00:00,1999-04-17 00:00:00,2646.43,TRUE,TRUE
1998,1998/1999,1999-04-17,4,170,Ken Doherty,Ireland,2770.56,148,1504,1504,1991-01-01 00:00:00,1999-04-17 00:00:00,2703.13,TRUE,TRUE
1998,1998/1999,1999-04-17,5,13,Stephen Lee,England,2768.37,73,713,713,1993-02-22 00:00:00,1999-04-17 00:00:00,2693.21,TRUE,TRUE
1998,1998/1999,1999-04-17,6,5,Ronnie O'Sullivan,England,2766.82,118,1257,1257,1992-06-20 00:00:00,1999-04-17 00:00:00,2727.41,TRUE,TRUE
1998,1998/1999,1999-04-17,7,44,Alan McManus,Scotland,2742.46,149,1543,1543,1990-10-08 00:00:00,1999-04-17 00:00:00,2687.87,TRUE,TRUE
1998,1998/1999,1999-04-17,8,408,John Parrott,England,2732.15,233,2424,2424,1983-10-10 00:00:00,1999-04-17 00:00:00,2675.9,TRUE,TRUE
1998,1998/1999,1999-04-17,9,115,Anthony Hamilton,England,2731.91,72,736,736,1992-01-01 00:00:00,1999-04-17 00:00:00,2624.04,TRUE,TRUE
1998,1998/1999,1999-04-17,10,212,Steve Davis,England,2728.81,315,3380,3380,1979-04-16 00:00:00,1999-04-17 00:00:00,2674.66,TRUE,TRUE
1998,1998/1999,1999-04-17,11,21,Alfie Burden,England,2726.33,18,226,226,1997-01-03 00:00:00,1999-04-04 00:00:00,2721.53,TRUE,TRUE
1998,1998/1999,1999-04-17,12,20,Jimmy White,England,2725.17,260,3019,3019,1981-04-07 00:00:00,1999-04-17 00:00:00,2664.01,TRUE,TRUE
1998,1998/1999,1999-04-17,13,31,Dave Harold,England,2723.73,80,773,773,1991-10-14 00:00:00,1999-04-04 00:00:00,2701.36,TRUE,TRUE
1998,1998/1999,1999-04-17,14,9,Matthew Stevens,Wales,2720.41,37,425,425,1995-10-16 00:00:00,1999-04-17 00:00:00,2721.75,TRUE,TRUE
1998,1998/1999,1999-04-17,15,42,Peter Ebdon,England,2715.31,114,1143,1143,1991-10-14 00:00:00,1999-04-17 00:00:00,2730.08,TRUE,TRUE
1998,1998/1999,1999-04-17,16,168,Joe Perry,England,2714.64,18,242,242,1997-01-03 00:00:00,1999-04-17 00:00:00,2701.46,TRUE,TRUE
1998,1998/1999,1999-04-17,17,63,Fergal O'Brien,Ireland,2714.52,50,514,514,1993-03-13 00:00:00,1999-04-17 00:00:00,2692.37,TRUE,TRUE
1998,1998/1999,1999-04-17,18,14,Nigel Bond,England,2713.64,117,1167,1167,1989-10-09 00:00:00,1999-04-17 00:00:00,2698.85,TRUE,TRUE
1998,1998/1999,1999-04-17,19,28,Mark King,England,2711.44,49,518,518,1992-06-20 00:00:00,1999-04-17 00:00:00,2650.41,TRUE,TRUE
1998,1998/1999,1999-04-17,20,1191,Paul Hunter,England,2709.91,28,292,292,1996-01-01 00:00:00,1999-04-17 00:00:00,2671.06,TRUE,TRUE
1998,1998/1999,1999-04-17,21,6,Barry Pinches,England,2709.82,28,395,395,1991-03-22 00:00:00,1999-01-03 00:00:00,2612.16,TRUE,TRUE
1998,1998/1999,1999-04-17,22,2880,Chris Small,Scotland,2709.78,47,532,532,1992-03-21 00:00:00,1999-04-17 00:00:00,2645.98,TRUE,TRUE
1998,1998/1999,1999-04-17,23,41,Tony Drago,Malta,2707.48,125,1069,1069,1985-10-19 00:00:00,1999-04-17 00:00:00,2646.08,TRUE,TRUE
1998,1998/1999,1999-04-17,24,520,Lee Walker,Wales,2707.22,17,254,254,1997-01-03 00:00:00,1999-04-04 00:00:00,2706.55,TRUE,TRUE
1998,1998/1999,1999-04-17,25,657,Brian Morgan,England,2699.38,56,591,591,1990-01-02 00:00:00,1999-04-04 00:00:00,2652.31,TRUE,TRUE
1998,1998/1999,1999-04-17,26,173,Paul Davies,Wales,2697.29,37,379,379,1991-10-14 00:00:00,1999-04-04 00:00:00,2636.94,TRUE,TRUE
1998,1998/1999,1999-04-17,27,38,Gerard Greene,Northern Ireland,2695.32,21,240,240,1993-10-18 00:00:00,1999-04-17 00:00:00,2650.07,TRUE,TRUE
1998,1998/1999,1999-04-17,28,3204,Nick Walker,England,2691.6,25,335,335,1994-01-08 00:00:00,1999-04-17 00:00:00,2612.87,TRUE,TRUE
1998,1998/1999,1999-04-17,29,52,Graeme Dott,Scotland,2691.57,28,303,303,1996-01-01 00:00:00,1999-04-04 00:00:00,2677.78,TRUE,TRUE
1998,1998/1999,1999-04-17,30,2745,Quinten Hann,Australia,2691.02,24,225,225,1995-10-16 00:00:00,1999-04-04 00:00:00,2703.31,TRUE,TRUE
1998,1998/1999,1999-04-17,31,15,Mark Davis,England,2690.56,30,377,377,1992-01-01 00:00:00,1999-01-03 00:00:00,2700.48,TRUE,TRUE
1998,1998/1999,1999-04-17,32,193,James Wattana,Thailand,2689.74,147,1419,1419,1989-08-17 00:00:00,1999-04-17 00:00:00,2698.83,TRUE,TRUE
1998,1998/1999,1999-04-17,33,223,Darren Morgan,Wales,2688.08,115,1155,1155,1988-10-10 00:00:00,1999-04-17 00:00:00,2622.12,TRUE,TRUE
1998,1998/1999,1999-04-17,34,804,Gary Wilkinson,England,2687.09,111,1054,1054,1987-10-17 00:00:00,1999-04-04 00:00:00,2665,TRUE,TRUE
1998,1998/1999,1999-04-17,35,3256,Leigh Griffin,England,2683.83,18,237,237,1992-03-21 00:00:00,1999-02-15 00:00:00,2630.71,TRUE,TRUE
1998,1998/1999,1999-04-17,36,3220,Euan Henderson,Scotland,2682.95,35,403,403,1992-06-20 00:00:00,1999-03-01 00:00:00,2677.2,TRUE,TRUE
1998,1998/1999,1999-04-17,37,1167,Bradley Jones,England,2682.59,21,278,278,1994-01-08 00:00:00,1999-04-04 00:00:00,2667.15,TRUE,TRUE
1998,1998/1999,1999-04-17,38,204,Michael Judge,Ireland,2680.67,25,316,316,1994-01-08 00:00:00,1999-04-04 00:00:00,2663.87,TRUE,TRUE
1998,1998/1999,1999-04-17,39,53,Jamie Burnett,Scotland,2679.52,32,337,337,1994-10-10 00:00:00,1999-04-04 00:00:00,2672.64,TRUE,TRUE
1998,1998/1999,1999-04-17,40,103,Ian McCulloch,England,2679.12,20,277,277,1995-01-04 00:00:00,1999-04-17 00:00:00,2646.8,TRUE,TRUE
1998,1998/1999,1999-04-17,41,714,Billy Snaddon,Scotland,2678.92,45,485,485,1992-06-20 00:00:00,1999-04-04 00:00:00,2654.17,TRUE,TRUE
1998,1998/1999,1999-04-17,42,422,Leo Fernandez,Ireland,2675.28,15,202,202,1997-01-03 00:00:00,1999-04-17 00:00:00,2656.85,TRUE,TRUE
1998,1998/1999,1999-04-17,43,3221,Gary Ponting,England,2674.97,19,255,255,1994-01-08 00:00:00,1999-01-03 00:00:00,2637.94,TRUE,TRUE
1998,1998/1999,1999-04-17,44,1166,Drew Henry,Scotland,2673.67,35,421,421,1992-02-17 00:00:00,1999-04-04 00:00:00,2706,TRUE,TRUE
1998,1998/1999,1999-04-17,45,3209,Terry Murphy,Northern Ireland,2668.96,28,302,302,1992-02-17 00:00:00,1999-04-17 00:00:00,2652.01,TRUE,TRUE
1998,1998/1999,1999-04-17,46,33,Dominic Dale,Wales,2668.27,40,462,462,1992-06-20 00:00:00,1999-04-17 00:00:00,2644.86,TRUE,TRUE
1998,1998/1999,1999-04-17,47,207,Nick Pearce,England,2667.53,20,234,234,1996-10-16 00:00:00,1999-02-15 00:00:00,2636.94,TRUE,TRUE
1998,1998/1999,1999-04-17,48,36,Jimmy Michie,England,2666.86,30,342,342,1993-02-22 00:00:00,1999-04-04 00:00:00,2643.17,TRUE,TRUE
1998,1998/1999,1999-04-17,49,3213,Jason Ferguson,England,2665.97,55,572,572,1990-10-08 00:00:00,1999-01-03 00:00:00,2673.18,TRUE,TRUE
1998,1998/1999,1999-04-17,50,177,Rod Lawler,England,2665.91,49,531,531,1990-10-08 00:00:00,1999-02-15 00:00:00,2667.59,TRUE,TRUE
1998,1998/1999,1999-04-17,51,35,Joe Swail,Northern Ireland,2662.94,63,598,598,1992-01-14 00:00:00,1999-04-04 00:00:00,2661.36,TRUE,TRUE
