Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
1989,1989/1990,1990-04-13,1,212,Steve Davis,England,2788.59,160,1956,1956,1979-04-16 00:00:00,1990-04-13 00:00:00,2674.66,TRUE,TRUE
1989,1989/1990,1990-04-13,2,153,Stephen Hendry,Scotland,2775.08,67,756,756,1986-04-19 00:00:00,1990-04-13 00:00:00,2727.72,TRUE,TRUE
1989,1989/1990,1990-04-13,3,20,Jimmy White,England,2749.72,115,1428,1428,1981-04-07 00:00:00,1990-04-13 00:00:00,2664.01,TRUE,TRUE
1989,1989/1990,1990-04-13,4,1049,Steve James,England,2715.11,32,319,319,1987-02-15 00:00:00,1990-04-13 00:00:00,2661.36,TRUE,TRUE
1989,1989/1990,1990-04-13,5,408,John Parrott,England,2709.89,83,928,928,1983-10-10 00:00:00,1990-04-13 00:00:00,2675.9,TRUE,TRUE
1989,1989/1990,1990-04-13,6,668,Neal Foulds,England,2708.11,67,709,709,1984-04-21 00:00:00,1990-04-13 00:00:00,2669.85,TRUE,TRUE
1989,1989/1990,1990-04-13,7,2878,Alex Higgins,Northern Ireland,2685.12,125,1382,1382,1975-01-13 00:00:00,1990-04-13 00:00:00,2638.15,TRUE,TRUE
1989,1989/1990,1990-04-13,8,2184,Willie Thorne,England,2684.81,86,928,928,1977-04-18 00:00:00,1990-04-13 00:00:00,2637.32,TRUE,TRUE
1989,1989/1990,1990-04-13,9,659,Dean Reynolds,England,2683.48,57,574,574,1982-04-30 00:00:00,1990-04-13 00:00:00,2592.13,TRUE,TRUE
1989,1989/1990,1990-04-13,10,3261,Martin Clark,England,2679.69,29,217,217,1987-10-17 00:00:00,1990-02-18 00:00:00,2669.57,TRUE,TRUE
1989,1989/1990,1990-04-13,11,2879,Silvino Francisco,South Africa,2677.54,69,684,684,1982-04-30 00:00:00,1990-02-18 00:00:00,2645.57,TRUE,TRUE
1989,1989/1990,1990-04-13,12,468,Dennis Taylor,Northern Ireland,2676.65,116,1316,1316,1976-01-26 00:00:00,1990-04-13 00:00:00,2615.05,TRUE,TRUE
