Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
2011,2011/2012,2012-05-29,1,5,Ronnie O'Sullivan,England,2883.29,477,4585,4585,1992-06-20 00:00:00,2012-05-06 13:00:05,2727.41,TRUE,TRUE
2011,2011/2012,2012-05-29,2,2,Stephen Maguire,Scotland,2837.53,307,2639,2639,1999-01-03 00:00:00,2012-05-03 11:56:43,2658.76,TRUE,TRUE
2011,2011/2012,2012-05-29,3,13,Stephen Lee,England,2823.79,399,3268,3268,1993-02-22 00:00:00,2012-04-23 18:14:26,2693.21,TRUE,TRUE
2011,2011/2012,2012-05-29,4,202,Mark Allen,Northern Ireland,2823.29,298,2066,2066,2005-07-20 00:00:00,2012-04-24 09:06:38,2685.54,TRUE,TRUE
2011,2011/2012,2012-05-29,5,12,Judd Trump,England,2822.99,257,1789,1789,2005-10-31 00:00:00,2012-04-28 17:58:51,2671.03,TRUE,TRUE
2011,2011/2012,2012-05-29,6,17,Mark Selby,England,2821.5,406,3078,3078,1999-09-08 00:00:00,2012-04-21 18:09:56,2694.53,TRUE,TRUE
2011,2011/2012,2012-05-29,7,154,Neil Robertson,Australia,2817.31,364,2763,2763,1999-01-03 00:00:00,2012-05-01 13:33:03,2631.48,TRUE,TRUE
2011,2011/2012,2012-05-29,8,158,Ali Carter,England,2812.05,386,2910,2910,1997-01-03 00:00:00,2012-05-06 13:00:05,2654.01,TRUE,TRUE
2011,2011/2012,2012-05-29,9,224,Ding Junhui,China,2811.83,290,2282,2282,2002-02-24 00:00:00,2012-04-24 09:06:38,2679.65,TRUE,TRUE
2011,2011/2012,2012-05-29,10,42,Peter Ebdon,England,2808.42,464,3955,3955,1991-10-14 00:00:00,2012-04-23 13:34:32,2730.08,TRUE,TRUE
2011,2011/2012,2012-05-29,11,9,Matthew Stevens,Wales,2797.9,398,3208,3208,1995-10-16 00:00:00,2012-05-03 17:55:31,2721.75,TRUE,TRUE
2011,2011/2012,2012-05-29,12,153,Stephen Hendry,Scotland,2793.46,599,5808,5808,1986-04-19 00:00:00,2012-05-01 08:56:50,2727.72,TRUE,TRUE
2011,2011/2012,2012-05-29,13,16,Barry Hawkins,England,2782.21,277,2125,2125,1997-01-03 00:00:00,2012-04-29 09:22:01,2665.52,TRUE,TRUE
2011,2011/2012,2012-05-29,14,97,Shaun Murphy,England,2779.89,397,3177,3177,2001-02-04 00:00:00,2012-04-22 13:29:02,2709.44,TRUE,TRUE
2011,2011/2012,2012-05-29,15,168,Joe Perry,England,2779.63,340,2590,2590,1997-01-03 00:00:00,2012-04-26 18:05:37,2701.46,TRUE,TRUE
2011,2011/2012,2012-05-29,16,237,John Higgins,Scotland,2776.29,543,4831,4831,1992-10-12 00:00:00,2012-04-27 09:03:09,2718.45,TRUE,TRUE
2011,2011/2012,2012-05-29,17,25,Andrew Higginson,England,2773.78,189,1488,1488,1998-01-02 00:00:00,2012-04-29 09:22:01,2645.58,TRUE,TRUE
2011,2011/2012,2012-05-29,18,10,Jamie Jones,Wales,2770.87,116,846,846,2006-10-21 00:00:00,2012-05-01 13:33:03,2647.15,TRUE,TRUE
2011,2011/2012,2012-05-29,19,52,Graeme Dott,Scotland,2770.32,326,2835,2835,1996-01-01 00:00:00,2012-04-24 14:09:18,2677.78,TRUE,TRUE
2011,2011/2012,2012-05-29,20,1,Mark J Williams,Wales,2767.4,497,4172,4172,1993-02-22 00:00:00,2012-04-28 13:26:12,2646.43,TRUE,TRUE
2011,2011/2012,2012-05-29,21,184,Yu Delu,China,2766.41,73,501,501,2006-03-20 00:00:00,2012-04-14 13:31:34,2685.83,TRUE,TRUE
2011,2011/2012,2012-05-29,22,15,Mark Davis,England,2765.46,265,2113,2113,1992-01-01 00:00:00,2012-04-25 18:04:26,2700.48,TRUE,TRUE
