Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
2009,2009/2010,2010-04-17,1,5,Ronnie O'Sullivan,England,2817.5,366,3814,3814,1992-06-20 00:00:00,2010-04-17 00:00:00,2727.41,TRUE,TRUE
2009,2009/2010,2010-04-17,2,1,Mark J Williams,Wales,2813.41,355,3213,3213,1993-02-22 00:00:00,2010-04-17 00:00:00,2646.43,TRUE,TRUE
2009,2009/2010,2010-04-17,3,17,Mark Selby,England,2812.18,200,1790,1790,1999-09-08 00:00:00,2010-04-17 00:00:00,2694.53,TRUE,TRUE
2009,2009/2010,2010-04-17,4,202,Mark Allen,Northern Ireland,2803.71,153,1148,1148,2005-07-20 00:00:00,2010-04-17 00:00:00,2685.54,TRUE,TRUE
2009,2009/2010,2010-04-17,5,224,Ding Junhui,China,2800.16,162,1406,1406,2002-02-24 00:00:00,2010-04-17 00:00:00,2679.65,TRUE,TRUE
2009,2009/2010,2010-04-17,6,154,Neil Robertson,Australia,2793.5,210,1816,1816,1999-01-03 00:00:00,2010-04-17 00:00:00,2631.48,TRUE,TRUE
2009,2009/2010,2010-04-17,7,52,Graeme Dott,Scotland,2788.46,199,2031,2031,1996-01-01 00:00:00,2010-04-17 00:00:00,2677.78,TRUE,TRUE
2009,2009/2010,2010-04-17,8,2,Stephen Maguire,Scotland,2788.07,179,1742,1742,1999-01-03 00:00:00,2010-04-17 00:00:00,2658.76,TRUE,TRUE
2009,2009/2010,2010-04-17,9,237,John Higgins,Scotland,2783.12,416,3925,3925,1992-10-12 00:00:00,2010-04-17 00:00:00,2718.45,TRUE,TRUE
2009,2009/2010,2010-04-17,10,158,Ali Carter,England,2776.98,261,2082,2082,1997-01-03 00:00:00,2010-04-17 00:00:00,2654.01,TRUE,TRUE
2009,2009/2010,2010-04-17,11,97,Shaun Murphy,England,2765.84,201,1977,1977,2001-02-04 00:00:00,2010-04-17 00:00:00,2709.44,TRUE,TRUE
2009,2009/2010,2010-04-17,12,200,Liang Wenbo,China,2757.99,66,573,573,2005-03-26 00:00:00,2010-04-17 00:00:00,2685.08,TRUE,TRUE
2009,2009/2010,2010-04-17,13,12,Judd Trump,England,2753.14,93,680,680,2005-10-31 00:00:00,2010-03-29 00:00:00,2671.03,TRUE,TRUE
2009,2009/2010,2010-04-17,14,4,Fu Marco,Hong Kong,2751.23,187,1660,1660,1998-01-02 00:00:00,2010-04-17 00:00:00,2720.96,TRUE,TRUE
2009,2009/2010,2010-04-17,15,170,Ken Doherty,Ireland,2745.37,374,3478,3478,1991-01-01 00:00:00,2010-04-17 00:00:00,2703.13,TRUE,TRUE
2009,2009/2010,2010-04-17,16,42,Peter Ebdon,England,2743.14,329,3165,3165,1991-10-14 00:00:00,2010-04-17 00:00:00,2730.08,TRUE,TRUE
2009,2009/2010,2010-04-17,17,8,Tom Ford,England,2736.95,85,854,854,2001-02-20 00:00:00,2010-04-17 00:00:00,2674.83,TRUE,TRUE
2009,2009/2010,2010-04-17,18,3,Jamie Cope,England,2736.47,142,1010,1010,2002-10-04 00:00:00,2010-04-17 00:00:00,2642.34,TRUE,TRUE
2009,2009/2010,2010-04-17,19,92,Robert Milkins,England,2730.63,101,1020,1020,1996-01-01 00:00:00,2010-03-29 00:00:00,2635,TRUE,TRUE
2009,2009/2010,2010-04-17,20,168,Joe Perry,England,2729.72,227,1876,1876,1997-01-03 00:00:00,2010-04-17 00:00:00,2701.46,TRUE,TRUE
2009,2009/2010,2010-04-17,21,153,Stephen Hendry,Scotland,2729.24,507,5215,5215,1986-04-19 00:00:00,2010-04-17 00:00:00,2727.72,TRUE,TRUE
2009,2009/2010,2010-04-17,22,62,Ricky Walden,England,2725.58,127,1168,1168,2001-02-20 00:00:00,2010-02-24 00:00:00,2670.12,TRUE,TRUE
2009,2009/2010,2010-04-17,23,27,Martin Gould,England,2725.48,37,464,464,2002-02-11 00:00:00,2010-04-17 00:00:00,2650.47,TRUE,TRUE
2009,2009/2010,2010-04-17,24,68,Ryan Day,Wales,2725.21,176,1597,1597,1999-01-03 00:00:00,2010-04-17 00:00:00,2657.72,TRUE,TRUE
2009,2009/2010,2010-04-17,25,38,Gerard Greene,Northern Ireland,2723.39,119,1104,1104,1993-10-18 00:00:00,2010-04-17 00:00:00,2650.07,TRUE,TRUE
2009,2009/2010,2010-04-17,26,25,Andrew Higginson,England,2722.45,67,730,730,1998-01-02 00:00:00,2010-03-29 00:00:00,2645.58,TRUE,TRUE
2009,2009/2010,2010-04-17,27,28,Mark King,England,2718.74,241,2032,2032,1992-06-20 00:00:00,2010-04-17 00:00:00,2650.41,TRUE,TRUE
2009,2009/2010,2010-04-17,28,15,Mark Davis,England,2713.56,118,1275,1275,1992-01-01 00:00:00,2010-04-17 00:00:00,2700.48,TRUE,TRUE
2009,2009/2010,2010-04-17,29,13,Stephen Lee,England,2712.95,249,2373,2373,1993-02-22 00:00:00,2010-04-17 00:00:00,2693.21,TRUE,TRUE
2009,2009/2010,2010-04-17,30,50,Rory McLeod,Jamaica,2711.95,74,802,802,1999-01-03 00:00:00,2010-03-29 00:00:00,2616.04,TRUE,TRUE
2009,2009/2010,2010-04-17,31,63,Fergal O'Brien,Ireland,2710.33,167,1589,1589,1993-03-13 00:00:00,2010-04-17 00:00:00,2692.37,TRUE,TRUE
2009,2009/2010,2010-04-17,32,9,Matthew Stevens,Wales,2708.7,220,2190,2190,1995-10-16 00:00:00,2010-02-24 00:00:00,2721.75,TRUE,TRUE
2009,2009/2010,2010-04-17,33,16,Barry Hawkins,England,2707.95,162,1373,1373,1997-01-03 00:00:00,2010-04-17 00:00:00,2665.52,TRUE,TRUE
2009,2009/2010,2010-04-17,34,193,James Wattana,Thailand,2706.92,248,2365,2365,1989-08-17 00:00:00,2010-03-29 00:00:00,2698.83,TRUE,TRUE
2009,2009/2010,2010-04-17,35,212,Steve Davis,England,2705.24,464,4715,4715,1979-04-16 00:00:00,2010-04-17 00:00:00,2674.66,TRUE,TRUE
2009,2009/2010,2010-04-17,36,11,Marcus Campbell,Scotland,2703.97,98,1013,1013,1993-10-18 00:00:00,2010-04-17 00:00:00,2640.67,TRUE,TRUE
2009,2009/2010,2010-04-17,37,30,Stuart Bingham,England,2701.35,164,1509,1509,1997-01-03 00:00:00,2010-02-24 00:00:00,2664.72,TRUE,TRUE
2009,2009/2010,2010-04-17,38,179,Stuart Pettman,England,2699.92,91,912,912,1993-10-18 00:00:00,2010-04-17 00:00:00,2605.02,TRUE,TRUE
2009,2009/2010,2010-04-17,39,6,Barry Pinches,England,2695.23,109,1262,1262,1991-03-22 00:00:00,2010-02-24 00:00:00,2612.16,TRUE,TRUE
