Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
1994,1994/1995,1995-04-14,1,153,Stephen Hendry,Scotland,2817.08,180,1980,1980,1986-04-19 00:00:00,1995-04-14 00:00:00,2727.72,TRUE,TRUE
1994,1994/1995,1995-04-14,2,5,Ronnie O'Sullivan,England,2784.74,43,459,459,1992-06-20 00:00:00,1995-04-14 00:00:00,2727.41,TRUE,TRUE
1994,1994/1995,1995-04-14,3,193,James Wattana,Thailand,2775.86,99,934,934,1989-08-17 00:00:00,1995-04-14 00:00:00,2698.83,TRUE,TRUE
1994,1994/1995,1995-04-14,4,237,John Higgins,Scotland,2767.07,34,318,318,1992-10-12 00:00:00,1995-04-14 00:00:00,2718.45,TRUE,TRUE
1994,1994/1995,1995-04-14,5,42,Peter Ebdon,England,2763.04,51,527,527,1991-10-14 00:00:00,1995-04-14 00:00:00,2730.08,TRUE,TRUE
1994,1994/1995,1995-04-14,6,20,Jimmy White,England,2761.31,214,2581,2581,1981-04-07 00:00:00,1995-04-14 00:00:00,2664.01,TRUE,TRUE
1994,1994/1995,1995-04-14,7,51,Andy Hicks,England,2748.32,22,320,320,1992-03-21 00:00:00,1995-04-14 00:00:00,2680.12,TRUE,TRUE
1994,1994/1995,1995-04-14,8,212,Steve Davis,England,2748.11,252,2816,2816,1979-04-16 00:00:00,1995-04-14 00:00:00,2674.66,TRUE,TRUE
1994,1994/1995,1995-04-14,9,44,Alan McManus,Scotland,2742.53,81,898,898,1990-10-08 00:00:00,1995-04-14 00:00:00,2687.87,TRUE,TRUE
1994,1994/1995,1995-04-14,10,408,John Parrott,England,2738.73,159,1705,1705,1983-10-10 00:00:00,1995-04-14 00:00:00,2675.9,TRUE,TRUE
