Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
1996,1996/1997,1997-04-19,1,170,Ken Doherty,Ireland,2804.67,99,999,999,1991-01-01 00:00:00,1997-04-19 00:00:00,2703.13,TRUE,TRUE
1996,1996/1997,1997-04-19,2,153,Stephen Hendry,Scotland,2777.4,226,2502,2502,1986-04-19 00:00:00,1997-04-19 00:00:00,2727.72,TRUE,TRUE
1996,1996/1997,1997-04-19,3,5,Ronnie O'Sullivan,England,2770.33,77,828,828,1992-06-20 00:00:00,1997-04-19 00:00:00,2727.41,TRUE,TRUE
1996,1996/1997,1997-04-19,4,42,Peter Ebdon,England,2769.79,84,876,876,1991-10-14 00:00:00,1997-04-19 00:00:00,2730.08,TRUE,TRUE
1996,1996/1997,1997-04-19,5,14,Nigel Bond,England,2766.29,93,964,964,1989-10-09 00:00:00,1997-04-19 00:00:00,2698.85,TRUE,TRUE
1996,1996/1997,1997-04-19,6,237,John Higgins,Scotland,2751.7,70,701,701,1992-10-12 00:00:00,1997-04-19 00:00:00,2718.45,TRUE,TRUE
1996,1996/1997,1997-04-19,7,212,Steve Davis,England,2747.22,283,3114,3114,1979-04-16 00:00:00,1997-04-19 00:00:00,2674.66,TRUE,TRUE
1996,1996/1997,1997-04-19,8,1,Mark J Williams,Wales,2746.2,39,359,359,1993-02-22 00:00:00,1997-04-19 00:00:00,2646.43,TRUE,TRUE
1996,1996/1997,1997-04-19,9,223,Darren Morgan,Wales,2742.77,95,958,958,1988-10-10 00:00:00,1997-04-19 00:00:00,2622.12,TRUE,TRUE
1996,1996/1997,1997-04-19,10,193,James Wattana,Thailand,2736.91,124,1209,1209,1989-08-17 00:00:00,1997-04-19 00:00:00,2698.83,TRUE,TRUE
1996,1996/1997,1997-04-19,11,51,Andy Hicks,England,2723.08,36,455,455,1992-03-21 00:00:00,1997-04-19 00:00:00,2680.12,TRUE,TRUE
1996,1996/1997,1997-04-19,12,15,Mark Davis,England,2722.79,26,327,327,1992-01-01 00:00:00,1997-04-19 00:00:00,2700.48,TRUE,TRUE
1996,1996/1997,1997-04-19,13,31,Dave Harold,England,2718.15,60,590,590,1991-10-14 00:00:00,1997-04-19 00:00:00,2701.36,TRUE,TRUE
1996,1996/1997,1997-04-19,14,20,Jimmy White,England,2716.83,233,2761,2761,1981-04-07 00:00:00,1997-04-19 00:00:00,2664.01,TRUE,TRUE
1996,1996/1997,1997-04-19,15,44,Alan McManus,Scotland,2714.39,112,1207,1207,1990-10-08 00:00:00,1997-04-19 00:00:00,2687.87,TRUE,TRUE
1996,1996/1997,1997-04-19,16,13,Stephen Lee,England,2712.64,36,387,387,1993-02-22 00:00:00,1997-04-19 00:00:00,2693.21,TRUE,TRUE
1996,1996/1997,1997-04-19,17,669,Alain Robidoux,Canada,2709.21,91,850,850,1988-10-10 00:00:00,1997-04-19 00:00:00,2688.65,TRUE,TRUE
1996,1996/1997,1997-04-19,18,3220,Euan Henderson,Scotland,2707.84,21,266,266,1992-06-20 00:00:00,1997-01-03 00:00:00,2677.2,TRUE,TRUE
1996,1996/1997,1997-04-19,19,408,John Parrott,England,2706.21,186,1965,1965,1983-10-10 00:00:00,1997-04-19 00:00:00,2675.9,TRUE,TRUE
1996,1996/1997,1997-04-19,20,1166,Drew Henry,Scotland,2705.56,21,282,282,1992-02-17 00:00:00,1997-03-27 00:00:00,2706,TRUE,TRUE
1996,1996/1997,1997-04-19,21,41,Tony Drago,Malta,2702.06,99,824,824,1985-10-19 00:00:00,1997-04-19 00:00:00,2646.08,TRUE,TRUE
1996,1996/1997,1997-04-19,22,204,Michael Judge,Ireland,2697.19,15,202,202,1994-01-08 00:00:00,1997-03-27 00:00:00,2663.87,TRUE,TRUE
1996,1996/1997,1997-04-19,23,3261,Martin Clark,England,2696.84,92,799,799,1987-10-17 00:00:00,1997-03-27 00:00:00,2669.57,TRUE,TRUE
1996,1996/1997,1997-04-19,24,63,Fergal O'Brien,Ireland,2695.04,25,264,264,1993-03-13 00:00:00,1997-03-27 00:00:00,2692.37,TRUE,TRUE
1996,1996/1997,1997-04-19,25,804,Gary Wilkinson,England,2694.43,94,904,904,1987-10-17 00:00:00,1997-04-19 00:00:00,2665,TRUE,TRUE
1996,1996/1997,1997-04-19,26,115,Anthony Hamilton,England,2693.6,39,425,425,1992-01-01 00:00:00,1997-04-19 00:00:00,2624.04,TRUE,TRUE
1996,1996/1997,1997-04-19,27,492,Stefan Mazrocis,England,2686.21,18,286,286,1994-01-08 00:00:00,1997-04-19 00:00:00,2651,TRUE,TRUE
1996,1996/1997,1997-04-19,28,657,Brian Morgan,England,2678.68,38,442,442,1990-01-02 00:00:00,1997-04-19 00:00:00,2652.31,TRUE,TRUE
1996,1996/1997,1997-04-19,29,409,David Roe,England,2677.59,60,588,588,1986-10-18 00:00:00,1997-01-03 00:00:00,2606.77,TRUE,TRUE
1996,1996/1997,1997-04-19,30,714,Billy Snaddon,Scotland,2676.27,27,324,324,1992-06-20 00:00:00,1997-04-19 00:00:00,2654.17,TRUE,TRUE
1996,1996/1997,1997-04-19,31,36,Jimmy Michie,England,2673.71,21,256,256,1993-02-22 00:00:00,1997-03-27 00:00:00,2643.17,TRUE,TRUE
1996,1996/1997,1997-04-19,32,33,Dominic Dale,Wales,2672.42,20,278,278,1992-06-20 00:00:00,1997-04-19 00:00:00,2644.86,TRUE,TRUE
1996,1996/1997,1997-04-19,33,35,Joe Swail,Northern Ireland,2671.51,49,472,472,1992-01-14 00:00:00,1997-03-27 00:00:00,2661.36,TRUE,TRUE
1996,1996/1997,1997-04-19,34,3213,Jason Ferguson,England,2670.61,44,450,450,1990-10-08 00:00:00,1997-03-27 00:00:00,2673.18,TRUE,TRUE
1996,1996/1997,1997-04-19,35,28,Mark King,England,2669.28,24,280,280,1992-06-20 00:00:00,1997-03-27 00:00:00,2650.41,TRUE,TRUE
1996,1996/1997,1997-04-19,36,3242,Mark Bennett,England,2667.16,67,598,598,1986-10-18 00:00:00,1997-01-03 00:00:00,2601.59,TRUE,TRUE
1996,1996/1997,1997-04-19,37,922,Nick Dyson,England,2664.47,23,294,294,1990-01-02 00:00:00,1997-01-03 00:00:00,2603.26,TRUE,TRUE
1996,1996/1997,1997-04-19,38,177,Rod Lawler,England,2664.31,38,429,429,1990-10-08 00:00:00,1997-01-03 00:00:00,2667.59,TRUE,TRUE
1996,1996/1997,1997-04-19,39,2184,Willie Thorne,England,2663.98,148,1523,1523,1977-04-18 00:00:00,1997-03-27 00:00:00,2637.32,TRUE,TRUE
1996,1996/1997,1997-04-19,40,1426,Anthony Davies,Wales,2661.61,20,244,244,1992-10-12 00:00:00,1997-01-03 00:00:00,2663.22,TRUE,TRUE
1996,1996/1997,1997-04-19,41,1049,Steve James,England,2661.19,98,959,959,1987-02-15 00:00:00,1997-03-27 00:00:00,2661.36,TRUE,TRUE
1996,1996/1997,1997-04-19,42,205,Mike Hallett,England,2659.23,128,1235,1235,1982-04-30 00:00:00,1997-01-03 00:00:00,2616.54,TRUE,TRUE
1996,1996/1997,1997-04-19,43,3258,Mick Price,Ireland,2659.05,45,472,472,1988-10-10 00:00:00,1997-04-19 00:00:00,2645.47,TRUE,TRUE
1996,1996/1997,1997-04-19,44,173,Paul Davies,Wales,2655.49,23,260,260,1991-10-14 00:00:00,1997-01-03 00:00:00,2636.94,TRUE,TRUE
1996,1996/1997,1997-04-19,45,2877,Terry Griffiths,Wales,2655.09,194,2064,2064,1979-04-16 00:00:00,1997-04-19 00:00:00,2667.02,TRUE,TRUE
1996,1996/1997,1997-04-19,46,3254,Stephen O'Connor,Ireland,2654.43,15,206,206,1992-06-20 00:00:00,1997-01-03 00:00:00,2644.26,TRUE,TRUE
1996,1996/1997,1997-04-19,47,470,Cliff Thorburn,Canada,2650.9,168,1995,1995,1975-01-13 00:00:00,1996-01-01 00:00:00,2622.2,TRUE,TRUE
1996,1996/1997,1997-04-19,48,6,Barry Pinches,England,2647.66,20,280,280,1991-03-22 00:00:00,1997-01-03 00:00:00,2612.16,TRUE,TRUE
1996,1996/1997,1997-04-19,49,2880,Chris Small,Scotland,2645.97,23,313,313,1992-03-21 00:00:00,1997-03-27 00:00:00,2645.98,TRUE,TRUE
1996,1996/1997,1997-04-19,50,468,Dennis Taylor,Northern Ireland,2645.42,177,1881,1881,1976-01-26 00:00:00,1997-03-27 00:00:00,2615.05,TRUE,TRUE
1996,1996/1997,1997-04-19,51,1355,Tony Jones,England,2643.3,62,598,598,1983-10-10 00:00:00,1997-03-27 00:00:00,2623.55,TRUE,TRUE
1996,1996/1997,1997-04-19,52,2871,Jason Prince,Northern Ireland,2641.91,30,340,340,1991-01-01 00:00:00,1997-03-27 00:00:00,2594.66,TRUE,TRUE
1996,1996/1997,1997-04-19,53,3248,Nick Terry,England,2639.89,28,337,337,1988-10-10 00:00:00,1997-01-03 00:00:00,2603.95,TRUE,TRUE
1996,1996/1997,1997-04-19,54,469,Joe Johnson,England,2637.52,118,1181,1181,1982-10-11 00:00:00,1997-01-03 00:00:00,2647.32,TRUE,TRUE
1996,1996/1997,1997-04-19,55,667,Dene O'Kane,New Zealand,2636.46,82,756,756,1984-10-20 00:00:00,1997-03-27 00:00:00,2635.37,TRUE,TRUE
1996,1996/1997,1997-04-19,56,181,Tony Knowles,England,2634.09,147,1504,1504,1981-04-07 00:00:00,1997-03-27 00:00:00,2648.14,TRUE,TRUE
1996,1996/1997,1997-04-19,57,668,Neal Foulds,England,2633.58,141,1408,1408,1984-04-21 00:00:00,1997-03-27 00:00:00,2669.85,TRUE,TRUE
1996,1996/1997,1997-04-19,58,1052,Nigel Gilbert,England,2630.79,38,431,431,1987-02-15 00:00:00,1997-01-03 00:00:00,2588.85,TRUE,TRUE
1996,1996/1997,1997-04-19,59,802,Tony Chappel,Wales,2629.43,50,486,486,1984-10-20 00:00:00,1997-03-27 00:00:00,2629.31,TRUE,TRUE
1996,1996/1997,1997-04-19,60,659,Dean Reynolds,England,2628.15,97,960,960,1982-04-30 00:00:00,1997-01-03 00:00:00,2592.13,TRUE,TRUE
1996,1996/1997,1997-04-19,61,672,Jonathan Birch,England,2627.63,24,288,288,1990-10-29 00:00:00,1997-01-03 00:00:00,2610.88,TRUE,TRUE
1996,1996/1997,1997-04-19,62,1190,Surinder Gill,England,2626.16,13,202,202,1992-06-20 00:00:00,1997-01-03 00:00:00,2620.24,TRUE,TRUE
1996,1996/1997,1997-04-19,63,3289,Andrew Cairns,England,2624.19,25,289,289,1989-08-17 00:00:00,1997-01-03 00:00:00,2610.3,TRUE,TRUE
1996,1996/1997,1997-04-19,64,3269,Mark Johnston-Allen,England,2624.18,44,403,403,1988-10-10 00:00:00,1997-01-03 00:00:00,2626.38,TRUE,TRUE
1996,1996/1997,1997-04-19,65,2874,Tony Meo,England,2623.19,111,1160,1160,1980-05-22 00:00:00,1997-01-03 00:00:00,2646.39,TRUE,TRUE
1996,1996/1997,1997-04-19,66,800,Wayne Jones,Wales,2621.83,61,605,605,1984-10-20 00:00:00,1997-03-27 00:00:00,2631.78,TRUE,TRUE
1996,1996/1997,1997-04-19,67,2878,Alex Higgins,Northern Ireland,2621.57,141,1608,1608,1975-01-13 00:00:00,1997-01-03 00:00:00,2638.15,TRUE,TRUE
1996,1996/1997,1997-04-19,68,794,Ian Brumby,England,2620.23,16,217,217,1990-01-02 00:00:00,1997-01-03 00:00:00,2606.64,TRUE,TRUE
1996,1996/1997,1997-04-19,69,2879,Silvino Francisco,South Africa,2615.84,99,972,972,1982-04-30 00:00:00,1997-01-03 00:00:00,2645.57,TRUE,TRUE
1996,1996/1997,1997-04-19,70,449,Les Dodd,England,2613.35,42,444,444,1983-04-16 00:00:00,1997-01-03 00:00:00,2609.5,TRUE,TRUE
1996,1996/1997,1997-04-19,71,3321,Danny Fowler,England,2608.21,53,497,497,1984-10-20 00:00:00,1997-01-03 00:00:00,2582.28,TRUE,TRUE
1996,1996/1997,1997-04-19,72,2505,David Finbow,England,2605.86,23,258,258,1991-10-14 00:00:00,1997-03-27 00:00:00,2631.06,TRUE,TRUE
1996,1996/1997,1997-04-19,73,806,Doug Mountjoy,Wales,2594.64,151,1572,1572,1977-02-07 00:00:00,1997-01-03 00:00:00,2603,TRUE,TRUE
1996,1996/1997,1997-04-19,74,712,Murdo MacLeod,Scotland,2592.98,42,376,376,1982-10-11 00:00:00,1997-01-03 00:00:00,2579.34,TRUE,TRUE
1996,1996/1997,1997-04-19,75,3317,Mark Rowing,England,2587.47,23,266,266,1988-10-10 00:00:00,1997-01-03 00:00:00,2586.12,TRUE,TRUE
1996,1996/1997,1997-04-19,76,3316,Jim Chambers,England,2586.63,21,205,205,1987-10-17 00:00:00,1997-01-03 00:00:00,2586.77,TRUE,TRUE
1996,1996/1997,1997-04-19,77,795,Steve Newbury,Wales,2584.6,68,583,583,1984-10-20 00:00:00,1997-01-03 00:00:00,2662.09,TRUE,TRUE
