Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
1993,1993/1994,1994-04-16,1,153,Stephen Hendry,Scotland,2826.89,163,1785,1785,1986-04-19 00:00:00,1994-04-16 00:00:00,2727.72,TRUE,TRUE
1993,1993/1994,1994-04-16,2,212,Steve Davis,England,2810.28,240,2717,2717,1979-04-16 00:00:00,1994-04-16 00:00:00,2674.66,TRUE,TRUE
1993,1993/1994,1994-04-16,3,193,James Wattana,Thailand,2780.43,83,799,799,1989-08-17 00:00:00,1994-04-16 00:00:00,2698.83,TRUE,TRUE
1993,1993/1994,1994-04-16,4,20,Jimmy White,England,2778.25,201,2434,2434,1981-04-07 00:00:00,1994-04-16 00:00:00,2664.01,TRUE,TRUE
1993,1993/1994,1994-04-16,5,44,Alan McManus,Scotland,2764.13,70,797,797,1990-10-08 00:00:00,1994-04-16 00:00:00,2687.87,TRUE,TRUE
1993,1993/1994,1994-04-16,6,42,Peter Ebdon,England,2758.94,36,384,384,1991-10-14 00:00:00,1994-04-16 00:00:00,2730.08,TRUE,TRUE
1993,1993/1994,1994-04-16,7,170,Ken Doherty,Ireland,2753.08,56,568,568,1991-01-01 00:00:00,1994-04-16 00:00:00,2703.13,TRUE,TRUE
1993,1993/1994,1994-04-16,8,408,John Parrott,England,2746.36,147,1575,1575,1983-10-10 00:00:00,1994-04-16 00:00:00,2675.9,TRUE,TRUE
1993,1993/1994,1994-04-16,9,5,Ronnie O'Sullivan,England,2739.56,21,240,240,1992-06-20 00:00:00,1994-04-16 00:00:00,2727.41,TRUE,TRUE
1993,1993/1994,1994-04-16,10,14,Nigel Bond,England,2719.31,50,493,493,1989-10-09 00:00:00,1994-04-16 00:00:00,2698.85,TRUE,TRUE
1993,1993/1994,1994-04-16,11,223,Darren Morgan,Wales,2713.78,58,584,584,1988-10-10 00:00:00,1994-04-16 00:00:00,2622.12,TRUE,TRUE
1993,1993/1994,1994-04-16,12,668,Neal Foulds,England,2706.29,123,1238,1238,1984-04-21 00:00:00,1994-04-16 00:00:00,2669.85,TRUE,TRUE
