Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
2019,2019/2020,2020-08-22,1,5,Ronnie O'Sullivan,England,2938.24,831,7564,7564,1992-06-20 00:00:00,2020-08-15 12:23:12,2727.41,TRUE,TRUE
2019,2019/2020,2020-08-22,2,12,Judd Trump,England,2902.04,1005,6943,6943,2005-10-31 00:00:00,2020-08-10 09:04:32,2671.03,TRUE,TRUE
2019,2019/2020,2020-08-22,3,52,Graeme Dott,Scotland,2881.7,794,6044,6044,1996-01-01 00:00:00,2020-07-28 12:04:36,2677.78,TRUE,TRUE
2019,2019/2020,2020-08-22,4,17,Mark Selby,England,2880,1108,8106,8106,1999-09-08 00:00:00,2020-08-12 18:10:27,2694.53,TRUE,TRUE
2019,2019/2020,2020-08-22,5,237,John Higgins,Scotland,2875.1,1151,9135,9135,1992-10-12 00:00:00,2020-08-05 12:00:00,2718.45,TRUE,TRUE
2019,2019/2020,2020-08-22,6,97,Shaun Murphy,England,2869.42,978,7372,7372,2001-02-04 00:00:00,2020-08-03 13:27:40,2709.44,TRUE,TRUE
2019,2019/2020,2020-08-22,7,39,Kyren Wilson,England,2868.81,606,4139,4139,2010-08-01 10:00:00,2020-08-15 12:23:12,2602.99,TRUE,TRUE
2019,2019/2020,2020-08-22,8,154,Neil Robertson,Australia,2861.21,970,7177,7177,1999-01-03 00:00:00,2020-08-10 09:04:32,2631.48,TRUE,TRUE
2019,2019/2020,2020-08-22,9,1260,Yan Bingtao,China,2860.64,222,1642,1642,2013-06-12 13:01:51,2020-08-06 13:05:46,2721.02,TRUE,TRUE
2019,2019/2020,2020-08-22,10,224,Ding Junhui,China,2859.57,750,5895,5895,2002-02-24 00:00:00,2020-08-07 18:03:30,2679.65,TRUE,TRUE
2019,2019/2020,2020-08-22,11,1,Mark J Williams,Wales,2858.24,1129,8356,8356,1993-02-22 00:00:00,2020-08-10 13:29:01,2646.43,TRUE,TRUE
2019,2019/2020,2020-08-22,12,2,Stephen Maguire,Scotland,2858.21,871,6444,6444,1999-01-03 00:00:00,2020-08-04 13:30:06,2658.76,TRUE,TRUE
2019,2019/2020,2020-08-22,13,946,Zhao Xintong,China,2858.11,238,1620,1620,2012-06-18 09:11:07,2020-03-14 18:33:16,2746.83,TRUE,TRUE
2019,2019/2020,2020-08-22,14,22,Anthony McGill,Scotland,2851.19,510,3544,3544,2010-08-01 10:00:00,2020-08-12 12:08:18,2731.34,TRUE,TRUE
2019,2019/2020,2020-08-22,15,1829,Mink Nutcharut,Thailand,2848.88,99,392,392,2015-07-18 09:35:47,2020-02-02 13:13:09,2739.57,TRUE,TRUE
