Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
1987,1987/1988,1988-04-16,1,212,Steve Davis,England,2812.15,121,1554,1554,1979-04-16 00:00:00,1988-04-16 00:00:00,2674.66,TRUE,TRUE
1987,1987/1988,1988-04-16,2,153,Stephen Hendry,Scotland,2766.11,29,324,324,1986-04-19 00:00:00,1988-04-16 00:00:00,2727.72,TRUE,TRUE
1987,1987/1988,1988-04-16,3,20,Jimmy White,England,2744.26,89,1125,1125,1981-04-07 00:00:00,1988-04-16 00:00:00,2664.01,TRUE,TRUE
1987,1987/1988,1988-04-16,4,408,John Parrott,England,2741.48,48,521,521,1983-10-10 00:00:00,1988-04-16 00:00:00,2675.9,TRUE,TRUE
1987,1987/1988,1988-04-16,5,2877,Terry Griffiths,Wales,2737.66,99,1113,1113,1979-04-16 00:00:00,1988-04-16 00:00:00,2667.02,TRUE,TRUE
1987,1987/1988,1988-04-16,6,470,Cliff Thorburn,Canada,2712.85,118,1470,1470,1975-01-13 00:00:00,1988-04-16 00:00:00,2622.2,TRUE,TRUE
1987,1987/1988,1988-04-16,7,668,Neal Foulds,England,2703.38,43,473,473,1984-04-21 00:00:00,1988-04-16 00:00:00,2669.85,TRUE,TRUE
1987,1987/1988,1988-04-16,8,469,Joe Johnson,England,2689.15,55,618,618,1982-10-11 00:00:00,1988-04-16 00:00:00,2647.32,TRUE,TRUE
1987,1987/1988,1988-04-16,9,2184,Willie Thorne,England,2687.16,62,707,707,1977-04-18 00:00:00,1988-04-16 00:00:00,2637.32,TRUE,TRUE
1987,1987/1988,1988-04-16,10,205,Mike Hallett,England,2678.44,42,437,437,1982-04-30 00:00:00,1988-04-16 00:00:00,2616.54,TRUE,TRUE
1987,1987/1988,1988-04-16,11,468,Dennis Taylor,Northern Ireland,2672.78,93,1110,1110,1976-01-26 00:00:00,1988-04-16 00:00:00,2615.05,TRUE,TRUE
1987,1987/1988,1988-04-16,12,3484,John Virgo,England,2669.01,59,620,620,1977-04-18 00:00:00,1988-04-16 00:00:00,2604.78,TRUE,TRUE
1987,1987/1988,1988-04-16,13,181,Tony Knowles,England,2668.43,76,859,859,1981-04-07 00:00:00,1988-04-16 00:00:00,2648.14,TRUE,TRUE
1987,1987/1988,1988-04-16,14,1298,Peter Francisco,South Africa,2665.55,26,204,204,1984-10-20 00:00:00,1988-04-16 00:00:00,2649.6,TRUE,TRUE
1987,1987/1988,1988-04-16,15,2879,Silvino Francisco,South Africa,2661.82,51,526,526,1982-04-30 00:00:00,1988-04-16 00:00:00,2645.57,TRUE,TRUE
1987,1987/1988,1988-04-16,16,2878,Alex Higgins,Northern Ireland,2649.43,102,1175,1175,1975-01-13 00:00:00,1988-04-16 00:00:00,2638.15,TRUE,TRUE
1987,1987/1988,1988-04-16,17,2874,Tony Meo,England,2647.25,60,596,596,1980-05-22 00:00:00,1988-02-21 00:00:00,2646.39,TRUE,TRUE
