Season,SeasonLabel,SeasonEndDate,Rank,PlayerID,PlayerName,Nationality,Rating,MatchesPlayed,FramesPlayed,ListedFrames,FirstMatchDate,LastMatchDate,EntryRating,Active,Listable
2012,2012/2013,2013-05-22,1,5,Ronnie O'Sullivan,England,2902.73,483,4702,4702,1992-06-20 00:00:00,2013-05-05 13:07:15,2727.41,TRUE,TRUE
2012,2012/2013,2013-05-22,2,154,Neil Robertson,Australia,2854.85,452,3365,3365,1999-01-03 00:00:00,2013-04-24 13:31:16,2631.48,TRUE,TRUE
2012,2012/2013,2013-05-22,3,16,Barry Hawkins,England,2845.15,382,2829,2829,1997-01-03 00:00:00,2013-05-05 13:07:15,2665.52,TRUE,TRUE
2012,2012/2013,2013-05-22,4,158,Ali Carter,England,2844.89,463,3379,3379,1997-01-03 00:00:00,2013-04-27 13:26:45,2654.01,TRUE,TRUE
2012,2012/2013,2013-05-22,5,17,Mark Selby,England,2840.41,505,3728,3728,1999-09-08 00:00:00,2013-04-26 08:59:55,2694.53,TRUE,TRUE
2012,2012/2013,2013-05-22,6,202,Mark Allen,Northern Ireland,2838.91,367,2482,2482,2005-07-20 00:00:00,2013-04-22 08:58:14,2685.54,TRUE,TRUE
2012,2012/2013,2013-05-22,7,12,Judd Trump,England,2824.19,362,2510,2510,2005-10-31 00:00:00,2013-05-02 11:58:57,2671.03,TRUE,TRUE
2012,2012/2013,2013-05-22,8,2,Stephen Maguire,Scotland,2823.53,413,3234,3234,1999-01-03 00:00:00,2013-04-22 13:27:52,2658.76,TRUE,TRUE
2012,2012/2013,2013-05-22,9,224,Ding Junhui,China,2823.15,374,2812,2812,2002-02-24 00:00:00,2013-04-30 08:59:03,2679.65,TRUE,TRUE
2012,2012/2013,2013-05-22,10,13,Stephen Lee,England,2815.53,440,3515,3515,1993-02-22 00:00:00,2012-10-06 16:08:03,2693.21,TRUE,TRUE
2012,2012/2013,2013-05-22,11,97,Shaun Murphy,England,2806.05,478,3808,3808,2001-02-04 00:00:00,2013-04-30 08:59:03,2709.44,TRUE,TRUE
2012,2012/2013,2013-05-22,12,62,Ricky Walden,England,2805.71,352,2609,2609,2001-02-20 00:00:00,2013-05-02 18:00:28,2670.12,TRUE,TRUE
