MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
4688717,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,1509,109,0,0,109,2018-06-30T23:26:18Z,matches_2018_event_706.csv
4688714,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,1567,10,0,4,10,2018-07-02T09:00:46Z,matches_2018_event_706.csv
4688715,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,177,120,4,0,177,2018-07-02T09:00:46Z,matches_2018_event_706.csv
4688716,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,102,1044,2,4,1044,2018-07-02T09:00:46Z,matches_2018_event_706.csv
4688732,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,497,906,3,4,906,2018-07-02T09:00:46Z,matches_2018_event_706.csv
4688740,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,62,526,4,1,62,2018-07-02T09:00:46Z,matches_2018_event_706.csv
4688724,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,128,49,0,0,128,2018-07-02T11:39:28Z,matches_2018_event_706.csv
4688718,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,96,44,4,3,96,2018-07-02T12:04:01Z,matches_2018_event_706.csv
4688719,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,1082,239,4,1,1082,2018-07-02T12:04:01Z,matches_2018_event_706.csv
4688721,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,28,42,4,3,28,2018-07-02T12:04:01Z,matches_2018_event_706.csv
4688735,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,200,74,4,0,200,2018-07-02T12:04:01Z,matches_2018_event_706.csv
4688722,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,1934,306,1,4,306,2018-07-02T15:02:27Z,matches_2018_event_706.csv
4688744,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,616,158,0,4,158,2018-07-02T15:05:18Z,matches_2018_event_706.csv
4688720,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,47,1407,3,4,1407,2018-07-02T16:03:39Z,matches_2018_event_706.csv
4688726,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,593,998,2,4,998,2018-07-02T17:51:26Z,matches_2018_event_706.csv
4688728,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,14,48,4,2,14,2018-07-02T17:51:26Z,matches_2018_event_706.csv
4688738,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,16,123,4,0,16,2018-07-02T17:51:26Z,matches_2018_event_706.csv
4688727,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,97,621,4,2,97,2018-07-02T19:16:13Z,matches_2018_event_706.csv
4688730,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,208,894,3,4,894,2018-07-03T09:18:58Z,matches_2018_event_706.csv
4688731,706,Riga Masters Qualifiers,2018,2018-07-02,2018-07-05,151,549,1,4,549,2018-07-03T09:18:58Z,matches_2018_event_706.csv
