MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
8323855,1719,Masters,1981,1982-01-26,1982-01-31,3449,20,5,4,3449,2023-11-30T09:11:46Z,matches_1981_event_1719.csv
8323856,1719,Masters,1981,1982-01-26,1982-01-31,468,2875,3,5,2875,2023-11-30T09:11:46Z,matches_1981_event_1719.csv
8323857,1719,Masters,1981,1982-01-26,1982-01-31,452,2874,2,5,2874,2023-11-30T09:11:46Z,matches_1981_event_1719.csv
8323858,1719,Masters,1981,1982-01-26,1982-01-31,806,2876,5,4,806,2023-11-30T09:11:46Z,matches_1981_event_1719.csv
8323859,1719,Masters,1981,1982-01-26,1982-01-31,2878,3449,5,1,2878,2023-11-30T09:12:03Z,matches_1981_event_1719.csv
8323860,1719,Masters,1981,1982-01-26,1982-01-31,2877,2875,5,3,2877,2023-11-30T09:12:03Z,matches_1981_event_1719.csv
8323861,1719,Masters,1981,1982-01-26,1982-01-31,470,2874,1,5,2874,2023-11-30T09:12:03Z,matches_1981_event_1719.csv
8323862,1719,Masters,1981,1982-01-26,1982-01-31,212,806,5,2,212,2023-11-30T09:12:03Z,matches_1981_event_1719.csv
8323863,1719,Masters,1981,1982-01-26,1982-01-31,2878,2877,4,6,2877,2023-11-30T09:12:21Z,matches_1981_event_1719.csv
8323864,1719,Masters,1981,1982-01-26,1982-01-31,2874,212,4,6,212,2023-11-30T09:12:21Z,matches_1981_event_1719.csv
8323866,1719,Masters,1981,1982-01-26,1982-01-31,2877,212,5,9,212,2023-11-30T09:14:58Z,matches_1981_event_1719.csv
8326269,1732,World Championship,1981,1982-04-30,1982-05-16,212,181,1,10,181,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326270,1732,World Championship,1981,1982-04-30,1982-05-16,3696,3504,10,5,3696,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326271,1732,World Championship,1981,1982-04-30,1982-05-16,3509,3735,10,7,3509,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326272,1732,World Championship,1981,1982-04-30,1982-05-16,3449,3467,10,5,3449,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326273,1732,World Championship,1981,1982-04-30,1982-05-16,468,2879,7,10,2879,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326274,1732,World Championship,1981,1982-04-30,1982-05-16,2834,659,7,10,659,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326275,1732,World Championship,1981,1982-04-30,1982-05-16,3484,205,10,4,3484,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326276,1732,World Championship,1981,1982-04-30,1982-05-16,2875,3736,10,5,2875,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326277,1732,World Championship,1981,1982-04-30,1982-05-16,2877,2184,6,10,2184,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326278,1732,World Championship,1981,1982-04-30,1982-05-16,2876,3385,10,4,2876,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326279,1732,World Championship,1981,1982-04-30,1982-05-16,2878,3733,10,5,2878,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326280,1732,World Championship,1981,1982-04-30,1982-05-16,806,3515,10,3,806,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326281,1732,World Championship,1981,1982-04-30,1982-05-16,452,796,9,10,796,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326282,1732,World Championship,1981,1982-04-30,1982-05-16,2870,3398,10,4,2870,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326283,1732,World Championship,1981,1982-04-30,1982-05-16,3728,2874,10,8,3728,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326284,1732,World Championship,1981,1982-04-30,1982-05-16,470,20,4,10,20,2023-12-04T11:08:52Z,matches_1981_event_1732.csv
8326238,1732,World Championship,1981,1982-04-30,1982-05-16,181,3696,13,7,181,2023-12-04T11:09:29Z,matches_1981_event_1732.csv
8326239,1732,World Championship,1981,1982-04-30,1982-05-16,3509,3449,5,13,3449,2023-12-04T11:09:29Z,matches_1981_event_1732.csv
8326240,1732,World Championship,1981,1982-04-30,1982-05-16,2879,659,13,8,2879,2023-12-04T11:09:29Z,matches_1981_event_1732.csv
8326241,1732,World Championship,1981,1982-04-30,1982-05-16,3484,2875,8,13,2875,2023-12-04T11:09:29Z,matches_1981_event_1732.csv
8326242,1732,World Championship,1981,1982-04-30,1982-05-16,2184,2876,13,5,2184,2023-12-04T11:09:29Z,matches_1981_event_1732.csv
8326243,1732,World Championship,1981,1982-04-30,1982-05-16,2878,806,13,12,2878,2023-12-04T11:09:29Z,matches_1981_event_1732.csv
8326244,1732,World Championship,1981,1982-04-30,1982-05-16,796,2870,7,13,2870,2023-12-04T11:09:29Z,matches_1981_event_1732.csv
8326245,1732,World Championship,1981,1982-04-30,1982-05-16,3728,20,6,13,20,2023-12-04T11:09:29Z,matches_1981_event_1732.csv
8326261,1732,World Championship,1981,1982-04-30,1982-05-16,181,3449,11,13,3449,2023-12-04T11:09:52Z,matches_1981_event_1732.csv
