MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
8324035,1713,Masters,1987,1988-01-24,1988-01-31,468,205,3,5,205,2023-11-30T10:00:38Z,matches_1987_event_1713.csv
8324036,1713,Masters,1987,1988-01-24,1988-01-31,181,2878,4,5,2878,2023-11-30T10:00:38Z,matches_1987_event_1713.csv
8324037,1713,Masters,1987,1988-01-24,1988-01-31,470,3515,5,3,470,2023-11-30T10:00:38Z,matches_1987_event_1713.csv
8324038,1713,Masters,1987,1988-01-24,1988-01-31,668,408,4,5,408,2023-11-30T10:00:38Z,matches_1987_event_1713.csv
8324039,1713,Masters,1987,1988-01-24,1988-01-31,20,806,5,0,20,2023-11-30T10:00:38Z,matches_1987_event_1713.csv
8324040,1713,Masters,1987,1988-01-24,1988-01-31,469,2184,5,4,469,2023-11-30T10:00:38Z,matches_1987_event_1713.csv
8324041,1713,Masters,1987,1988-01-24,1988-01-31,2877,2879,5,3,2877,2023-11-30T10:00:38Z,matches_1987_event_1713.csv
8324042,1713,Masters,1987,1988-01-24,1988-01-31,212,659,5,2,212,2023-11-30T10:00:38Z,matches_1987_event_1713.csv
8324047,1713,Masters,1987,1988-01-24,1988-01-31,205,2878,5,2,205,2023-11-30T10:01:02Z,matches_1987_event_1713.csv
8324048,1713,Masters,1987,1988-01-24,1988-01-31,470,408,4,5,408,2023-11-30T10:01:02Z,matches_1987_event_1713.csv
8324049,1713,Masters,1987,1988-01-24,1988-01-31,20,469,3,5,469,2023-11-30T10:01:02Z,matches_1987_event_1713.csv
8324050,1713,Masters,1987,1988-01-24,1988-01-31,2877,212,0,5,212,2023-11-30T10:01:02Z,matches_1987_event_1713.csv
8324053,1713,Masters,1987,1988-01-24,1988-01-31,205,408,6,5,205,2023-11-30T10:01:28Z,matches_1987_event_1713.csv
8324054,1713,Masters,1987,1988-01-24,1988-01-31,469,212,3,6,212,2023-11-30T10:01:28Z,matches_1987_event_1713.csv
8324056,1713,Masters,1987,1988-01-24,1988-01-31,205,212,0,9,212,2023-11-30T10:03:29Z,matches_1987_event_1713.csv
8325605,1738,World Championship,1987,1988-04-16,1988-05-02,212,3484,10,8,212,2023-12-04T07:23:11Z,matches_1987_event_1738.csv
8325606,1738,World Championship,1987,1988-04-16,1988-05-02,205,2881,10,2,205,2023-12-04T07:23:11Z,matches_1987_event_1738.csv
8325607,1738,World Championship,1987,1988-04-16,1988-05-02,2878,41,2,10,41,2023-12-04T07:23:11Z,matches_1987_event_1738.csv
8325608,1738,World Championship,1987,1988-04-16,1988-05-02,468,3509,10,8,468,2023-12-04T07:23:11Z,matches_1987_event_1738.csv
