MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
8117820,1594,World Championship,1996,1997-04-19,1997-05-05,153,51,10,6,153,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117821,1594,World Championship,1996,1997-04-19,1997-05-05,1,2877,10,9,1,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117822,1594,World Championship,1996,1997-04-19,1997-05-05,223,804,10,5,223,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117823,1594,World Championship,1996,1997-04-19,1997-05-05,5,3258,10,6,5,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117824,1594,World Championship,1996,1997-04-19,1997-05-05,14,13,8,10,13,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117825,1594,World Championship,1996,1997-04-19,1997-05-05,193,52,10,9,193,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117826,1594,World Championship,1996,1997-04-19,1997-05-05,20,115,9,10,115,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117827,1594,World Championship,1996,1997-04-19,1997-05-05,408,1167,10,9,408,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117828,1594,World Championship,1996,1997-04-19,1997-05-05,42,492,3,10,492,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117829,1594,World Championship,1996,1997-04-19,1997-05-05,669,657,10,8,669,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117830,1594,World Championship,1996,1997-04-19,1997-05-05,31,520,7,10,520,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117831,1594,World Championship,1996,1997-04-19,1997-05-05,44,714,10,9,44,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117832,1594,World Championship,1996,1997-04-19,1997-05-05,170,15,10,8,170,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117833,1594,World Championship,1996,1997-04-19,1997-05-05,212,525,10,2,212,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117834,1594,World Championship,1996,1997-04-19,1997-05-05,41,33,9,10,33,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8117835,1594,World Championship,1996,1997-04-19,1997-05-05,237,3286,10,6,237,2023-09-20T12:52:13Z,matches_1996_event_1594.csv
8326694,1594,World Championship,1996,1997-04-19,1997-05-05,153,1,13,8,153,2023-09-20T12:53:14Z,matches_1996_event_1594.csv
8326695,1594,World Championship,1996,1997-04-19,1997-05-05,223,5,13,12,223,2023-09-20T12:53:14Z,matches_1996_event_1594.csv
8326696,1594,World Championship,1996,1997-04-19,1997-05-05,13,193,7,13,193,2023-09-20T12:53:14Z,matches_1996_event_1594.csv
8326697,1594,World Championship,1996,1997-04-19,1997-05-05,115,408,11,13,408,2023-09-20T12:53:14Z,matches_1996_event_1594.csv
