MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
8323979,1715,Masters,1985,1986-01-26,1986-02-02,470,469,5,3,470,2023-11-30T09:45:17Z,matches_1985_event_1715.csv
8323980,1715,Masters,1985,1986-01-26,1986-02-02,2877,2878,5,4,2877,2023-11-30T09:45:17Z,matches_1985_event_1715.csv
8323981,1715,Masters,1985,1986-01-26,1986-02-02,2870,3449,4,5,3449,2023-11-30T09:45:17Z,matches_1985_event_1715.csv
8323982,1715,Masters,1985,1986-01-26,1986-02-02,181,2879,5,1,181,2023-11-30T09:45:17Z,matches_1985_event_1715.csv
8323983,1715,Masters,1985,1986-01-26,1986-02-02,212,452,5,4,212,2023-11-30T09:45:17Z,matches_1985_event_1715.csv
8323984,1715,Masters,1985,1986-01-26,1986-02-02,2875,2184,4,5,2184,2023-11-30T09:45:17Z,matches_1985_event_1715.csv
8323985,1715,Masters,1985,1986-01-26,1986-02-02,20,2874,5,4,20,2023-11-30T09:45:17Z,matches_1985_event_1715.csv
8323986,1715,Masters,1985,1986-01-26,1986-02-02,468,806,5,2,468,2023-11-30T09:45:17Z,matches_1985_event_1715.csv
8323987,1715,Masters,1985,1986-01-26,1986-02-02,470,2877,5,2,470,2023-11-30T09:45:45Z,matches_1985_event_1715.csv
8323988,1715,Masters,1985,1986-01-26,1986-02-02,3449,181,4,5,181,2023-11-30T09:45:45Z,matches_1985_event_1715.csv
8323989,1715,Masters,1985,1986-01-26,1986-02-02,212,2184,5,4,212,2023-11-30T09:45:45Z,matches_1985_event_1715.csv
8323990,1715,Masters,1985,1986-01-26,1986-02-02,20,468,5,3,20,2023-11-30T09:45:45Z,matches_1985_event_1715.csv
8323993,1715,Masters,1985,1986-01-26,1986-02-02,470,181,6,4,470,2023-11-30T09:46:01Z,matches_1985_event_1715.csv
8323994,1715,Masters,1985,1986-01-26,1986-02-02,212,20,3,6,20,2023-11-30T09:46:01Z,matches_1985_event_1715.csv
8323996,1715,Masters,1985,1986-01-26,1986-02-02,470,20,9,5,470,2023-11-30T09:47:55Z,matches_1985_event_1715.csv
8325759,1736,World Championship,1985,1986-04-19,1986-05-05,468,205,6,10,205,2023-12-04T08:44:20Z,matches_1985_event_1736.csv
8325760,1736,World Championship,1985,1986-04-19,1986-05-05,469,3504,10,3,469,2023-12-04T08:44:20Z,matches_1985_event_1736.csv
8325761,1736,World Championship,1985,1986-04-19,1986-05-05,2878,2876,10,7,2878,2023-12-04T08:44:20Z,matches_1985_event_1736.csv
8325762,1736,World Championship,1985,1986-04-19,1986-05-05,2877,3321,10,2,2877,2023-12-04T08:44:20Z,matches_1985_event_1736.csv
8325763,1736,World Championship,1985,1986-04-19,1986-05-05,2870,659,10,6,2870,2023-12-04T08:44:20Z,matches_1985_event_1736.csv
8325764,1736,World Championship,1985,1986-04-19,1986-05-05,3449,3467,10,6,3449,2023-12-04T08:44:20Z,matches_1985_event_1736.csv
8325765,1736,World Championship,1985,1986-04-19,1986-05-05,2879,3515,10,4,2879,2023-12-04T08:44:20Z,matches_1985_event_1736.csv
