MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
8315636,1653,Champion of Champions,1978,1978-11-02,1978-11-03,2875,796,6,1,2875,2023-11-24T09:03:39Z,matches_1978_event_1653.csv
8315637,1653,Champion of Champions,1978,1978-11-02,1978-11-03,2878,806,6,3,2878,2023-11-24T09:03:39Z,matches_1978_event_1653.csv
8315722,1653,Champion of Champions,1978,1978-11-02,1978-11-03,2875,2878,11,9,2875,2023-11-24T09:04:05Z,matches_1978_event_1653.csv
8323791,1722,Masters,1978,1979-01-22,1979-01-26,2834,806,2,5,806,2023-11-30T08:44:24Z,matches_1978_event_1722.csv
8323792,1722,Masters,1978,1979-01-22,1979-01-26,796,452,4,5,452,2023-11-30T08:44:24Z,matches_1978_event_1722.csv
8323793,1722,Masters,1978,1979-01-22,1979-01-26,2878,3449,5,2,2878,2023-11-30T08:44:41Z,matches_1978_event_1722.csv
8323794,1722,Masters,1978,1979-01-22,1979-01-26,2876,806,0,5,806,2023-11-30T08:44:41Z,matches_1978_event_1722.csv
8323795,1722,Masters,1978,1979-01-22,1979-01-26,3728,470,5,4,3728,2023-11-30T08:44:41Z,matches_1978_event_1722.csv
8323796,1722,Masters,1978,1979-01-22,1979-01-26,2875,452,5,2,2875,2023-11-30T08:44:41Z,matches_1978_event_1722.csv
8323797,1722,Masters,1978,1979-01-22,1979-01-26,2878,806,5,1,2878,2023-11-30T08:44:59Z,matches_1978_event_1722.csv
8323798,1722,Masters,1978,1979-01-22,1979-01-26,3728,2875,5,3,3728,2023-11-30T08:44:59Z,matches_1978_event_1722.csv
8323800,1722,Masters,1978,1979-01-22,1979-01-26,2878,3728,4,8,3728,2023-11-30T08:49:43Z,matches_1978_event_1722.csv
8419575,1729,World Championship,1978,1979-04-16,1979-04-28,2875,3696,13,8,2875,2023-12-04T12:18:49Z,matches_1978_event_1729.csv
8419576,1729,World Championship,1978,1979-04-16,1979-04-28,468,212,13,11,468,2023-12-04T12:18:49Z,matches_1978_event_1729.csv
8419577,1729,World Championship,1978,1979-04-16,1979-04-28,470,3484,10,13,3484,2023-12-04T12:18:49Z,matches_1978_event_1729.csv
8419578,1729,World Championship,1978,1979-04-16,1979-04-28,2876,3509,11,13,3509,2023-12-04T12:18:49Z,matches_1978_event_1729.csv
8419579,1729,World Championship,1978,1979-04-16,1979-04-28,3449,806,13,6,3449,2023-12-04T12:18:49Z,matches_1978_event_1729.csv
8419580,1729,World Championship,1978,1979-04-16,1979-04-28,2834,2870,13,8,2834,2023-12-04T12:18:49Z,matches_1978_event_1729.csv
8419581,1729,World Championship,1978,1979-04-16,1979-04-28,2878,452,13,5,2878,2023-12-04T12:18:49Z,matches_1978_event_1729.csv
8419582,1729,World Championship,1978,1979-04-16,1979-04-28,3728,2877,8,13,2877,2023-12-04T12:18:49Z,matches_1978_event_1729.csv
8326532,1729,World Championship,1978,1979-04-16,1979-04-28,2875,468,8,13,468,2023-12-04T12:19:15Z,matches_1978_event_1729.csv
8326533,1729,World Championship,1978,1979-04-16,1979-04-28,3484,3509,13,9,3484,2023-12-04T12:19:15Z,matches_1978_event_1729.csv
8326534,1729,World Championship,1978,1979-04-16,1979-04-28,3449,2834,13,4,3449,2023-12-04T12:19:15Z,matches_1978_event_1729.csv
8326535,1729,World Championship,1978,1979-04-16,1979-04-28,2878,2877,12,13,2877,2023-12-04T12:19:15Z,matches_1978_event_1729.csv
8326498,1729,World Championship,1978,1979-04-16,1979-04-28,468,3484,19,12,468,2023-12-04T12:19:38Z,matches_1978_event_1729.csv
8326499,1729,World Championship,1978,1979-04-16,1979-04-28,3449,2877,17,19,2877,2023-12-04T12:19:38Z,matches_1978_event_1729.csv
8326504,1729,World Championship,1978,1979-04-16,1979-04-28,3484,3449,3,7,3449,2023-12-04T12:20:43Z,matches_1978_event_1729.csv
8326672,1729,World Championship,1978,1979-04-16,1979-04-28,468,2877,16,24,2877,2023-12-04T12:21:16Z,matches_1978_event_1729.csv
