MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
8401217,1590,World Championship,1998,1999-04-17,1999-05-03,237,38,10,2,237,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401218,1590,World Championship,1998,1999-04-17,1999-05-03,28,223,10,8,28,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401219,1590,World Championship,1998,1999-04-17,1999-05-03,13,713,10,7,13,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401220,1590,World Championship,1998,1999-04-17,1999-05-03,44,20,10,7,44,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401221,1590,World Championship,1998,1999-04-17,1999-05-03,1,103,10,4,1,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401222,1590,World Championship,1998,1999-04-17,1999-05-03,669,3204,6,10,3204,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401223,1590,World Championship,1998,1999-04-17,1999-05-03,14,33,10,6,14,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401224,1590,World Championship,1998,1999-04-17,1999-05-03,170,1049,10,3,170,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401225,1590,World Championship,1998,1999-04-17,1999-05-03,5,422,10,3,5,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401226,1590,World Championship,1998,1999-04-17,1999-05-03,212,168,9,10,168,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401227,1590,World Championship,1998,1999-04-17,1999-05-03,115,2880,9,10,2880,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401228,1590,World Championship,1998,1999-04-17,1999-05-03,408,3209,10,8,408,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401229,1590,World Championship,1998,1999-04-17,1999-05-03,42,9,7,10,9,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401230,1590,World Championship,1998,1999-04-17,1999-05-03,41,63,10,4,41,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401231,1590,World Championship,1998,1999-04-17,1999-05-03,193,4,10,8,193,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8401232,1590,World Championship,1998,1999-04-17,1999-05-03,153,1191,10,8,153,2023-09-20T06:47:10Z,matches_1998_event_1590.csv
8112061,1590,World Championship,1998,1999-04-17,1999-05-03,237,28,13,4,237,2023-09-20T06:49:05Z,matches_1998_event_1590.csv
8112062,1590,World Championship,1998,1999-04-17,1999-05-03,13,44,13,7,13,2023-09-20T06:49:05Z,matches_1998_event_1590.csv
8112063,1590,World Championship,1998,1999-04-17,1999-05-03,1,3204,13,7,1,2023-09-20T06:49:05Z,matches_1998_event_1590.csv
8112064,1590,World Championship,1998,1999-04-17,1999-05-03,14,170,11,13,170,2023-09-20T06:49:05Z,matches_1998_event_1590.csv
8112065,1590,World Championship,1998,1999-04-17,1999-05-03,5,168,13,8,5,2023-09-20T06:49:05Z,matches_1998_event_1590.csv
8112066,1590,World Championship,1998,1999-04-17,1999-05-03,2880,408,12,13,408,2023-09-20T06:49:05Z,matches_1998_event_1590.csv
8112067,1590,World Championship,1998,1999-04-17,1999-05-03,9,41,13,8,9,2023-09-20T06:49:05Z,matches_1998_event_1590.csv
8112068,1590,World Championship,1998,1999-04-17,1999-05-03,193,153,7,13,153,2023-09-20T06:49:05Z,matches_1998_event_1590.csv
8112083,1590,World Championship,1998,1999-04-17,1999-05-03,237,13,13,6,237,2023-09-20T06:50:22Z,matches_1998_event_1590.csv
8112084,1590,World Championship,1998,1999-04-17,1999-05-03,1,170,13,9,1,2023-09-20T06:50:22Z,matches_1998_event_1590.csv
8112085,1590,World Championship,1998,1999-04-17,1999-05-03,5,408,13,9,5,2023-09-20T06:50:22Z,matches_1998_event_1590.csv
8112086,1590,World Championship,1998,1999-04-17,1999-05-03,9,153,5,13,153,2023-09-20T06:50:22Z,matches_1998_event_1590.csv
8112107,1590,World Championship,1998,1999-04-17,1999-05-03,237,1,10,17,1,2023-09-20T06:52:22Z,matches_1998_event_1590.csv
