MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
8401190,1592,World Championship,1997,1998-04-18,1998-05-04,170,520,10,8,170,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401191,1592,World Championship,1997,1998-04-18,1998-05-04,13,51,10,4,13,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401192,1592,World Championship,1997,1998-04-18,1998-05-04,669,9,8,10,9,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401193,1592,World Championship,1997,1998-04-18,1998-05-04,14,28,5,10,28,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401194,1592,World Championship,1997,1998-04-18,1998-05-04,42,3209,10,3,42,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401195,1592,World Championship,1997,1998-04-18,1998-05-04,193,63,9,10,63,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401196,1592,World Championship,1997,1998-04-18,1998-05-04,212,119,10,6,212,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401197,1592,World Championship,1997,1998-04-18,1998-05-04,1,2745,10,9,1,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401198,1592,World Championship,1997,1998-04-18,1998-05-04,237,3213,10,8,237,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401199,1592,World Championship,1997,1998-04-18,1998-05-04,115,31,10,8,115,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401200,1592,World Championship,1997,1998-04-18,1998-05-04,41,21,10,8,41,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401201,1592,World Championship,1997,1998-04-18,1998-05-04,408,37,10,4,408,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401202,1592,World Championship,1997,1998-04-18,1998-05-04,5,35,10,5,5,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401203,1592,World Championship,1997,1998-04-18,1998-05-04,44,130,10,8,44,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401204,1592,World Championship,1997,1998-04-18,1998-05-04,223,2871,10,8,223,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8401205,1592,World Championship,1997,1998-04-18,1998-05-04,153,20,4,10,20,2023-09-20T10:00:07Z,matches_1997_event_1592.csv
8113607,1592,World Championship,1997,1998-04-18,1998-05-04,170,13,13,8,170,2023-09-20T10:01:33Z,matches_1997_event_1592.csv
8113608,1592,World Championship,1997,1998-04-18,1998-05-04,9,28,13,9,9,2023-09-20T10:01:33Z,matches_1997_event_1592.csv
8113609,1592,World Championship,1997,1998-04-18,1998-05-04,42,63,13,5,42,2023-09-20T10:01:33Z,matches_1997_event_1592.csv
8113610,1592,World Championship,1997,1998-04-18,1998-05-04,212,1,6,13,1,2023-09-20T10:01:33Z,matches_1997_event_1592.csv
8113611,1592,World Championship,1997,1998-04-18,1998-05-04,237,115,13,9,237,2023-09-20T10:01:33Z,matches_1997_event_1592.csv
8113612,1592,World Championship,1997,1998-04-18,1998-05-04,41,408,7,13,408,2023-09-20T10:01:33Z,matches_1997_event_1592.csv
8113613,1592,World Championship,1997,1998-04-18,1998-05-04,5,44,13,4,5,2023-09-20T10:01:33Z,matches_1997_event_1592.csv
8113614,1592,World Championship,1997,1998-04-18,1998-05-04,223,20,3,13,20,2023-09-20T10:01:33Z,matches_1997_event_1592.csv
8113615,1592,World Championship,1997,1998-04-18,1998-05-04,170,9,13,10,170,2023-09-20T10:02:17Z,matches_1997_event_1592.csv
8113616,1592,World Championship,1997,1998-04-18,1998-05-04,42,1,11,13,1,2023-09-20T10:02:17Z,matches_1997_event_1592.csv
8113617,1592,World Championship,1997,1998-04-18,1998-05-04,237,408,13,11,237,2023-09-20T10:02:17Z,matches_1997_event_1592.csv
8113618,1592,World Championship,1997,1998-04-18,1998-05-04,5,20,13,7,5,2023-09-20T10:02:17Z,matches_1997_event_1592.csv
