MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
8146472,1602,World Championship,1992,1993-04-17,1993-05-03,153,3321,10,1,153,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146473,1602,World Championship,1992,1993-04-17,1993-05-03,223,449,10,5,223,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146474,1602,World Championship,1992,1993-04-17,1993-05-03,14,3470,10,4,14,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146475,1602,World Championship,1992,1993-04-17,1993-05-03,804,659,10,4,804,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146476,1602,World Championship,1992,1993-04-17,1993-05-03,668,657,10,5,668,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146477,1602,World Championship,1992,1993-04-17,1993-05-03,3261,3280,10,6,3261,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146478,1602,World Championship,1992,1993-04-17,1993-05-03,44,5,10,7,44,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146479,1602,World Championship,1992,1993-04-17,1993-05-03,212,42,10,3,212,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146480,1602,World Championship,1992,1993-04-17,1993-05-03,20,35,10,4,20,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146481,1602,World Championship,1992,1993-04-17,1993-05-03,669,806,6,10,806,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146482,1602,World Championship,1992,1993-04-17,1993-05-03,468,41,10,9,468,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146483,1602,World Championship,1992,1993-04-17,1993-05-03,2877,409,10,6,2877,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146484,1602,World Championship,1992,1993-04-17,1993-05-03,193,1355,10,7,193,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146485,1602,World Championship,1992,1993-04-17,1993-05-03,1049,3273,10,2,1049,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146486,1602,World Championship,1992,1993-04-17,1993-05-03,2184,3389,10,6,2184,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146487,1602,World Championship,1992,1993-04-17,1993-05-03,408,3254,10,1,408,2023-09-26T08:51:24Z,matches_1992_event_1602.csv
8146488,1602,World Championship,1992,1993-04-17,1993-05-03,153,223,13,4,153,2023-09-26T08:53:13Z,matches_1992_event_1602.csv
8146489,1602,World Championship,1992,1993-04-17,1993-05-03,14,804,13,7,14,2023-09-26T08:53:13Z,matches_1992_event_1602.csv
8146490,1602,World Championship,1992,1993-04-17,1993-05-03,668,3261,13,7,668,2023-09-26T08:53:13Z,matches_1992_event_1602.csv
8146491,1602,World Championship,1992,1993-04-17,1993-05-03,44,212,13,11,44,2023-09-26T08:53:13Z,matches_1992_event_1602.csv
8146492,1602,World Championship,1992,1993-04-17,1993-05-03,20,806,13,6,20,2023-09-26T08:53:13Z,matches_1992_event_1602.csv
8146493,1602,World Championship,1992,1993-04-17,1993-05-03,468,2877,13,11,468,2023-09-26T08:53:13Z,matches_1992_event_1602.csv
8146494,1602,World Championship,1992,1993-04-17,1993-05-03,193,1049,13,7,193,2023-09-26T08:53:13Z,matches_1992_event_1602.csv
8146495,1602,World Championship,1992,1993-04-17,1993-05-03,2184,408,9,13,408,2023-09-26T08:53:13Z,matches_1992_event_1602.csv
8146462,1602,World Championship,1992,1993-04-17,1993-05-03,153,14,13,7,153,2023-09-26T08:53:49Z,matches_1992_event_1602.csv
8146463,1602,World Championship,1992,1993-04-17,1993-05-03,668,44,11,13,44,2023-09-26T08:53:49Z,matches_1992_event_1602.csv
8146464,1602,World Championship,1992,1993-04-17,1993-05-03,20,468,13,8,20,2023-09-26T08:53:49Z,matches_1992_event_1602.csv
8146465,1602,World Championship,1992,1993-04-17,1993-05-03,193,408,13,6,193,2023-09-26T08:53:49Z,matches_1992_event_1602.csv
8146496,1602,World Championship,1992,1993-04-17,1993-05-03,153,44,16,8,153,2023-09-26T08:54:21Z,matches_1992_event_1602.csv
8146497,1602,World Championship,1992,1993-04-17,1993-05-03,20,193,16,9,20,2023-09-26T08:54:21Z,matches_1992_event_1602.csv
8324507,1602,World Championship,1992,1993-04-17,1993-05-03,153,20,18,5,153,2023-09-26T08:54:38Z,matches_1992_event_1602.csv
8147280,1603,World Championship Qualifiers,1992,1992-06-20,1992-09-24,3441,3456,10,6,3441,2023-09-26T12:21:07Z,matches_1992_event_1603.csv
8147281,1603,World Championship Qualifiers,1992,1992-06-20,1992-09-24,716,3471,10,4,716,2023-09-26T12:21:07Z,matches_1992_event_1603.csv
8147282,1603,World Championship Qualifiers,1992,1992-06-20,1992-09-24,3472,3277,10,7,3472,2023-09-26T12:21:07Z,matches_1992_event_1603.csv
8147283,1603,World Championship Qualifiers,1992,1992-06-20,1992-09-24,3317,3473,10,4,3317,2023-09-26T12:21:07Z,matches_1992_event_1603.csv
8147284,1603,World Championship Qualifiers,1992,1992-06-20,1992-09-24,3470,504,10,2,3470,2023-09-26T12:21:07Z,matches_1992_event_1603.csv
8147285,1603,World Championship Qualifiers,1992,1992-06-20,1992-09-24,31,115,10,7,31,2023-09-26T12:21:07Z,matches_1992_event_1603.csv
8147286,1603,World Championship Qualifiers,1992,1992-06-20,1992-09-24,3474,3235,10,6,3474,2023-09-26T12:21:07Z,matches_1992_event_1603.csv
8147287,1603,World Championship Qualifiers,1992,1992-06-20,1992-09-24,1166,3306,10,0,1166,2023-09-26T12:21:07Z,matches_1992_event_1603.csv
8147288,1603,World Championship Qualifiers,1992,1992-06-20,1992-09-24,3255,3220,10,8,3255,2023-09-26T12:21:07Z,matches_1992_event_1603.csv
8147289,1603,World Championship Qualifiers,1992,1992-06-20,1992-09-24,3476,3475,0,0,3476,2023-09-26T12:21:07Z,matches_1992_event_1603.csv
