MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
8324009,1714,Masters,1986,1987-01-25,1987-02-01,470,3515,5,1,470,2023-11-30T09:52:28Z,matches_1986_event_1714.csv
8324010,1714,Masters,1986,1987-01-25,1987-02-01,2184,2870,5,3,2184,2023-11-30T09:52:28Z,matches_1986_event_1714.csv
8324011,1714,Masters,1986,1987-01-25,1987-02-01,181,2879,2,5,2879,2023-11-30T09:52:28Z,matches_1986_event_1714.csv
8324012,1714,Masters,1986,1987-01-25,1987-02-01,468,668,5,2,468,2023-11-30T09:52:28Z,matches_1986_event_1714.csv
8324013,1714,Masters,1986,1987-01-25,1987-02-01,212,806,2,5,806,2023-11-30T09:52:28Z,matches_1986_event_1714.csv
8324014,1714,Masters,1986,1987-01-25,1987-02-01,20,2874,4,5,2874,2023-11-30T09:52:28Z,matches_1986_event_1714.csv
8324015,1714,Masters,1986,1987-01-25,1987-02-01,2878,2877,5,4,2878,2023-11-30T09:52:28Z,matches_1986_event_1714.csv
8324016,1714,Masters,1986,1987-01-25,1987-02-01,469,2875,5,2,469,2023-11-30T09:52:28Z,matches_1986_event_1714.csv
8324017,1714,Masters,1986,1987-01-25,1987-02-01,470,2184,5,3,470,2023-11-30T09:52:48Z,matches_1986_event_1714.csv
8324018,1714,Masters,1986,1987-01-25,1987-02-01,2879,468,3,5,468,2023-11-30T09:52:48Z,matches_1986_event_1714.csv
8324019,1714,Masters,1986,1987-01-25,1987-02-01,806,2874,4,5,2874,2023-11-30T09:52:48Z,matches_1986_event_1714.csv
8324020,1714,Masters,1986,1987-01-25,1987-02-01,2878,469,5,1,2878,2023-11-30T09:52:48Z,matches_1986_event_1714.csv
8324023,1714,Masters,1986,1987-01-25,1987-02-01,470,468,5,6,468,2023-11-30T09:53:08Z,matches_1986_event_1714.csv
8324024,1714,Masters,1986,1987-01-25,1987-02-01,2874,2878,2,6,2878,2023-11-30T09:53:08Z,matches_1986_event_1714.csv
8324127,1714,Masters,1986,1987-01-25,1987-02-01,468,2878,9,8,468,2023-11-30T09:54:54Z,matches_1986_event_1714.csv
8325710,1737,World Championship,1986,1987-04-18,1987-05-04,469,3324,10,9,469,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325711,1737,World Championship,1986,1987-04-18,1987-05-04,3515,712,5,10,712,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325712,1737,World Championship,1986,1987-04-18,1987-05-04,2870,3474,4,10,3474,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325713,1737,World Championship,1986,1987-04-18,1987-05-04,2184,153,7,10,153,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325714,1737,World Championship,1986,1987-04-18,1987-05-04,181,205,6,10,205,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325715,1737,World Championship,1986,1987-04-18,1987-05-04,2879,3487,10,3,2879,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325716,1737,World Championship,1986,1987-04-18,1987-05-04,668,3484,10,4,668,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325717,1737,World Championship,1986,1987-04-18,1987-05-04,468,3242,10,4,468,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325718,1737,World Championship,1986,1987-04-18,1987-05-04,470,667,5,10,667,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325719,1737,World Championship,1986,1987-04-18,1987-05-04,806,452,10,5,806,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325720,1737,World Championship,1986,1987-04-18,1987-05-04,2874,408,8,10,408,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325721,1737,World Championship,1986,1987-04-18,1987-05-04,20,659,10,8,20,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325722,1737,World Championship,1986,1987-04-18,1987-05-04,2878,3475,10,6,2878,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325723,1737,World Championship,1986,1987-04-18,1987-05-04,2877,3445,10,4,2877,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325724,1737,World Championship,1986,1987-04-18,1987-05-04,2875,502,10,5,2875,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8325725,1737,World Championship,1986,1987-04-18,1987-05-04,212,3460,10,7,212,2023-12-04T07:59:36Z,matches_1986_event_1737.csv
8326677,1737,World Championship,1986,1987-04-18,1987-05-04,469,712,13,7,469,2023-12-04T08:01:56Z,matches_1986_event_1737.csv
8326678,1737,World Championship,1986,1987-04-18,1987-05-04,3474,153,7,13,153,2023-12-04T08:01:56Z,matches_1986_event_1737.csv
8326679,1737,World Championship,1986,1987-04-18,1987-05-04,205,2879,13,9,205,2023-12-04T08:01:56Z,matches_1986_event_1737.csv
8326680,1737,World Championship,1986,1987-04-18,1987-05-04,668,468,13,10,668,2023-12-04T08:01:56Z,matches_1986_event_1737.csv
8326681,1737,World Championship,1986,1987-04-18,1987-05-04,667,806,13,5,667,2023-12-04T08:01:56Z,matches_1986_event_1737.csv
8326682,1737,World Championship,1986,1987-04-18,1987-05-04,408,20,11,13,20,2023-12-04T08:01:56Z,matches_1986_event_1737.csv
8326683,1737,World Championship,1986,1987-04-18,1987-05-04,2878,2877,10,13,2877,2023-12-04T08:01:56Z,matches_1986_event_1737.csv
8326684,1737,World Championship,1986,1987-04-18,1987-05-04,2875,212,4,13,212,2023-12-04T08:01:56Z,matches_1986_event_1737.csv
8325673,1737,World Championship,1986,1987-04-18,1987-05-04,469,153,13,12,469,2023-12-04T08:02:37Z,matches_1986_event_1737.csv
8325674,1737,World Championship,1986,1987-04-18,1987-05-04,205,668,9,13,668,2023-12-04T08:02:37Z,matches_1986_event_1737.csv
8325675,1737,World Championship,1986,1987-04-18,1987-05-04,667,20,6,13,20,2023-12-04T08:02:37Z,matches_1986_event_1737.csv
8325676,1737,World Championship,1986,1987-04-18,1987-05-04,2877,212,5,13,212,2023-12-04T08:02:37Z,matches_1986_event_1737.csv
8364396,1737,World Championship,1986,1987-04-18,1987-05-04,469,668,16,9,469,2023-12-04T08:03:04Z,matches_1986_event_1737.csv
8364397,1737,World Championship,1986,1987-04-18,1987-05-04,20,212,11,16,212,2023-12-04T08:03:04Z,matches_1986_event_1737.csv
