MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
8657855,1604,World Championship,1991,1992-04-18,1992-05-04,408,3449,10,0,408,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657856,1604,World Championship,1991,1992-04-18,1992-05-04,181,3269,10,4,181,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657857,1604,World Championship,1991,1992-04-18,1992-05-04,468,3258,6,10,3258,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657858,1604,World Championship,1991,1992-04-18,1992-05-04,205,44,8,10,44,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657859,1604,World Championship,1991,1992-04-18,1992-05-04,804,2184,6,10,2184,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657860,1604,World Championship,1991,1992-04-18,1992-05-04,659,3445,7,10,3445,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657861,1604,World Championship,1991,1992-04-18,1992-05-04,669,14,10,7,669,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657862,1604,World Championship,1991,1992-04-18,1992-05-04,20,41,10,4,20,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657863,1604,World Championship,1991,1992-04-18,1992-05-04,212,42,4,10,42,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657864,1604,World Championship,1991,1992-04-18,1992-05-04,3261,1298,10,7,3261,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657865,1604,World Championship,1991,1992-04-18,1992-05-04,2877,2881,10,8,2877,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657866,1604,World Championship,1991,1992-04-18,1992-05-04,668,3213,10,8,668,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657867,1604,World Championship,1991,1992-04-18,1992-05-04,1049,667,9,10,667,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657868,1604,World Championship,1991,1992-04-18,1992-05-04,806,2880,7,10,2880,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657869,1604,World Championship,1991,1992-04-18,1992-05-04,1355,193,5,10,193,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8657870,1604,World Championship,1991,1992-04-18,1992-05-04,153,3278,10,3,153,2023-09-26T13:18:08Z,matches_1991_event_1604.csv
8147736,1604,World Championship,1991,1992-04-18,1992-05-04,408,181,13,4,408,2023-09-26T13:19:08Z,matches_1991_event_1604.csv
8147737,1604,World Championship,1991,1992-04-18,1992-05-04,3258,44,10,13,44,2023-09-26T13:19:08Z,matches_1991_event_1604.csv
8147738,1604,World Championship,1991,1992-04-18,1992-05-04,2184,3445,6,13,3445,2023-09-26T13:19:08Z,matches_1991_event_1604.csv
8147739,1604,World Championship,1991,1992-04-18,1992-05-04,669,20,11,13,20,2023-09-26T13:19:08Z,matches_1991_event_1604.csv
8147740,1604,World Championship,1991,1992-04-18,1992-05-04,42,3261,13,4,42,2023-09-26T13:19:08Z,matches_1991_event_1604.csv
8147741,1604,World Championship,1991,1992-04-18,1992-05-04,2877,668,13,7,2877,2023-09-26T13:19:08Z,matches_1991_event_1604.csv
8147742,1604,World Championship,1991,1992-04-18,1992-05-04,667,2880,13,10,667,2023-09-26T13:19:08Z,matches_1991_event_1604.csv
8147743,1604,World Championship,1991,1992-04-18,1992-05-04,193,153,10,13,153,2023-09-26T13:19:08Z,matches_1991_event_1604.csv
8147780,1604,World Championship,1991,1992-04-18,1992-05-04,408,44,12,13,44,2023-09-26T13:20:43Z,matches_1991_event_1604.csv
8147781,1604,World Championship,1991,1992-04-18,1992-05-04,3445,20,9,13,20,2023-09-26T13:20:43Z,matches_1991_event_1604.csv
8147782,1604,World Championship,1991,1992-04-18,1992-05-04,42,2877,7,13,2877,2023-09-26T13:20:43Z,matches_1991_event_1604.csv
8147783,1604,World Championship,1991,1992-04-18,1992-05-04,667,153,6,13,153,2023-09-26T13:20:43Z,matches_1991_event_1604.csv
8155188,1604,World Championship,1991,1992-04-18,1992-05-04,44,20,7,16,20,2023-09-26T13:21:16Z,matches_1991_event_1604.csv
8155189,1604,World Championship,1991,1992-04-18,1992-05-04,2877,153,4,16,153,2023-09-26T13:21:16Z,matches_1991_event_1604.csv
8155187,1604,World Championship,1991,1992-04-18,1992-05-04,20,153,14,18,153,2023-09-26T13:21:35Z,matches_1991_event_1604.csv
8152195,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3488,3489,10,7,3488,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152196,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3490,3491,10,8,3490,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152197,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3475,3492,10,7,3475,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152198,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3493,3495,10,9,3493,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152199,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3288,3496,10,3,3288,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152200,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3478,3456,10,8,3478,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152201,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3497,3498,10,8,3497,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152202,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,115,3499,10,9,115,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152203,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,42,3500,10,1,42,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152204,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,6,3248,10,5,6,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152205,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3213,3501,10,0,3213,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152206,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,2744,3502,10,5,2744,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152207,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3503,2872,10,4,3503,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152208,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,794,3504,10,5,794,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152209,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,712,3505,10,5,712,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152210,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3349,3506,10,8,3349,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152211,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,2878,3464,10,6,2878,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152212,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3265,3255,10,8,3265,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152213,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3278,3474,10,6,3278,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152214,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3441,2876,10,0,3441,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152215,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3389,3473,10,4,3389,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152216,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,710,3507,10,6,710,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152217,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3258,3508,10,7,3258,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152218,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3289,1197,10,7,3289,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152219,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,2880,3306,10,8,2880,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152220,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,452,3509,0,0,452,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152221,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,51,3481,0,0,51,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152222,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3256,3472,10,9,3256,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152223,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3443,3510,10,6,3443,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152224,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,35,504,10,1,35,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152225,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3514,3511,10,6,3514,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152226,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3512,3513,10,8,3512,2023-09-27T11:57:37Z,matches_1991_event_1605.csv
8152227,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3444,3488,10,8,3444,2023-09-27T12:00:04Z,matches_1991_event_1605.csv
8152228,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3451,3490,10,5,3451,2023-09-27T12:00:04Z,matches_1991_event_1605.csv
8152229,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3515,3475,2,10,3475,2023-09-27T12:00:04Z,matches_1991_event_1605.csv
8152230,1605,World Championship Qualifiers,1991,1992-03-21,1992-03-30,3316,3493,7,10,3493,2023-09-27T12:00:04Z,matches_1991_event_1605.csv
