MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
8106433,1586,World Championship,2000,2001-04-21,2001-05-07,1,714,10,4,1,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106434,1586,World Championship,2000,2001-04-21,2001-05-07,35,1162,10,9,35,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106435,1586,World Championship,2000,2001-04-21,2001-05-07,63,28,8,10,28,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106436,1586,World Championship,2000,2001-04-21,2001-05-07,44,56,2,10,56,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106437,1586,World Championship,2000,2001-04-21,2001-05-07,13,14,10,3,13,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106438,1586,World Championship,2000,2001-04-21,2001-05-07,42,193,10,8,42,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106439,1586,World Championship,2000,2001-04-21,2001-05-07,31,2745,10,5,31,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106440,1586,World Championship,2000,2001-04-21,2001-05-07,5,51,10,2,5,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106441,1586,World Championship,2000,2001-04-21,2001-05-07,153,15,10,5,153,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106442,1586,World Championship,2000,2001-04-21,2001-05-07,1191,409,10,6,1191,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106443,1586,World Championship,2000,2001-04-21,2001-05-07,115,11,10,4,115,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106444,1586,World Championship,2000,2001-04-21,2001-05-07,9,41,10,1,9,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106445,1586,World Championship,2000,2001-04-21,2001-05-07,170,922,10,7,170,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106446,1586,World Championship,2000,2001-04-21,2001-05-07,408,204,6,10,204,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106447,1586,World Championship,2000,2001-04-21,2001-05-07,4,2880,8,10,2880,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8106448,1586,World Championship,2000,2001-04-21,2001-05-07,237,52,10,4,237,2023-09-19T09:16:48Z,matches_2000_event_1586.csv
8108517,1586,World Championship,2000,2001-04-21,2001-05-07,1,35,12,13,35,2023-09-19T09:30:20Z,matches_2000_event_1586.csv
8108518,1586,World Championship,2000,2001-04-21,2001-05-07,28,56,5,13,56,2023-09-19T09:30:20Z,matches_2000_event_1586.csv
8108519,1586,World Championship,2000,2001-04-21,2001-05-07,13,42,12,13,42,2023-09-19T09:30:20Z,matches_2000_event_1586.csv
8108520,1586,World Championship,2000,2001-04-21,2001-05-07,31,5,6,13,5,2023-09-19T09:30:20Z,matches_2000_event_1586.csv
8108521,1586,World Championship,2000,2001-04-21,2001-05-07,153,1191,13,5,153,2023-09-19T09:30:20Z,matches_2000_event_1586.csv
8108522,1586,World Championship,2000,2001-04-21,2001-05-07,115,9,5,13,9,2023-09-19T09:30:20Z,matches_2000_event_1586.csv
8108523,1586,World Championship,2000,2001-04-21,2001-05-07,170,204,13,7,170,2023-09-19T09:30:20Z,matches_2000_event_1586.csv
8108524,1586,World Championship,2000,2001-04-21,2001-05-07,2880,237,8,13,237,2023-09-19T09:30:20Z,matches_2000_event_1586.csv
8106429,1586,World Championship,2000,2001-04-21,2001-05-07,35,56,13,11,35,2023-09-19T09:30:45Z,matches_2000_event_1586.csv
8106430,1586,World Championship,2000,2001-04-21,2001-05-07,42,5,6,13,5,2023-09-19T09:30:45Z,matches_2000_event_1586.csv
8106431,1586,World Championship,2000,2001-04-21,2001-05-07,153,9,5,13,9,2023-09-19T09:30:45Z,matches_2000_event_1586.csv
8106432,1586,World Championship,2000,2001-04-21,2001-05-07,170,237,6,13,237,2023-09-19T09:30:45Z,matches_2000_event_1586.csv
8106297,1586,World Championship,2000,2001-04-21,2001-05-07,35,5,11,17,5,2023-09-19T09:31:07Z,matches_2000_event_1586.csv
8106298,1586,World Championship,2000,2001-04-21,2001-05-07,9,237,15,17,237,2023-09-19T09:31:07Z,matches_2000_event_1586.csv
8106514,1586,World Championship,2000,2001-04-21,2001-05-07,5,237,18,14,5,2023-09-19T09:31:29Z,matches_2000_event_1586.csv
8107184,1587,World Championship Qualifiers,2000,2001-02-20,2001-03-04,1375,196,10,3,1375,2023-09-19T10:02:56Z,matches_2000_event_1587.csv
8107185,1587,World Championship Qualifiers,2000,2001-02-20,2001-03-04,8,3238,10,2,8,2023-09-19T10:02:56Z,matches_2000_event_1587.csv
8107186,1587,World Championship Qualifiers,2000,2001-02-20,2001-03-04,62,1197,10,5,62,2023-09-19T10:02:56Z,matches_2000_event_1587.csv
8107187,1587,World Championship Qualifiers,2000,2001-02-20,2001-03-04,7,97,10,9,7,2023-09-19T10:02:56Z,matches_2000_event_1587.csv
8107188,1587,World Championship Qualifiers,2000,2001-02-20,2001-03-04,2881,3233,10,6,2881,2023-09-19T10:02:56Z,matches_2000_event_1587.csv
8107189,1587,World Championship Qualifiers,2000,2001-02-20,2001-03-04,1653,3236,10,3,1653,2023-09-19T10:02:56Z,matches_2000_event_1587.csv
8107190,1587,World Championship Qualifiers,2000,2001-02-20,2001-03-04,99,2009,10,7,99,2023-09-19T10:02:56Z,matches_2000_event_1587.csv
8107191,1587,World Championship Qualifiers,2000,2001-02-20,2001-03-04,154,23,10,7,154,2023-09-19T10:02:56Z,matches_2000_event_1587.csv
8113683,1587,World Championship Qualifiers,2000,2001-02-20,2001-03-04,122,1375,10,4,122,2023-09-19T10:36:54Z,matches_2000_event_1587.csv
8113684,1587,World Championship Qualifiers,2000,2001-02-20,2001-03-04,922,794,10,7,922,2023-09-19T10:36:54Z,matches_2000_event_1587.csv
