MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
1187882,242,World Championship,2007,2008-04-19,2008-05-05,237,9,10,5,237,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187883,242,World Championship,2007,2008-04-19,2008-05-05,68,204,10,6,68,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187884,242,World Championship,2007,2008-04-19,2008-05-05,224,4,10,9,224,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187885,242,World Championship,2007,2008-04-19,2008-05-05,153,202,10,9,153,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187886,242,World Championship,2007,2008-04-19,2008-05-05,5,43,10,5,5,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187887,242,World Championship,2007,2008-04-19,2008-05-05,1,15,10,3,1,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187888,242,World Championship,2007,2008-04-19,2008-05-05,13,35,4,10,35,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187889,242,World Championship,2007,2008-04-19,2008-05-05,170,200,5,10,200,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187890,242,World Championship,2007,2008-04-19,2008-05-05,97,31,10,3,97,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187891,242,World Championship,2007,2008-04-19,2008-05-05,158,16,10,9,158,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187892,242,World Championship,2007,2008-04-19,2008-05-05,17,28,8,10,28,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187893,242,World Championship,2007,2008-04-19,2008-05-05,42,3,10,9,42,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187894,242,World Championship,2007,2008-04-19,2008-05-05,154,14,10,4,154,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187895,242,World Championship,2007,2008-04-19,2008-05-05,2,115,10,3,2,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187896,242,World Championship,2007,2008-04-19,2008-05-05,212,30,8,10,30,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187897,242,World Championship,2007,2008-04-19,2008-05-05,52,168,7,10,168,2012-11-14T21:08:00Z,matches_2007_event_242.csv
1187898,242,World Championship,2007,2008-04-19,2008-05-05,237,68,9,13,68,2012-11-14T21:10:30Z,matches_2007_event_242.csv
1187899,242,World Championship,2007,2008-04-19,2008-05-05,224,153,7,13,153,2012-11-14T21:10:30Z,matches_2007_event_242.csv
1187900,242,World Championship,2007,2008-04-19,2008-05-05,5,1,13,7,5,2012-11-14T21:10:30Z,matches_2007_event_242.csv
1187901,242,World Championship,2007,2008-04-19,2008-05-05,35,200,12,13,200,2012-11-14T21:10:30Z,matches_2007_event_242.csv
1187902,242,World Championship,2007,2008-04-19,2008-05-05,97,158,4,13,158,2012-11-14T21:10:30Z,matches_2007_event_242.csv
1187903,242,World Championship,2007,2008-04-19,2008-05-05,28,42,9,13,42,2012-11-14T21:10:30Z,matches_2007_event_242.csv
1187904,242,World Championship,2007,2008-04-19,2008-05-05,154,2,7,13,2,2012-11-14T21:10:30Z,matches_2007_event_242.csv
1187905,242,World Championship,2007,2008-04-19,2008-05-05,30,168,9,13,168,2012-11-14T21:10:30Z,matches_2007_event_242.csv
1187906,242,World Championship,2007,2008-04-19,2008-05-05,68,153,7,13,153,2012-11-14T21:12:03Z,matches_2007_event_242.csv
1187907,242,World Championship,2007,2008-04-19,2008-05-05,5,200,13,7,5,2012-11-14T21:12:03Z,matches_2007_event_242.csv
1187908,242,World Championship,2007,2008-04-19,2008-05-05,158,42,13,9,158,2012-11-14T21:12:03Z,matches_2007_event_242.csv
1187909,242,World Championship,2007,2008-04-19,2008-05-05,2,168,12,13,168,2012-11-14T21:12:03Z,matches_2007_event_242.csv
1378178,242,World Championship,2007,2008-04-19,2008-05-05,153,5,6,17,5,2012-11-14T21:13:49Z,matches_2007_event_242.csv
1378179,242,World Championship,2007,2008-04-19,2008-05-05,158,168,17,15,158,2012-11-14T21:13:49Z,matches_2007_event_242.csv
1187912,242,World Championship,2007,2008-04-19,2008-05-05,5,158,18,8,5,2012-11-14T21:16:15Z,matches_2007_event_242.csv
6027346,990,Shanghai Masters,2007,2007-08-06,2007-08-12,940,505,5,4,940,2020-06-16T23:06:26Z,matches_2007_event_990.csv
6027347,990,Shanghai Masters,2007,2007-08-06,2007-08-12,179,513,5,0,179,2020-06-16T23:06:26Z,matches_2007_event_990.csv
6027348,990,Shanghai Masters,2007,2007-08-06,2007-08-12,63,514,5,1,63,2020-06-16T23:06:26Z,matches_2007_event_990.csv
6027349,990,Shanghai Masters,2007,2007-08-06,2007-08-12,55,283,5,2,55,2020-06-16T23:06:26Z,matches_2007_event_990.csv
6027350,990,Shanghai Masters,2007,2007-08-06,2007-08-12,41,943,5,2,41,2020-06-16T23:06:26Z,matches_2007_event_990.csv
6027351,990,Shanghai Masters,2007,2007-08-06,2007-08-12,24,204,5,2,24,2020-06-16T23:06:26Z,matches_2007_event_990.csv
6027352,990,Shanghai Masters,2007,2007-08-06,2007-08-12,184,54,5,3,184,2020-06-16T23:06:26Z,matches_2007_event_990.csv
6027385,990,Shanghai Masters,2007,2007-08-06,2007-08-12,237,3,5,2,237,2020-06-16T23:13:00Z,matches_2007_event_990.csv
6027386,990,Shanghai Masters,2007,2007-08-06,2007-08-12,17,940,5,0,17,2020-06-16T23:13:00Z,matches_2007_event_990.csv
6027387,990,Shanghai Masters,2007,2007-08-06,2007-08-12,1,30,2,5,30,2020-06-16T23:13:00Z,matches_2007_event_990.csv
6027388,990,Shanghai Masters,2007,2007-08-06,2007-08-12,5,179,0,0,179,2020-06-16T23:13:00Z,matches_2007_event_990.csv
