"ID","Name","StartDate","EndDate","Sponsor","Season","Type","Num","Venue","City","Country","Discipline","Main","Sex","AgeGroup","Url","Related","Stage","ValueType","ShortName","WorldSnookerId","RankingType","EventPredictionID","Team","Format","Twitter","HashTag","ConversionRate","AllRoundsAdded","PhotoURLs","NumCompetitors","NumUpcoming","NumActive","NumResults","Note","CommonNote","DefendingChampion","PreviousEdition","Tour"
1055,"Championship League Stage One Group 1","2020-09-13","2020-09-13","",2020,"Ranking",12,"Ballroom, Stadium MK","Milton Keynes","England","snooker",913,"Both","O","","","Q","CLR","",14154,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""http://www.championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1056,"Championship League Stage One Group 2","2020-09-13","2020-09-13","",2020,"Ranking",13,"Ballroom, Stadium MK","Milton Keynes","England","snooker",913,"Both","O","","","Q","CLR","",14154,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""http://www.championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
913,"Championship League","2020-09-13","2020-10-30","BetVictor",2020,"Ranking",1,"Ballroom, Stadium MK","Milton Keynes","England","snooker",913,"Both","O","","","F","CLR","",14167,"WR",0,FALSE,1,"","",1,TRUE,"",126,0,0,1,"","<a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a>, <a href=""https://www.freesportsplayer.tv/?fs=1"">Freesport (UK)</a> and <a href=""http://www.championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1058,"Championship League Stage One Group 4","2020-09-14","2020-09-14","",2020,"Ranking",15,"Ballroom, Stadium MK","Milton Keynes","England","snooker",913,"Both","O","","","Q","CLR","",14154,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""http://www.championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1057,"Championship League Stage One Group 3","2020-09-14","2020-09-14","",2020,"Ranking",14,"Ballroom, Stadium MK","Milton Keynes","England","snooker",913,"Both","O","","","Q","CLR","",14154,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""http://www.championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1060,"Championship League Stage One Group 6","2020-09-15","2020-09-15","",2020,"Ranking",17,"Ballroom, Stadium MK","Milton Keynes","England","snooker",913,"Both","O","","","Q","CLR","",14154,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a>, <a href=""https://www.freesportsplayer.tv/?fs=1"">Freesport (UK)</a> and <a href=""http://www.championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1059,"Championship League Stage One Group 5","2020-09-15","2020-09-15","",2020,"Ranking",16,"Ballroom, Stadium MK","Milton Keynes","England","snooker",913,"Both","O","","","Q","CLR","",14154,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a>, <a href=""https://www.freesportsplayer.tv/?fs=1"">Freesport (UK)</a> and <a href=""http://www.championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1062,"Championship League Stage One Group 8","2020-09-16","2020-09-16","",2020,"Ranking",19,"Ballroom, Stadium MK","Milton Keynes","England","snooker",913,"Both","O","","","Q","CLR","",14154,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a>, <a href=""https://www.freesportsplayer.tv/?fs=1"">Freesport (UK)</a> and <a href=""http://www.championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1061,"Championship League Stage One Group 7","2020-09-16","2020-09-16","",2020,"Ranking",18,"Ballroom, Stadium MK","Milton Keynes","England","snooker",913,"Both","O","","","Q","CLR","",14154,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a>, <a href=""https://www.freesportsplayer.tv/?fs=1"">Freesport (UK)</a> and <a href=""http://www.championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1075,"Championship League Stage One Group 21","2020-09-17","2020-09-17","",2020,"Ranking",32,"Ballroom, Stadium MK","Milton Keynes","England","snooker",913,"Both","O","","","Q","CLR","",14154,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a>, <a href=""https://www.freesportsplayer.tv/?fs=1"">Freesport (UK)</a> and <a href=""http://www.championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
